"mkm2d_ptv6_wavelet.HLH_firstorder_Mean_250","mkm2d_ptv6_lbp.3D.k_gldm_SmallDependenceHighGrayLevelEmphasis_250","mkm2d_ptv6_lbp.3D.m2_glcm_Correlation_247","mkm2d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_226","sub"
1.36448279820391,-0.841192765814891,0.206028017172084,-0.177806963225937,1085983
0.069001106395927,1.30465728208106,-1.52985566988769,-0.377949472523566,1125173
-0.495206419500667,-1.874061134166,0.50629248624776,-0.352832077400185,1154608
0.314269919689719,-0.640938796994609,1.17751840120732,-0.342100808569874,1181124
-1.13960563160533,-0.545441194487281,1.05745136853687,-0.311353070870541,1183075
2.31746150269839,-0.236457382796616,1.36455735039478,-0.226495547098559,1232870
1.08502632295317,-0.236143797667497,0.0412254562838088,-0.123036530041021,1279943
-0.239497953169217,0.17109131632991,-0.688779686337677,-0.330883073443679,1329352
-0.512930701421581,-1.28004644461777,0.419835268409016,0.156517033868997,1330263
0.509166806456924,5.54999432619181,-1.76169519404147,-0.319410763819382,1364384
-0.768367585622525,-1.23063360480117,1.31553628541972,-0.360061001514776,1386095
-1.40182936898063,0.0529581981167014,-0.371836008757629,-0.392060840083013,1458656
-0.407959289718875,-0.224533495690701,-0.3761716705847,-0.170077163091016,1485662
0.881384275555778,-1.16323015905603,1.01356132263486,-0.333871434751461,1497807
-1.85365237329988,-0.415682543781021,0.0140126534393141,-0.388183918585423,1501387
-0.13980455509029,-1.16157290834467,1.74052612381846,-0.355805209471368,1518948
-0.44684840865901,-0.436837185804297,0.734997572001061,-0.351096159865469,1526417
-0.524942254998882,0.27433247000292,-0.494430411948009,-0.390635066780126,1565177
-0.372649481050522,-1.0352892680313,0.567407752039173,2.31324037264425,1606693
-0.773280474849055,0.344500847003883,1.11121464228623,-0.246045986494044,1612262
0.356601023767813,-0.495349273721445,0.0632763150674294,-0.385089702243791,1614566
-0.316067947022848,1.10009538714401,0.0417611686433228,0.39912912561128,1644034
1.16201490265052,0.297417734010912,-0.314346423018455,-0.263875998079723,1668599
-0.633818618579711,-0.796894458291934,1.2063781280254,-0.392660944374508,1671370
-2.32559177870041,0.910598057787371,0.00356204072113855,-0.379639648504892,1684230
-0.409499638932961,-0.154883759875333,-0.357447804208313,-0.302183017482345,1692385
-0.859082622171556,-0.645871032394591,0.80129633749001,-0.338098657607595,1720713
-0.0334223968042637,-0.460405931848944,-0.764784412622984,0.671680234678668,1738800
-0.549901428968164,1.54481867459482,-1.58716148827274,-0.320557445865786,1740845
-0.0391935762393958,0.00308441707778754,0.422836313217616,-0.328634226603197,1742294
-0.437645101511098,-0.250662781129114,0.325800229396884,-0.391694707420052,1767700
-0.583544810613418,-0.383393964983219,0.514477172684529,0.364630134514788,1768972
0.314159629563144,-0.708584408149184,0.220823065885464,-0.30946781434623,1889409
-0.184187917647443,-0.379042365334449,0.60315053501826,1.41150110673343,1915938
-0.583145294082822,1.25410221003026,-2.19198799484445,0.124435525326394,1916742
0.438598494316299,-1.64888864076443,1.90984576388526,1.92478138526578,1919296
1.44642892067051,-0.335145622322851,0.667290168430612,-0.31165242760007,1926770
0.28204237310786,-0.361560696032278,0.412549286187148,0.355435602401451,1938156
-0.753666706396817,-0.436605076165841,-0.185212873176426,0.46734371194851,1938561
-0.048407406103634,-0.106596948671325,-0.389748049401258,0.325935150153949,1966316
-0.923586094214805,-0.727183293034218,1.05230032765549,-0.334778751005551,1967281
0.235396329806609,2.47167496269231,-1.43151048213686,0.00762993436763684,1973544
1.07155622253487,1.31468242954881,-0.427962909921551,-0.381683984859361,1975401
1.07788324447703,3.38905122552894,-2.16419633866913,0.023173468948224,1976407
-0.220132765953698,-1.10480200236566,0.739548569025821,-0.333443537997356,1978972
1.56953987755572,-1.39703790993862,1.29691740351873,0.372558665085337,1979045
0.226021351267402,-0.423420578345232,0.975520266502621,8.9981333484587,1979422
0.944701101910949,-1.41124344057916,0.531893539608903,-0.198998860687327,1980052
-0.711189357951879,0.481428074265997,0.616115965581001,-0.325376793887486,2001182
-2.16774200648415,-0.592518717961219,0.942713103136338,-0.405696063229145,2002465
-0.140202153939818,1.34037689595264,-1.29753659151557,0.952065325181407,2004451
0.618166576258172,-1.10963894043953,0.635630878347564,-0.165822242847853,2006164
-1.04335600224899,-0.249471647716673,-0.8209517611862,-0.249883280063322,2007309
1.29149499607148,-0.416445558915287,1.31997798073854,2.50052095133587,2009915
-1.397561729809,0.92598883235591,-1.25807086778445,-0.378536418633022,2010259
-0.887686056974659,-0.639007650426855,0.704726946649544,-0.111040197995649,2010554
-0.321588836954795,-0.996573775257592,0.995751046428483,-0.27773739201868,2026671
0.423896211120438,0.252845868024741,0.21323636926905,-0.353982844144741,2033049
0.789789497019359,0.239690918012745,-1.61888806581147,0.0756119966600677,2034136
-0.999571533332562,-1.11894110704289,1.73490566745286,0.0746540730621178,2040495
0.787752433450553,-0.812235723056724,1.8778408316555,-0.380095265651571,2047354
0.885126718683441,-0.120569977582178,-0.598929697722714,-0.214127518765299,2051378
-0.272309832065216,-0.300472556580899,0.307971700150257,1.85528746923881,2055667
-0.655971631729913,-0.665145726627209,1.32959138562261,0.641445049205243,2057358
-0.333347528276108,2.67526675921682,-1.78469595052003,0.0656878792911343,2059713
-0.787553613686554,-1.07129616380975,0.771492031783976,-0.373841681984127,2069079
-0.316834012917364,-0.38420865763009,0.0280570589280096,-0.148847676543181,2070958
0.795355970073856,0.707736097248286,-0.274649341882835,-0.304695180654238,2072215
-0.513541737382474,-1.18523569246744,1.06547457676914,0.186447705579992,2075832
-1.22455865102762,-0.280242343471512,-0.260377358498899,-0.202725361616968,2075846
1.87073597374268,-0.0645139378825157,-1.52649925429803,-0.394538476647259,2076301
-0.474677841161247,-0.030613118264353,-0.0503762312001516,0.467561165977315,2078198
-1.43781850294762,1.76925326018935,-2.75344151974416,-0.401051797274623,2078899
-0.134304979319084,0.215070648806547,0.0554867159753489,-0.320885079296736,2085349
-0.167074254423123,-0.996638759968453,0.682595088749566,-0.368763025723665,2086044
0.900587443061664,1.40225191179849,-1.20960668905463,0.812841971641878,2091555
0.13443713364687,-0.321436924127498,-0.0282118323887295,0.168094519557059,2092954
-0.38805848510759,0.892915931232455,-0.529354164924091,-0.328605699694298,2096627
2.13920513449226,1.04787821758541,-0.428164563630534,-0.381138552909479,2100050
-1.38171286958806,0.187657784566874,0.919618346513858,-0.253744982419834,2108003
-0.230488353841667,-0.698307377057459,0.586895933561313,-0.177993279861859,2109902
-0.228503718476862,-1.21337926343443,0.732393196304078,0.726639473491645,2110540
1.09187717198343,0.656240278014042,-0.66910505444559,-0.3806593233367,2116787
-0.371251958921888,-0.18547161134962,-0.192217366826221,-0.267498711515585,2119177
-0.345539842058996,-0.89614428019077,0.959663893583627,-0.132989029691713,2131601
0.980130239350133,0.483335357177553,0.152918149630178,-0.383495006375207,2132424
0.142085730027902,0.444048359759198,-1.12775703600865,-0.0901760027055682,2132982
-0.449829139749842,0.38966248709638,-0.277057911649143,-0.0866558824864889,2133204
1.26701477102939,-0.507867918008963,-0.945242153531595,-0.337385845261234,2133380
0.0978924935152313,-0.120213867083307,0.123085785123211,-0.350969151502955,2134220
