"lemd_prc_wavelet.HHL_glcm_Correlation_242","lemd_prc_original_shape_Sphericity_238","sub"
-0.183704007435672,-0.630721973386332,1916742
-0.139138136745577,1.59509211066336,1980052
-0.194336274683471,1.86760276649251,1926770
1.10157525538859,1.34848066317752,1979045
1.2028141890406,-0.769803225455379,2196212
0.168580657618673,-0.678985357780272,2393207
-0.869799213997631,0.548832167693687,2146138
2.40072541361819,0.902200488977076,2228399
-0.922516350979231,1.88385858674901,2144796
-1.4459652340889,0.192130454195354,2234271
1.08402155836127,-0.483789885785199,2296332
-0.942429629565064,1.8972476581262,1684230
0.398360188449771,-0.452369735427332,1720713
-0.228112983428337,0.314376648405388,2186951
0.505276241729773,1.36969220998355,2439458
0.75740401526131,-0.606352243174752,2135748
-0.951472500299383,-0.694590216829242,2141116
-0.558530597545135,-0.842470148402222,2108003
-1.01533787478867,1.22629724128375,2006164
0.282685441352701,-0.541659929418058,308862
-1.27239626822823,0.0158421053703826,1085983
2.59047743640245,-0.26924833528707,2004451
-0.495362489176293,0.749704889509018,2359944
1.14996518447458,2.77607487695553,2069079
-1.2371193312919,-0.856637862399995,2059713
0.619122055800503,0.534318691846209,2294873
-0.720407819511389,-0.927638631404064,2033049
1.49936218686915,-1.1805596975398,1485662
-0.36970749050096,0.314605161956758,1526417
0.116236996946184,1.73485700874195,1386095
-1.11796727195122,3.45449626930562,983079
-1.67616850001334,-0.166025860783821,2132424
0.96239234856461,-1.29315845977273,2138375
-0.898916548377806,0.166623536999541,2490180
0.194225210209481,-0.938489937010057,2034136
-0.200933913668086,-0.259212403450469,2510402
-0.573973501059175,-0.3371789917031,1330263
0.559198293836208,-0.837303757149521,1768972
1.52078075671288,1.97418462275896,2306459
-0.475850218905898,0.171785238618664,2181724
-0.526373072832387,0.255985974558945,2217034
0.312630610003271,1.26193352076459,2218615
-1.42197621454557,-1.05980038283267,92173
0.408317739310454,-0.600321403149164,2414406
-0.715516565220453,-0.408870895130481,2381907
-0.901298104541644,2.06679382676215,2002465
1.27995277951188,1.05956654711725,2474709
1.29756864449359,0.581950184256079,2176530
-1.40895634584303,-0.533778645389151,1279943
0.109593507681991,-0.788377269286484,1976407
-1.33589639360768,-0.320905520914802,2250836
1.96141087457542,0.0877113779781523,1915938
-1.72260497100088,0.286468633689351,2133380
-0.657370057560065,0.246674122166472,2271329
0.0751175056196566,-0.685437701834404,2286108
0.527460928097483,-0.823401548561235,2040495
-1.11466303651257,-0.858247149825437,1125173
-0.53965764880015,-0.501020095691933,1767700
1.06254756653705,-1.60196723406449,2138678
-0.0152532490013806,-0.0820087886163501,2443354
-0.64426068096134,0.134293869681494,2234422
-1.01996464306141,-0.441982863912521,2151024
0.680210847400175,-1.00628900264267,2057358
-1.73587820808514,-0.19559517862157,2425694
0.594854712619534,-0.55737537832658,2500377
-0.16515939682404,-0.209373219110828,2183356
1.2952247325668,-0.0284206898095759,2131601
0.00549204675976248,0.719597259279413,2152442
-1.27615267848347,0.202450538593962,2306893
0.997249003981363,-0.536846771197054,2009915
0.221815469097212,-0.841730101979312,58325
-0.42185581133231,-0.305933438401899,2395943
-0.554759867876996,-1.01731382703004,2480330
-1.37065996917153,-0.710630823427307,2076301
0.836174237594781,-0.334901843585968,2205389
-0.613826946640391,-0.245497293833724,1975401
-0.44136907433297,1.06581052958002,2250648
-0.965191769368699,-0.234399105257617,2185290
-0.203036008321481,0.0183330464635783,2091555
-0.595028092448653,0.27629413978159,1232870
-0.600128626898544,0.531119374641014,2139733
1.29548399427936,-0.721220478171099,2559453
1.11917478130316,-1.019966701359,1938156
-0.684583607175773,0.973476343378163,2158101
0.977297188427245,-0.0284918548996678,2199403
-0.508799217694221,0.867956669014613,2430773
0.0391885194238078,-0.25651334149228,1738800
-0.64863757800961,-0.350234429526118,1565177
-0.871906349418487,1.08341429307083,1978972
2.18620216686962,-0.439568372228907,2487135
-0.0701923167255573,0.624690850246987,1612262
-0.772346802379414,-0.796763235375155,2051378
-0.486919865735755,-0.0244077183150048,1497807
0.564261745526958,-0.605555281574611,2026671
0.523145179288054,-0.617150440151245,2340322
-0.122315860065462,-1.15779175883329,2293123
1.65907456541702,-0.596084730794418,2395415
-0.331717510155847,-0.192437690786326,1966316
0.43540157251279,0.556115040299761,1973544
0.163606547846497,-1.17504995709326,2010259
-0.296070850458652,-0.87732349855586,2145694
-0.758550363204581,-0.134034784703197,965005
0.16757880046162,-1.2407642293597,2096627
0.624830373303305,2.33498216387781,2047354
-0.670944716058239,2.77727042251111,1364384
0.292047892086909,0.0226969613402188,2244172
-0.790798354843662,-0.976150151792935,2132982
-0.591538448883891,-0.232169689117573,2134220
1.12294975980784,-0.409450168919993,1889409
0.238289033094246,-1.11175247099657,1938561
0.527472790703834,-0.729018024538545,2055667
-0.806446290067754,1.17546698455753,2176784
0.164679269698246,-0.329987691607326,923666
0.979165057604282,0.150623947240178,2086044
1.37656323990696,-1.06968589642802,2078198
0.0281037429943273,-0.188007722655309,1501387
-1.39770052976725,2.08219795640244,1518948
-0.336084213232568,-1.5658102325665,1606693
0.754418281479081,-0.199865924652249,2305115
-0.827172882767815,-0.0347446069305414,2237571
-0.793151019853007,-0.25223316364035,2285214
0.394376857191329,-1.34720995089918,2426863
0.0310742828794995,3.41651767558533,1979422
-0.700266106801779,0.662827611723799,2480056
-1.36092781353428,-0.890069923186857,1668599
