"mkm10d_ptv_original_shape_Flatness_250","mkm10d_ptv_original_shape_Sphericity_250","mkm10d_ptv_original_firstorder_Median_250","mkm10d_ptv_original_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm10d_ptv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm10d_ptv_wavelet.LHL_glcm_Correlation_250","mkm10d_ptv_wavelet.LHH_firstorder_Mean_250","mkm10d_ptv_wavelet.LHH_firstorder_Median_250","mkm10d_ptv_wavelet.LHH_firstorder_Skewness_250","mkm10d_ptv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ptv_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm10d_ptv_wavelet.HLL_firstorder_Skewness_250","mkm10d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm10d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_ptv_wavelet.HLH_firstorder_Median_250","mkm10d_ptv_wavelet.HLH_firstorder_Skewness_250","sub"
1.35119706091473,1.07962102283098,0.679861408300876,-0.50971792627863,0.0213284435657122,-0.241994897243242,0.160367469821492,0.262194951457163,-0.0751700383057886,0.556786631969557,-1.00712757677074,-0.0176711913478378,-0.315907806015028,0.786427174755346,-0.42705530351061,-0.231697985699222,-0.385527810334818,0.235607481215049,-0.812137711309176,1085983
0.110236965876068,0.510187462944375,-0.0296748334814777,-0.222043357322746,0.867537008017687,0.0240099878847121,-0.382793896061783,0.335391661115882,0.408315132199019,0.786611948167396,-0.245625637642944,1.04535892102705,0.503164741653439,0.748415482429858,-1.00604829187863,-0.24299777721884,-0.369681468532558,-0.692338583166147,-0.931020519444914,1125173
-1.53027357938603,0.0441565856017556,1.22239838102262,-0.511035214472162,0.0458887547123992,0.57607642348631,1.03785297755158,0.0847831692858578,0.591089155067651,-0.685656687726043,0.131887047184786,-0.250265732826371,-1.26676659869229,1.23654707478786,-0.76803086707428,-0.248706255660937,-0.398469325064442,-1.33701580081137,-0.599093647986163,1154608
0.884728474582034,0.769919787907309,0.447161017616572,-0.0323446131023455,-0.474944953558326,-0.458292127491624,1.12195406773343,0.165065148870553,-0.444178527369016,0.359294536400486,-0.994961388621178,-0.1634205363565,-0.287489017631141,-2.49136016964922,-0.0938956804135912,-0.215563603464188,-0.0836303892045234,-0.0223642069321562,2.76680905798185,1181124
0.245789447239916,0.072740298126473,-2.1063218065137,-0.690869915787628,-3.11724184648052,0.743180595873571,0.767597015424132,0.031413574403599,-0.874332392923265,-2.04605206184897,-0.506134251389424,-0.221346524683436,-0.522557802846273,-1.16542499010833,-0.550984656914144,-0.247460477076129,-0.35346911246227,-0.166258789495903,-0.42261230165792,1183075
0.0380830206982791,0.761206300343238,-0.906778765314163,-0.584757845675417,-1.62588995876177,-0.360869845174735,0.727934743802934,-1.69719801415983,-1.76637356606184,-1.12256763530812,-1.03942541596929,-0.168288455341899,0.647827011572775,0.903597162741222,0.318934769798839,-0.229868707954267,-0.391656239092271,-2.78026627448389,0.0816644212028231,1232870
0.194384973611451,0.587059051524983,1.14653558273512,-0.440620063903248,-0.664432450152351,-0.170331493587524,-0.907661422601556,0.992450309403065,0.022628611645495,0.765773882616947,-0.288965013978613,0.047167890866736,-0.110945840904542,1.70734778856121,-0.24505276572786,-0.196122779689858,-0.387240146231155,0.174028589244456,-0.652188323571485,1279943
-1.02730961234489,-1.52655546141733,-0.0406270975847544,-0.266749998204869,1.10759447533962,0.526401007369251,0.577677131511042,0.550622245181244,-0.474710283049296,-0.454166840550188,-0.505235141290153,-0.248787203966631,1.30996713445186,0.170231640789265,-0.599676824706868,-0.237969552299357,-0.387132286133106,0.58975903174181,-0.442621861673855,1329352
-1.32400921503537,-1.35326708521692,0.219320111618502,-0.444738887284829,1.06008308166931,-0.6640977965901,-1.27288644568005,-1.00930370533174,1.10970625391271,1.35346458741224,-0.0399270198453614,-0.236114017207793,-0.478271121841682,-0.425819333402499,-0.245913521008334,-0.208486143679341,-0.295866680096419,0.422516144417632,2.94979419109405,1330263
-1.15899980052833,0.718312666393672,0.653420078629614,-0.683640872632227,-0.0992929681733679,3.79442452156849,0.0660269487240841,-0.401989948830044,1.50003946186474,0.504465776661565,0.519095895199467,-0.254965236142242,1.18381243373761,0.57704571173603,-0.59453546310485,-0.253342123231991,-0.400090057848145,-2.02071138789717,1.04995753758318,1364384
1.10959173052513,0.595180683057976,1.05742624534864,0.0949756276656723,0.280483866868845,-0.574973122103903,1.48814139286737,0.988771827202277,1.35320952852263,0.462059614378887,-0.471840152601702,-0.2413206976417,-0.766145873915923,0.960781723956678,-1.03100907793212,-0.251868719183146,-0.391474981324064,0.782725055656809,0.464397173265294,1386095
-1.33133499214597,-1.47859182948463,0.376487160604204,0.662487756204561,0.361050180619909,-0.388929301360995,-0.220827598845232,0.486032141076244,0.794310138025059,0.217305938578189,-0.139222885607548,-0.0610719137546569,1.21523187472894,-1.07522491076406,-0.963457788187169,-0.245198972885637,-0.289172468886866,0.612204490606202,0.812636856753496,1458656
1.48871148548033,0.13758285970451,-1.71592225110307,2.69575742550461,0.230963292663223,0.456653385122188,-2.82960763952369,-1.25677318999687,0.341885999281738,0.92076608970026,-0.00115963449304018,-0.150089605023605,-0.271154220134252,-1.67029236559269,1.67529212420489,0.909186622333343,2.249718109152,0.271899403747576,0.158824800176325,1485662
0.264573856819893,0.621178566031752,0.400758845239373,-0.655674965401555,0.991253966462146,-0.593698033803326,0.178255949584746,0.95688338817848,0.070267150860021,-0.339855116067615,0.349357612884099,-0.204817609693533,0.633480444969371,0.720346077783561,0.122100368124673,-0.161853998761845,-0.356734673154776,-0.836646362604319,-0.845131936442173,1497807
0.101921375961268,-1.22462796273042,0.805005601967394,-0.524360199038127,0.695236343490517,-0.499812134938919,-0.648499223009351,1.2382395041209,0.293378543703866,0.163089515620158,-0.0341632346593255,0.64716593613417,-1.25187720118272,-1.9131317888342,0.179502768355079,-0.11304353584864,0.572766020587249,0.010837676893679,1.77376542517087,1501387
