f,count
wavelet.HHH_firstorder_Median,50
wavelet.HHL_firstorder_Median,4
lbp.3D.m2_firstorder_Maximum,127
log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis,45
lbp.3D.k_glszm_SmallAreaEmphasis,29
wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis,20
original_shape_Flatness,39
wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis,16
original_shape_Elongation,65
wavelet.LHH_firstorder_Median,31
wavelet.HLL_firstorder_Kurtosis,6
wavelet.HHL_firstorder_Skewness,14
lbp.3D.k_firstorder_10Percentile,1
wavelet.HLH_glcm_ClusterShade,28
wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis,1
wavelet.LHL_firstorder_Kurtosis,14
lbp.3D.k_glcm_ClusterShade,16
wavelet.LLH_firstorder_Skewness,2
wavelet.HHH_glcm_ClusterShade,4
wavelet.HHH_firstorder_Skewness,7
lbp.3D.k_gldm_LowGrayLevelEmphasis,6
wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis,4
wavelet.HLL_glszm_LargeAreaEmphasis,1
wavelet.HHH_firstorder_Mean,1
iter,250
