"mkm8d_ptv4_wavelet.HHL_glcm_Imc2_250","mkm8d_ptv4_lbp.3D.m2_firstorder_Maximum_250","mkm8d_ptv4_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm8d_ptv4_logarithm_glcm_Imc2_250","mkm8d_ptv4_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm8d_ptv4_wavelet.HLH_firstorder_Mean_250","mkm8d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","mkm8d_ptv4_wavelet.LLL_gldm_SmallDependenceLowGrayLevelEmphasis_249","mkm8d_ptv4_wavelet.HHH_glcm_Idmn_249","mkm8d_ptv4_original_gldm_SmallDependenceLowGrayLevelEmphasis_249","mkm8d_ptv4_wavelet.LLH_firstorder_Kurtosis_247","mkm8d_ptv4_log.sigma.4.0.mm.3D_glrlm_LongRunHighGrayLevelEmphasis_247","mkm8d_ptv4_lbp.3D.m2_glcm_ClusterShade_243","mkm8d_ptv4_log.sigma.4.0.mm.3D_firstorder_Maximum_242","mkm8d_ptv4_lbp.3D.k_glcm_Imc1_242","mkm8d_ptv4_logarithm_firstorder_10Percentile_239","mkm8d_ptv4_original_shape_Sphericity_236","mkm8d_ptv4_wavelet.HLH_glcm_Imc2_235","mkm8d_ptv4_logarithm_glszm_SizeZoneNonUniformityNormalized_233","sub"
0.523708701192518,-0.53153265218715,0.0229429505620006,0.401980382911183,-0.439892453413168,-0.802230182879329,0.32124224811915,-0.694856988135424,-1.79309625952609,-0.62456832929472,-0.791583806643936,-0.837793744241389,0.647263008762174,-0.831943818894507,-0.913687533483648,0.583946602474112,1.30576548099094,0.0208146621219658,-0.56654049791234,1085983
0.230908656684418,-0.306333408305377,0.00176082486276705,-0.799821709837689,0.417748908626003,0.362764985015262,-1.06352559333139,-0.0670836460739263,1.06843539673319,0.341797980305591,-0.712351876848297,0.395108954383053,-0.0293659786174797,0.330448921080619,1.30165373810629,0.158330749387687,0.429056827880961,-0.526778977564769,0.470700759889834,1125173
-0.53696899451436,1.69556411555485,-0.463938160229751,0.793538450271391,-0.514509175668684,1.80933209539995,2.49125564731103,0.586719829530209,-2.3129157411722,0.562135459066319,-0.54342360708782,-0.130817099778836,0.296711601989958,0.52292623796934,-1.19904546122365,0.887629611987654,0.533469221961684,-0.316604695930406,0.794169359424216,1154608
0.926271978992697,-0.53153265218715,-0.428272589963624,0.194067089243075,-0.276040592851057,1.76257728276153,-0.413706629123448,-0.851517580891204,0.909636587391281,-0.620816430932794,-0.46987315107302,0.385908278278676,0.991283711083175,1.17626115870896,-0.329128065505455,0.663949913015655,1.0127534297702,1.56989612171614,-0.00151917342057995,1181124
0.787739446910348,-0.53153265218715,0.797258379189658,0.970161887465249,-0.521882023356648,-0.11702354219782,-0.31737766163595,1.00545305367987,-0.182786451820316,3.44990236737399,-1.22431914254266,-1.13351750018123,-2.2190026932406,-1.72451525090612,-0.613170980964615,-1.45342096275963,0.187453347958989,0.0970137459402949,-0.170134309676227,1183075
-0.0704232233803813,-0.53153265218715,1.43752600321814,1.36758607672806,-0.511882409429758,0.72178877539045,2.73733132760218,2.9578325504282,-2.21066112597006,0.219855325937731,-1.1235508081248,-0.939138071530948,-0.738619711570045,-1.6707234015704,-1.23912015851345,-0.691015122184138,0.711392666380653,0.30088705782303,0.635958177223932,1232870
-0.07903648244203,-0.306333408305377,-0.212546291357516,0.86086472162788,0.022836404053578,-0.620132326656399,0.447021949265466,-0.533273466251655,-1.90711939940169,-0.365126644874867,-0.539746521074283,0.77628102665919,0.764070728439472,-0.205536430791599,-0.325417494123119,1.14229167340224,0.616908983387075,-1.28041066374932,-0.734945975664908,1279943
1.02630340726828,-0.53153265218715,-0.703903294496212,0.44295372781564,-0.358904896197566,0.259666134825572,-0.535422430367142,-0.522663219937923,0.439339529665618,-0.236180399493755,0.324147704306928,0.7360094535077,-0.653568197334554,-0.172192811204664,-0.548124993477715,-0.025090278196756,-1.61085866311944,0.986444697035624,0.64558173629623,1329352
-0.246417996061315,-0.53153265218715,-0.80230942883722,0.496085709594558,-0.22477123357072,-1.48665511952555,1.5366792033774,0.177794701626353,0.541963760994171,0.445629484147441,0.377998921188141,1.30898705848927,-0.970401100532401,0.13651489732261,-0.424439785210069,-0.985524234155577,-1.35760436662229,0.445095748089348,0.851744985033385,1330263
1.75217677787567,0.435590312821902,6.36397944252718,1.75036955432732,-0.482733755599045,-0.14069054666034,-0.218565856569704,1.11066413027048,-1.07865670368163,0.767998502356587,-0.367902049627092,-0.201689083531064,-1.66721403595647,-0.272273940337449,-6.32059159788519,-2.32396278939699,1.13075821350784,3.78207369587166,2.05590198351447,1364384
