"lemd_ptv4_wavelet.LLH_firstorder_Kurtosis_250","lemd_ptv4_wavelet.LLH_glcm_Correlation_250","lemd_ptv4_wavelet.HLL_firstorder_Mean_250","lemd_ptv4_gradient_firstorder_Kurtosis_250","lemd_ptv4_lbp.3D.m2_firstorder_RootMeanSquared_250","lemd_ptv4_log.sigma.2.0.mm.3D_glcm_ClusterShade_249","lemd_ptv4_wavelet.LLH_firstorder_Minimum_248","lemd_ptv4_original_shape_Sphericity_247","lemd_ptv4_wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis_247","lemd_ptv4_wavelet.HLL_glcm_ClusterShade_246","lemd_ptv4_lbp.3D.m2_firstorder_Kurtosis_246","lemd_ptv4_original_gldm_LargeDependenceLowGrayLevelEmphasis_245","lemd_ptv4_wavelet.LHL_glcm_ClusterShade_245","lemd_ptv4_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_244","lemd_ptv4_lbp.3D.k_glszm_SmallAreaLowGrayLevelEmphasis_244","lemd_ptv4_logarithm_firstorder_Maximum_244","lemd_ptv4_wavelet.LHL_gldm_SmallDependenceHighGrayLevelEmphasis_242","lemd_ptv4_wavelet.HLL_firstorder_Median_242","lemd_ptv4_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_241","sub"
2.0199007560868,-1.47533210804618,-0.899861633594201,-0.164981928566791,-0.766733308790841,-0.498737636466453,-2.31119727326799,0.571454240928398,-0.500703338257527,-0.215380001995735,0.483441064303227,-0.159523040598097,-0.251605048568816,-0.237657156090014,-0.699166675601556,1.10419109963101,-0.611174036326605,-0.343209189838415,-0.611290499241138,1916742
-0.532009176816903,-0.220808847071782,-1.8743556886878,-0.160338162899969,-0.0188599088120509,0.939316104910278,0.416104755263348,1.03379883111114,-0.172418961841507,-0.296752182329126,-0.288852199646247,-0.152372362804785,0.767100131413202,-0.103044656499328,2.36298559309565,-1.65538786092367,-0.0310277898028121,-1.94357031884859,-0.774592494657764,1980052
0.200045475205503,-1.62848073840685,-1.09095831929111,1.0832351015654,-2.20739721351435,-0.213970660578011,-0.296236955096837,-1.59105426961776,-0.213997178942517,-0.0128929824916805,1.02753506216055,-0.109681222766247,-3.01436659675512,0.109533683727018,3.17089477277579,0.582050256996116,-0.0625572938234115,-1.71283417029553,2.81244969341186,1926770
-0.978398599937956,-0.399002860069577,-1.88373650446333,-0.348178390249314,1.39171730887319,0.0223738843113803,0.431043404424941,0.224530846125654,-0.214326094364747,-0.724678966045959,-0.725746051418148,-0.157023157995526,0.286543110065935,-0.187815464254374,0.80439029808779,1.29862168214357,-0.559818963954264,-1.34947155712629,-0.0517439797748903,1979045
0.845593665254263,-0.0391552767403326,0.867861505695976,-0.215239922314613,-0.862485875614249,-1.06895127976348,-0.245258706781333,-0.0910372067284455,-0.288864748802583,0.101081761739352,-0.0967055157514901,-0.166093097768952,-0.335903899560854,-0.241500831565878,-0.541829510691473,0.825223183800438,-0.321051166117714,0.57448518467252,-0.557971136328422,2196212
0.565282680058635,1.19107455646312,-0.463069755864604,1.93485266266975,-0.271843043777398,0.0805226438810819,-0.137697295320552,-0.0242523256670127,-0.182330514417963,-0.858633783993933,-0.421387486229133,-0.162285257758448,-0.394984776573025,-0.237308759647107,-0.185607281028734,0.615419385683228,-0.110062069301563,0.384835992810208,-0.708549515128453,2393207
-0.974683146189556,0.510907686711056,-1.85532559184454,-0.744012790148906,0.305074818219798,0.265587786353135,0.879613795373973,0.342496756023108,-0.474359717444152,-1.4989114462308,-0.40598562778003,-0.163203300071712,0.321114974461408,-0.199436908730669,0.760464520426014,0.602114743271369,0.213086157357821,-0.496699466783813,0.625744215629087,2146138
-0.398403310271915,1.59128994895598,0.270356147499667,-1.09064369114,-0.492624765568298,0.0198814712235528,1.20704461496602,1.45451027583422,6.99802877757197,0.300833776880232,0.0436961253664227,-0.149577361419342,0.361871178135962,-0.200273268014559,-0.964233581142692,-0.138330182312129,-0.754807176799438,-0.0908046548886293,1.92787360122987,2228399
-0.991350881751847,-0.545416240351332,1.25218343139766,-0.268836032645508,-0.860431784211554,3.1132098640752,0.363940340874598,-0.646169568238373,-0.500904090581053,5.54150719679711,1.20682523655888,-0.145616176304408,2.33890665283139,-0.120706903791389,-0.338535467689364,1.2541750814941,0.563018003116754,-0.504687020793484,-0.379155137723979,2144796
-0.278627438757833,0.297930314748345,0.724114630227273,-0.708757850500851,0.77107599030167,0.134030766882513,-1.38427876056328,0.860252148694573,-0.505341987785053,1.35817550453927,-0.742412190078259,-0.14436256298311,-0.523892206663041,-0.217262615798904,-0.85767393766888,0.786409188380005,0.307794506659498,0.463505184012215,-0.290643931355794,2234271
-0.386893424785046,0.606961272100786,0.828948602906811,-0.31966479374729,-0.43508603932386,-0.0274666847378508,0.313876288840376,-0.897871701368121,0.121339057549996,0.0964792533449348,-0.10310011564546,-0.139073478369548,-0.0221055737775233,-0.226369848145322,0.057494252720227,-1.24846786257413,-0.363649718943791,0.731652233981562,-0.460063307282849,2296332
-1.18603167375208,0.639377480611549,-0.9103751716628,-1.24321341854484,0.893951048371717,0.550061794606303,0.0867379717725424,-1.38742900182462,-0.420766384962955,-1.7423008830004,-0.397870598962246,-0.142850307799297,-2.18830028132882,-0.136542567171394,0.729749973189942,0.870894394579294,0.023147323087601,0.466091571046781,-0.405884054312242,1684230
-0.796554424298997,1.38909642469237,1.16947089554174,0.743056662418112,1.29604806488072,-0.670462918100713,0.0397758800847918,-0.477000681786212,-0.456356602533381,0.0197617813817778,-0.819903550795866,-0.154160942880782,-0.45857731850505,-0.228743075792557,-0.434218391154281,0.0356151566096317,-0.385507067936282,1.01223266286666,2.76717066878348,1720713
-0.206889590448379,-0.113427879724204,0.0242461133305801,0.19074888085512,0.134946327235981,0.0120456104470231,-0.972058677047267,1.10486912443443,-0.387312664436979,-0.954436381212484,-0.675845619049685,-0.0765800944900686,-0.45561653147859,-0.197558125949751,-0.980945443426142,0.267074559243647,0.583730652546608,0.267192235999592,0.0726785948892568,2186951
-0.26529842290013,0.439725741764272,-1.71157234068354,-0.72147913776203,-1.30148454776426,-0.378661864832714,0.75202426590777,1.42522473958978,0.409438972597718,-0.591155360316016,1.19737859838362,-0.150672937106605,0.633834228379035,-0.185549905311776,-0.823618599334306,0.586955122576132,-0.651803719921841,-1.03323870878306,-0.165755418274636,2439458
-0.457197716295942,0.383707345937792,0.545225477252542,0.916997728477458,0.216360490258837,-0.510211234738958,-0.439645233734175,0.151919048075128,-0.352332225886832,-1.13435548522356,-0.322033807244459,-0.0466488573327275,-0.415910255328895,-0.153710228132284,-0.678676792204728,1.43725482551137,1.60685751012332,0.869155212391443,-0.298757303126399,2135748
-0.956343643769708,0.973749717337954,0.741173397244579,-0.61568283881405,-0.389451800512341,0.0763745093166391,1.39137930488736,0.493888675737219,-0.172358561537795,0.0762168544044247,0.233034844284952,-0.164446820270593,-0.294578678534652,-0.221782677867662,0.395496295318137,-1.03914034922668,-0.901363115185376,0.114271942516332,-0.578643922051451,2141116
