"letd_ptv_original_shape_Flatness_473","letd_ptv_wavelet.HLH_firstorder_Median_473","letd_ptv_wavelet.HHH_firstorder_Median_473","letd_ptv_wavelet.HHL_firstorder_Median_469","letd_ptv_logarithm_glcm_ClusterShade_465","letd_ptv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_463","letd_ptv_wavelet.HHH_firstorder_Mean_447","letd_ptv_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_445","letd_ptv_wavelet.LHL_glszm_LargeAreaEmphasis_442","letd_ptv_logarithm_firstorder_Kurtosis_441","letd_ptv_wavelet.HLH_firstorder_Skewness_440","letd_ptv_wavelet.LHH_firstorder_Skewness_434","letd_ptv_wavelet.HHL_firstorder_Kurtosis_427","sub"
-0.568241433376506,-0.0252259526928769,-0.168505893636981,0.24731785623585,0.224773591284358,-0.409290719716692,-0.130879232238782,-0.508660268801662,0.461705203939893,1.27518791284144,0.0189514077564202,0.542263309899953,-0.258907016109015,1916742
1.15573131678487,-0.179773826219689,0.652759180692292,0.625124299662659,-0.486797374509059,2.84504807019342,1.0843016277314,5.49293640153041,-0.375876156284646,-1.32326887302937,-0.129611819033219,0.155007936931848,-0.408289976992118,1980052
2.17305533070425,0.474858565173697,0.435673250646824,0.352473557393841,-0.149621846172755,0.13788091436613,-0.16991898909187,-0.554961178508777,-0.352820974158553,-0.10064979216118,-0.548384445046209,-1.32798434405939,-0.500723001171368,1926770
0.0376540595460362,0.353554981248038,0.430620748780991,0.0382003313246915,-0.178368100176922,4.18956386940828,-0.708134889415513,0.793435629289821,-0.261309743196327,-0.36991530383628,0.142475103115081,-0.283424154596044,-0.515185729066704,1979045
-0.290517389557144,-0.355984580186017,0.417981890971365,-0.701073501911945,0.382978397373319,-0.452212944494272,-6.69912561322018e-05,-0.643143362467917,-0.300043387576985,0.138568336115148,0.250508246711056,-0.00662884219761215,-0.214807535126758,2196212
-0.384667995266838,0.303393081289313,0.00932471589765692,0.388397297814074,0.883107210268694,-0.436998500424347,-0.190690411518873,-1.14406034666229,0.291602299112037,0.154010647656877,1.77776491740585,-0.161583808130135,3.73307315315297,2393207
-0.700943089282849,-0.0202760432869022,-0.0236149348841623,0.1200188079492,-0.467605209588367,-0.220388111932317,-0.061565579124872,0.388981703584419,-0.312549581400129,-0.178829534371651,-0.3017631283785,-0.635213189579039,-0.424974793078063,2146138
0.979417141195521,-0.115979375783668,-0.106336333301106,-0.0584398212561988,-0.626196454140746,3.94434470075839,0.227347759738391,0.541468722445824,1.1895872766185,-1.17950374401827,-0.632215308343075,-0.258471597137045,-0.27632173446104,2228399
-2.11182423922685,-4.63319694745337,10.1881219165064,-4.78310911950099,0.151644968069568,0.329440538950903,0.800067161340055,1.31844291086893,-0.369776484917716,-0.376918317633064,0.154018522534297,0.0674452257581967,0.0258729895881949,2144796
0.469093537302442,0.0796975792645687,-0.746389914089523,-0.0886592731707234,-0.644843106938989,-0.334087765444106,4.03239692572094,0.679399076702674,-0.335985140100869,1.02545744579094,-0.203606410652532,-0.242353009830923,-0.195107347091145,2234271
0.676567280347195,-0.57634760512675,0.0247459290909452,-0.130440756775948,-0.866690431432675,-0.41516017840206,0.312361169169078,-0.0412677734712704,-0.235066831059379,-1.15756167576075,1.15160406153177,-0.0740294137970634,0.265257380444035,2296332
2.01929723886323,0.975611644732313,0.608366056115834,0.685565331100064,0.729856440646664,0.126260746850718,-1.05510104856529,0.129366697007232,-0.347056660334918,0.180664653594561,-0.353939352536211,-0.114467709976405,-0.477908486275306,1684230
-0.749730803780406,-0.280600068741689,-0.124007851311801,-0.0687637776291328,0.636805312375278,-0.368019571497164,0.387576806174145,-1.30333200162771,-0.0367945840176076,-0.261763470048541,3.87080854798601,4.3071318999332,1.02376272071501,1720713
