"mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_249","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_241","mkm10d_ctvper_wavelet.HHH_firstorder_Mean_238","mkm10d_ctvper_wavelet.HHH_firstorder_Median_237","mkm10d_ctvper_wavelet.HHH_firstorder_Skewness_232","mkm10d_ctvper_original_shape_Flatness_226","sub"
-0.17529465818694,0.203555485373105,0.371650591704024,-0.264078796363541,1.40592094842651,1.40288253780765,1085983
-0.133954660035963,0.0559215306293702,0.767081147497632,0.00839674108828787,0.287455294690117,0.200657181245088,1125173
-0.101042444652777,0.0686243933490106,-0.350772416574346,-1.27807248875736,0.325882645144542,-1.31277195749427,1154608
-0.0286831737325161,-0.413724674783484,0.456398350945861,-0.270608875588302,-1.78472922888374,0.850921800261826,1181124
-0.157137628520436,-1.08016965627,-3.13658929249994,-2.65267788578261,-0.643646731937295,-0.460845108394831,1183075
-0.205709809595507,0.0526728060298767,-1.44111615107303,-1.18744919890401,-0.069408783678727,0.0637789562715629,1232870
0.0863497982056634,0.0467836393425346,0.150814360900963,0.0962856807232386,0.819199574229963,0.346969164738446,1279943
-0.0275118865892733,-0.790850052249448,-0.13494737186236,-0.77888178440963,-0.687227048919646,-1.00254485212489,1329352
-0.0801765272870097,0.0806026384418599,-0.246647374288207,0.203351454663947,0.364983704105521,-1.39734278488104,1330263
-0.394013089164526,-0.382523902045315,2.96147456155328,0.066300050812618,0.0336502153890197,-1.21982328972274,1364384
-0.287236063612554,0.168777839819605,-0.174414984227996,-1.16400155259915,0.571876229167506,1.07223304739818,1386095
-0.0836579353126829,0.307213759142323,0.139651761885174,-0.110901635133419,0.726714158282409,-1.33500992228802,1458656
-0.19505003388157,-0.0380947143135929,-0.114839865118812,0.0154284727725217,-0.733065230532068,1.28943635094053,1485662
-0.0779530146695336,0.147617641317393,0.319667912589586,0.500311540493896,0.031529375850182,0.25612905997972,1497807
-0.11933493608166,0.0262979635226321,-1.11125422397439,-1.33582181152441,0.0407211949492624,-0.279562392966169,1501387
0.102976879915696,-0.00673093450607185,-0.715364563521739,-1.05703850733105,0.0135094597577049,-0.185636882527467,1518948
-0.197565125692,-0.150315242283872,0.293486737397805,0.505563527973176,-0.0663126046840871,0.678629184022361,1526417
-0.361551690117788,-0.0479190754983659,-0.560464431000278,-0.649040293110191,0.0909798621186586,0.10258433408281,1565177
0.244529744797904,0.0475241911389436,0.374130816194586,-0.0372736976909304,0.830222670149411,-0.342560029586958,1606693
-0.1948548071145,0.0345263116426543,-0.204477412394371,-0.561874908351674,0.496862929958645,0.227075679172601,1612262
1.60539350120401,0.0298177317755896,-0.222215752282989,0.230183802163005,-0.113673735100132,0.756583441350814,1614566
-0.223028324940232,0.0559523207591559,0.623804627387101,0.50166538137897,1.01722448208694,-0.477547366892062,1644034
-0.218153121202639,-0.871577146061898,-1.03449653139982,-0.247699264519879,-0.951134859391063,-0.722019263579097,1668599
-0.105243133348977,0.0931398552126487,-0.685930975127884,-0.587939201713089,0.369794319611937,-0.207693396289046,1671370
0.200525345321869,-0.0661403840718815,0.98472979687145,-0.0915372308562745,0.0797691199987723,2.0424851190512,1684230
-0.173698772553284,0.0501230404435346,0.409059798081657,0.388843648504009,1.22250513488749,1.04076952396377,1692385
-0.185080925122327,-0.571859287223266,-0.297959641280458,-0.798205804228555,-3.20573392035004,-0.648442907020274,1720713
-0.170736172820478,0.00705108290577878,0.681284872452909,0.395969129823395,0.124972850733012,1.13105140770582,1738800
-0.154642094880136,-0.356392903902234,-0.306882202373009,-0.10974544619407,-0.131094038265493,-0.946400144110524,1740845
-0.107081952355767,-0.50459606314743,-1.08815491426106,-1.00246366316005,0.37661079799897,-0.150524518732858,1742294
-0.147796983437191,-1.59414964632236,-1.29034283857165,-1.07475421892943,0.325748233455696,0.469418766134226,1767700
0.478296411412098,-0.0855693567783296,-1.70280535327614,-0.275470441085865,-1.25039342848511,0.40634783124138,1768972
0.711954276151564,-0.0341972362347058,-1.11186605755834,-1.36685664549661,0.157481091038433,0.149809960979286,1889409
-0.162527844998864,0.061633716924322,0.00449933973989201,-0.433258398144679,1.08675468680018,0.297421044879166,1915938
-0.126931643336088,-0.0360817624540329,0.387980878901537,0.172634308935023,0.0689539076586108,-0.462367099465702,1916742
-0.036960739262555,0.00354832720813038,-0.222192325018377,0.0245272920004623,-1.77634373478671,1.83865321881895,1919296
0.325317974941558,-0.0115599436866102,0.231433659271335,0.816921450870304,-1.12368378685518,1.63032286950499,1926770
0.29557624244045,0.0343589933913612,1.38651869454067,0.621422013735824,0.156045408255832,-0.365900728929661,1938156
-0.187209088289031,-0.0673759743486823,-0.60801809847383,0.0540523043597866,-0.41726053792089,0.316273595345335,1938561
-0.236135982538813,0.0181843412343334,-0.145620209332724,0.869797885361451,0.00759409882070199,0.208298403929399,1966316
-0.142314265252735,0.0494877467209688,0.437785289903554,-0.232817619946404,0.6607046943919,-0.245631024372109,1967281
1.86996303757054,-0.227545342679831,1.05666072450923,1.03490159802744,-4.6932375023654,0.115555796394021,1973544
-0.268710086228728,-0.341554582304117,0.15385603674185,0.816246736301535,-0.71892584292396,0.356815544847211,1975401
-0.24350877409162,-0.0249981074317885,-0.152531305881084,-0.567154610655223,-0.179423297530375,0.565693398757763,1976407
