"mkm9d_ctvper_wavelet.HHH_glcm_ClusterShade_238","mkm9d_ctvper_wavelet.LHH_glcm_ClusterShade_235","sub"
0.192799072341021,-0.173552206278886,1085983
0.0386300243614468,-0.131303449152802,1125173
0.0583154369342062,-0.101834934592749,1154608
-0.538284881761516,-0.0282339147063408,1181124
-0.906502621469687,-0.147985988257237,1183075
0.0205056702913649,-0.192487124865082,1232870
0.0237773328898569,0.0706035093005135,1279943
-0.629156199805895,-0.0363904476557934,1329352
0.0714529919268768,-0.0632074367153275,1330263
-0.223518101712323,-0.416774853207567,1364384
0.0575856800964798,-0.274873727594939,1386095
0.248149095807148,-0.076789015341419,1458656
-0.0435463530855977,-0.184564619166032,1485662
0.112150636966271,-0.072422526023783,1497807
0.00222098647723102,-0.118062288884892,1501387
-0.0118229517919734,0.092243737897845,1518948
-0.0858207258664103,-0.179543157007468,1526417
-0.0847464120170896,-0.381066801376191,1565177
0.0350287247468788,0.250288747373699,1606693
0.0203168081358433,-0.187917143520972,1612262
-0.083567883560232,1.49640061014297,1614566
0.0403555768945258,-0.219079481837639,1644034
-0.760989218398989,-0.204940728036103,1668599
0.0785497086003921,-0.0951562185009256,1671370
0.0756113927116241,0.199774391282403,1684230
0.0372342286836177,-0.189694440755332,1692385
-0.404058403608361,-0.184034752016877,1720713
-0.00999542064884047,-0.163550902265828,1738800
-0.386631615701147,-0.154142202602936,1740845
-0.37164364654285,-0.119038567551851,1742294
-1.66858878249488,-0.147035918577685,1767700
-0.0795182445718288,0.467577253171352,1768972
-0.0586375685204398,0.73993382879575,1889409
0.0497191408444919,-0.153082328331009,1915938
-0.0247390934923268,-0.107486047164495,1916742
-0.00145560966642187,-0.0316026458850212,1919296
-0.0275066618362547,0.297459172815057,1926770
0.0601268241521423,0.337036130815129,1938156
-0.0639581751686837,-0.184254607430047,1938561
0.00796086853632628,-0.250786521454461,1966316
0.0301075917845675,-0.142685510194291,1967281
-0.279069358323839,1.89312285207778,1973544
-0.289385084719609,-0.263572897039414,1975401
-0.0321415087392471,-0.23624346753545,1976407
0.146213062543402,-0.22427260468048,1978972
-0.00736199040203235,-0.243350993416517,1979045
0.0184462846659025,-0.183344956353118,1979422
0.0945526434203408,0.125176715623395,1980052
-0.0458032494256576,0.760224911527851,2001182
0.847133259360532,-0.202748191362022,2002465
-0.032713489495105,-0.290510990393014,2004451
0.127273728162054,-0.135577335004143,2006164
0.126659479239516,-0.24571357810793,2007309
0.0113505933687663,-0.183180892841316,2009915
-0.319770535283714,-0.095985276372307,2010259
-0.356688210316655,0.348824785255023,2010554
0.067013854216985,-0.0665401621971304,2026671
-0.248298914949883,-0.21385648192131,2033049
-0.00751285648013798,0.0419681051295823,2034136
-0.0210773644203421,-0.175678289499428,2040495
-1.73419196555902,11.871106318622,2047354
-0.299167933498936,-0.197669794172261,2051378
-0.0855922177021112,-0.140570204354182,2055667
-0.0439793770430401,-0.150165897617248,2057358
0.120073633085218,-0.207502632873984,2059713
0.0352071381320046,-0.205945072653276,2069079
0.0348130588745274,1.2322739799681,2070958
-0.175022343711615,-0.135482837211398,2072215
0.0185624215850253,-0.193618010022514,2075832
-0.12136407894297,-0.149401080328181,2075846
-0.171817234614053,-0.160202259628928,2076301
-0.169188980917737,0.528472633112549,2078198
12.1286515137037,0.0160551081514914,2078899
-0.0595858837198374,-0.0268362392171311,2085349
1.37918877700149,-0.403882712550595,2086044
0.00761845196440255,-0.172913940898249,2091555
0.0346307809355552,-0.158793973115516,2092954
0.195919095283875,-0.0450597854592782,2096627
0.49897045511866,-0.446140930753086,2100050
-0.0154401372682731,-0.173409511997675,2108003
0.0601817361220487,-0.156045726535092,2109902
0.00975377529868593,-0.0841191502273138,2110540
0.0178428913831943,-0.242674465627664,2116787
0.0396159806436761,0.219498003366856,2119177
-0.13148944964157,0.444229756136042,2131601
0.66613530511212,-0.0989186542216375,2132424
0.105642886014259,-0.167840614727977,2132982
-0.0943002144405699,-0.0519712825735005,2133204
0.454036805694357,0.538067787679065,2133380
-0.0079961997629491,-0.273832515803954,2134220
-0.246951951518674,-0.0230553321167649,2135748
0.469273878898841,-0.234331328849385,2137799
-0.0908430453875032,0.0629578037721102,2138375
-0.681584556519784,-0.223490332502312,2138678
-0.378833248792589,-0.110664103887795,2139733
0.0220644135637232,0.143843055743282,2141116
-0.127483528712005,-0.249049214622165,2144796
-0.421351173592001,-0.104288376445631,2145166
-0.112886096571367,-0.235141291140159,2145694
0.262258807977688,-0.152254238738181,2146138
0.124415434693913,-0.173324559486912,2151024
-0.0222560355408747,-0.178051339950042,215131
0.150121903222959,0.038811021718867,2152442
-0.0219504462256647,-0.0440443629028515,2157529
0.0770715780611737,-0.238448576298868,2158101
0.00932346112720222,3.17426366119942,2158329
0.0126344450356215,-0.201190532252482,2168082
-0.00764290310717463,0.111935678269274,2172217
-0.106293970659708,0.190212564711145,2176530
-0.0649739604140105,-3.84797408708763,2176784
0.679478829856134,-0.0737085775779127,2181724
-0.00184012384962556,0.0192625884456635,2183291
0.256217085101848,-0.103387763507233,2183356
0.0600017005933554,-0.173555432169126,2185290
0.0372748968713616,-0.164763794169264,2186951
-0.088627889664474,0.000681882778401238,2196212
-1.18566835976618,0.515604272675035,2199403
0.532180335793603,-0.282128269305471,2200416
-0.00520728631914809,-0.18413487978013,2200813
-0.252507945018607,0.597145742861817,2205389
-0.204036190092818,-0.0632091181903928,2212664
0.111964835612209,-0.141534315525215,2217034
0.0189602869069778,0.357423204576692,2218615
-0.00555154552361627,-1.01853167490352,2219842
-0.344383056222749,-0.308532757253538,2224150
0.0202905159216083,-0.165187405714594,2228399
0.532242980984624,-0.0559536766945207,2228400
-1.04820269840029,-0.12590463656136,2234271
0.720127508922638,-0.0207392158566985,2234422
-0.034327562986606,-2.32326258683247,2237571
0.0226524648973336,0.171317537953286,2244172
-0.123670793003733,-0.154390832159246,2247869
-0.0110716372982644,-0.168306221104857,2250648
-0.022371620053658,-0.22428216915582,2250836
0.0360248725680067,-0.178198764292264,2267382
-5.31403609971155,0.0975880674129127,2269346
-0.170601716586743,0.313830540731321,2271329
-0.00556209777606797,0.0810863330792181,2274521
0.0212086500232297,0.13904413451281,2276121
-0.0279174172045198,-0.212039785870697,2278618
-0.556840620297522,-0.2474298505473,2285214
0.00503499494506821,-0.173853692864589,2286108
0.00198333553106222,-0.135228562460796,2293123
-0.0486420923685591,-0.287798139120352,2294852
-0.00175221476661836,-0.0494186571690054,2294873
-0.0056025001690431,-0.112023996424848,2296332
-0.0394065549684359,-0.137845288366306,2305114
0.0790493273778232,-0.10736163384497,2305115
0.0269381355601986,-0.193637032472802,2306459
0.110568695057835,-0.0895742437665046,2306893
-0.0136089152115416,0.189794008284097,2317120
0.0242659426694431,-0.208415889298972,2319068
-0.079483597158099,-0.105199573796737,2321962
0.0388092417855791,-0.168957615602975,2331869
-0.0102942873486173,-0.121643955849449,2336735
-0.0712096010564048,-0.000600831809328418,2339674
-0.0365391951549249,-0.097745943672195,2340155
0.564477613871624,-0.212663955547404,2340322
-0.11022918710568,-0.188524292628238,2350037
-0.0396649251744345,-0.179185748868614,2352038
-0.00112095658837964,-0.488856587988429,2359944
0.0239276997089873,-0.0194115486844164,2381907
0.582877022396311,-0.230062949011035,2393207
-0.0751172320327907,-0.0826874284556972,2395415
0.00727868062685036,-0.0893960898629414,2395943
-0.0268759909226025,-0.126527933691681,2401405
0.0456393578435337,-0.139098221540894,2405144
-0.327959615695039,0.520318783107869,2414406
0.120646702842247,-0.0689366093205275,2419459
0.035962414233943,-0.181268029172856,2425694
0.00462476696774768,-0.174575597825575,2426863
0.420688157830281,0.201287657661965,2430773
0.14873866996857,-0.147319014695623,2439458
-0.0392253679464634,-0.23824217255469,2443354
0.12214012248489,-0.149673270032456,2445526
0.0531475437228401,-0.155320267527113,2448298
0.346474470741445,-0.235037511207283,2453577
-0.0651626234415717,-0.220183357982078,2474709
0.0502516079700037,-0.0791558461419826,2480056
-0.330860726831486,0.0867439956346314,2480330
-0.196373141020158,-0.223880338295771,2487135
0.0760562452187056,-0.145833057703559,2488660
-0.0166115688188279,-0.156447400514184,2490180
-0.0171512170687001,-0.161538225763477,2493534
-0.0306665437527882,-0.212169191776019,2498991
0.0811876635058939,-0.192923484711943,2500377
-0.210663973750618,-0.0929827442138417,2504802
0.0459829270479633,0.0831925478187265,2510402
0.0478143617931193,-0.146075789724819,2520618
-0.0136865947032867,-0.168473285085932,2559453
0.0821427265610608,-0.327099243789589,277752
0.0318085789380931,-0.605722089230202,308862
-0.310204289784689,2.59244664058993,58325
-0.358175894945545,0.151538863600095,92173
-0.0905609000181562,0.515854405982676,923666
-0.373831226747378,-0.121741385524326,965005
-0.0205876354787233,-0.0545622860736607,983079
