"mkm6d_ctvper_wavelet.HHL_glcm_Imc1_230","sub"
0.159077562280829,1085983
0.360580808965775,1125173
0.711888518133155,1154608
-0.624339133679893,1181124
-4.79503107639754,1183075
-0.681323780567456,1232870
0.441843820778742,1279943
-0.146673593107993,1329352
0.381982062386627,1330263
-1.6607138436808,1364384
-0.293599268902632,1386095
0.0456197926722295,1458656
0.307223423522437,1485662
0.493488481971091,1497807
0.198450034174999,1501387
-0.387514277760983,1518948
0.296443069510244,1526417
-0.168446501674732,1565177
0.819417320657143,1606693
1.11788217720452,1612262
0.203922512940325,1614566
0.292174831260342,1644034
-0.46366838333739,1668599
-0.870269166412979,1671370
0.0609927933581579,1684230
-0.806905321313604,1692385
0.360900802477208,1720713
0.923189220128894,1738800
0.660941777772559,1740845
-1.37907428892529,1742294
-3.33168091352074,1767700
-0.155137839267082,1768972
0.544002723926477,1889409
0.0296861101735996,1915938
0.893785142346311,1916742
0.719228274937021,1919296
0.209530385971159,1926770
0.342153916356263,1938156
0.248144020161228,1938561
0.680026170468193,1966316
0.19130951765617,1967281
-1.50327278155495,1973544
-0.629213719458376,1975401
0.498085503989648,1976407
-0.0417974479559045,1978972
1.05387131353775,1979045
1.30486043608423,1979422
-1.79949134873932,1980052
0.418598896561096,2001182
-4.49075297348843,2002465
-0.490237966739236,2004451
0.521767595004381,2006164
-0.578440758960185,2007309
0.43681113070147,2009915
-0.335235505237167,2010259
-0.102564678981968,2010554
-0.864260776481265,2026671
-0.436304719087317,2033049
1.34488229155815,2034136
-0.606317383616487,2040495
-2.19563484661668,2047354
-0.123418022700094,2051378
0.90554661293744,2055667
0.30173493373546,2057358
0.552395425174853,2059713
-0.220338841615592,2069079
0.146719642868855,2070958
-0.0702535124692448,2072215
-0.0357186823403628,2075832
0.87761049797715,2075846
-2.10795707658826,2076301
0.725206636771341,2078198
-0.603320879037792,2078899
-0.178841703956362,2085349
-0.44052138783139,2086044
0.970329591676924,2091555
0.670777312893171,2092954
-0.674882891586122,2096627
-2.95763258809344,2100050
-0.110045392466622,2108003
0.0356957458877363,2109902
0.597066558256952,2110540
0.75088941474603,2116787
0.413390918887476,2119177
-0.591149778941554,2131601
-1.22929657251501,2132424
0.817555771525853,2132982
0.445611348432967,2133204
-0.358121938593276,2133380
-0.0723512863317527,2134220
-0.250097783681979,2135748
-1.79619630581411,2137799
-0.0152478220909542,2138375
-0.840657135321167,2138678
-0.597712064175114,2139733
-0.0733210104033543,2141116
-2.80401265599328,2144796
-1.5990862916517,2145166
0.470809711065422,2145694
-0.21674563216184,2146138
0.667363466560026,2151024
0.946776851259194,215131
-2.64849033077587,2152442
-0.242774100370841,2157529
0.0693962845168265,2158101
0.186965297490306,2158329
0.562939575765806,2168082
0.200094649448751,2172217
0.242249301214165,2176530
-3.2415969810072,2176784
-1.86175826740212,2181724
0.517391681521184,2183291
0.0697113739819645,2183356
0.127333109683718,2185290
-0.536914711398758,2186951
1.05596349286587,2196212
-1.16569305415055,2199403
-0.568356814483504,2200416
1.07556689625256,2200813
-0.0423296207931414,2205389
0.122263604558325,2212664
1.19321227631011,2217034
-0.452675488595682,2218615
0.997906025684308,2219842
0.782088949442736,2224150
0.367714563211459,2228399
0.809703755957696,2228400
-1.55170507858302,2234271
-0.795578337773199,2234422
0.287589667147421,2237571
0.141111213384307,2244172
-0.405339482355317,2247869
-1.09259224797609,2250648
0.559621831215497,2250836
0.338634223530251,2267382
-1.12531022156719,2269346
-1.26161279215265,2271329
1.11635610305714,2274521
0.925879667128453,2276121
-0.37717868700861,2278618
0.26380017870031,2285214
1.31067575705975,2286108
0.72324557417365,2293123
0.147009535364844,2294852
-0.622279307143579,2294873
0.824882139165484,2296332
0.811835895831214,2305114
0.233018830790397,2305115
0.325987336659048,2306459
0.0117360108832871,2306893
0.674666907495418,2317120
1.27091285806975,2319068
0.611625084889969,2321962
1.41716389604058,2331869
0.598365652557607,2336735
0.771963516457646,2339674
1.26664577282157,2340155
4.43745065881388e-05,2340322
0.500151816953759,2350037
0.0734036766562677,2352038
0.127463703799871,2359944
0.833415805139144,2381907
-0.253078655770093,2393207
0.670172724801238,2395415
0.819936289374597,2395943
0.665978997634945,2401405
0.806413211191028,2405144
0.412506644091115,2414406
0.657476433190709,2419459
0.77806977594489,2425694
1.02271273797473,2426863
0.311168022953033,2430773
0.0520284500650741,2439458
0.560519509083565,2443354
0.523393884845081,2445526
0.536163251163109,2448298
0.408690548757124,2453577
-0.0183254614489945,2474709
-0.409760616972066,2480056
0.526683872351998,2480330
0.418382787562419,2487135
1.07899912402891,2488660
0.882407345972867,2490180
0.475103842434561,2493534
0.164422712128736,2498991
0.000133414949165351,2500377
-0.470670756721145,2504802
0.724733447877598,2510402
0.40503960192426,2520618
0.622582643446128,2559453
-2.33079618570177,277752
0.642863402161671,308862
1.1530470349876,58325
0.515739175548409,92173
0.43569412416971,923666
0.251283370321194,965005
0.641349623372394,983079
