"mkm5d_ctvper_wavelet.HHH_glcm_ClusterShade_248","mkm5d_ctvper_wavelet.HHH_firstorder_Median_247","mkm5d_ctvper_wavelet.HHH_firstorder_Mean_246","mkm5d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_246","mkm5d_ctvper_original_shape_Flatness_240","mkm5d_ctvper_wavelet.LHH_glcm_ClusterShade_240","mkm5d_ctvper_wavelet.HHH_firstorder_Skewness_228","sub"
0.178142592903098,-0.32643703765094,0.309514802851778,-0.282530832054,1.40288253780765,-0.15282204208826,1.29018099228263,1085983
0.0699833429927482,-0.0927091234544442,0.699460500714915,-0.982222067424958,0.200657181245088,-0.123615829437563,0.238593039604718,1125173
0.00404503974144593,-0.590744830108321,-0.360219933702658,0.565720136089704,-1.31277195749427,-0.113651508950357,0.275774641408528,1154608
-0.36921231555197,-0.307773863844104,0.370978909040989,-0.251984481099414,0.850921800261826,-0.074445090649572,-1.46131103614988,1181124
-0.746416438973231,-2.25184635532497,-2.78089375638251,3.19909412269759,-0.460845108394831,-0.134254497159336,-0.392805274258587,1183075
-0.0315650140459438,-1.60352863537707,-1.52287952256864,3.82606358635385,0.0637789562715629,-0.176997039045629,-0.0941392822376215,1232870
0.0209898202123363,0.0151385104662572,0.104582963610226,-1.48611855576101,0.346969164738446,0.0778525954915942,0.75099994077055,1279943
-0.518581218497879,-1.4053456613937,-0.21781372892355,-0.615333925868429,-1.00254485212489,-0.0761624756391231,-0.600560040148448,1329352
0.0817517821817425,0.306954895411286,-0.134974717806096,1.49611915521214,-1.39734278488104,-0.10619869321563,0.652217560322615,1330263
-0.419756177260949,-0.49903768641819,3.13546803198146,0.563820442964863,-1.21982328972274,-0.365002254272607,0.00251314006813069,1364384
0.124732164722167,-0.77965049463838,0.0257944095166201,-0.382529895940069,1.07223304739818,-0.250262393060752,0.56319553491066,1386095
0.218011789118899,-0.103160184875649,0.15554425405933,0.430893669403754,-1.33500992228802,-0.0899462976457809,0.668231027600629,1458656
-0.0463670714649652,0.189751424396745,-0.0269012076601756,-0.67954367030482,1.28943635094053,-0.188698005786521,-0.664161473163208,1485662
0.107083626595168,0.630750773179812,0.29067266499948,-0.433269539276385,0.25612905997972,-0.0796544733050735,0.202411718279263,1497807
0.00531848916879566,-1.19365665326441,-1.10322547286383,0.0145348854839431,-0.279562392966169,-0.10837787278264,-0.00239567329288852,1501387
-0.0177777279776288,-1.70382476787546,-0.861478701247726,0.670675457191176,-0.185636882527467,-0.0214851520437984,0.00344324749682208,1518948
-0.0994076913288628,0.575491705071096,0.260928857788383,-0.952421189449764,0.678629184022361,-0.159323703746408,-0.00814209914192445,1526417
-0.10938677157962,-0.318335257725283,-0.526017189465436,-1.93016544362357,0.10258433408281,-0.263079711288834,0.0989419362194709,1565177
0.0306041004298369,-0.15461689512853,0.357161567945866,-0.695655207040481,-0.342560029586958,0.231834534386881,0.796774289947415,1606693
0.00628661623512589,-0.491172614451935,-0.312991637929407,-0.482945788939028,0.227075679172601,-0.173653137578391,0.429618736594881,1612262
-0.0094109141750238,0.476095625337354,-0.176064878662583,-0.543898874905185,0.756583441350814,1.1337288453329,-0.0221631487971836,1614566
0.0102974566364046,0.727910750223689,0.60795380853129,0.875017118123961,-0.477547366892062,-0.189507032997852,1.01747788449636,1644034
