"mkm5d_ctvper_original_shape_Sphericity_250","mkm5d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm5d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm5d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm5d_ctvper_wavelet.HHL_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm5d_ctvper_wavelet.HHH_firstorder_Median_250","mkm5d_ctvper_wavelet.HHH_firstorder_RobustMeanAbsoluteDeviation_250","mkm5d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ctvper_gradient_firstorder_10Percentile_250","mkm5d_ctvper_lbp.3D.k_firstorder_Minimum_250","mkm5d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_250","mkm5d_ctvper_lbp.3D.k_glcm_Idmn_250","mkm5d_ctvper_lbp.3D.k_glrlm_LongRunHighGrayLevelEmphasis_250","mkm5d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm5d_ctvper_wavelet.LHL_glcm_Correlation_249","mkm5d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_249","mkm5d_ctvper_wavelet.HHH_firstorder_Skewness_249","sub"
0.0158421053703826,-0.215675904095937,-0.15282204208826,0.245947132360704,-0.842942232055275,-0.438147031880764,0.309514802851778,-0.32643703765094,-0.548632557948694,0.178142592903098,0.476271600883269,0.00109216588334078,-1.25325378402906,1.2837808265956,-1.02602964791812,-0.282530832054,0.271978640000425,-0.221198025824936,1.29018099228263,1085983
-0.858247149825437,-1.85050323040896,-0.123615829437563,0.887755390832413,-0.969746323022404,-0.520954926929857,0.699460500714915,-0.0927091234544442,-0.696458331437447,0.0699833429927482,0.66170667031979,-0.737526022040692,0.747903021378611,-0.704550518524864,1.09659405264457,-0.982222067424958,-0.181101822803658,-0.377601525144849,0.238593039604718,1125173
1.77112991594406,0.96310000270644,-0.113651508950357,-0.540812827036046,-0.496983074365073,-0.352501400262535,-0.360219933702658,-0.590744830108321,0.182076036794856,0.00404503974144593,1.98751133673904,1.9108934491525,-2.21028591596142,0.0291057166471701,-2.29279956476397,0.565720136089704,0.754633148246563,-0.25666285901141,0.275774641408528,1154608
-0.119052065307708,0.865411670984214,-0.074445090649572,0.329609090199774,3.32126312072233,2.37323405354443,0.370978909040989,-0.307773863844104,-0.769015759012629,-0.36921231555197,1.13631617698312,-0.0563352833857941,-1.15800462447889,1.08572141418928,-0.747353734529453,-0.251984481099414,-0.320912986765523,0.0762257332934611,-1.46131103614988,1181124
-0.481428769758493,0.946728041635867,-0.134254497159336,0.465548356784352,4.23765352410633,5.00742795094765,-2.78089375638251,-2.25184635532497,0.330278750800197,-0.746416438973231,0.198457456219273,0.145551488190479,-0.198759618453128,-0.357980799342846,-0.877921859649434,3.19909412269759,0.623838277111069,2.20377649643758,-0.392805274258587,1183075
0.27629413978159,0.599580013918708,-0.176997039045629,-0.47814249880528,-0.566888386642581,-0.390127895388401,-1.52287952256864,-1.60352863537707,-0.179003443136502,-0.0315650140459438,-0.244803746760345,0.394774713274647,-0.46871661051605,-1.43726970040475,-0.700468178635686,3.82606358635385,-0.239082201138202,1.2780593158542,-0.0941392822376215,1232870
-0.533778645389151,0.0407067963272424,0.0778525954915942,1.44335259430461,-1.03848205455896,-0.492691761587276,0.104582963610226,0.0151385104662572,-0.755540929783309,0.0209898202123363,1.22205906325903,-1.05689449977165,-1.14797959314519,0.703917178783907,0.0598942313984507,-1.48611855576101,-0.273159683956959,-0.643911678161192,0.75099994077055,1279943
0.0412918027578702,0.419377266233144,-0.0761624756391231,-0.675497172889531,0.500944739648085,0.284918035037474,-0.21781372892355,-1.4053456613937,1.14907444955801,-0.518581218497879,0.381890308479843,0.459526168016141,-0.674713196115553,0.784756376539247,-0.960743265375134,-0.615333925868429,-0.215258205254373,-0.344354033323979,-0.600560040148448,1329352
-0.3371789917031,0.338046527283759,-0.10619869321563,-0.861015224686896,-0.153127503554488,-0.23527880644326,-0.134974717806096,0.306954895411286,-0.678523707924118,0.0817517821817425,1.21485912481119,1.54359543737628,-0.151842188777099,0.331758083936805,-0.925584071814876,1.49611915521214,-1.24645435947158,0.173520587757965,0.652217560322615,1330263
2.77727042251111,1.0719062032995,-0.365002254272607,1.06540076630827,0.712907742983388,-0.0752708989353537,3.13546803198146,-0.49903768641819,0.857693467456229,-0.419756177260949,2.13796551638934,1.48452677251102,1.41409641356253,0.462904860711921,-0.467765671495942,0.563820442964863,-1.7441622660394,0.572990632420599,0.00251314006813069,1364384
1.73485700874195,1.02554052114422,-0.250262393060752,1.03822813340902,-1.5486943008087,-0.621057273902277,0.0257944095166201,-0.77965049463838,0.509044511327284,0.124732164722167,1.03634259407746,1.176616610762,-0.0165745203650386,-0.358655177177792,-0.375805593844168,-0.382529895940069,0.404503464998786,0.249463737502974,0.56319553491066,1386095
