"mkm2d_ptv2_lbp.3D.k_glcm_ClusterShade_226","sub"
-1.3766917071508,1085983
-0.435545867772495,1125173
-1.53930720723471,1154608
-0.434627175586167,1181124
-0.891475010443976,1183075
2.22020917028416,1232870
0.258353715747668,1279943
-0.306891676957424,1329352
0.508902685306428,1330263
3.40170382154243,1364384
1.12874435157724,1386095
-0.512286002396395,1458656
-1.04163627104291,1485662
-0.896104149262232,1497807
-0.87695070728402,1501387
-0.140416371692823,1518948
0.0185807815378495,1526417
0.0427603756099886,1565177
-0.176542731575364,1606693
0.944700248761133,1612262
-1.25300368826816,1614566
0.752473381405603,1644034
0.14826983708264,1668599
0.300644065885947,1671370
-0.657200490105046,1684230
-0.931647813063996,1692385
-0.708268520497434,1720713
-1.24028493469495,1738800
0.596511816510142,1740845
-0.113700996306205,1742294
-0.868637602478082,1767700
-0.421725623390659,1768972
-0.249552272039751,1889409
0.365534788724805,1915938
-0.348533285664286,1916742
-0.777160690217403,1919296
0.243196958419088,1926770
0.62067165030549,1938156
0.228133270462042,1938561
-0.114754153406396,1966316
1.75933290926248,1967281
3.1523881650021,1973544
0.0404822376016669,1975401
-0.648396332700555,1976407
-0.174101228023437,1978972
-0.199906077306592,1979045
0.582497072550814,1979422
0.376661306417844,1980052
1.28830076010655,2001182
-0.44153025333403,2002465
-1.93367147428285,2004451
-0.625989707420752,2006164
-0.588013045106777,2007309
-0.345630296967452,2009915
0.0718603780291172,2010259
-1.31732668737783,2010554
-0.886382309668017,2026671
-0.0222383884013683,2033049
-0.308064497695397,2034136
-1.42640017304779,2040495
0.658408613546347,2047354
-0.155350937511202,2051378
0.157907708679098,2055667
-0.572388004286745,2057358
1.12862595180247,2059713
-0.321581295253543,2069079
-1.0217049440703,2070958
0.880416964576798,2072215
-0.67209459841156,2075832
-0.708330646191041,2075846
-0.764304749508203,2076301
0.853232994829975,2078198
-0.779873070867989,2078899
-0.164015355365115,2085349
-0.410869610676995,2086044
-0.795783774889287,2091555
-0.847722707284558,2092954
0.48586137382775,2096627
0.121809111556344,2100050
-0.498942668685828,2108003
-0.483260741333268,2109902
1.23046796503638,2110540
-0.962654583164642,2116787
0.450137889581948,2119177
-0.0949302598963769,2131601
-0.565957770143382,2132424
-1.25198229057074,2132982
-0.301806588018859,2133204
-0.227050321794995,2133380
0.412437651734266,2134220
0.0325902147032519,2135748
0.793462221071783,2137799
0.564041706552852,2138375
-0.64846651032326,2138678
-1.26227866649896,2139733
0.425212107368891,2141116
1.44893326770515,2144796
0.731555184066273,2145166
-0.385688776780527,2145694
0.826290456902356,2146138
0.44281068392996,2151024
0.0426392634147921,215131
-0.935285865044707,2152442
4.14546396427864,2157529
-0.696738652036255,2158101
-0.0683472871569718,2158329
1.36592852306701,2168082
-1.09994487687769,2172217
0.0503583857611819,2176530
-0.135231749856226,2176784
-0.0662801189540787,2181724
-0.859310261920326,2183291
-0.870005866325422,2183356
-1.66655892702179,2185290
-0.13102558331287,2186951
-0.896851475951098,2196212
-0.798003370098763,2199403
1.22978937247038,2200416
-0.300064068504522,2200813
-0.893120121116187,2205389
1.86737284949107,2212664
1.38929448459857,2217034
0.453885416267545,2218615
0.656875544311855,2219842
-0.825605160997495,2224150
2.72919013864719,2228399
1.08431509868,2228400
0.641973698816142,2234271
0.112212694245422,2234422
2.91690696359944,2237571
0.634261228012403,2244172
3.30992012518697,2247869
-0.911175018326438,2250648
-0.968690169897712,2250836
0.561793656471421,2267382
1.59251777303901,2269346
0.0256962863903302,2271329
0.634729184441137,2274521
0.180710129112016,2276121
0.971367450007605,2278618
-0.10012258659293,2285214
-0.326296518143233,2286108
-0.552536128118497,2293123
1.31287279357209,2294852
1.20796036195454,2294873
0.735597678314967,2296332
0.415964961764337,2305114
-0.533397416498331,2305115
-0.961491712819295,2306459
3.70479806705132,2306893
-0.225393594155034,2317120
-0.232516308512754,2319068
-0.449736714928078,2321962
-0.275626394227032,2331869
-1.42822565474936,2336735
-0.275720274434886,2339674
0.0905502719018227,2340155
-1.00525596309106,2340322
-0.0780182706748717,2350037
1.07542528969536,2352038
0.631592973507313,2359944
-0.330552214535395,2381907
-0.956072090582055,2393207
-0.675462301161254,2395415
0.393893133210462,2395943
-0.190173683993592,2401405
0.0135935714233868,2405144
2.65958031193752,2414406
-0.222666626510758,2419459
-0.244171220003731,2425694
-0.268440590124053,2426863
0.12781135715208,2430773
0.537481227185171,2439458
0.00634406329475466,2443354
-0.456867093800264,2445526
-0.782065223332427,2448298
-0.631606544134391,2453577
-0.141916768268674,2474709
-0.614976914406977,2480056
0.352001063668784,2480330
-0.15800952434194,2487135
-0.305488541550687,2488660
-0.811574108485326,2490180
-0.41147089949948,2493534
-1.54162854093682,2498991
-0.540270032630295,2500377
0.023575635481454,2504802
0.233979284260663,2510402
-0.120188215965041,2520618
-1.03107696757326,2559453
-0.571191368510047,277752
-0.333757115266726,308862
-1.04943554251201,58325
-0.646638136468889,92173
-0.118008902043125,923666
0.644426926780527,965005
-0.611847449698731,983079
