"mkm2d_ptvper_wavelet.HHL_glcm_Imc1_250","mkm2d_ptvper_wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis_250","mkm2d_ptvper_lbp.3D.k_glcm_Correlation_249","mkm2d_ptvper_wavelet.LLH_glcm_Idn_247","mkm2d_ptvper_logarithm_glcm_Idn_246","mkm2d_ptvper_lbp.3D.k_glcm_Imc1_245","mkm2d_ptvper_lbp.3D.k_glcm_ClusterShade_245","mkm2d_ptvper_lbp.3D.k_glszm_LargeAreaLowGrayLevelEmphasis_245","mkm2d_ptvper_lbp.3D.k_firstorder_Maximum_244","mkm2d_ptvper_wavelet.HLL_glcm_JointEnergy_244","mkm2d_ptvper_log.sigma.2.0.mm.3D_glcm_Correlation_243","mkm2d_ptvper_wavelet.LLL_firstorder_InterquartileRange_239","mkm2d_ptvper_log.sigma.4.0.mm.3D_glcm_Idmn_239","mkm2d_ptvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_235","mkm2d_ptvper_wavelet.HLH_glcm_Correlation_232","mkm2d_ptvper_logarithm_glcm_Imc1_228","mkm2d_ptvper_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_228","mkm2d_ptvper_wavelet.HLL_firstorder_90Percentile_227","mkm2d_ptvper_original_glszm_LargeAreaHighGrayLevelEmphasis_227","sub"
-0.449893899274096,0.578464493887184,0.0148495258071456,-0.762596183685831,0.0412651540890699,-0.900458161004994,-1.1234512676025,-0.590328412557381,-0.441049081638851,3.07158473038039,1.25229179441968,3.04494530634999,0.870630670776792,0.0754530080233626,-1.23278274411696,-0.753507017514574,0.143553398363645,-0.291609963009817,-0.714569477621061,1085983
-0.98393423882078,0.0166717515000473,-0.533019843831397,-0.159552924994495,-0.555241498141965,0.142201481266277,-0.934851387017557,0.422544113805242,-0.683380168213744,-0.736112003885221,-0.161986102240146,0.356810312198758,-0.296145218854546,-0.370498808833041,0.11924768904346,1.09762187237181,-0.506423061585333,0.864371082664501,-0.379015225135462,1125173
0.95814987482771,0.308492645958871,-0.471683015735796,-1.21643318971756,-0.481197949348605,1.12996534653076,-1.61490190956051,1.04522602321042,-2.1995472473606,0.263018499118158,0.375487515096398,-0.0913759154925608,0.515882972316768,1.14859490741438,0.131744998955279,-1.58240072954762,-0.217718182853206,-0.83816084947342,-0.0946495608330495,1154608
-1.11371463339086,-0.515946390070864,0.766077324267826,1.15466541025812,0.950433196205861,-1.37824228713804,0.194302067727511,-0.00850517551465609,-0.566314689865379,0.841965717669266,0.0895560580189962,0.930655594424541,0.529674859653379,-0.0991146312469326,0.229990639011823,-1.04248794129839,0.373462127028423,0.135948494089686,1.40193797242501,1181124
-0.933716505186927,1.78686811366787,0.271234323653414,-1.69275745871125,-0.567028120119982,-0.231540265760303,-0.210295834134363,-0.838698129546704,-0.868640691292892,-0.0931099122201124,0.610410093411789,-0.821681274165949,0.236863071189989,-0.568717104682937,-0.942914674054467,-0.473611081005294,0.54234572110827,-0.362950829782675,-1.38060698934274,1183075
-2.29175279174975,3.29182526238277,0.575821559931254,-1.9398740996595,0.338361813550367,-3.31577272936605,1.16548929592165,-0.969082779856942,-0.202927768890961,3.94552567284347,-1.19342412076495,-0.642350229281926,0.933456793637207,-0.390226568976269,-0.507613931905903,-3.87005167008719,5.02988288488052,1.32214192520747,-1.39851449952117,1232870
-0.00779441282418095,-0.158293661023426,-0.95921965957216,0.242626791698003,0.796982161151663,-1.15676419949294,1.78452181013523,0.351937925699585,1.41221196450487,0.643997550886989,-1.40190087817701,0.462736595271295,-0.296162795995099,-1.21165333976299,0.488473327479034,0.426610953747105,-0.550986881526479,-0.598176861799091,1.67169464643156,1279943
-0.132980264917041,-0.544104476096823,-0.291067879424573,0.282934044448243,-0.207240082759552,0.846292256985185,-0.608860872835408,-0.400053047036562,-0.100924711360127,-0.0465145302551841,0.861648310153575,0.572786721888324,-0.0672239359339287,-1.53366451281408,-1.01328374581301,-0.223540304424368,-0.534138446514645,-0.895790913740783,-0.449959203531483,1329352
0.453715630285653,-0.681567844119278,0.328479779174207,1.06926191357756,0.0392570950615554,0.486792074305244,-1.13775344757091,5.19140975653153,0.0668860036015975,-0.645411130604023,-0.24332978876573,0.0606987367886917,0.140888412293453,-0.938134462342474,0.628672680909885,0.232745917597194,-0.709054795023773,0.790935471980005,0.206855715655807,1330263
-1.64060132187205,0.609929501708288,-2.56747293240102,-0.537392726893416,-0.973471910876009,1.06287265306708,-1.61577363055865,-0.0856195694107012,-2.30815234196891,1.04004780507623,-1.18833617930987,0.166902780727741,-2.42469549954073,-0.320067640132657,0.760700499001354,-2.63194158043574,0.602232943469279,0.0835917785217263,-0.299325717315779,1364384
