"mkm5d_gtv_wavelet.LHH_glcm_Imc1_250","mkm5d_gtv_gradient_firstorder_Skewness_250","mkm5d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm5d_gtv_lbp.3D.m2_firstorder_Maximum_249","mkm5d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_249","mkm5d_gtv_wavelet.LHH_glcm_ClusterShade_247","mkm5d_gtv_wavelet.HHL_glcm_Imc2_247","mkm5d_gtv_gradient_glcm_Idmn_246","mkm5d_gtv_log.sigma.3.0.mm.3D_glcm_Correlation_243","mkm5d_gtv_logarithm_gldm_GrayLevelNonUniformity_242","mkm5d_gtv_original_shape_MajorAxisLength_242","mkm5d_gtv_original_shape_Sphericity_242","mkm5d_gtv_original_gldm_LowGrayLevelEmphasis_241","mkm5d_gtv_logarithm_firstorder_Minimum_236","mkm5d_gtv_log.sigma.4.0.mm.3D_firstorder_Skewness_236","mkm5d_gtv_lbp.3D.m2_glrlm_ShortRunHighGrayLevelEmphasis_236","mkm5d_gtv_wavelet.LHH_firstorder_Kurtosis_231","mkm5d_gtv_wavelet.LHH_glcm_InverseVariance_229","mkm5d_gtv_wavelet.HHH_glcm_ClusterShade_227","sub"
0.848943722815984,0.82230922162507,0.436596900773543,0.144140955087466,-0.183409275839339,-0.0661815327399949,0.0926535163026305,0.465570686035225,0.896297754589529,-0.406228798753274,-0.665455327571136,1.31084973967496,-0.498167150700762,0.377665418016631,0.429373563243604,-0.681811866540593,-0.550523756965548,0.8116938617916,0.289211297335162,1085983
0.715748286859514,-0.475042457206023,0.416007473487671,0.181436870146198,-0.314949815260701,-0.119018391767424,-0.765463031462474,0.577658664366124,0.572368484472102,3.2340477213441,0.9405513729131,0.949164688345049,-0.494774481562179,0.298084901946412,-0.0233196328397811,-0.483073763829036,-0.506223346648327,0.569459379796445,0.066529927200454,1125173
-1.26793677692046,-0.548947059558385,0.585876029602025,-0.887694666394082,1.35982694292165,1.04381077308015,1.55104847525938,-1.36331047629864,-0.716748967334088,-0.901551557267511,-0.750262814253229,-0.286985049457991,-0.125833368647437,0.377302518047073,1.51226214534277,2.43458646923983,-0.343400808119772,-2.8359863148279,-3.35126752455046,1154608
0.417239372785302,-0.37862569878705,0.629860128058737,0.144140955087466,0.582397080545092,-0.129727173161439,-0.785620147671056,0.658424997420916,0.70088083897389,-0.463139459135522,-0.136573970338743,0.413981154496069,-0.481994097108754,0.86346846943576,0.800032467846508,0.923829283918417,-0.38754717198946,0.27149276625529,0.0166248913851171,1181124
-0.000959781391545506,-0.639760708031016,1.07441519899928,0.144140955087466,0.462694235706172,-0.247237841134938,0.569084893446033,-0.867291522308031,-1.5330408407455,-0.844450189119172,-1.05572927211692,-0.056234073392352,-0.0169263133909673,-0.88644323478919,0.647739077847992,-0.370740173705699,-0.585449241504783,0.68422919958733,-0.135148798021766,1183075
0.186871213230782,-0.29005488764438,0.458023495492375,0.144140955087466,0.0505536235362022,-0.248087791396526,-0.408869933062506,0.481798060957824,0.564691321654632,-0.804743496631121,-1.01502904397385,1.08094109189478,0.560570125213541,-0.0321229066897752,1.1754577390395,-0.764809322833713,-0.498407891223682,0.380363252803701,-0.364712047001645,1232870
0.567564867778142,-0.123945195372941,0.484942444711343,0.233614791327345,-0.675477636057257,-0.30021973850482,-0.533975639784828,0.504324410798516,0.315082295616052,0.935185275748974,0.492561879986911,1.17260163622685,-0.54146708136112,1.20363932738515,-0.755620044055717,-0.935395645026274,-0.433043663891079,0.321386165441379,-0.000108063696548045,1279943
0.596293490152356,-0.752780686162603,0.72718704534487,0.144140955087466,0.885930897971726,-0.213750266104301,0.666258830992165,-0.63210577003259,-0.39259485099737,-0.750860289165973,0.165739327540767,-0.811634171343278,-0.11850504543997,0.385685295911689,-0.422275998514182,0.525485721915498,-0.338283204712302,0.635924649485009,-0.00582576058452223,1329352
0.395399032227561,-0.655909961409136,0.333247565529619,0.144140955087466,-0.370759944720347,-0.204970589844295,-0.855043362112316,0.0796104640421453,0.637496739163318,-0.344100959298102,0.583857318550527,-1.37957625610034,-0.438844663488464,0.158925726278146,-0.168884223899143,1.7248425507066,-0.442157219239876,0.539742890109757,0.0219025007323198,1330263
-6.69789310755284,-0.909463594574782,0.725527614261627,-8.43696756383743,-0.131503318535834,-0.0567824990245236,2.33236345821453,-3.38125044929099,-5.47966886038944,-1.01500983241067,-1.88162646408798,1.18466733115558,5.02724632470637,0.451718179770713,1.01605724786869,-5.44419445958826,-0.518052725674615,-0.381367433131284,0.711975106107061,1364384
