"mkm2d_ptv2_wavelet.LLL_firstorder_10Percentile_248","mkm2d_ptv2_logarithm_firstorder_Median_235","sub"
0.923231156438734,1.29903345105311,2234422
0.495678440097624,1.24231158412793,2237571
-0.130734510047507,0.474669638427774,2244172
-0.273561751593947,1.26899277708472,2247869
0.708979633732195,0.600665933267933,2250648
0.726309069805836,0.51694997807015,2250836
-0.418857316885619,-0.0692957101316061,2267382
-0.348680878427964,0.710804627362491,2269346
1.0887459665955,1.1093907129301,2271329
-0.454084565326657,0.233274691815001,2274521
0.517869900953578,-0.769553151435899,2276121
0.260576399949651,1.21688252656403,2278618
1.46037540382732,1.59380983709194,2285214
0.997427049350766,0.475404484247967,2286108
-2.51469381908819,-0.124796115285191,2293123
0.833377376115657,0.597876259674901,2294852
-1.65090385781686,0.105195706304762,2294873
-1.22511659037944,-1.52119403133738,2296332
0.977175423560527,0.937665794963892,2305114
1.38032589248013,0.585696917029782,2305115
0.926882472199563,0.632777554801893,2306459
-0.158510681079599,0.825745853598452,2306893
1.21959732952228,1.05300876334641,2317120
-0.191838559506784,-1.16067984232046,2319068
1.38860990145054,1.6541693821205,2321962
0.36302791479365,1.011668776374,2331869
1.70295348445685,0.515922348264377,2336735
0.821323276907275,0.937944726979144,2339674
0.709900868831639,0.472213847506477,2340155
0.346468380744053,1.43110313315198,2340322
1.43138439287383,0.310558505260897,2350037
1.34414867031335,0.524661801138234,2352038
1.10889791776842,0.789155632254671,2359944
0.732592168577373,0.536734182291012,2381907
1.13876192557073,1.13496006351795,2393207
0.887839338275253,0.726578228304432,2395415
0.566290088849607,0.50897224027695,2395943
1.24979296419308,0.588533131143328,2401405
0.992196264019005,0.478707405955479,2405144
0.00496928331339451,1.02069183830119,2414406
1.05794340056507,0.915815445957481,2419459
0.901402726174282,0.426142208407734,2425694
1.26598955648773,0.43808080881401,2426863
1.31831380015017,0.323241070470369,2430773
0.9943126617424,0.756123045477209,2439458
0.439644692729305,0.66914978078619,2443354
0.797962949048338,0.673098148779303,2445526
1.1754008757442,0.536910870604812,2448298
0.305193850172893,0.413587768445381,2453577
0.939193708823118,0.580280766735098,2474709
0.572767517590289,0.938170443956755,2480056
0.790144265965187,0.248565116256194,2480330
0.930434513107584,0.300905748291994,2487135
0.232286664779672,-0.212621594992187,2488660
1.18023136354866,0.574750908016542,2490180
0.99014689347811,0.647403341685277,2493534
0.925321525050833,0.454572627476854,2498991
0.605799303771914,0.859842877631792,2500377
1.39363845035956,0.79447423937706,2504802
0.773783281621207,1.26111236800703,2510402
-0.140259165959219,0.995423480334552,2520618
0.864397547293251,0.798712295404531,2559453
-1.4409528240138,-2.38216181637565,277752
-0.780259445455579,-1.14048305419153,308862
0.706633993272627,1.0673945294065,58325
-0.455509503706125,0.384266909430414,92173
0.991463628930758,1.07437416284752,923666
0.911892280353363,0.660587837746428,965005
-1.67935967293076,-1.43822845072142,983079
