"mkm9d_ptv2_wavelet.HHL_glcm_Imc1_250","mkm9d_ptv2_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.LLH_glrlm_LongRunLowGrayLevelEmphasis_250","mkm9d_ptv2_logarithm_glcm_Imc1_250","mkm9d_ptv2_wavelet.HHL_firstorder_Median_250","mkm9d_ptv2_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm9d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm9d_ptv2_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm9d_ptv2_wavelet.LLH_glcm_Idmn_248","mkm9d_ptv2_original_gldm_SmallDependenceLowGrayLevelEmphasis_246","mkm9d_ptv2_wavelet.LLL_glrlm_HighGrayLevelRunEmphasis_238","mkm9d_ptv2_original_shape_Elongation_238","mkm9d_ptv2_log.sigma.4.0.mm.3D_firstorder_Maximum_237","mkm9d_ptv2_original_gldm_LargeDependenceHighGrayLevelEmphasis_234","mkm9d_ptv2_lbp.3D.k_gldm_DependenceVariance_234","mkm9d_ptv2_original_shape_Sphericity_232","mkm9d_ptv2_lbp.3D.m2_firstorder_Skewness_226","sub"
0.0593651612448204,-0.167039261755699,1.06019950328726,-0.125860889326896,-0.294153345096745,-0.429106955637324,-0.465059975556836,-0.106492693755621,-0.238442633994753,-0.373795025877381,-0.924569489989527,1.01806690669307,-1.34640924657709,-1.0593570199209,0.976768638427659,1.17661246002629,0.611632943389597,1085983
0.390672292665679,-0.159750745865078,0.355678337077383,0.617669747286951,-0.366300668964224,0.326488748586785,-0.231712336954464,0.122425853641978,-0.0779267281914312,-0.198636139522845,0.414538615789348,1.23435282731084,0.476030352166012,0.663218869661935,-0.836884629995551,0.390269998199815,0.391296675792791,1125173
1.12022654855082,-0.15363087884216,0.0948195735710956,-0.808481945789111,1.01736714013528,-0.505812598530948,-0.465059975556836,0.406410440298137,-3.04753664964213,1.06261127743625,0.672130015298598,-0.162581048667446,0.834412377169248,-0.980552337719026,0.771570118846713,0.425768918230762,-1.4057767578912,1154608
-1.04974901504117,-0.14929711075967,-0.631679064081265,0.951240053247979,-0.291107474740197,-0.263978296534194,-0.465059975556836,-0.555064806459397,1.1959809048898,-0.476562988639951,1.19271283947213,1.28049653327086,1.36507013867717,-0.386473690078554,1.85032378674068,0.86945292609582,0.612816109673602,1181124
-0.312502445977959,-0.134977186144411,2.29492628800818,0.338043248157926,0.351062703157171,-0.506345749088094,-0.465059975556836,0.780505108481866,-2.9274367271587,2.66753847612737,-2.10097362262455,1.64129793827272,-1.52223701187692,-1.83522006728182,0.250921465008831,0.214411087201333,-0.568164752098203,1183075
0.627916547069159,-0.130646223283781,1.04168996771425,-1.92057825220499,-0.863892815817451,-0.4955966116809,-0.465059975556836,-0.261070212720569,-1.7969195215195,1.8945747980472,-1.69806555208722,-0.458228363792898,-1.3927916149468,-1.2659508026323,-0.421112375775761,0.848605357827612,0.444686798888653,1232870
0.448910978110375,-0.169522851553634,0.451690826164026,-1.40013548920664,-0.340178642754297,0.103675317587868,-0.231712336954464,-0.189474812061713,0.427936424766487,-0.695341028241528,0.614763857396956,0.1396104376246,-0.505261922542562,0.861928172119269,1.26971691723523,0.520721967599033,0.80751173405246,1279943
-0.553068725859558,-0.168335907275223,-0.544298025286501,0.268680045037491,0.111810225283771,-0.407466181341486,-0.465059975556836,-0.612783288388901,0.166639041282799,-0.308074105658451,-0.271419952019924,-0.209564862005007,-0.267542587778155,-0.474908199762685,0.255987724225579,-1.58504275440021,-1.50339444792681,1329352
0.355317872769648,-0.112790573553356,-0.665043225730013,-0.0651781272223216,0.829923813533967,-0.291565194122233,-0.465059975556836,-0.766485890002287,0.336957704111506,0.0390059393831654,0.440352231279536,-0.0507225658878753,0.529304041893496,-0.410571940831128,1.55050143164797,-1.37305750018093,-1.95758815141378,1330263
-2.15372226370958,-0.14660378664287,0.226967446931746,-3.78876740410269,0.0346702406253318,-0.503558688534894,-0.465059975556836,7.74017027458809,-1.29191484436487,2.89904952240098,0.696925328841849,-0.827246529542077,0.205752538146002,-1.39382783245436,1.59880918662629,1.27443261241107,-5.44611510503234,1364384
-0.0459360536148317,6.24027238642705,0.613435174946772,-3.82358705383783,1.41126385506703,-0.504978984915631,-0.465059975556836,-0.706115910763589,-2.74334649336717,2.23624128231102,0.986036068060466,0.914690288319695,0.550561959786302,-0.409053253776391,0.0164517041874126,0.677891950368299,-0.820173403360347,1386095
0.104121176339097,-0.170884291953344,-0.341366644847441,0.598900422390039,1.30569199202584,0.0951566967283956,-0.36779228173473,-0.461914601156571,-0.382361420342707,-0.88708539462319,0.561341017585934,-1.06871917544613,0.643989494422419,0.521816549050849,-0.783598762415471,-1.52136036962426,0.213015936591908,1458656
