"mkm5d_ctvper_original_shape_Flatness_250","mkm5d_ctvper_original_shape_Sphericity_250","mkm5d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm5d_ctvper_log.sigma.2.0.mm.3D_firstorder_Kurtosis_250","mkm5d_ctvper_log.sigma.2.0.mm.3D_glcm_ClusterShade_250","mkm5d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm5d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm5d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm5d_ctvper_wavelet.LLH_firstorder_Skewness_250","mkm5d_ctvper_wavelet.LLH_glcm_Idmn_250","mkm5d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm5d_ctvper_wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm5d_ctvper_wavelet.LHH_firstorder_Kurtosis_250","mkm5d_ctvper_wavelet.LHH_firstorder_Median_250","mkm5d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm5d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm5d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm5d_ctvper_wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis_250","sub"
1.40288253780765,0.0158421053703826,0.621346202301862,-1.33245192943401,0.506945111202334,-0.215675904095937,0.663590479716479,-0.61438591843742,-0.172137211276568,0.376902017559827,0.891562924928758,0.271978640000425,1.30631347867031,-0.663795539586942,-0.330378048182871,-0.29719489698202,-0.15282204208826,0.245947132360704,0.392558102409997,1085983
0.200657181245088,-0.858247149825437,-0.571136509206253,-0.242706319257545,-0.185830236166964,-1.85050323040896,0.38820857121508,-0.84833782409475,0.241242178511495,-0.347831894512736,0.48124041275618,-0.181101822803658,-0.414738526244395,-0.565787236794882,0.217314893499878,0.385075932377644,-0.123615829437563,0.887755390832413,-0.427229034707562,1125173
-1.31277195749427,1.77112991594406,-0.184995368050484,-0.147183972334034,0.0161578620859883,0.96310000270644,0.207807593545052,2.16999322051213,0.68242025948581,-1.06846731357769,-0.79699428222593,0.754633148246563,-0.250650013195134,-0.640642513734804,-0.294720273379459,-0.00896684622622796,-0.113651508950357,-0.540812827036046,0.326464338711852,1154608
0.850921800261826,-0.119052065307708,-0.52672270502715,0.541167514984193,-1.86971876248444,0.865411670984214,0.437412075688828,0.102812339691564,1.84062889534681,1.31849998630439,0.1393819999185,-0.320912986765523,-0.492742190387659,0.0913107573855177,-0.043884670407287,-0.182415587214181,-0.074445090649572,0.329609090199774,-0.551355964176453,1181124
-0.460845108394831,-0.481428769758493,0.614945019683584,-0.424623630502006,0.0931761007712805,0.946728041635867,0.623160154098282,-0.767687487644483,0.380321208908541,-0.514820678218554,-0.377151521490605,0.623838277111069,-0.050803702177771,-0.571401373439794,0.79057636994776,0.173271137371046,-0.134254497159336,0.465548356784352,4.18434590001481,1183075
0.0637789562715629,0.27629413978159,0.150189293543574,-1.01079386576377,0.301140444550866,0.599580013918708,-4.63000789391461,-0.405157886432766,0.753303663769108,-2.08258435685588,0.582458400354754,-0.239082201138202,-0.131599379823778,-0.684307882603472,-0.91092684173561,-0.675243422204755,-0.176997039045629,-0.47814249880528,3.21232771334855,1232870
0.346969164738446,-0.533778645389151,-0.309266690476348,1.17636756700301,-1.5861847674912,0.0407067963272424,0.361688001035202,-0.625449475669594,-0.538372332270692,0.404021788925446,-0.923181382123331,-0.273159683956959,-0.560050571304784,-0.160342035234565,-0.797702542597637,1.16447352869513,0.0778525954915942,1.44335259430461,-0.648370140681989,1279943
-1.00254485212489,0.0412918027578702,-0.443875454287902,-0.717556378311143,-0.449050322966018,0.419377266233144,0.417950142680882,2.57537615567676,0.17096204579568,-0.140007094329534,-0.482815820767633,-0.215258205254373,-0.543327593093007,0.568036688644808,-1.65878092996804,0.366053452690032,-0.0761624756391231,-0.675497172889531,-0.648992836711428,1329352
-1.39734278488104,-0.3371789917031,-0.526794142758569,-1.09277790814757,-0.383739418444602,0.338046527283759,0.264539421204466,-0.249442910646792,-1.85345415831881,0.111135043698842,0.37343780998376,-1.24645435947158,-0.313462569658368,1.06981632083283,-0.0691956543317504,-0.361120780206453,-0.10619869321563,-0.861015224686896,-0.816312811395694,1330263
-1.21982328972274,2.77727042251111,0.708434362678569,-1.18987658231446,-0.56129248522611,1.0719062032995,0.976507610607561,1.07813409070705,-0.588097201185421,-1.17491043403723,1.05464059154411,-1.7441622660394,3.37303985697808,0.178012890668161,-2.7901739364281,-0.843725168199377,-0.365002254272607,1.06540076630827,0.0525671525169173,1364384
