"lemm_prc_v7_250","lemm_prc_v45_250","lemm_prc_grady_250","lemm_prc_density_250","lemm_prc_eigen_min_250","lemm_prc_m003_249","lemm_prc_gradx_243","lemm_prc_m120_240","lemm_prc_skewness_236","lemm_prc_m110_235","lemm_prc_m111_234","sub"
0.235564704803533,-0.240663124382992,-0.0135989780343782,-0.339997586823418,-0.0919210086988422,-0.114117169170111,-1.44991173755037,-0.207462760463953,0.507294424567809,0.13831922264019,-0.0460126477060913,1085983
0.235564704803533,-0.259601498697698,-0.103937198532617,-0.452123285700162,2.31975401831939,-0.125431796962429,0.267426081553634,-0.158073741697046,-0.300132584377928,-0.260151057498405,-0.190608563478162,1125173
0.235564704803533,-0.236515296675179,-1.11450208168299,0.396744611910513,-0.692530510638645,-0.120963872969278,-0.740445062354904,-0.381739229409093,0.312479260071368,1.00616427248921,-0.16498347493653,1154608
-0.0683457846550407,-0.073616430357977,-1.0752422109945,-0.355481076765913,-0.0524380369314629,-0.112462910737715,1.2036688741003,-0.140796470220767,-1.19849153812485,0.228192079197949,-0.129045259226459,1181124
0.235564704803533,-0.259601498697698,1.30804991479104,3.74125307368185,-0.721845170832931,2.56323233651341,1.27994790663466,7.97918401682666,0.765080723796808,-0.133418229619548,-2.99133052727118,1183075
0.235564704803533,-0.259601498697698,-0.0753522493158035,0.417891348432999,-0.670215041133041,-0.230436321030936,-0.952921496007466,-0.140068820102071,0.565301501152588,-0.270043727131333,0.0983355016502405,1232870
0.235564704803533,4.49717017766779,0.0340184509033835,-0.427385253107045,0.929685090267187,-0.133075065384931,-0.0796096284526344,-0.298656129012822,0.558451123654257,-0.0750976945796732,0.0103942037258557,1279943
0.235564704803533,-0.259601498697698,0.574981958167726,-0.326056537553109,-0.444961491239649,-0.181667652536437,0.0548623081591859,-0.324414634116535,0.352912568246378,0.303222123800108,-0.451197108470014,1329352
0.235564704803533,-0.259601498697698,-0.104994604318284,-0.398938947362935,-0.145826649269771,-0.238258993924705,-0.84910731457635,0.234255678654274,-0.332243932729912,0.735313050182198,0.0305450885464164,1330263
0.235564704803533,-0.259601498697698,1.0461371863879,2.46385069204772,-0.716503807466087,-0.230516273534228,-1.00308585159879,-0.147244305399891,0.992081641009787,-0.377038861745731,0.0622423307706383,1364384
0.235564704803533,-0.245795163202446,1.11222941808842,0.439416579170998,-0.667360619984158,-0.108959608259153,-1.48714563225402,-0.109092823619803,0.235664221420821,-0.0169088335407025,-0.00113236038746209,1386095
0.235564704803533,-0.217541813218106,-0.139955151007252,-0.446798551880214,1.05022079496913,-0.12121328750684,-0.731124386678852,-0.423479363956593,-2.26225699258159,0.343358441018063,0.114192402759127,1458656
0.235564704803533,-0.259601498697698,-0.320520942791161,-0.266226283370246,-0.516206935592538,0.349721671209132,-0.0347301570319972,-0.556304632402381,0.396756054408081,-1.38044763482601,0.330012208670693,1485662
0.235564704803533,-0.121477538896457,0.219620517780623,-0.355866744549803,-0.143621508474776,0.0211233531710578,-0.355938344361665,-0.136186100367071,0.168080578948893,-0.386178108830384,0.28921406646119,1497807
0.235564704803533,-0.25854732156276,0.0476223744253631,-0.381234974464762,0.0288125112490216,-0.653036889214265,-0.58567899418001,-0.10320300262754,0.150080758217327,0.154902786104031,0.161498154572837,1501387
0.235564704803533,-0.259601498697698,1.32742089180292,0.492052467756619,-0.679423598092677,-0.148437700031338,0.131190610340762,-0.190625778805783,0.29033371681598,0.570041008409505,0.150929976745684,1518948
0.235564704803533,-0.259601498697698,0.370148366642201,-0.190485349583279,-0.555117670051167,-0.785002206987809,1.38376239634576,0.0304157602530312,-0.332299107336034,0.00175595975395714,0.0736429081823774,1526417
-2.70284951691514,-0.259601498697698,-1.43224809636639,-0.397402118601021,0.235897667811325,-0.0541621853376734,0.0428307688186388,0.104376022548842,-0.416347313890178,0.179191666680475,-0.424200138065136,1565177
0.235564704803533,-0.259601498697698,-0.856358758661767,-0.430926929460146,0.26249698379818,-0.230223493406069,1.83117567422206,0.97284039086221,0.671472720932788,0.628506368766706,0.0260972523238132,1606693
0.235564704803533,-0.259601498697698,-0.392759894678972,-0.356865928846227,-0.078867853270423,-0.151661966639579,0.383472579848308,-0.136506861643876,-0.284710694508483,0.202098364532435,0.00594368624830726,1612262
0.235564704803533,-0.259601498697698,1.62492524912058,-0.290233575509196,-0.349780871484924,0.0850609114255722,0.748808994398367,-0.138881793252147,-0.405550596931554,0.111188167559036,0.119569381596484,1614566
0.235564704803533,-0.259601498697698,-0.327421104059581,-0.308510203640648,-0.393348657160078,0.13545213631276,-0.553541047136591,-0.191770093493994,-0.169700698629216,0.148138305914446,-0.132915631148054,1644034
0.235564704803533,-0.259601498697698,0.438384121992439,-0.217464390150546,-0.568287653917646,0.725265156800298,0.83300335516648,-2.42667236724206,0.80228884711509,-2.95198948945771,-0.630704465552656,1668599
0.235564704803533,0.11520605380882,0.0205190315026773,0.0053077407529538,-0.615208851080641,-0.0489427323213437,0.761966288541515,-0.199603293289616,0.813992211440385,0.48921263014975,-0.0162709903644452,1671370
0.235564704803533,-0.0635109615694257,-0.227824868929561,0.0023655558023001,-0.563646295684075,-0.157748093010052,-0.111570848993077,-0.147181620050079,1.02940152889317,0.0304157294748938,0.0744319121019325,1684230
0.235564704803533,-0.259601498697698,0.141633867982977,0.162998577561838,-0.629423340441879,-0.36769347140365,-0.185909195406263,-0.288500922356111,0.262345124241817,0.0704858326655654,0.125192611400599,1692385
