"lemd_ctv_original_shape_Flatness_432","lemd_ctv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_432","lemd_ctv_wavelet.LLL_firstorder_Maximum_429","lemd_ctv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_428","lemd_ctv_gradient_glszm_LowGrayLevelZoneEmphasis_424","lemd_ctv_wavelet.HLH_glszm_LowGrayLevelZoneEmphasis_410","lemd_ctv_wavelet.LHH_glszm_SizeZoneNonUniformity_407","lemd_ctv_wavelet.LLL_glszm_LargeAreaHighGrayLevelEmphasis_404","lemd_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_392","sub"
-0.486494399234392,1.62109984737632,1.05178761429941,-0.0647365581169124,0.876077918655219,-0.534508324386793,0.649486532509786,-0.441498255392445,0.95595564078014,1916742
0.459911057257567,-1.50826668584181,-1.63660103236084,1.55928917452446,-0.281440602038249,0.259400131932235,-0.885771515215576,-0.443225463626494,-0.751494333892119,1980052
2.96017490846824,-0.383934810030088,0.614338885410063,1.29029410738033,1.47254010408254,2.09754752277105,-0.790364192051965,-0.464133207736917,-0.295506190770632,1926770
-0.4752551970598,0.877702860425308,1.27915268278247,-2.04429242291596,0.191988477550361,0.455264364728306,-0.7130529947317,-0.462174909327235,0.575348510165408,1979045
-0.127209014057478,0.618675212838638,0.819705627411096,-0.329419582843222,1.29670891824038,-0.318112226088658,1.4790099979152,-0.151080028969515,0.507049497813279,2196212
-0.315626994903981,-0.769823913712848,0.635806073396911,-0.0296019134256093,-0.821480464174671,-0.513327996546066,0.294248091605939,1.65381479297982,-0.258487041159319,2393207
-0.708144632398257,-0.800938832871078,0.629380319025437,1.15703772826433,0.730163075226298,-0.394566208338301,-0.324526909141634,-0.45557697241764,-0.256276371665773,2146138
0.938782301831109,0.43652358583252,-0.080296295626239,0.698382238851577,-0.691730161398419,1.58021827684025,-0.926146042807725,-0.271572869401536,-6.24461370812004,2228399
-2.2421431286749,-0.47527490488198,1.30927129971963,1.37143060266414,1.37500621394242,-0.43395695801799,-0.5224148579874,-0.46498502876617,-0.0709312607748013,2144796
0.397288091869931,0.37864245586178,0.726565385180676,-0.318958555745516,1.59375619556716,-0.521801234023546,2.15384944490744,-0.443801443802409,0.387034774119251,2234271
1.05151022927119,1.44116651954184,-1.22917031052062,0.926560642983719,-0.964226419970651,0.12626511882462,-0.296875680527166,0.271255038107866,0.801140811249622,2296332
1.71468162878226,-0.530358457374792,0.714810881714309,-1.32163571541186,3.17857286304009,-0.280052620000516,-0.513516527008676,-0.464182277965835,-0.0948258813517256,1684230
