"mkm10d_ptv4_wavelet.LLH_glcm_Imc1_250","mkm10d_ptv4_wavelet.HHL_glcm_Imc2_242","sub"
0.579655649959987,0.553835862719945,1085983
0.415512716731904,0.273955238462593,1125173
0.403465199506984,-0.61277142853859,1154608
0.419236766914464,0.948037166549802,1181124
0.806086406227935,0.803968827406088,1183075
-0.693933459520211,-0.137624227739621,1232870
-0.458298395378557,-0.0181365227660801,1279943
-0.150838451649314,0.994783292211859,1329352
-0.251569930857148,-0.226571888830855,1330263
-4.3212224217053,1.69639134812047,1364384
-1.40496397291774,0.00193458251664992,1386095
0.147732969722404,0.660398541883471,1458656
0.329067748279803,-0.663688083345785,1485662
0.772779785895051,-0.0644323127003486,1497807
-0.195983370576573,0.380411428153507,1501387
-0.799417434913479,0.0843980562272159,1518948
1.07242889295679,0.383395612208172,1526417
0.606284768971011,1.11122396895844,1565177
0.374164961440485,-0.743613728735405,1606693
-0.523269055418768,-0.37907001464177,1612262
-0.00108973151420907,0.426020449673166,1614566
-0.34179773492312,-0.760555406035919,1644034
0.201285683853987,0.839481392891755,1668599
-0.306083994073297,0.895717467806795,1671370
0.228217827645647,0.658363195506345,1684230
0.103484587532454,-0.471960799412813,1692385
-0.0541845510131119,-0.338916705764219,1720713
0.23542413005426,-0.268577491058789,1738800
0.865998572618958,-0.692729019734935,1740845
0.0831656383679838,-6.76413960854671e-05,1742294
-0.315977294889402,2.82403075213102,1767700
0.591178140793571,0.426329732677817,1768972
0.750257892828197,-0.189934075697528,1889409
0.104421095442509,-1.36565666449216,1915938
1.24328527169791,-1.01817521475983,1916742
-1.88783500517124,-0.776799366718017,1919296
-3.39503155186843,-0.116283568213794,1926770
0.289592443244155,0.159086813568072,1938156
-0.00886552474164776,-1.03853146299328,1938561
0.426746309996984,-1.43443235003737,1966316
-0.725272584325138,0.199257563745631,1967281
-3.066925303852,-0.436082133209744,1973544
0.649115877542703,0.787512777221929,1975401
-0.812914600057994,-0.63087179380532,1976407
-0.901602110523058,0.821713645793709,1978972
-0.95620028493996,-1.45041863115694,1979045
0.00745776890657445,-1.75746978906227,1979422
-1.5733735773685,0.431135222193421,1980052
-0.757966439141547,0.554092801920514,2001182
-1.53677018434026,3.70020459421083,2002465
-0.537403152667445,-1.7989730874405,2004451
-0.624911895848041,0.00294769466672639,2006164
0.984903843563387,-0.350571361638221,2007309
-0.338605776367795,-1.04604998927768,2009915
1.00157484276147,-0.314876690407631,2010259
0.721893343961584,0.276683791113008,2010554
0.887258929950965,-0.0978343556424806,2026671
0.191508286394017,1.13912284566828,2033049
1.62800441373291,-1.36225476875251,2034136
1.65756532231184,-0.428263429313795,2040495
-3.89898883936567,1.1394415795875,2047354
0.102127939811287,-0.897403503266351,2051378
1.10082571969689,-1.5831096823685,2055667
0.538494765732641,-0.904731741298735,2057358
1.03699490456326,-0.551280926419702,2059713
0.424860833220206,0.830406427509436,2069079
-0.186528048372974,-0.0616758410296636,2070958
0.554562389263134,-0.0759251246331896,2072215
0.242411006106119,-0.0653341160879773,2075832
0.40405208315233,-1.37019586606846,2075846
0.356322192744664,1.48763051862141,2076301
0.252501304788659,-0.398376014837728,2078198
2.02596470859151,0.825001716365519,2078899
-0.259777463087335,0.255003354820876,2085349
0.406939472344499,0.386625262791059,2086044
0.676837974821832,-0.979057739503982,2091555
1.04237464648248,-1.29184997885601,2092954
0.331146116676602,0.972071566702184,2096627
0.214747061423668,1.87482936791791,2100050
-1.12398788253963,0.778029656418522,2108003
0.632272126694506,-0.598564710398259,2109902
0.102010652596712,-1.47615424046438,2110540
-0.573491060608408,0.629867723107712,2116787
0.377117675116588,-0.195469718542002,2119177
0.000116146352633301,0.987165129681349,2131601
-0.132023696290156,1.68523654779217,2132424
-0.738293238398347,-0.271160293097328,2132982
0.105083088575292,-0.688777318601674,2133204
1.00589858071039,1.42584505510139,2133380
0.180270052890388,1.30623482573554,2134220
0.414656679689791,0.901078412221476,2135748
0.151461191335375,1.93338074973842,2137799
0.719690478595345,-0.408199237850209,2138375
0.976323402600368,0.300146525546175,2138678
0.398476101006738,0.628756543943799,2139733
0.995208100565834,-1.06288971734576,2141116
-0.618468456968733,3.11911433575875,2144796
-0.655888219451428,1.80740270385195,2145166
0.556021382886615,-0.513121255100607,2145694
0.224469437145602,1.29850650192999,2146138
0.368314069919254,0.306214330629511,2151024
-0.453983077027316,-0.972542449020816,215131
-0.742134110802831,1.66801314544319,2152442
-2.28523561856627,0.478148392774585,2157529
-1.69712345109299,0.341696154317302,2158101
0.0346764076158048,0.703522235738056,2158329
0.384656096509858,-0.953978120366044,2168082
-0.6371281688839,-1.16712746044736,2172217
-0.0178509443366343,0.483070812875372,2176530
-2.61141089119412,1.23770416291042,2176784
-0.239389495234621,2.02633812874795,2181724
1.23141893760716,-0.524143411722872,2183291
0.292310988637518,0.222591214149589,2183356
-0.346597612561452,-0.442120575797008,2185290
-0.194277674252298,1.15207616426798,2186951
2.06959582186663,-1.82812964077244,2196212
0.3944727235189,1.40906502787427,2199403
-0.832950062120074,1.83223726735731,2200416
-0.270760528405421,-1.29909731246093,2200813
0.0465789748374669,0.366082826249274,2205389
0.552836005982363,0.201258302850947,2212664
-0.215356487930833,-1.42084206219725,2217034
-2.55608116399493,1.38344354630203,2218615
0.504363317529588,-2.02965472392424,2219842
1.26172807314814,-0.427383547096761,2224150
-3.1341394573741,-0.344240641069747,2228399
-0.650143800630895,-0.683781901593144,2228400
0.174105974559637,1.31112636258071,2234271
0.875083600400439,1.40061782036323,2234422
-0.519460015591354,-0.240628291795321,2237571
0.0588607753768772,0.603530375834965,2244172
0.506424504996419,0.626593223745899,2247869
-0.488638118242,1.12612990076549,2250648
0.370501175606316,-0.567577823262746,2250836
-0.53824134532354,-0.0144485931361591,2267382
0.522381483590255,1.63465828646396,2269346
1.06449546783519,1.34326172864351,2271329
0.158056434259792,-1.00416660497556,2274521
0.0994681821018482,-0.452998538805033,2276121
-2.42874870626313,0.392498535070957,2278618
0.219708427408201,-0.274460472914003,2285214
1.23950511050119,-1.87512770489839,2286108
1.09494730787255,0.0420551375972529,2293123
-0.0762357833180357,0.665904701612261,2294852
-1.79599824563009,0.667710572109184,2294873
0.552704979273287,-0.866313320254805,2296332
-0.0841856839811281,-0.825965465093405,2305114
0.652637324129206,-0.439347068430326,2305115
-1.06655534829965,-0.714968437294271,2306459
-0.0167914256335137,1.26995576581559,2306893
1.26778768187102,-0.581439667881889,2317120
0.60418580975425,-2.12250473811293,2319068
0.721681046244012,-0.274755191826947,2321962
0.775565550271792,-0.377060454479406,2331869
-0.228990754914393,-1.67778627407313,2336735
0.948388552234863,-0.304212260796363,2339674
-0.0943827342550979,-1.36404223904733,2340155
0.887934777103512,0.688072892083816,2340322
1.79219920940611,-0.135656774334816,2350037
0.27185030666173,-0.280581976764916,2352038
-1.10261273278508,1.02266169828799,2359944
-0.68565767288141,-0.754873194801136,2381907
0.369955287048268,0.103050659998821,2393207
0.0115137663842738,-1.02452055827879,2395415
-0.606382847499225,-0.226857206733999,2395943
0.100295852654369,-0.511195843047138,2401405
0.777949993111276,-0.555754530473766,2405144
0.355872409894356,-0.416280299613442,2414406
0.436110716118045,-0.395271481789042,2419459
0.298656519142154,-0.0559343245927463,2425694
0.514711724674982,-1.57773216686265,2426863
-0.711436309827414,0.306970624970216,2430773
-1.12211381809571,0.043485940546871,2439458
0.516522707178788,-0.686688140358888,2443354
0.343915367923521,-0.887922708859557,2445526
0.0973039945606249,-0.654673947165461,2448298
0.668090218056096,-0.567709930319129,2453577
0.0710753970862707,0.255555383193897,2474709
-1.12089210578555,1.01951444566087,2480056
1.24753257310964,0.649890446703246,2480330
0.836924377057833,-0.928577677858736,2487135
1.08506887697443,-1.63993244384552,2488660
-0.565014397335093,-0.786136043919178,2490180
0.868727970780814,-1.17161321734186,2493534
0.695653162735347,-0.765818386284909,2498991
0.817978531372065,0.525161936320453,2500377
-0.943657101923459,0.176745717026522,2504802
0.853252140943621,-0.127767820886772,2510402
0.4512324436344,0.0135227203157756,2520618
0.96432968150023,-0.514571520137796,2559453
-1.16851573843726,0.594725012356906,277752
-1.0048648818856,-1.47238099443842,308862
0.304803697570679,-1.1458501904163,58325
0.562859189153127,1.0992152661969,92173
0.227852046563238,-0.969013105841302,923666
-0.41869740422209,0.34607648441891,965005
-2.00421763766602,0.363267985081236,983079
