"lemm_prp_v33_250","lemm_prp_m110_250","lemm_prp_v42_247","lemm_prp_grady_230","lemm_prp_m012_229","lemm_prp_m002_228","lemm_prp_m210_228","sub"
0.62698024220685,1.10996051018811,1.0686963310234,-0.912948050379881,-1.4066991139032,-0.446128307594327,-0.468423365355709,58325
0.352854177816928,-0.0179999899882937,-0.952915937259522,-0.493581045639666,0.10738626562207,0.0982160218196205,-0.0144831105801431,92173
0.644039423484975,-0.854919161066721,0.988480279930005,0.188744813245797,0.224354261070164,-0.63401772531109,-0.421821919012186,215131
-2.49853497345206,-0.123799497592199,-0.992469268744877,0.0155213284031682,0.166214263064251,-0.129302699823268,-0.266693257302366,277752
-2.49637434356853,-0.772300004113623,-0.992469268744877,-0.556301157362123,-0.36606578671547,-0.193257459650715,-0.207391835772158,308862
0.417374037277643,0.0527780878417327,1.0551482006453,1.02909436855954,0.748578255068375,0.14074774662661,-0.355460778815985,923666
0.545193185131207,-0.901076172329142,1.05445529692498,0.634559046227009,0.163218178294802,-0.171420615543464,-0.119009156428425,965005
-2.35019608212529,-0.426891540659236,-0.992469268744877,0.383207120356597,0.000576290395298159,-0.555065142514602,0.183445201798146,983079
0.700971840367978,0.113492648702964,0.831942220489547,-0.0747410888757303,-0.241817270724574,-0.607473151889265,0.192200048195148,1085983
0.439425938975942,-0.660154411291279,-0.946600038449831,0.211681425982777,0.102841835614062,-0.297367282939817,-0.0606863083073384,1125173
0.298594037800655,1.18443247849762,0.289013182680614,-1.11663242492192,-0.131578526660651,-1.11640636605241,0.681415259985625,1154608
0.415645929956817,0.27324794507757,0.795046573134991,-0.858452373867636,-0.299880178644252,-0.520532743011043,-0.152846493148891,1181124
-2.49853497345206,0.727216814439933,-0.992469268744877,0.218621278226895,0.886955009665618,-0.094278588706392,-1.63109772625886,1183075
0.160382640122784,-0.73918637706816,-0.992469268744877,-0.0867321647332698,-0.216483751932592,0.332542640272585,0.372147749821571,1232870
0.68483277159756,-0.330992011174409,1.5173325859722,1.18538597540251,-0.527305631478582,-0.228415327772002,-0.0802490007393466,1279943
0.27111835561495,0.300820965365965,-0.990905840109604,0.862720133421958,0.123009490537142,0.0547358491304933,1.12992562286417,1329352
0.184993010277515,1.15933856616884,-0.963701866029394,-0.0946141497815346,-0.314724831417677,-1.36519106435334,1.97684773471168,1330263
-0.71852870531963,-0.779439679494626,-0.992469268744877,2.19953766721428,0.130389507255546,-0.51272405093922,-0.180883450643663,1364384
0.0944785285486269,-0.206133333921876,0.332885738636246,1.21754873499866,-0.118165434623388,-0.950179126399759,-0.308589551108384,1386095
0.611266935187201,0.5883204460837,1.19224035132788,0.296200932729711,0.0477859087423094,-0.614845109788839,1.67470276654336,1458656
-2.48111913867524,-0.595909625090628,-0.992469268744877,-0.545859511724097,0.405469768969214,0.184777690644234,0.594223132044569,1485662
0.467766813824492,-0.814823126564112,0.884078747930529,0.496222333290123,0.0876237085571299,-0.56259506933455,-0.430349155782807,1497807
0.653302965960427,0.144309861004798,1.07009204678645,0.607650237973722,1.31462164125899,1.6294983320459,-0.897139899423027,1501387
0.383273807856985,0.851766926102716,0.131255288673401,2.30102849739695,0.20672662966769,-0.771312519402725,-0.752288597890099,1518948
-0.0464371719726244,-0.197963593387708,-0.992469268744877,0.410100014451458,0.507823398600697,0.620470507086382,-0.382254644315581,1526417
-0.0532359823758989,0.101869394876372,-0.992469268744877,-1.04717031365711,0.292016366091964,0.688459235525627,-0.131439096465528,1565177
-0.22116970606211,0.211322658914226,-0.992469268744877,-0.597715388217794,0.134622895041052,-0.643455697056663,0.278007071886264,1606693
0.458892690674518,0.273791107009353,-0.992469268744877,-1.09860293386668,-0.0736958687570599,-0.155131338981286,0.213965351540139,1612262
0.144582470717854,0.0827390473906329,-0.94740840502629,1.20149737572707,0.251338439176519,0.688311246815337,0.506184402538875,1614566
0.304184075972134,0.111892307738699,-0.992469268744877,-0.375216506678372,0.450516908458406,2.75504049628807,-0.456103645630178,1644034
-0.371386949384239,-1.25899968340727,-0.992469268744877,0.529277779957457,0.400609748423089,-0.766074555380168,-0.109993664735227,1668599
