"mkm8d_gtv_original_shape_Elongation_250","mkm8d_gtv_original_shape_Flatness_250","mkm8d_gtv_original_shape_Sphericity_250","mkm8d_gtv_wavelet.LLH_firstorder_Mean_250","mkm8d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm8d_gtv_wavelet.LHL_firstorder_Mean_250","mkm8d_gtv_wavelet.LHL_firstorder_Median_250","mkm8d_gtv_wavelet.LHH_firstorder_Median_250","mkm8d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm8d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm8d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm8d_gtv_wavelet.HLL_firstorder_Median_250","mkm8d_gtv_wavelet.HLL_glcm_Imc2_250","mkm8d_gtv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_gtv_wavelet.HLH_firstorder_Median_250","mkm8d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm8d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm8d_gtv_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_gtv_wavelet.HHL_firstorder_Mean_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,0.0139706996772567,0.757844149830723,-0.0876800250796461,-0.706800719684909,-0.038475703472439,0.127988172751125,-0.101474400840885,0.923545594326147,-1.02366463988486,1.09844659474863,-0.382869386049294,0.407642726520134,-0.0366604349586501,-0.124807983878425,-0.305537454099148,0.44545330323928,1085983
0.962137579248856,0.796438141055738,0.949164688345049,0.075005660942817,0.511460956457103,0.0541326881543213,-0.238402290690937,0.209060155574365,-0.151794189843911,-0.100574512475727,0.247035724937966,-1.17254755650287,-0.767245908827706,-0.381859802906028,0.548495477514621,0.0844315645982294,-0.0981191345019383,0.272282963586975,0.416148706475976,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-5.91357836570296,-0.649470173425648,0.571635028423246,0.456514285986712,-0.56531094482101,0.199023470903818,0.935032010019482,-2.34846987621735,-0.710943843513698,1.47820735587088,-0.339109069541947,-2.26440446232552,0.513375404017014,1.67885850127614,-0.316229088006436,-3.18505094393228,1154608
0.623014364482949,0.822227092376877,0.413981154496069,0.577023152844744,0.237991635617385,0.378514825773427,0.250162580473266,-0.209991491317914,-0.30041089357316,-0.153886540749619,-0.181340910917371,-0.153043763798981,0.0173196822868225,-0.372857986667911,-0.101180769653092,-0.432639702381089,-0.147937216479997,-0.275080322809639,0.263441364858552,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-0.131008595049493,0.643230705472054,0.323368234710492,-0.775004517955406,0.176829954299119,-0.148398372485296,-0.288172342722509,0.865055836270545,-0.864753519950809,1.29086377065602,-0.314524600981549,-0.615966692033188,-0.350071714120891,-0.244634331275894,-0.315361278099635,1.45832780069482,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-0.47766363013291,-0.0854581704810363,-0.0525023066665788,-0.48426837233077,-0.209087812569946,-0.577956875510403,-0.240008254963259,0.0472827372410486,-0.500875600367683,1.2674793726372,-0.368776860726167,-0.372400300137833,1.15052604428689,1.73545943589762,-0.315992422424574,1.17401304999182,1232870
0.753640874637782,0.738301545200129,1.17260163622685,-1.12467880152812,-1.65559271027295,-0.352498109422313,-0.959812202939788,0.151536301335028,-0.402115508741337,-0.293335199519109,0.489309976957638,-0.325978957772596,-0.993968646583137,-0.328946820355085,0.218531650016905,0.0368797968997901,-0.112274643009316,0.149079771005463,0.327078475816093,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,0.0351447430250287,-0.125303743843676,0.829726673612924,0.53407867761929,0.169407343040326,-0.363996935279678,-0.137649270115802,0.948008684910161,-0.00625567692658692,0.350608715686288,-0.28063088796994,-0.015223646876125,-0.404746475624604,-0.178406173166225,-0.313820024803364,-0.178498046080334,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,0.633689272912446,0.663207159154684,-0.204825084076851,-0.373581238359815,0.31353605493206,-0.421934549773093,-0.199453203879221,0.533177481565525,-0.0902931152081461,-0.840391348449318,-0.287936862539328,0.0223320948606437,-0.189669279086343,-0.125557261127918,-0.195959656080569,-0.082345889319513,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-5.60356378340014,0.631166871597963,-0.188448135342319,-0.358256118237597,-5.25839923740767,-0.00991248659154149,-0.0980655352714456,0.289559116255071,1.96886248091092,1.51149159841147,-0.176629050132821,7.43471753728943,0.0791441444142578,-0.039501444544088,-0.315790692216181,1.02810118535929,1364384
