"letd_prg_gradient_firstorder_InterquartileRange_250","letd_prg_original_firstorder_Median_226","sub"
0.247468452725298,-1.00396380607846,2293123
0.473733793390648,-0.0504579595130768,2395415
-0.3643645825987,0.895539295415954,1966316
1.70303125311563,1.22464151244472,1973544
1.16863664839519,0.122748434130443,2010259
0.449799187048885,0.566828588923717,2145694
0.316152935893806,0.935215719486667,965005
1.08105382913301,1.24063480670715,2096627
0.680072366178904,1.50233738911609,2047354
1.82409908323285,4.63108643806567,1364384
-0.932330797222794,-1.86825914964687,2132982
-0.348834078059501,-0.185989904295387,2134220
0.386000696638947,-0.656046575882505,1889409
1.07346561019106,0.855528221643061,1938561
-0.487715532182851,-0.699725765771509,2055667
1.02020383662439,1.33068993001441,2176784
1.72726927383897,-0.37494437985319,923666
0.972896973108811,-0.859945085618822,2086044
2.0258129581907,-1.22801918544265,2078198
-0.00895877377252237,0.779334703610362,1501387
-2.19365165922691,1.09579486180137,1518948
1.07871983045565,1.05715081725437,1606693
0.166475467042079,0.348836588322746,2305115
0.932800660462019,-0.198650324444244,2237571
0.0467445664721568,0.347226715950133,2285214
-1.45352369923073,-1.74209443502382,2426863
-0.391213873271958,-0.248066535599298,2480056
0.035415341249426,1.2760229761871,1668599
-0.182182651029494,0.273827671005729,2339674
-0.149777722753122,-1.27483223652499,2133204
0.50615047698861,-0.869321496433628,2294852
0.0492999192166762,-1.30281635538174,2445526
0.169910290313419,1.72803877117473,2200416
-1.80567425980437,-0.946983919353774,2168082
-0.240699643382275,-0.539610986937355,2075846
-0.599151669057197,-0.305052345327564,215131
0.580076698902643,-0.777511387166086,2274521
0.676470608263519,1.94174784788815,277752
1.39900141918146,1.25655465572521,2078899
-0.375036735270634,-0.531468633918111,2172217
1.84561871987904,-1.11389741784541,1614566
-0.12919429081131,1.22719491928738,2100050
-0.107528098437653,0.164471255937497,2183291
0.457721229891582,-0.239511941530997,2336735
-0.462110626266462,0.572568571691556,2352038
-1.41366723599298,-0.294124403725393,2305114
-0.206503639814093,-0.0236901294411567,2448298
0.337600951314249,-1.11295951022877,1329352
0.797953914109829,0.524811393838815,1183075
1.61229705453318,1.37235292948533,2110540
-0.818821638887849,-0.991996377348279,2070958
-1.09797013191252,-0.672751222874702,2340155
0.0247543084762931,-0.0710996269838447,2075832
-0.388626794775349,0.637543920946743,2498991
-0.4741410859238,0.433989241568152,1919296
0.0393780193087588,-0.0643201570879936,2401405
-1.57408362229679,0.341415064838995,1644034
-0.954129475247883,-0.55007693426041,2405144
-0.766969732327149,-1.21822312982432,2158329
-0.814385616238321,-0.43954302608079,2319068
-1.302252113458,0.381365723975388,2504802
-1.98022517216808,-2.65561112292955,2331869
0.876923713634015,-0.982341289215108,2317120
0.410552797769243,0.162744108094032,2072215
-1.52774759402757,-1.48187438041055,2228400
-0.247605872122645,0.580120401254032,2145166
-0.540003520325927,0.724234185921105,1692385
-0.822311743941802,0.624378268592647,2109902
-1.02473983411408,-2.04752536825146,2219842
-0.185889979902478,-0.207857041206529,2520618
-0.936592260154814,0.47037188334891,2419459
-1.29233357221339,-1.65711769498469,2276121
-1.025116276729,0.0179373320082848,2350037
-0.197537960428396,0.0713651934869979,2001182
0.548170668290038,-0.0571124540334233,2278618
-0.0420370232681435,0.297635183889158,1740845
-0.52775542836348,0.691953816418756,2321962
0.637885376395458,0.991163818987994,2212664
-0.579845300758526,-0.224790316136853,2453577
0.342989563498634,-2.38910557691887,2224150
-1.15417382221591,0.26250111126273,1967281
1.04521725469924,1.67264684170941,1742294
-0.804058588915303,-0.518324304376898,2488660
-0.821009127225088,0.496896277973757,2085349
0.786250061765852,0.935806242943434,2247869
-2.39903605392334,1.16317376590867,2157529
-0.0953999652202322,-0.693948171930946,2119177
3.11437743256091,1.82362361062279,2010554
-0.0437643747317218,-0.941017973999418,2493534
-1.14962773526192,-0.653181026751269,2200813
-0.198613685822223,-0.70528154312806,2116787
1.04988597825144,1.74857678608287,1154608
0.18691066392477,0.683191324924853,2267382
1.19946259642914,-0.677539378967491,1181124
-0.315960752413217,-0.17158456729233,2137799
-0.27407504380627,-1.75853787755821,1458656
0.759016022594072,0.266484923469571,2269346
-0.689907971275225,-0.517561421515998,2092954
-0.120003989469828,0.182573139473841,2007309
-0.590417011242513,0.437333961688882,1671370
