"mkm2d_gtvper_wavelet.HHH_firstorder_Skewness_250","mkm2d_gtvper_wavelet.HHH_glcm_ClusterShade_249","mkm2d_gtvper_original_shape_Elongation_246","mkm2d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_245","mkm2d_gtvper_lbp.3D.m1_glcm_ClusterShade_244","mkm2d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_239","mkm2d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_234","mkm2d_gtvper_lbp.3D.k_glcm_ClusterProminence_234","mkm2d_gtvper_lbp.3D.m1_glcm_JointAverage_232","sub"
-0.179219467484782,-0.0726214862591246,1.02769013153375,0.223209080533121,0.980035619107046,-0.252023776194179,-0.174453940237361,-0.176763302946478,-0.141177420374645,1085983
0.33203676752623,0.115342277014241,0.903315011727641,0.0376413956542088,0.149305349556478,-0.269370319607931,-0.183696961401314,0.39936033103676,0.174570232692934,1125173
0.901480776668428,0.600041042003285,-1.09125817683295,-1.59121535366359,-0.956615066912506,-0.22750635448796,-0.186689820215801,-0.750016479233202,-0.916470972184284,1154608
-1.47902422644237,-0.0620789782935247,0.128547106063381,-1.33547159111605,-0.199549845289033,-0.144894388794833,-0.179870038288365,-0.499955263561685,-0.586035181573528,1181124
0.393142502058056,0.089032011527003,1.3884677017123,0.779140857906109,0.384271341651011,-0.258992471999687,-0.187088082588927,0.211942449065114,0.585470620372714,1183075
0.281801115664838,0.0352533088719217,-0.515882743954256,0.500524576972817,0.190454838946496,-0.216426808382517,-0.187298194580089,4.23114651842954,0.196221840439324,1232870
0.120301526101586,0.0520364945090079,0.0607759317154871,-0.0413610356420816,0.186912602951459,-0.259457879326322,-0.081149538850484,0.386223381950284,-0.472579540835119,1279943
0.19686934630744,0.336725458796603,-0.201139121923733,-0.13642207609902,0.776703502953194,-0.262209544923676,-0.186086662270596,0.276191941218177,-0.391155050375026,1329352
-0.291677208151436,0.0789423395427657,0.300674203552877,-1.04930940418162,0.397879652124694,-0.199505622450673,-0.178944642227721,0.335721910962575,-0.418956485206343,1330263
-0.594631495380172,0.141204838128529,-0.778798785706111,-1.30980009887507,1.36501022632962,-0.24494138812341,-0.187226996119835,-1.36876940106878,-5.87493759218587,1364384
-0.937747787772455,-0.597041007451073,0.550834506291019,0.868359372011783,0.557739010716914,-0.253155960120888,-0.187651918865024,3.61688604866611,0.776306444957867,1386095
0.29221870158827,0.167071076682009,-0.929661778444626,1.1888475461462,-0.313304739135719,-0.272388455962318,-0.153487528313372,0.4051086553565,0.716377598019656,1458656
0.139223067474274,0.095140994574413,0.705670136509656,0.58043843237471,0.151757445548028,0.219292982664119,5.33818172829654,-0.537951424718382,0.620465279400482,1485662
-0.741429808513468,0.0768853667000677,0.275885909030906,-0.484875351292802,-1.34797940254595,-0.227008664365344,-0.180629536881267,-0.696304618638854,0.141989301620066,1497807
-0.320756949783571,0.0644438405099943,0.100023363668544,0.114423079202516,-0.521413126674721,-0.250990320314175,0.215554347186177,-0.702128143235801,0.309081915853077,1501387
