"mkm5d_ptv4_wavelet.LHH_firstorder_Skewness_250","mkm5d_ptv4_wavelet.HHH_firstorder_Median_250","mkm5d_ptv4_wavelet.HHL_firstorder_Skewness_246","mkm5d_ptv4_wavelet.HHH_firstorder_Mean_245","mkm5d_ptv4_wavelet.HHH_glcm_ClusterShade_244","mkm5d_ptv4_lbp.3D.m1_glcm_ClusterShade_243","mkm5d_ptv4_lbp.3D.k_glcm_InverseVariance_241","mkm5d_ptv4_lbp.3D.m2_glcm_ClusterShade_236","mkm5d_ptv4_lbp.3D.k_glcm_DifferenceVariance_233","mkm5d_ptv4_original_shape_Flatness_229","sub"
-2.14754985557474,0.0253849214149179,-0.756224975916541,0.528175535051126,0.296262202606474,0.185454873667909,0.540557196214206,0.714799348391607,-1.03139504941838,1.06854900054944,1085983
1.17168178297279,-1.07654905641587,-1.08429656406863,-0.607122154996898,0.432388050000788,1.33602883888907,-1.25399854152248,0.0201807254650312,0.330803600842619,0.354501163226146,1125173
-0.265803357787327,0.849507617652508,-1.73450207238256,-0.305268573520892,0.248449680969102,-1.24921235518279,2.24312283336194,0.115188921439578,-2.17361331977319,-0.0765557024615884,1154608
-0.781187262081426,-0.131707066335692,1.87782030596797,-1.59347225608718,-0.523443779419856,-1.17140828651634,1.93928515821989,0.953927311559302,-0.924680672696857,0.940097272090689,1181124
-0.890899791658761,0.592823686512323,2.78194406491346,-0.730169047645426,-0.139259606102373,0.60275535792136,-0.023660767983395,-2.16668141333942,-0.46616397151171,0.263638859654381,1183075
2.04711585792074,-0.653417335327225,1.17512173029432,0.322832818261174,0.177094560558,0.0591291842395511,0.221075736791588,-0.593930246821519,0.738271118020582,-0.783737688736107,1232870
-1.1907307100297,-0.456794243727932,-0.604975654963452,0.0713922373935028,0.303521884209162,0.639954573142243,-0.161082398710173,0.900390047604155,-0.0304664374635253,0.217784317271122,1279943
-0.133881042989799,-0.347814571612785,-0.15504940055128,-0.177981625133031,-3.69420194183969,-0.619224485814221,0.401285768364686,-0.683512435042802,0.0075192409151698,0.0872473650047468,1329352
0.0122498302239783,0.360642236514628,-0.521646830124734,0.722412762300111,0.228036080243393,-0.953812533998627,0.852172825808082,-0.987401115705223,-0.406815836317152,0.336280957137563,1330263
0.0091933874277508,0.138860238307623,-0.557091460364526,2.32573581118246,-1.38600810135117,0.381997993093647,0.706368484667149,-1.85211734596116,4.59144833288758,-0.144506452321763,1364384
-0.4939871538782,1.23448200377851,-1.10111693232974,0.430034616060814,0.565291636076546,-0.220708112292056,0.476908307537663,-1.29417543659621,-0.340378104302553,0.398415274521501,1386095
-0.893211450175143,0.301164336235285,-1.62740386619029,0.974860132000462,0.958286518157862,0.884227265328066,-0.709069959871481,-0.520071057867574,-0.059143995861819,-0.0809947408050252,1458656
0.201482720346817,-0.159688836582879,0.50495914135971,0.237093265852081,0.243529984920504,0.546100170119898,-0.485010150767197,-0.540853680185577,-0.369773903335496,1.12333587222391,1485662
0.161332998589273,0.176496747745734,0.684764608857609,0.129542598378774,-0.506522227942131,-1.61319159942086,1.44561264106053,-0.037259433122848,-1.36558753030905,0.254443162346087,1497807
-0.75917584796953,0.70688912571721,-0.155372708459213,0.498568866342355,0.382704567702634,0.0879613125496817,-0.08953330915103,1.42798043926429,-0.648679304709073,-0.400284443105829,1501387
-0.741337454983539,-0.117117128168747,-1.4638323770218,0.524275713882839,0.398163784741785,-0.862353459425423,2.13543827651632,-1.26719654081821,-1.55406864689134,-0.450057641241647,1518948
