"mkm2d_ctvper_wavelet.HHH_firstorder_Median_248","mkm2d_ctvper_wavelet.HHH_firstorder_Mean_243","mkm2d_ctvper_wavelet.HHH_glcm_ClusterShade_242","mkm2d_ctvper_original_shape_Flatness_239","mkm2d_ctvper_wavelet.LHH_glcm_ClusterShade_238","mkm2d_ctvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_236","mkm2d_ctvper_wavelet.HHL_glcm_ClusterShade_228","mkm2d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_226","sub"
-0.268558946999807,0.275721800463347,0.141302119791627,1.40288253780765,-0.144990148925708,0.862616966133417,-0.44324435660651,-0.332278959587244,1085983
-0.0542653484659368,0.662222399085186,-0.00689022574929549,0.200657181245088,-0.122104946262199,-0.453696828191531,-0.559219650070832,-0.957386667556602,1125173
-0.645292897954761,-0.37689534789921,0.00672351484263847,-1.31277195749427,-0.110304444002877,-0.168991145073896,-0.35756051039144,0.477326028769902,1154608
-0.323498342047303,0.284407900431235,-0.38262934020151,0.850921800261826,-0.112155509348786,-0.42958571853175,2.52515196281093,-0.238192085132343,1181124
-2.95338206820538,-2.60559730428733,-0.550975534687903,-0.460845108394831,-0.144241505402282,0.483588620346246,4.4451342132283,3.20813439339108,1183075
-1.27365754432093,-1.58946326024356,-0.0486426824450612,0.0637789562715629,-0.163742693725624,0.0797886325273965,-0.383003029448382,3.79947013613327,1232870
-0.144279942722791,0.100955663497937,-0.00277020692826966,0.346969164738446,0.0625284951354875,-0.380619721883324,-0.490313391125339,-1.42399846659942,1279943
-1.68668116690368,-0.286030518188971,-0.468373814055168,-1.00254485212489,-0.124233544460257,-0.349335077116285,0.274453113345094,-0.553903468299865,1329352
0.401658900385372,-0.0754253696697907,0.0928448920244961,-1.39734278488104,-0.15173421948935,-0.412799335494938,-0.24776198362566,1.14045093662445,1330263
-0.357384251778512,2.91267111087295,-0.471419464116879,-1.21982328972274,-0.335968986421685,0.54161240971789,-0.118659254044846,-0.756297394678927,1364384
-0.567913871347314,0.256753848208916,0.054645994841985,1.07223304739818,-0.237595686152442,-0.15603517271466,-0.62889174932743,1.57703729896593,1386095
-0.14846212167327,0.180239320408321,0.155037239200059,-1.33500992228802,-0.0896133972513434,-0.478955667864415,0.469114686067872,0.283120388153689,1458656
0.0893357567715045,0.0330913492775756,-0.078528941985855,1.28943635094053,-0.186518544278312,-0.389626155096582,0.107153615953002,-0.655386260308215,1485662
0.52361955183708,0.245284565316123,0.159969248288591,0.25612905997972,-0.0944321005270188,-0.218181764018387,-0.225408885467594,-0.427292194392658,1497807
-0.998428921494285,-1.07670773972138,-0.0232394122820458,-0.279562392966169,-0.109771308283066,-0.288732376589766,0.709351493978623,0.0165423797918556,1501387
-1.99351639959578,-0.985554605315376,-0.0266061746983344,-0.185636882527467,-0.0567760764151667,2.6460532324616,-0.675253370129729,0.582760327713359,1518948
0.343707014762284,0.250110104036597,-0.0823854574855882,0.678629184022361,-0.141949181140857,-0.201641396089296,-0.0648232461193255,-0.937221721780983,1526417
0.0994363943292413,-0.400382270409969,-0.109085578717749,0.10258433408281,-0.172859077881633,-0.304007072871566,-0.0568397529414119,-1.3390827343085,1565177
-0.132853355202985,0.356419711394908,0.0143550802024942,-0.342560029586958,0.236559074371595,-0.470860852673863,-0.462822870414102,-0.625849892994803,1606693
-0.450154502459418,-0.385639817559519,-0.0138135939083482,0.227075679172601,-0.167209054437559,-0.374276969160622,-0.391413009632355,-0.372943823106684,1612262
0.261497918118017,-0.128464144902628,0.0230752983869135,0.756583441350814,0.886672044051844,-0.396251886505712,-0.558643363297389,-0.436503314640086,1614566
0.638977596529051,0.600292062817532,0.00242237255435413,-0.477547366892062,-0.175007255441363,1.01522786665457,-0.318115826667751,0.721726247324962,1644034
-0.247749729239415,-1.16140888727985,-0.762202744808532,-0.722019263579097,-0.172736310870569,-0.281603349105856,-0.415798589923795,-0.752396268750955,1668599
