"letm_prg_m012_250","letm_prg_grady_250","letm_prg_m030_250","letm_prg_m111_250","letm_prg_density_250","letm_prg_m021_250","letm_prg_gradz_249","letm_prg_subvol_x1of3_248","letm_prg_subvol_z3of3_248","letm_prg_entropy_245","letm_prg_gradx_244","letm_prg_m400_243","letm_prg_compactness_243","letm_prg_m102_239","letm_prg_kurtosis_231","letm_prg_d2_228","sub"
-0.0372045132912797,-0.00550711269833235,0.0169150467111999,-0.0976085937657359,-0.333034914506118,-0.206812426712564,0.409971282123613,0.572357124671166,-0.145782092915085,0.309088687732596,-0.990193820302232,-0.164383722099425,-0.59785017657106,0.0836973959724368,-0.341462016380767,-0.711966347097189,1085983
0.272700317015914,-0.721401979811116,0.190395573156528,-0.739477401586644,-0.451351791012837,0.120330801111935,0.252128983897996,1.45128976097133,1.88978440682259,0.873762903848499,-1.55820156587233,-0.0467661382098854,0.746242708815109,1.10631845368554,-0.695848026698324,0.26224950465945,1125173
-0.455153668518866,0.586919365184107,-0.414135746690759,-0.683741505903215,1.69830923653922,-0.536076222362556,-2.82498540190817,1.09322735139578,0.724539868061087,-0.775972190973282,0.562741302726728,0.0265570868081294,2.30972445084244,-0.362086580526425,-0.369773566757213,0.928307528556162,1154608
-0.109392464551114,1.23199117190484,0.0120312134608377,-0.137339824447026,-0.365561187356569,-0.2519353646334,0.305542486854566,0.66619521964794,-1.440591439035,-1.39876463787824,-1.42493358525023,-0.15864083734786,-0.560251099738951,-0.0472260328800587,1.85199593398101,0.942775806275155,1181124
0.179789565916746,-0.535610260889549,-0.0244802533419496,-0.109848433883684,0.274876014358335,-0.0682937357617536,1.97321053000224,-0.587582673377739,1.51017562243689,0.719903118912712,1.27523128940136,-0.148159399699296,-0.478107138634785,0.095611891863033,-0.526733421821505,-0.15767678962496,1183075
-0.0296340137714611,-0.720595209148435,-0.00943456149636459,-0.00302005525239364,0.643373778235043,-0.163919974722553,0.225386112683721,0.889109234397998,0.742203727891895,0.124113417983041,-1.09578413851315,-0.138891174063613,-0.486867339240251,0.0944140905426995,-0.317523830439881,-0.31381492038997,1232870
-1.48997184910216,-0.57333695951933,0.272181547768784,0.183534729957159,-0.408781173097925,0.487706294477513,0.793688262650235,0.922049383581315,0.171598378534936,0.776239098754956,-0.959347910652464,-0.0594461510605303,0.312600728789059,-0.495161112809928,-0.165957177034927,0.237866858995049,1279943
-0.194197858679377,-0.722346594506124,-0.311474858846002,-0.213922847065193,-0.307211509278901,0.259645842803386,-0.847051240576597,-1.10439640000661,-0.931145552354615,-0.312787137583616,0.448572419916967,-0.0870200176621836,-0.486989414286961,0.0973316144330824,-0.160040447176296,-0.516639422163035,1329352
-0.245947723264817,-0.24337792070894,-0.181060917700525,-0.157934528229788,-0.384085825260653,0.0123743562966239,-2.07549666172065,-0.0676251913278434,-0.328321418355989,1.08190770588515,1.13651435927466,0.0262694249886467,0.377383422159014,-0.791586364902411,-0.702743211389422,0.349581441523029,1330263
0.0709673906631346,-4.03995562176238,-0.0553266540211366,-0.0416544073142443,6.76298336472598,-0.133356297611511,-5.8452365206699,1.70477416127843,3.34131138849609,-0.743450283571794,2.02559900563475,-0.146583521404747,0.144960213933295,-0.0966164474068518,-0.663731580386238,1.84400747415474,1364384
-0.0689613383949909,-0.350881235717889,0.0182457375470472,-0.131902179455814,1.20090565631987,-0.210017067556749,-1.11200442405682,0.369215636188472,0.700425527200135,-0.33365959722524,0.847088484569384,-0.170508710028416,0.140287530171595,-0.0389695079631705,-0.493309056286227,1.2823277907402,1386095
-0.0197299586617947,-0.542456439449548,-0.327684603904847,-0.058287822720813,-0.459871563483063,-0.617044195164404,0.518221085280588,-1.41401535413718,-1.3766564845044,-1.10779964086303,0.704468443413319,0.139132326345654,-0.424794233710255,-0.0211736184378484,0.0210328168499613,-0.960930376022863,1458656
0.128320596584602,0.0718793939263155,-0.0632285912812604,-0.15665483988382,-0.421716092730386,-0.186467782819792,-0.0851107958972019,-0.902928889138392,-1.15355416235623,-1.28990790313019,0.467565784637368,-0.160110235461694,-0.855107570051856,0.0870352300021312,0.382085277673847,-0.615306420347307,1485662
0.0854329862888132,-0.918820481321346,0.0143317232742561,0.131551486368345,-0.354959530684126,-0.150756305445126,-0.184676401973647,-0.248401678331232,-1.56357087149344,0.824655663345328,-0.434527918735544,-0.0963070690173,-0.697473808371659,-0.176231618291392,-0.704150680152924,-0.808034307708519,1497807
0.849542315672095,-0.214927471672065,0.0271816077045633,0.411259136845166,-0.343638357292632,0.0273809986211468,0.839161387056327,-0.882405036927095,1.13307828710229,1.31679328650668,1.40239947431188,-0.146506437661528,0.25921732023603,-0.454992174052872,-0.766307225590457,-0.199380923205535,1501387
0.107644716022263,0.393441450125349,0.00784544409397933,0.0471530315288646,1.22200764816972,-0.183899204843372,0.723458756267053,0.353945777070269,1.08138292572455,0.337596151083109,0.0647734454666356,-0.164348014263759,-0.315217577150667,-0.031735501785073,-0.530235299611545,-1.26861989909039,1518948
