"letm_ptv_min_250","letm_ptv_std_250","letm_ptv_entropy_250","letm_ptv_d5_250","letm_ptv_v30_250","letm_ptv_subvol_x2of2_250","letm_ptv_subvol_x1of3_250","letm_ptv_subvol_z1of3_250","letm_ptv_grady_250","letm_ptv_m002_250","letm_ptv_m300_250","letm_ptv_m003_250","letm_ptv_m310_250","letm_ptv_compactness_250","letm_ptv_density_250","letm_ptv_eigen_middle_250","letm_ptv_m200_249","letm_ptv_m201_249","letm_ptv_subvol_z3of3_245","sub"
-0.939724659999346,0.0106634683995652,1.34389477490054,-0.623664469433064,-1.72795363846307,-1.43055687451705,0.721581565108181,-0.955358158501847,0.0575323140701573,-0.371774527089315,0.179661212819552,-0.372105311732563,0.0274854922778746,-0.743287330444023,-0.319538566732397,-0.297469541136332,-0.222390922864878,0.199581498173919,-0.306776504401439,1085983
-0.721710813870254,0.325566328354564,-0.524543895717471,0.146801871976044,0.292929966270633,-1.21344226153937,0.77888372487556,-1.08912359235543,-0.527410176866442,-0.0517374627710019,0.00311255106957373,-0.244453412704818,-0.320200852424152,-1.44565546442869,-0.518554866890728,2.3382326207292,-0.358854895994357,-0.552763168821521,0.500966656289757,1125173
1.50924220786795,0.256880410856995,1.41928719439726,1.37710226313723,0.349212011822129,1.55115475556009,0.988675080671929,2.50546231785268,0.976805029045565,-1.44691660777932,0.136512343188693,-0.142231047668406,0.455646613143932,1.76894376599761,0.865251624530764,-0.692058700420877,-0.118885443917266,-0.111216241952365,0.603641528381863,1154608
-1.09469317834349,2.20557079593204,-0.24506598867899,0.977503664807933,-1.68279621733502,-1.43797697031535,1.18768512670526,0.150047462745684,0.934550941151839,-0.517705200367692,0.229023101891739,0.281431028667518,0.058311113881363,-0.661290088640727,-0.385171484221893,-0.179227096838358,-0.430302911932789,-0.197631352193932,-0.975781411084479,1181124
1.01165661120025,-0.809456451183607,1.20105897135449,-0.297614053199757,0.349212011822129,1.21257761147788,-0.705633670571989,-0.598412632881005,-0.571590924508847,-0.775230038559119,-0.174521724166446,-0.221104944771601,0.383414391814428,1.80612303432841,0.932707094852362,-0.6800481237025,0.813866566910401,-1.17854158237368,1.64479986666091,1183075
-0.108779407721262,-1.0987498382934,0.700253397594892,-0.689039509199769,0.349212011822129,-0.571448109060357,0.831500238658003,-0.450169129338854,-0.855930459518802,-0.196289600407763,-0.255499048545732,-0.675675780342458,-0.478527949532106,1.38034650510958,1.33306367654131,-0.702890667346819,0.895978262463861,0.0864737598175333,0.670347922589228,1232870
-0.59508572248043,0.111165046669095,-0.449331007765104,-0.121173802457707,0.336538021923154,-1.46683924320602,0.881815468215493,-1.25347910507662,-0.876132787909009,0.254204986345908,0.762159788837639,0.152427758031469,-0.22227066392461,-1.23006646603078,-0.471451486871196,0.588909761497205,-0.0817707650086147,-0.208309790964693,0.176839636692052,1279943
-0.88084163103514,0.296211488156446,-0.273973691073177,-0.189476192165219,-0.0388727949306667,0.276035959580758,-1.10264632255476,-0.0911264062482702,-0.397268818051072,0.160988155144366,1.41478679687948,-0.119477837509063,0.572208183359381,0.515382060299277,-0.292723170483703,-0.401904602359238,1.49640380089853,-1.62728647725067,-0.888700152571028,1329352
-0.892991525323656,1.33631935623462,1.3639206487632,1.42901259477804,0.138267107679456,1.05257072307251,-0.404101902926163,1.02668491216301,-0.312653976771493,-1.25665178961603,0.138411976735688,-0.707924414111419,0.974865218938334,-0.186106201876371,-0.428009310265958,0.0414051813738981,1.66300866826434,-0.897520339624495,-0.45757103527687,1330263
1.75155951796415,2.02107357015305,0.863266770474775,4.19480877909173,0.349212011822129,3.64232714060991,1.42852872355551,4.51883504600363,-3.96328025326292,-1.27702850124587,-0.0969150312294251,-0.432243107916479,-0.456067974336422,3.28441323087274,4.69238157602068,-0.720112836077821,0.473275402079677,0.209818518197067,3.09796171155121,1364384
1.02534694742324,0.377243078879797,0.225993947396313,1.54405483257854,0.349212011822129,2.0913476697404,0.201010632605617,2.64897495117755,-0.127619952508096,-0.971795435772466,0.000728155926013606,0.27565279595161,-0.15636946641403,1.77318716037925,1.05617217067343,-0.685809849791087,-0.494078765064337,0.062881873474398,0.939362417395822,1386095
-1.30472587480148,0.232313986101947,-1.84683228695171,-0.576634992496805,0.100176637695708,-0.152411069523205,-1.4519221870904,-1.01788740794469,-0.632689089579971,-0.140070453131377,4.1502125869652,0.44665045008837,1.30923307208772,-0.718154497257368,-0.504701464151094,0.881655427304747,3.46681792622134,3.00307602742097,-1.06779846801073,1458656
