"mkm9d_ptvper_wavelet.HHH_firstorder_Median_249","mkm9d_ptvper_original_shape_Flatness_246","mkm9d_ptvper_wavelet.LLH_glcm_Correlation_241","mkm9d_ptvper_wavelet.LHL_glcm_SumSquares_241","mkm9d_ptvper_wavelet.LHL_glcm_ClusterProminence_235","mkm9d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_232","mkm9d_ptvper_wavelet.HLH_glcm_ClusterProminence_231","mkm9d_ptvper_lbp.3D.m2_firstorder_Maximum_231","mkm9d_ptvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_230","sub"
0.102202397779996,1.28773345349569,0.810012577718804,-1.13074438110341,-0.339689554256936,-0.255456706728509,-0.294243198103096,-0.239883034724733,0.0649172660700664,1085983
-0.146269390982753,0.0020267008965909,0.59233472911778,-0.30558631461095,-0.182587747189456,-0.39970392113438,-0.277687359975529,-0.338609383778837,9.04219781931957,1125173
1.3304257416024,-1.05817960667768,-0.0751642772476879,-0.0146783115095084,-0.122976315878977,0.0316030699391209,-0.277126155454012,0.0984215166716323,-0.507252281495771,1154608
0.058180558672641,0.780671015151353,0.451511011233935,0.756378074652889,0.282478701927835,-0.0913269919048977,0.970815873809543,-0.39133388761029,4.20222492465362,1181124
-2.20176963983188,0.406249523139593,-0.585555412306484,-0.540874963415815,-0.263541681566328,1.5393483719169,-0.258960097533596,-0.914909035176694,-0.350120257533334,1183075
-1.66957269958052,0.132815037026108,0.437717023123828,-0.833411420129862,-0.313961471604186,0.754011244354767,-0.302966879330249,-0.600279112523461,-0.52162535704185,1232870
0.201201272190082,0.0528274881475076,0.865605503211765,1.33006601051718,0.327691641187619,-0.337337619995239,-0.270906064640459,-0.420371686743602,1.01041119201609,1279943
0.48063448131382,-0.782064036551383,0.375233366345169,0.613819799513978,0.192535470411852,-0.0742291885840377,-0.0905877158750506,0.518406817854932,0.0477368722582975,1329352
0.138322196556551,-1.36273625294635,-1.33087127247829,-0.305687284616291,-0.186638785761642,-0.29775597126486,-0.173296997243649,0.329296463986092,-0.268245393279448,1330263
-1.48373528928455,-0.797302960312305,0.391665806583333,-0.785011798409777,-0.313365229959268,0.378698981460234,1.02537905641285,-2.45692447666005,-0.532150536839487,1364384
0.867193634692184,1.13132504707476,0.65203983179599,0.147987355412819,-0.0835593283898826,0.326100566087768,0.239822855516265,-0.288330977586345,-0.473841025746252,1386095
-0.473045829653475,-1.45151532626446,0.569160583074275,0.32002138277555,-0.0327031271335384,-0.400476909441356,-0.126307325287174,-0.600279112523461,-0.026383081891396,1458656
-1.65953848893344,1.33641822073201,-2.85099043683266,-0.95082141849651,-0.316672587256888,-0.283504498236804,-0.3059938077417,0.277517918632806,-0.39472781640706,1485662
-1.32261554104621,0.25646500049719,-0.231821363283382,0.547723088505817,-0.0564120777392895,-0.29869939252001,-0.241566641504419,-0.445265319579615,-0.235257518283371,1497807
1.07822371410465,-0.688605984569223,0.625142250939638,0.829610916957904,0.0729051520117076,-0.336252185267245,-0.26735484539657,-1.44422450045981,-0.436929102796583,1501387
-1.17402108817099,0.0109827969647154,-0.223763253315163,-1.2813248847401,-0.358193698020937,0.0565164301846162,-0.300808438549478,0.108203173639703,-0.522095283399188,1518948
-0.0296984279448291,0.631565493020372,0.487678033754884,-0.373500679513542,-0.232763185146892,-0.1839492681861,0.545658838560688,-0.350144441739515,-0.46594197866638,1526417
-0.177303477349415,0.146881836117693,0.758422482586811,0.39104509930447,0.213232322072631,2.73123661621751,-0.261674430311086,2.88600919930074,2.13336254033212,1565177
-0.0634386731093297,-0.627632355926773,-0.328349516175377,-1.25720417664966,-0.34030587719045,-0.359772186300162,-0.305437559370999,1.10819845071171,2.85993801596662,1606693
0.752422313248702,0.177952322718098,0.252867542048186,0.290462333820319,-0.00636675272525008,-0.292588418376902,-0.297876449094127,-0.914909035176694,-0.308528349072861,1612262
1.06347458494766,0.807718884259505,0.244941968431472,0.828055897208392,0.0712504931463075,-0.0324408408122698,-0.229226869518508,0.329296463986092,-0.452321194904266,1614566
-0.89666971552115,-0.790147072210053,-0.119797644193524,-1.01903139679564,-0.337051089380833,0.00732442543382302,-0.234778486895665,-0.761855126875532,-0.534936751267979,1644034
0.116820841625182,-0.737427932891878,-0.270427414563444,-1.15868223601605,-0.322795502857796,-0.319355624101173,-0.295988484103678,1.33794512919972,0.600784429903353,1668599
0.789376617190007,-0.158401679006191,0.566859674183899,0.655938586619112,-0.0161578271656063,-0.107670811300858,-0.263439310075077,-0.761855126875518,-0.45964233430513,1671370
