"mkm6d_ctvper_original_shape_Flatness_250","mkm6d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm6d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm6d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm6d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm6d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm6d_ctvper_wavelet.HLH_glcm_ClusterShade_250","mkm6d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm6d_ctvper_wavelet.HHL_glcm_ClusterShade_250","mkm6d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm6d_ctvper_wavelet.HHH_firstorder_Median_250","mkm6d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm6d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ctvper_gradient_firstorder_10Percentile_250","mkm6d_ctvper_lbp.3D.m2_firstorder_MeanAbsoluteDeviation_250","mkm6d_ctvper_lbp.3D.m2_firstorder_Skewness_250","mkm6d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm6d_ctvper_lbp.3D.k_glcm_ClusterShade_250","sub"
1.40288253780765,3.7143890406945,-0.235437136435722,-0.632137541300229,0.291238803277442,-0.299780635082903,-0.163211027859589,-0.410063886825525,-0.857683207019334,-0.440523782281583,0.323730255723854,-0.29329513789643,1.31981428052455,0.153296166162571,0.505576740236068,-1.66350011661726,-0.392311099051053,0.846893177539188,-1.12885130827641,1085983
0.200657181245088,-0.514652505115191,-1.80445627380473,-0.853243989819633,-0.208568822970712,0.386778599469905,-0.127450516173204,-0.335563559628543,-0.962899795463997,-0.512366559553831,0.716610305148513,-0.0310120440924623,0.253168004163244,0.0286983039450494,0.680545523913384,-0.0511888647376982,0.444116736009266,-0.653487196227487,0.253049882855819,1125173
-1.31277195749427,-0.195900312400157,0.994240978681917,2.21277918055298,0.72886819046693,0.00670478229440474,-0.10452659832479,-0.440819015599102,-0.492169125770225,-0.354129885722332,-0.35700151645142,-0.93079051043992,0.291471301911511,0.040891891211073,1.98547794932631,0.0993327299737761,-1.95151343682013,0.753295894778157,-1.35812115008458,1154608
0.850921800261826,-0.478610509818712,0.886005731255641,0.109650357160475,-0.322589041313235,-0.108450257466288,-0.0648993317715322,1.86414755221721,3.30001671686868,2.33030241654285,0.39672114765037,-0.295095293746257,-1.5413710791629,-0.398716262503197,1.17157216799584,-1.1240794216114,0.842014047859042,0.88511623770253,0.379609109368309,1181124
-0.460845108394831,0.48453919950947,0.988443806500489,-0.751763384897582,0.641293374508124,0.198904953324222,-0.145589948907075,0.00540955803276627,4.29945549776164,5.08921441477287,-2.85803148517231,-2.20049231106282,-0.444721616405253,-0.853414882495872,0.178517188339918,-0.65170878938763,0.331892397913121,-0.605080292526009,-0.589485693881988,1183075
0.0637789562715629,0.0886238378851466,0.579012773024728,-0.404340753688885,-0.20330510763384,-0.686247270521598,-0.187718777751267,-0.366496434096698,-0.568537933611575,-0.390407511597828,-1.50456587314947,-1.71104444621714,-0.0897445918405328,-0.0331069466142843,-0.255913104488246,-0.0211044008576357,-0.301032651660805,-0.500506811092074,-0.917967226875694,1232870
0.346969164738446,-0.286346322795157,0.0668402267929177,-0.63189949473088,-0.297504426328772,1.13774086698211,0.0741117781414377,-0.362715249683598,-1.05753398132221,-0.487315567824577,0.114143466901391,-0.00494657295533426,0.769997343849893,0.0181377193027161,1.1960896303754,-1.01761405074371,-0.53356415582487,1.90582993728902,0.397721713721792,1279943
-1.00254485212489,-0.415126151877039,0.403095860764056,2.54168610673354,-0.219810733979411,0.429518312191591,-0.0743295183454975,-0.270086686042081,0.486463248259159,0.275287096936502,-0.196369604290705,-1.34126631608928,-0.618534620187999,-0.619879939276221,0.360851109589318,0.545417584085671,-1.58027934683352,0.510554380822997,-0.290040060085203,1329352
-1.39734278488104,-0.482689116805957,0.332588642298727,-0.264294066994382,-1.27541716292382,-0.335298865599318,-0.0934006191531722,0.63782694581673,-0.15316276726419,-0.22928477383917,-0.160870613012359,0.312165764476976,0.581566202771748,0.0915755379309572,1.17716741113094,0.290611649113109,-1.32826344459851,0.69902568562892,2.11033584055842,1330263
-1.21982328972274,0.458074404638715,1.10779451412643,1.11378845541349,-1.80786800087396,-0.877583778215069,-0.405554156980151,1.39410699784737,0.725556672746776,-0.0657242066903992,3.1236513689217,-0.35643918173043,0.0177756598393078,-0.370309537699553,2.2945788971192,0.926833523210532,-3.3594765969548,0.495529779793393,5.24501293940105,1364384
