"mkm5d_gtv_wavelet.LHL_glcm_Idmn_250","mkm5d_gtv_original_gldm_LowGrayLevelEmphasis_230","sub"
-0.680378382484986,-0.498167150700762,1085983
0.069187457169633,-0.494774481562179,1125173
-0.563600138825551,-0.125833368647437,1154608
0.740010475120652,-0.481994097108754,1181124
-0.623606523749686,-0.0169263133909673,1183075
-1.36181516224342,0.560570125213541,1232870
0.249681708766052,-0.54146708136112,1279943
-0.518975175366569,-0.11850504543997,1329352
-0.320860631089143,-0.438844663488464,1330263
-3.93597138192575,5.02724632470637,1364384
-0.328749668060159,0.154340788440913,1386095
1.04942628620093,-0.5521470613497,1458656
-0.62651000462233,-0.332821768261514,1485662
-0.0515607378962621,-0.431120536851457,1497807
0.260498915849338,-0.213628723900578,1501387
-1.65012565569423,0.607766297061695,1518948
-0.215519718986516,-0.197817498289229,1526417
0.737349440258347,-0.558985596612889,1565177
0.637029656687645,-0.517772497202219,1606693
0.00226953028003084,-0.0846837805204518,1612262
0.598807627971449,-0.324054323332649,1614566
0.595189484374475,-0.203059405790528,1644034
-0.0732894572791243,-0.53411292064995,1668599
-1.99981079131145,0.567397436888958,1671370
-0.509523171565305,0.339558288348074,1684230
-0.124334079792807,0.408242460584078,1692385
0.863606209379391,-0.531964202462961,1720713
0.821841031107733,-0.549222283287703,1738800
0.971887706220739,-0.464709411332426,1740845
-0.786798466498114,0.36753554976581,1742294
0.283232842118463,-0.445658642956592,1767700
0.817905297100946,-0.532422286498501,1768972
0.785554585567792,-0.560275145584323,1889409
-1.30798225194966,0.728566758725309,1915938
0.443550284238592,-0.42941803003502,1916742
-1.155253641196,1.25459071183717,1919296
-2.31928353929076,0.208846379035408,1926770
1.02346303579801,-0.56961684481913,1938156
0.0257496148953159,-0.415535435199246,1938561
0.346624535011168,1.30685992211349,1966316
-0.198651724301055,-0.0493076673833558,1967281
-2.86229731415259,1.29935156255839,1973544
-1.02121197413628,-0.160177673819524,1975401
-0.0408552387951554,-0.0829086716026268,1976407
-0.0106133591224949,0.260433955362715,1978972
0.0546282793330322,-0.0521679163471962,1979045
0.784103307157091,0.0265514012825111,1979422
-0.858574061452223,4.798592755192,1980052
0.936724343844558,-0.554889341473797,2001182
-2.62121393178095,1.61764089234873,2002465
-1.27684752017214,-0.0968703583082899,2004451
0.327788007335014,0.479868347929184,2006164
0.183784358409364,-0.454466202637987,2007309
0.440273659280031,0.0196246754803265,2009915
0.792232809928217,-0.36574964236841,2010259
0.753860392294442,-0.539922342262802,2010554
0.98101458192975,-0.466512679782926,2026671
0.16813514810547,-0.496781543917482,2033049
1.07475024969066,6.22991754158465,2034136
