"lemdfirst_ptv_original_firstorder_Median_250","lemdfirst_ptv_original_firstorder_Entropy_245","sub"
0.75918020678317,0.235221998910075,1916742
-1.70373324857775,0.398427739853162,1980052
0.732700216963551,-0.278853756823977,1926770
1.37254502049582,0.330486612626712,1979045
0.756829972689644,-0.388341567918043,2196212
0.736190670911141,-0.458429171126417,2393207
0.758018681274617,-0.0577451222211716,2146138
0.108666045756925,-1.39185842344077,2228399
1.36811491371746,0.0473197789066739,2144796
0.779236174435301,0.0545740672107042,2234271
-1.1586853833249,0.856612850922405,2296332
0.791260645022593,-0.485084742340216,1684230
0.133514683652608,0.147727320259002,1720713
0.0581595224338247,1.18717339680456,2186951
0.740729509995169,-0.102044443248324,2439458
1.34523080410127,1.33904847400568,2135748
-1.13822387355973,0.719786944270744,2141116
-1.10478758754925,-0.489393614749323,2108003
0.7545609204865,0.296852321827013,2006164
-1.68965498636543,-2.00203183631133,308862
0.753626777738792,0.636372238727886,1085983
-2.31854978550665,-1.29576471863817,2004451
0.721117287698613,-0.54078080990748,2359944
-1.73730030722613,-0.702528753995515,2069079
-2.30175450133861,-0.630240922678287,2059713
0.722457339898235,0.99941861340974,2294873
-2.2979148917946,-0.349647351648441,2033049
-1.68893279814601,-1.20436613538068,1485662
-0.508786147567893,-0.123384651257045,1526417
0.676714834386786,2.36334295361279,1386095
-1.67094715236808,-0.800082420881086,983079
-1.07197945100735,-0.149901820107569,2132424
-0.396757342872824,-0.454719773312561,2138375
0.76256119374735,0.0207204727975672,2490180
0.783693464290077,-1.20552558651204,2034136
0.729143642019269,-0.147727012407428,2510402
0.118243304788875,0.98508837267171,1330263
-1.08701279428299,1.37961252437948,1768972
0.727815712002372,-0.124039020131082,2306459
0.13003378051565,0.466745117239177,2181724
1.34873852297577,-0.756627393257655,2217034
0.150788059360623,0.235983853603286,2218615
0.133081223785405,0.00153319967920795,92173
0.750146241940705,1.04684964433502,2414406
0.751441846136996,-1.13292329927057,2381907
1.3559655479142,0.299808484841176,2002465
0.737995774120829,0.383834207174539,2474709
0.743736545989166,0.110925899267316,2176530
1.37429428819719,-0.474095075702123,1279943
-1.70029238537768,-2.77611183432375,1976407
0.155265920192146,-0.763806352818887,2250836
-1.73750307828265,-0.47599651776101,1915938
-0.472824039483786,-0.198196196817114,2133380
0.746331795109325,-0.706485400536637,2271329
0.731725299601215,-0.692287638062875,2286108
-2.49574781188012,2.263907791651,2040495
0.163572554071,-0.355052342334021,1125173
-1.10889443612156,1.40584341515847,1767700
-0.452451793064144,0.554419575415435,2138678
0.732286960734226,1.32827766724058,2443354
0.796596242116758,-0.0164594388906181,2234422
-0.506192000464348,-0.320316174205978,2151024
-1.12344619813796,-0.450906413480476,2057358
0.756147824407106,-0.811149431105259,2425694
0.734582461336046,-0.0674755989495417,2500377
0.636517676464563,1.61329671098288,2183356
0.0404905227622697,3.57619453548446,2131601
-1.1054260225062,0.999544042858612,2152442
0.761449258986313,1.10390793537119,2306893
-1.69067692310319,-0.838978791061197,2009915
0.757414408832626,-0.702474341329291,58325
0.751171117389429,-1.2987017405109,2395943
0.741829322573477,-0.53497939268377,2480330
0.156766866817052,-0.410427738664913,2076301
0.142787786099775,-0.198477589890719,2205389
-2.30427444599031,-1.40105009456792,1975401
0.737868674871633,0.344760398271194,2250648
0.130814008276614,-0.150213325844324,2185290
1.3502828155874,0.00569645971276127,2091555
-1.05215894757121,-0.488786437333187,1232870
0.728745079344763,1.0698486068107,2139733
0.709205590144569,-0.11706130064466,2559453
0.719506139412554,0.734769241119245,1938156
0.738633107061165,0.0496259175352139,2158101
-0.564534963912049,0.285571061669486,2199403
0.725734737300931,-0.176618115152665,2430773
0.788677150746293,-0.494320549503638,1738800
-0.490814460667036,1.54078834408597,1565177
0.128782991661562,0.587294032648716,1978972
0.733550606448782,0.588014986725058,2487135
0.137211582045425,-1.53082342095186,1612262
-0.428327914759979,-1.20751347592438,2051378
0.753711265679011,0.797265613808253,1497807
-1.12829837727853,1.0880514201254,2026671
0.745022966713695,1.12202257308631,2340322
-0.58138112451366,2.46795477652587,2293123
0.776862430654063,0.478092186341219,2395415
-1.6649092033535,-1.846982391929,1966316
-2.30440540229765,-1.43771281032779,1973544
-2.30464674393557,-1.67999505430496,2010259
-0.488724669832703,-0.185007178667857,2145694
0.763517009488417,-0.775761796545532,965005
-1.08304333044825,0.506066075901391,2096627
0.658869512057386,0.863929687063742,2047354
-0.646585610723626,1.8669625579021,1364384
0.698825695680554,1.37641451353952,2244172
-0.476513958438064,-1.08091496887689,2132982
0.722413993911515,-0.671254706859023,2134220
0.720159267924322,1.09910083043684,1889409
-1.69043154073769,-0.0885846513409752,1938561
-1.07696607617453,-1.34515545618087,2055667
0.112552858345796,0.581611868347158,2176784
0.767978707409637,-0.105051580313796,923666
-0.593822892057851,2.00389360250464,2086044
0.121779308756409,0.642051075063508,2078198
0.766945015828021,-1.2669872220308,1501387
0.578331566714572,1.57238037875864,1518948
-1.04365578739663,0.38903342057098,1606693
0.75409329810434,-0.746704834995072,2305115
0.772049924111505,0.369158416976009,2237571
1.39404793595889,-0.449568591101197,2285214
0.75885621389938,-1.02901811136878,2426863
-1.79215098003189,-0.510739164289924,1979422
0.780533615325945,-0.542465296622711,2480056
-1.08273990854121,0.384217513571541,1668599
0.782820667133744,-0.0877418956639535,2339674
-0.512563125834482,0.164978731881046,2133204
0.724964060350597,-0.977202736744571,2294852
0.756294759955311,-0.038205283828119,2445526
0.1464472159278,-0.621098280704104,2200416
0.0645240357042896,0.0660205894141404,2168082
0.760543401331636,-0.768385803731688,2075846
0.728522839328105,-0.655911561997098,215131
0.145792985399421,-0.290131869793804,2274521
-2.33558181957675,-1.29571939692103,277752
0.160816043186689,0.00770589743881239,2078899
-1.12265274617766,-0.482763060391443,2172217
0.125134949338522,1.21899303497766,1614566
-1.09008154320723,0.2152473821736,2100050
-0.505877558391191,1.55553104229771,2183291
0.727071116111847,-0.593087673392356,2336735
0.766644532631943,-0.333777671269275,2352038
0.761969778165828,-1.59303162699377,2305114
0.747205326943398,-0.847202023013394,2448298
0.12622594578394,0.346659536731737,1329352
-2.30565013006037,-1.25885742580446,1183075
-1.14763546276108,2.16131399215913,2110540
-0.51653332434696,0.218628003176229,2070958
0.741123297264356,-0.563675006337734,2340155
-1.73907014590425,-0.725192006406031,2075832
0.662373924882056,0.749395883183993,2498991
-0.467355465718496,0.206439309863799,1919296
0.762758087381942,-1.10628300295766,2401405
-1.07203969458211,-2.21251389593725,1644034
0.754598756390163,-0.726598960642829,2405144
0.6730561392365,1.01114913522043,2158329
-1.09436471443739,-0.285969420829746,2319068
0.794519675481762,-1.55720171338931,2504802
0.759402814138699,-0.231513242605206,2331869
0.738778940592758,-1.14735283002097,2317120
-1.67317175656789,-2.05862756194587,2072215
0.0868839527522637,-1.16561600350302,2228400
0.0753186557531111,0.897640061995691,2145166
-0.992258834651417,-1.01167719705369,1692385
-0.488456879796101,-0.134204928638709,2109902
0.66323313050018,1.68722132892774,2219842
0.737660026393183,1.00679754247484,2520618
0.78319094471522,-0.581150452056475,2419459
0.121174301636678,-1.16288324714269,2276121
0.789199139281289,-0.885313684412786,2350037
0.118061472047973,1.17205163522089,2001182
1.19769135079395,1.22159373317387,2278618
-0.444472458118915,-0.493756016210949,1740845
1.38421317237871,-0.799834998412297,2321962
-0.486879159347259,-0.222275164918783,2212664
0.746221960787042,0.652308147029197,2453577
0.555174891656459,1.36825652759863,2224150
-0.496915959306217,-1.34077406438358,1967281
-1.69515111054601,-0.488102811095108,1742294
0.674516311246782,1.189986194919,2488660
-1.12874763271717,0.573926501397503,2085349
0.768805587207157,0.74149282225563,2247869
0.718290982428905,-0.498076163217645,2157529
0.722724762595967,0.805132649083357,2119177
-2.3337836958056,1.33929595254475,2010554
0.774839128155291,0.00839243216697614,2493534
0.787454646985233,-0.589516019309968,2200813
0.754367332901741,-1.02926154122288,2116787
0.652890704600957,1.95018760090464,1154608
0.139980582451333,1.05631842422811,2267382
0.669958003202617,1.66974739588957,1181124
0.133290974280467,0.76101341542855,2137799
0.748978471671352,-0.273667968842206,1458656
0.151364046709583,1.09035096077007,2269346
-1.68771690648462,-0.207236255878642,2092954
-0.451288798200108,-0.396328931713763,2007309
0.74100391213144,1.11322010658004,1671370
