"mkm9d_ptv_wavelet.HHH_firstorder_Median_249","mkm9d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_245","mkm9d_ptv_wavelet.HHH_firstorder_Skewness_245","mkm9d_ptv_wavelet.HHL_firstorder_Median_243","mkm9d_ptv_original_shape_Flatness_242","mkm9d_ptv_wavelet.HHH_glcm_ClusterShade_242","mkm9d_ptv_wavelet.HHH_glszm_SmallAreaEmphasis_227","mkm9d_ptv_lbp.3D.m2_gldm_LargeDependenceEmphasis_227","sub"
-0.117135599825306,-0.0032872994359082,0.425849579263277,-0.122311842676239,1.35119706091473,0.138646602288269,0.932279111017431,1.20405906243545,1085983
-0.569245314872151,0.861993801643582,0.557420301045764,0.113411502016345,0.110236965876068,0.154775845243408,-2.06567784383386,-0.322299356005949,1125173
0.0609333218841527,0.0448212231000787,-0.23741242652162,0.794552272041996,-1.53027357938603,-0.233309257468252,-0.527753065000491,0.114829107362878,1154608
-0.0615270947109438,-0.447515263230427,-4.65220198707213,-0.245587055070431,0.884728474582034,-0.518207256781142,0.316856923232005,0.737757109814312,1181124
1.30527427082524,-3.10330833769251,-0.261737409393402,-0.978064561775957,0.245789447239916,-0.135353906503625,-0.306290099010759,-0.725068023057521,1183075
-1.48980681318563,-1.57676238835493,0.239269476662825,-1.21431192537275,0.0380830206982791,0.194207971977401,-0.936585545614689,-0.186289934604644,1232870
-0.0567945224627478,-0.702008312747531,0.259313777614454,0.658127695092426,0.194384973611451,0.13439785399744,-0.36158839278967,0.39932638957368,1279943
0.206371483707206,1.11971064038852,0.484096730663073,-0.00300335215246715,-1.02730961234489,0.410412694689903,1.34950009438173,0.102432824929575,1329352
0.247032130625428,1.08729855060382,-0.543323597564116,0.671318283998962,-1.32400921503537,0.100159638059018,-0.936721727977389,0.155843103072217,1330263
-0.339577846776615,-0.0803861329933938,-0.874735739925402,-0.49622333488581,-1.15899980052833,-0.0447840312196975,-1.41350285890139,-0.0336757153961927,1364384
-0.590249615629087,0.275917135800396,1.45506311676958,2.27704746412996,1.10959173052513,0.935664870781726,0.0752725822063395,0.505868426098954,1386095
-0.797740837077833,0.353304095931509,1.07839020147887,1.44307664852771,-1.33133499214597,0.522965300123142,-0.305893908054578,-0.393584490260235,1458656
0.151246556134893,0.266459321337608,-0.172703638046863,-0.942153038010419,1.48871148548033,0.109709052654403,-0.18384309632764,-0.497836636057917,1485662
-0.186199651641481,1.00712282742397,-0.709268053894203,-0.718505558157388,0.264573856819893,-0.0416808104278377,-0.0917743518320624,-0.144018585526779,1497807
0.2294958178283,0.67317621876286,0.075492194954925,-0.337060237499593,0.101921375961268,0.106060153069069,-2.64879454093156,-0.340228840521506,1501387
-0.500094980527374,0.617634094722064,0.668463179821313,3.15312848479568,-0.3469936289353,0.200622856427584,0.389537007783511,0.0226083175740573,1518948
0.262972142243593,0.477435907344207,0.823565445462532,0.137124583726039,0.610174527789223,0.471396246235218,0.303782278489462,-0.0181143109209179,1526417
0.390079294957174,0.205653502488359,-0.293376321574,0.118735496511603,0.293776462970309,-0.302143277772056,-0.504570587769134,0.143739853841377,1565177
-0.305825775388907,1.11453968909758,0.691955495641415,0.332423773226158,-0.597954027710163,0.144830961682367,-0.386813201576098,0.825235118458668,1606693
-0.454961246659467,0.318068314136285,0.225171061659389,0.271899850703006,0.18191369523251,0.144195272554127,-1.21017320597112,-0.0370707012536482,1612262
0.465893344411924,0.924111549081697,-1.17859193662213,0.95473121049656,0.772784262955741,-0.593690978816165,0.748932200153452,0.0359665244661258,1614566
-0.357760842767915,-1.15357341614557,-0.0715550443596288,-0.339232604257455,-0.688028320820781,0.132193274131974,1.98932454717293,-0.285715887967087,1644034
0.0396179448711022,0.459243099805583,-0.31426487060164,-0.891070326826035,-0.930191951708168,-0.0666161451344197,-0.223178452665904,-0.123168415123925,1668599
0.293501851347275,-1.51377280986581,0.392065371606538,1.5015728026184,-0.188711684489909,0.41919209328086,-0.492387650988608,0.333724419894768,1671370
0.906190260677727,-1.70540239422735,-0.0784044588417216,-1.05185020151849,1.90831193190425,-0.452175033346182,0.533380674778807,-0.627724848085313,1684230
0.326773703813164,-1.05191805237022,-0.143706562378089,-1.14722221609547,1.93546847178044,0.11174842013989,-1.84679474302197,-0.903533017009659,1692385
-0.23830915470162,1.19644778717971,-6.14667890257057,0.238827249707378,-0.738266564851998,-1.06088085674614,-0.142557037557643,-0.126126424961866,1720713
0.242935931882719,0.665148662812395,0.379564656075033,0.0676086126522117,1.39106339964668,0.149166347650078,0.180982844654437,-0.0762474018665825,1738800
0.463447928770033,0.0380954745839949,0.342118339287911,-0.0772067667752207,-1.09412979827287,0.103828875019111,0.881564182763098,-0.128273342545606,1740845
0.94265722383817,-1.11569220886893,0.761763914432838,-0.478564336148657,-0.135972063249437,1.18471335876826,0.321253253678705,-0.972662320777492,1742294
-2.07786303796781,0.281423414293037,0.954413493860879,0.693393871861388,0.412092870113287,0.883926779710574,-0.0978157757991485,-0.079527069608502,1767700
-0.220606010947334,0.515796953737794,0.127826373990311,0.240146911634624,0.0912739448687933,0.112360692189904,0.328380723412696,0.41252306853854,1768972
0.174157639128384,1.12383819569377,0.154290166615945,-0.0463368767908705,0.0159354260065862,0.081198123579917,0.257177699121126,0.102248161472374,1889409
0.0131124792602344,0.070771240992562,-0.73666240485158,-0.11464713995877,0.289934607820188,0.0481644498643697,0.370243613788727,-0.0670181235082293,1915938
-0.0223813980879789,0.260006212866751,0.0698965809009949,-0.0648018898672487,-0.546195694857945,0.102998927174242,0.485556321940606,-0.00574246664180269,1916742
0.473874871563826,-0.0935499139860102,-1.62609768274585,0.230832439084307,1.5968457305988,0.0998961187337142,2.3368009046825,0.334383503467889,1919296
-0.120862201542932,0.603046246854033,-1.07973977630465,1.03227481512622,2.6312270554222,0.0829746691705067,-1.01871392022033,-0.368760255999108,1926770
-0.15337583486304,0.147536226658103,0.640814226904284,-0.0623304639239605,-0.745055265703908,0.134183575983965,-0.605214065445333,0.458861770705157,1938156
0.0632405239263954,1.97694409959353,-0.170279597854564,0.530039197251409,0.25880078949263,0.0898331194797961,1.67730383981273,-0.402402472683809,1938561
1.05653472894614,-0.940902458145019,0.7768937973561,-0.237286297142499,0.190540192024246,0.152818540436576,-0.62674165702657,-0.503121156096131,1966316
-0.171609677813793,0.780710265331288,0.476408100853898,0.0432401420331895,-0.0258186162563614,0.181978005036733,-1.33024354381114,-0.573522902873814,1967281
-0.256022220202697,-1.08786326355008,-4.65877495244393,-0.543269816812759,0.322737743006494,0.0680350631590576,0.541921385414155,-0.394674894804378,1973544
0.783243885746493,-2.55567037481968,0.498307346305289,-0.956196034958334,0.744020592765772,0.247277522370424,1.07872156931288,-0.370446796873923,1975401
-0.240474912066523,-2.27094466280826,0.362099728056659,0.334038593680288,0.772545774280645,0.129119078856455,-1.29773155525018,-0.581469451635735,1976407
-0.294888131006133,0.920815040364176,-0.0275670516405852,0.418467010663882,-0.423968132246897,0.0473958548262317,-0.21717711726881,-0.015744069395185,1978972
0.155778248881908,0.78794005006247,-0.348344498977533,-0.350063493692033,0.0885969692634228,0.0893665192574311,-0.964897675728538,-0.636572623110104,1979045
-0.356919689085218,1.32123585083272,1.34210320749913,0.144700967184856,-0.458630654699304,0.146816974417323,1.22962799646068,0.0635057006499764,1979422
0.00833486323817572,-1.55844312164856,1.53227574624795,1.0240205259131,1.13708351213632,0.371664605118937,0.368683337446469,-0.719388983268138,1980052
-0.547416153992058,0.436051118251676,-0.328014670176984,1.95440878476461,-2.36575099412226,0.103181194612203,-1.14946246221777,1.3460002819489,2001182
-7.15462073549115,-2.05133044196292,-0.409857461446901,8.68745222879844,1.3713328971481,-2.47059375019234,0.195097091990482,-0.535502599112093,2002465
-0.00736770668388442,-0.962496955365786,-0.247272154994045,-0.0351461352985882,0.837167771071246,0.108937694135979,0.615907667299892,-0.567232748661658,2004451
1.13492058870035,1.48076238917567,0.742946886037357,0.501818311016664,0.963881205686235,0.134301325635723,-0.310985297977349,-0.400601583734568,2006164
0.0657502210086646,-1.50202425590854,0.22618394815585,-0.717768164098888,0.554009411081868,0.13527349123615,0.704961793536433,-0.369416436607297,2007309
0.242229728836345,-2.15198163783405,0.291100850083163,-0.0183772172673884,-0.735755149885467,0.136484549186893,2.2097937018195,-0.247392387718251,2009915
0.521680791710514,-2.12658254835557,0.395652488897398,-1.09018843063372,-0.72105282476082,0.252083154210975,0.820907364748701,-0.394414453475797,2010259
