"letd_prc_original_shape_Flatness_248","letd_prc_original_glszm_LargeAreaLowGrayLevelEmphasis_245","letd_prc_wavelet.HHH_firstorder_Median_245","letd_prc_log.sigma.2.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_243","letd_prc_wavelet.HLH_firstorder_Median_241","letd_prc_log.sigma.2.0.mm.3D_glcm_Correlation_231","letd_prc_original_firstorder_Skewness_229","letd_prc_lbp.3D.m2_gldm_LargeDependenceEmphasis_228","sub"
-0.4623670994657,-0.178790140293695,-0.15389801232528,-0.449575622862211,-0.73366182785539,-0.803267388878098,0.611414161936722,0.084879558461415,1916742
1.37700705184394,2.18968225958401,0.790797085334335,1.83319820237179,1.01416816971536,1.17775916987943,-1.05393917847914,-1.18269437711737,1980052
1.63032286950499,-0.0384753097838644,0.879726620701218,0.30520099155658,0.395244462061713,0.6572956041294,0.269117891549983,-1.02175154698901,1926770
0.0217609510748518,-0.21602531435162,0.328817553466873,-0.076771817326292,0.559576899736742,-0.271376480818455,-0.059566374433085,-0.683224652955526,1979045
-0.395939666445105,-0.66464713120527,0.788696746963365,-0.449054056373579,-0.447526337440002,-0.166606879102236,0.263260839173527,-0.048501729341486,2196212
-0.237738205342645,-0.590725259268323,-0.0585901414031673,-0.458193683236268,0.153835661092126,0.191748963661637,0.694616885086805,0.569886806279261,2393207
-0.752260725158333,0.708787392541105,0.928880368615768,-0.020076778599596,-1.1786743358223,0.481560482307114,-1.18751705992419,0.392205722311166,2146138
0.909120020681207,0.903710163424039,-0.233516028821481,0.165062136914563,0.111176666223935,-1.68672375864746,0.0326853553955718,-0.947002534779419,2228399
-2.18358983681797,-0.0768708684877561,7.7469273018665,0.0456197924639848,-1.8619191425312,0.487290167639687,0.433331648273404,-0.845489883269976,2144796
0.592483730435698,-0.335262399193435,-0.0675296474548683,-0.310085343720154,-0.157496625347387,-0.599861131498404,-0.999624447705344,3.03228947549299,2234271
0.300651962068788,-0.617235603884842,-0.107284831384452,-0.438758151518155,-0.530450156845863,0.210050854025014,-0.817374970253734,-0.602445823016328,2296332
2.0424851190512,-0.301428253224404,-0.23560109578508,-0.161187066244594,0.359016967701336,0.134400771322428,1.14598143722909,-0.683313615355381,1684230
-0.648442907020276,-0.56531872149354,-0.739639223424199,-0.425306870374905,-0.145112360657282,0.569618231380324,0.312615117305036,0.684377340587314,1720713
0.484925006428526,-0.356062528162219,0.105165570003082,-0.285651207840249,-1.41918582643002,-0.431317721217392,0.627065359545503,0.334424223907767,2186951
-0.150093691221457,-0.0928464418413378,1.66878751499845,-0.0740331768591874,-1.00126132067559,0.927225601933163,0.981139912786603,1.18543397763705,2439458
1.91474410892739,2.78026343725221,-0.312597495246077,-0.424645694871143,0.602829687143439,0.333158391576429,-0.157431389649074,-0.309037039971618,2135748
0.393879047941912,-0.151115130492081,-1.41840564497526,-0.0977164377829156,-0.550552432435686,-1.19113759233587,-0.484087870216895,-1.28942113743188,2141116
1.53844019720649,-0.338279876883732,-0.420334756042971,-0.240317939613525,1.15159794205154,-0.252651387394431,-0.183563902993354,-0.0680766128267127,2108003
1.12472467021306,0.359119350716789,0.40271996674829,0.37606640030573,-0.343884832206947,1.78676203516852,-0.537142807908554,0.406479619821622,2006164
0.686621011673155,1.74459464780511,-0.289616087504394,-0.202612622650173,1.55438959951649,-4.58299941523934,0.714168555726869,0.00810215632047018,308862
1.40288253780765,1.0646590631127,-0.10318370018113,0.528675045311234,0.582158831642147,0.186815661739719,-1.15512580762797,1.41248362842327,1085983
0.690574061559542,0.108440775627075,-0.731462372028946,0.00903695460739393,0.980818283925325,-1.23164998408245,1.07026576386644,-0.807700204855775,2004451
-1.10839304691755,-0.259900847005837,0.172544316584541,-0.132400092659903,0.510631445458647,0.602592856647687,0.237372106107165,1.35065543418936,2359944
-0.354370749371292,-0.348445941057519,0.76824004339062,-0.221476260501582,-0.831435344050629,0.366769027788794,1.50750576138615,0.223114140791587,2069079
0.747926790723335,-0.431786774449316,-1.60132868005418,-0.305102556591908,3.73081322767107,-1.67500956189079,-1.41129819733115,-0.309563233910874,2059713
-1.23633605430722,1.19760103807894,-0.552035525832616,-0.175947194224371,-0.376290455133497,-0.339085683009347,5.12632034076164,-1.00268122111438,2294873
-0.269077810625115,0.164024539835016,-1.09548068079086,-0.242558268843073,0.503668406498027,-0.908417792856805,-0.316150496287585,2.6364953939319,2033049
1.28943635094053,-0.430303049128186,0.535716469190859,-0.31947727740325,-0.206710014694295,1.841582984466,-0.418179343167596,-1.183769992939,1485662
0.67862918402236,-0.39436252800977,-0.5384829101146,-0.214446672637432,-0.921471064283173,-2.32610616941427,-0.552997404771377,-0.456533724984547,1526417
1.07223304739818,-0.0324167623244125,-0.0210474705795239,0.0472719979289566,-0.823109979106851,0.784167067266119,0.765801435895486,-0.385108690561021,1386095
0.878250839041538,-0.180929036839707,0.259562684443033,-0.0436668656151896,0.290154493256568,-0.729597589398643,1.02390932637591,0.0853695944401411,983079
1.07281531632292,-0.141726620997538,0.572215991288621,-0.0118982630542156,0.254412155000757,-0.300620399972655,-0.143887162661369,-1.16127476224206,2132424
0.757542171438697,-0.255272108431493,0.414666232630596,1.23501006257754,-0.317772221751953,-0.360831394330179,-1.09372371463224,-0.477380272795513,2138375
1.71779262960689,-0.500307859461826,-0.583440979549209,-0.215472975266148,0.780088009309898,-0.147620876430412,0.399288786729595,-0.60060694831304,2490180
-1.79453385077742,-0.645010677357587,-0.702526021585871,-0.336552794493053,0.412815819363274,0.559718533218359,0.449357771485527,-0.215603162578973,2034136
-3.99051624320788,-0.602607704054368,-0.401089558685243,-0.375035157763528,-0.78465764997181,0.407971962504178,0.213616691776924,-0.192841135318571,2510402
-1.39734278488104,1.26500320659659,0.561744365315115,-0.216986175435016,-1.09498790294104,0.120733251144026,-0.850249596524547,-0.386064666216853,1330263
0.406347831241383,4.83168598319888,-0.0997935872476979,-0.415975809813456,0.320011382452668,-0.819060453832826,-1.77869229849696,0.0974308013815247,1768972
0.493480694747941,0.120275140296629,1.39131758484831,0.20631749575635,-2.07941479969704,-0.0516537307010373,0.459355927631305,0.00238879330753578,2306459
-0.301020678718229,0.0359009176638653,-1.12840396550468,0.0724948332672058,0.416522401339552,0.0100717105552308,0.210419971611263,0.0748923888272626,2181724
