"letm_prg_v32_250","letm_prg_v36_250","letm_prg_m012_250","letm_prg_m102_250","letm_prg_m030_250","letm_prg_m400_250","letm_prg_density_250","letm_prg_subvol_x3of3_244","sub"
-0.0119859976393319,-0.0354760346899664,-0.0372045132912797,0.0836973959724368,0.0169150467111999,-0.164383722099425,-0.333034914506118,-1.24700132848241,1085983
0.29909155599988,0.392363258587767,0.272700317015914,1.10631845368554,0.190395573156528,-0.0467661382098854,-0.451351791012837,-0.468596187196137,1125173
0.29909155599988,0.392363258587767,-0.455153668518866,-0.362086580526425,-0.414135746690759,0.0265570868081294,1.69830923653922,1.27622721370196,1154608
-1.37487106731628,-1.82726879536242,-0.109392464551114,-0.0472260328800587,0.0120312134608377,-0.15864083734786,-0.365561187356569,-1.66778335749362,1181124
0.29909155599988,0.392363258587767,0.179789565916746,0.095611891863033,-0.0244802533419496,-0.148159399699296,0.274876014358335,1.26857114297511,1183075
0.29909155599988,0.392363258587767,-0.0296340137714611,0.0944140905426995,-0.00943456149636459,-0.138891174063613,0.643373778235043,-0.560367950812218,1232870
0.29909155599988,0.392363258587767,-1.48997184910216,-0.495161112809928,0.272181547768784,-0.0594461510605303,-0.408781173097925,-1.57939464167277,1279943
0.29909155599988,0.36021227529531,-0.194197858679377,0.0973316144330824,-0.311474858846002,-0.0870200176621836,-0.307211509278901,0.171725939737264,1329352
0.250647830020372,0.0740917372818421,-0.245947723264817,-0.791586364902411,-0.181060917700525,0.0262694249886467,-0.384085825260653,0.900958503797077,1330263
0.29909155599988,0.392363258587767,0.0709673906631346,-0.0966164474068518,-0.0553266540211366,-0.146583521404747,6.76298336472598,3.18365579737613,1364384
0.29909155599988,0.392363258587767,-0.0689613383949909,-0.0389695079631705,0.0182457375470472,-0.170508710028416,1.20090565631987,1.76770951724917,1386095
0.177845049882486,-0.688503632373446,-0.0197299586617947,-0.0211736184378484,-0.327684603904847,0.139132326345654,-0.459871563483063,-0.724536020439506,1458656
0.29909155599988,0.374724381215511,0.128320596584602,0.0870352300021312,-0.0632285912812604,-0.160110235461694,-0.421716092730386,0.282013753304027,1485662
0.240713608610008,-0.616296186905985,0.0854329862888132,-0.176231618291392,0.0143317232742561,-0.0963070690173,-0.354959530684126,-1.10857690552735,1497807
0.29909155599988,0.392363258587767,0.849542315672095,-0.454992174052872,0.0271816077045633,-0.146506437661528,-0.343638357292632,1.24290880815271,1501387
0.29909155599988,0.392363258587767,0.107644716022263,-0.031735501785073,0.00784544409397933,-0.164348014263759,1.22200764816972,0.700273037301671,1518948
0.29909155599988,0.36477073043462,0.114861951009202,-0.180324526263968,-0.0396105442845979,-0.177017751178663,-0.225274755763945,-0.00634055961442472,1526417
0.29909155599988,0.359106491968568,-1.25403416033989,0.775292965291527,-0.20490100212621,-0.0174372279887167,-0.342487787654061,0.0510092186612242,1565177
-1.88170532867094,-1.80369023087729,0.261403303212957,0.145415989072677,-0.42672675009367,-0.0596743658734585,-0.474502084593661,-0.623176781292588,1606693
0.29909155599988,0.392363258587767,-0.0153425976397868,0.391875566786948,-0.258161852255143,-0.150367375374629,-0.278374167827008,-0.392519335403774,1612262
0.29909155599988,0.352656694806049,0.00565853785404081,-0.0447301642414951,-0.165175765805583,-0.0770325870391138,-0.223810906027169,-0.527034019259117,1614566
0.29909155599988,0.392363258587767,0.112939306218718,-0.174021310021018,0.0347429841456356,-0.171726200285338,-0.319923541009768,0.377461119144316,1644034
