"mkm5d_ptv_lbp.3D.m2_firstorder_Maximum_250","mkm5d_ptv_wavelet.HHH_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm5d_ptv_wavelet.HLH_glszm_LowGrayLevelZoneEmphasis_250","mkm5d_ptv_wavelet.HHL_glcm_Imc1_249","mkm5d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_248","mkm5d_ptv_wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis_247","mkm5d_ptv_wavelet.HHH_glcm_Idmn_247","mkm5d_ptv_wavelet.LHH_glcm_Idmn_246","mkm5d_ptv_wavelet.LLH_glszm_LowGrayLevelZoneEmphasis_240","mkm5d_ptv_gradient_glcm_Idmn_238","mkm5d_ptv_wavelet.HHH_glcm_Imc1_238","mkm5d_ptv_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_236","mkm5d_ptv_wavelet.LLH_firstorder_10Percentile_234","mkm5d_ptv_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_227","sub"
1.30333865752721,-0.742597977018177,-0.370778399937181,0.440733520297866,1.06257620824825,-0.0482311748509973,1.04226103718985,-0.0336328499962606,-0.686200758022526,0.163799245184574,0.662506958430767,-0.373448665167025,-0.340151039804372,-0.407957175312837,1497807
0.00659661067924835,0.59627440346562,-0.310204689997097,0.0323509985864443,0.575143169664378,0.761690163348829,0.281222641868184,-1.34785844882054,0.415616855577399,-0.295877408357684,-0.404922999943853,-0.38399409683723,0.493982996594263,0.00846900070506881,1501387
-0.148066573657932,4.74044821018601,1.82961840636124,-0.632224487000602,0.832432250046796,1.8009906391044,-2.48534368293327,-1.97069829357871,1.51165809216021,-0.780044275121039,-0.189097110818594,4.36435273107635,-0.7803803343778,-0.419683739033314,1518948
-0.239099211538818,-0.192338676079491,-0.442781581800721,0.0562909314957248,0.521757363745016,0.660233829867606,-0.458158340226145,-1.28346485815011,0.17210184794351,0.297702143355717,0.533398788023471,0.292984659736551,0.369901681816126,-0.413857718508651,1526417
-0.0207096286203622,-0.788111874002967,-0.387058657134036,-0.56628753585837,0.225487028076131,-0.790763125713736,0.570066208236558,0.974618242407115,-0.814798868956636,0.32606671710956,-0.0767505614533887,-0.43600787519792,-0.173272141906726,0.190854729931497,1565177
-0.148066573657932,-0.604511792425084,-0.30950317193496,0.280677198197926,1.23451691997515,-0.893473233713782,0.864563408333028,1.19705012426375,-0.948746965708186,0.852110920182436,0.281381997105698,-0.161963603848075,0.579089925722801,4.86570327388147,1606693
-0.148066573657932,1.09096000327228,1.4586228861731,0.797716006508174,0.181260611255162,-0.0932206387541626,-0.321146165022868,0.0708878203084211,1.97734189373284,-0.109281090964812,0.295406663221375,0.322406197526182,0.719350168262453,0.108351901454091,1612262
-0.239099211538818,-0.695988240811073,-0.260025036520204,-0.535298762796893,1.05259759316578,-0.407541364059354,0.73667081516483,0.547198697322847,-0.750652133687604,0.226450478533759,-1.01827618490874,0.0167540318343053,-1.21494805388763,-0.349551675293551,1614566
-0.239099211538818,0.334470103698838,-0.142131815792833,0.0406879446057207,-1.2970279125444,0.048598285302825,0.583509910420061,0.499563097359136,-0.0515821409742821,1.08707602432786,1.36747084110579,0.782176847444346,1.3153289169701,0.131972099658143,1644034
0.124425260871496,-0.313397806487964,-0.199282624625376,0.42153699817785,0.451592040142997,-0.202690091212994,-0.123044189316878,0.0483093910043023,0.400070013233141,0.678684699475552,-0.225854240701113,-0.304667268298986,0.0738912723625779,-0.327763945787005,1668599
-0.148066573657932,0.653247142788794,-0.192517452301911,-0.938476434759838,-1.55220661193492,-0.194883735690213,-0.970128823858547,0.588887136919302,-0.154314081801947,-2.33269851349697,0.131521062628213,-0.391014557514884,-0.0193611671918642,-0.418473751590134,1671370
-0.239099211538818,-0.0196279169932222,-0.430469308158447,0.373364447890493,-1.76337733886206,0.22233533502822,-1.54759263042551,-1.1808672168399,-0.278905466300853,-1.56035929972404,0.884784324046095,-0.152241375476949,-1.10862209793196,-0.417591330226536,1684230
-0.239099211538818,2.80364163679657,1.84809233444639,-0.0381159397972697,-1.05095910392318,2.05957349868058,-1.26739814511724,-0.385596023722155,0.0179734402052405,-0.107121281498318,1.59594901986544,0.105719080912678,0.14970759353688,-0.396976177243923,1692385
-0.239099211538818,-1.0746817200085,-0.524126295766712,0.228812191729364,1.26597255762797,-0.827666643728386,1.47345556420665,1.46638578789346,-0.734030165078876,1.21741836160751,-0.630399878810979,-0.349386504312222,-0.509338868681719,0.384998757469051,1720713
-0.239099211538818,-0.0672274818708067,-0.201974801070561,0.365285995463726,0.535505114190111,-0.0660404115127522,0.059178763962905,-0.180071450285298,-0.088677374255317,0.140414906236925,-1.14618710051021,-0.288719081395076,1.06161867224445,-0.329085180256745,1738800
0.0948820553245448,-0.788780786675753,-0.511053440144056,1.19131530882281,0.0829575328341849,-0.544763672636672,0.342962613759808,0.868592215855694,-0.480427979125669,0.0702772660859127,0.610233851064107,-0.297117782813895,0.863173664310764,0.168940234740253,1740845
-0.239099211538818,0.0751557680348046,-0.341834815855608,-0.056908075142181,-1.12569560069469,0.0952933697376399,-1.27686516748004,-1.30314151083722,0.138076925697022,-0.368527555544932,-0.540144862741828,-0.134017158690139,-0.761066313073572,-0.415255862307099,1742294
-0.148066573657932,-0.294092185198489,-0.403565101950834,-2.04463430985821,0.459922762363476,-0.516718263977306,-0.380088945669677,0.049001531650129,0.442859738549292,-0.0414776202635991,-0.639550970507134,0.194839749501041,-1.82172809617037,-0.411462841684775,1767700
-0.239099211538818,-0.850083590011348,-0.472936797802056,-1.07557385294022,0.494001920327559,-0.717684008392839,1.00799107450819,0.955148461857339,-0.865299202266887,0.621782285078476,-0.456527006237483,-0.214307880663194,0.435157544092758,0.118541061660351,1768972
0.15081374489334,-0.641445851229104,-0.517233322186463,0.31808070521035,1.2464124986474,-0.471845028972394,0.60731987908548,0.898903244653181,-0.846573192095087,0.981570550519211,0.214973628499582,-0.485404489276478,-0.189995446664065,0.0830279368508531,1889409
-0.239099211538818,-0.16094378635331,-0.172024311308723,0.570518771825436,0.109658333813877,-0.121564375799133,0.911577612431014,0.122727634515357,1.04604326000444,-0.659847016403727,-0.812277407911556,1.24772745923867,-0.00936112283283936,-0.404971937068772,1915938
-0.148066573657932,-0.608816016669409,-0.543425973475789,1.02895229458027,0.194233703161697,-0.841064953265213,0.719593477406939,1.33099826221213,-0.95328686928692,0.97832876354551,0.667156058881951,-0.281256567309575,0.658784226576774,-0.355961669491548,1916742
-0.239099211538818,0.741839125940262,2.36006705926101,0.272691886704544,-0.104403486857277,0.323697512031099,-0.264018281891763,-1.758431562624,0.24590323207214,-1.36437635618043,1.17328415286537,0.595214496433443,-2.06781908249691,-0.418687139580758,1919296
-0.239099211538818,-0.33874308111537,0.276315680389612,-0.251855809156619,0.736250069579073,-0.310234687584346,0.48668977113512,0.491905034907909,0.167714242643935,-1.65487360333229,0.289712165471603,0.163953032094224,-1.8768128639355,-0.292909122894317,1926770
0.081110714467191,-0.908260202095682,-0.523241332217912,-0.202770507692726,0.178121735534632,-0.918599269654412,1.26242931297327,1.31384329062307,-0.990442006772764,0.881987645252512,-0.47428298981234,-0.458235511273833,-0.0563396169964071,3.28711919574522,1938156
-0.239099211538818,-0.720241269243454,0.0260343097469191,1.10637810441341,2.05151322570427,1.90173798177408,0.738020353073344,-1.18973435797831,-0.257653251729635,-0.149778567765096,0.909281403071472,0.40869850558805,0.563604990806323,-0.15606996420203,1938561
-0.239099211538818,1.90179885734579,0.0371942454196482,1.04184929164474,-1.02380579863266,0.332599975050891,-0.962000890625492,-0.0644413875649102,0.0284843836192689,0.463835808241731,0.455415898952389,-0.233904265130008,0.428020056874166,-0.410660930177026,1966316
-0.239099211538818,1.06359980200794,2.2902066805359,-0.242486017366408,0.634455039623124,0.872111357871604,-0.622772954474227,-0.68013956400295,1.88055263166448,0.104181771371996,-0.0128851077353888,-0.0938958022750142,0.0106865524143836,-0.350176523631686,1967281
-0.239099211538818,-0.118136032524932,1.62918677099361,-1.08227953450344,-0.768831210680108,-0.0283387719689604,0.84051343750259,0.337634362058154,1.09896059778496,0.118301529327822,-0.948835519374587,9.90671786001563,0.417764158551583,-0.375957942298013,1973544
-0.148066573657932,0.407747087990314,-0.193279442055298,0.0274901010486183,-2.63640083122375,0.745313428986536,-0.136430218524984,-0.375236771856922,0.837040556862436,-2.27861985537274,0.263833246247188,0.326364719512698,0.788534804256493,-0.371680875576847,1975401
-0.148066573657932,2.32521439380315,-0.0974125158751387,0.655427209939967,-2.27423289730245,-0.58391142514167,-0.916398285116159,0.752746963968146,0.140757370889499,-0.557152616224565,0.590350551322457,0.176058355912061,1.46816501992614,-0.260150797139111,1976407
-0.239099211538818,1.18474535054232,0.986196450194656,-0.0933724595655465,0.87688298929536,0.412369259468244,-1.63551646149808,-0.240089566992026,-0.1428620301115,-0.648666871563751,0.513537576641266,-0.345685508435841,-0.50058498382721,-0.408737876932491,1978972
-0.239099211538818,0.888992610680501,0.083454191343047,0.907107664618777,0.687251365299218,-0.0258697783180701,-1.25782350265755,-0.134951712956219,-0.160102491170563,-1.76505028359501,0.849358039414003,-0.307441841243446,-1.43114360089546,-0.417972559027443,1979045
-0.239099211538818,0.494839052591199,0.606806775587112,0.767542375806472,1.27711976246019,0.935439901613461,-0.241521460740932,-1.05217225779888,0.906109450541432,0.0992211329369857,1.27728959007878,0.600525253497003,0.199395210529092,-0.304196613995933,1979422
-0.239099211538818,4.17151697787341,1.37109373538489,-0.515170693987132,-1.4567371433258,5.81763264962887,-1.49635304804381,-2.59771316246606,2.13937238951895,-1.59407435461465,-1.40872868590581,0.390505108349657,-0.56749592052292,-0.420046468291288,1980052
-0.148066573657932,-0.708850096911846,-0.413909039508583,0.523329550541191,0.479938181660039,-0.870466296720007,0.602846168811575,1.40210996099959,-0.863094535346554,0.769709524978051,0.353536494716688,-0.411063609845346,-0.879701702583479,1.26997985489399,2001182
-0.148066573657932,-0.533348174486014,-0.237865352128757,-5.51945260404664,-2.06406123467955,0.465389951017285,0.0885956142857338,-1.27884854436537,1.35700138096048,-4.27451417954564,-1.97211311156072,0.239826975993217,-1.41389402714038,-0.414546059119486,2002465
0.344588219038427,0.802375486205976,0.529774269151504,-0.0568286674361492,-1.15784384470893,0.0532812865943926,0.225025933753264,-0.0748419554726473,0.0388386922320539,-1.55715508952753,1.42999985454307,0.665341298009224,1.47383560656142,-0.402386298143361,2004451
-0.239099211538818,-0.0370306320216113,0.217277580880572,0.457016684355295,1.40070812714088,0.148821847778661,0.384120866976346,-0.502738575477733,1.98352311570046,-1.24504290824539,-1.0169883266446,-0.061638551276749,0.499630553657467,-0.407122000411429,2006164
-0.239099211538818,-0.811111516139309,-0.472498758664698,0.622568563139476,-1.52356068504979,-0.631722609933909,0.942202091637228,0.376579564546603,-0.418342349661163,0.466208670331181,0.0436140213542356,-0.271078253371306,0.792048604432053,-0.269085663123111,2007309
-0.239099211538818,0.762889758749373,0.451553607500865,0.59997164182429,-2.12488450173195,-0.259553509131122,-1.01577012065783,-0.251932222312342,2.64692828225991,-1.85629033812397,1.2433656998147,-0.00901569439560499,0.31532224090287,-0.340704717231955,2009915
-0.239099211538818,-0.356960247084276,-0.437459849658893,0.450481139059404,-2.16111718188211,-0.343708974530245,0.57048963959007,-0.264082412991829,-0.123072957596805,-0.205715106184614,0.450444829189339,-0.0652522289871759,1.28177471166549,-0.137990480741213,2010259
1.53568798603092,-0.81479869920823,-0.354147833107948,-0.572634992174986,-0.69175793200994,-0.729283449570296,1.02423401307247,0.870032042483201,-0.76194159790288,-0.354810922481025,0.602946902510855,-0.164650393027719,-1.22614735005979,-0.350965836991053,2010554
-0.239099211538818,-0.279723988143285,0.196441517379965,-0.572637034004026,0.149856082684361,-0.0952391267564815,-0.299236610414091,-0.161780645063703,-0.342922223052531,0.584235931385776,-0.229311095295637,-0.268879915689488,-0.941161605756579,-0.404762600204765,2026671
-0.148066573657932,0.313778137252679,-0.345788144367155,0.332303195389262,-2.2955678303678,0.300822794361347,-0.380466681178735,-0.603551781471641,-0.269761251811942,0.229993230021084,0.751762463541625,-0.135273207178593,-0.341649642112545,-0.362843906053896,2033049
-0.239099211538818,-0.202215130716814,-0.239457965463072,1.07994299284985,1.04626947426451,-0.730278098761753,-0.0150031772650043,0.554184183792885,-0.814047742805837,0.802510694542128,1.27493838160635,-0.210944016371284,0.990043356229684,0.583725928223836,2034136
-0.239099211538818,0.905879559976645,-0.0964351397277004,-0.238979738171502,-0.580390419822018,1.11136586561722,-0.356825137081886,-1.49625116297048,0.232342573627437,-1.27286329839278,0.657839210612268,0.0111270791827647,-0.21216696776718,-0.419940554718876,2040495
-1.54455358733064,0.48229578259477,0.0976114907570418,-1.38218447246893,-2.00156465258807,-0.11505885974983,0.330291164596566,0.789957570323012,0.446258211367231,0.0366712727722072,-1.84582553002466,-0.0545978229544023,-2.68690862621766,-0.387735274956382,2047354
-0.0207096286203622,0.332576604654526,-0.144210795405716,1.02247126507103,0.41904262261383,0.343815257839907,-0.839998672596444,-1.01718783846786,0.557842590869977,0.473725725010464,0.200254244478437,-0.15858248786732,0.839096221253724,-0.234346397674552,2051378
-0.239099211538818,-0.0946688819562059,-0.199303820004957,0.991348830847165,-0.18193466996158,-0.0580227989275174,-0.299063949075125,-0.161395353080093,-0.464960307993084,1.06334946005663,0.488573725537164,-0.114818452989828,1.3301269698674,-0.261416583259345,2055667
2.94910130625794,-0.0309091228490315,0.0721475941637853,0.349489054050383,0.116817691725345,-0.399205576124598,0.651874204160666,0.490549872180551,0.601109068182527,0.406608037562911,0.143228985142671,-0.119073782951708,-0.546136187592586,-0.321721066796612,2057358
-0.148066573657932,0.136875643221531,-0.283985447876059,1.15129953125712,-0.618371264756406,0.925727482365888,-1.35161018735987,-0.615461135679976,-0.367028820949803,-0.301619988884356,0.582203717591831,0.155021246223426,1.11017415751014,-0.215017900598434,2059713
-0.239099211538818,-0.744082795463201,-0.318257706247709,-1.10511006619552,-1.21141879080433,-0.321613712710189,0.896622033174159,0.310500143311231,0.270685756714374,0.819224259916841,-1.56737255499686,-0.204550092763412,0.896491023109969,-0.321055837238207,2069079
0.399237634629325,-0.669387396030027,-0.16393249819917,-0.51876208997632,1.09298121711199,-0.5875313569423,1.09699527072828,1.08175361138334,-0.557280149745033,1.09117579319552,0.173551271258899,-0.315593651674705,0.642536413750383,0.50351546131579,2070958
-0.148066573657932,2.67827616562979,-0.0287506368782454,0.705265914405291,-2.55890913797741,0.207102780126133,-1.76782410093985,-0.929842771759553,0.205519269947588,0.755511280214153,1.01395051106969,0.0342556847469955,0.713541794526479,-0.2979436671441,2072215
-0.0983014561229981,0.231875053459869,0.112052750715051,-0.671549129366009,0.951358664138604,0.322830388617296,0.0886780336644805,-0.0869254197275985,0.156008492500305,-0.102253862070381,-0.628133089181188,-0.210179234196441,1.27682177537228,-0.0433052912474407,2075832
-0.0798981769369827,-0.792822663644857,-0.243580635040649,1.06933655693665,0.634938504827504,-0.189076970510206,0.661640087842138,-0.419470067258677,-0.22420267895617,0.401665180148347,0.539683313922527,-0.290473044971716,0.172807018016984,-0.288631467380191,2075846
-0.239099211538818,0.445441786856076,0.585640120445324,-1.35188349471792,-2.02279574717831,-0.301374104835465,-0.347731376781801,-0.264267093695727,0.553345707703146,-0.372969883724077,-0.226472775541103,0.658522263081925,0.531078019818524,-0.297836172623044,2076301
2.48678389203031,-0.875275615146914,-0.565071967830522,0.296651209223923,1.02151738528531,-0.909380539144198,1.15953911089164,1.21483336232552,-0.977711593733544,1.01406905854969,0.217303522789094,-0.442833330517742,0.201772161055486,5.70078012606937,2078198
-0.0207096286203622,-0.996963202085007,-0.617565851589354,0.170136058538418,0.71435260569175,-0.797200854375064,0.41720722899839,0.556554411234222,-0.750439963264181,0.202124634910693,0.195277490826026,-0.234519986165317,0.292989224289195,-0.198605887976186,2078899
-0.148066573657932,0.487867573388642,-0.0332603954337651,0.252566445551148,0.0638952625435269,0.238972207703101,-0.309602063155869,0.22338467505428,-0.666782962535718,0.667106129489435,-0.424340387293,-0.178582483198385,-0.650550027199486,-0.260304732514632,2085349
-0.239099211538818,-0.881939772795646,-0.500454352358523,-0.731190358359894,-0.563103283072379,-0.505601507471016,0.888489678941527,0.130238584639713,-0.552146471834215,0.0849163176980431,-0.165111130937619,-0.238161554361424,0.0112741883484616,-0.382288558885611,2086044
0.771207328567022,-0.0950876156887333,-0.136932183439902,0.61438612693516,0.357703641637047,0.0881375153437177,0.369788461896297,-0.985913962065711,-0.232831510026417,-0.580125327727596,0.92768704931406,-0.405510216108155,0.727352121466433,-0.420254572959198,2091555
0.386883141298553,1.59902025923928,0.826387846952467,0.610151882546699,-0.807794593805537,-0.46127079551555,-0.973605430194287,0.182268786363778,-0.607578119342543,0.37812111776138,0.919557919376113,-0.0638516490314261,0.699356189084524,-0.347379303498917,2092954
-0.239099211538818,-0.563572379793284,-0.455985139984835,0.423225930345194,1.78310089338037,-0.149801741649893,-0.155783100779717,-0.105895662840734,-0.543565749813826,0.966509890310361,-0.780839514381504,-0.132507312865668,0.305190518983269,0.277200064948711,2096627
-0.148066573657932,-0.176347463222474,-0.383020713621133,-1.33412978787981,-1.56764446684513,-0.361774271956952,-1.15620533225083,0.00702788859759405,2.18799388384023,-0.967042012919805,-1.01234530982611,1.25762636172933,-0.715961614865453,-0.419298911102976,2100050
-0.148066573657932,-0.381180913390565,0.0975515212829221,-0.5100953051535,0.00387909398121832,0.43679040585921,0.54056287670912,-0.0681837926706469,1.88898347509537,0.038612089050317,-0.482319886168641,0.02164402243217,-0.798888507339922,-0.143240771688649,2108003
-0.148066573657932,-0.205373973605289,-0.440505926484882,0.761843356313529,0.534644843811422,-0.0832427804364984,0.273756259866998,0.228095694243097,-0.179175859805925,0.166170443038352,0.0921050902835215,-0.154673016759493,0.564297575062942,-0.279676553534455,2109902
-0.239099211538818,-0.246454763700579,-0.425789399252203,0.534988941804894,-0.277855337382084,-0.641141246945575,0.514524549191811,0.301940201199716,-0.627023578281813,-0.792924690772635,0.945456032970499,-0.366959627735906,-1.48444003838308,-0.391973041866914,2110540
-0.148066573657932,-0.519123878018154,0.100624996498004,0.416921728563582,0.141097775076054,0.143156221418531,-1.10810682528737,-1.75253024006549,0.403935399274632,1.37773917400942,-1.43754603242913,-0.0506948097430301,0.368426957627264,-0.0360741930218047,2116787
-0.239099211538818,-0.75774708312943,-0.549735172586047,0.320448622506864,0.34865621934916,-0.798397862095611,0.800537516332367,0.993293090512399,-0.872227234812801,0.350595539371309,0.563582985747314,-0.458032378759737,-0.888472185021986,-0.0441491000371607,2119177
-0.239099211538818,-0.520278361450271,-0.554875243778483,-1.71131700309428,-1.01346497834294,-0.750958764658355,0.334375316480554,0.651588173471786,-0.856646765351411,-0.921808859273501,-1.02039521950041,-0.122488643896502,-3.36964939544386,-0.380073706277104,2131601
-0.148066573657932,-0.154748502863076,0.0860300315525723,-0.968248113218131,-0.338663739266794,-0.199528351175787,-0.31971227960659,-1.02527327804211,1.24521166121142,-0.916078680949341,-1.58403181652528,-0.317443281871555,-0.69415313621315,-0.399578728095805,2132424
-0.0207096286203622,-0.834785303460257,-0.455028045788897,0.089633753879706,1.17420798912478,-0.657995483034447,0.882232051941546,1.15886955744549,-0.236930354381798,1.13755133246228,0.12009481547888,0.507031462235863,1.12587462342537,2.77808098448707,2132982
-0.148066573657932,-0.379010856718859,-0.180568837718494,0.580276193160941,0.509520676939646,-0.618010631163404,0.0382352900465235,0.971070384102497,-0.800158441919319,0.699936781119888,0.626878051677302,-0.310248606348151,0.55534397613022,1.80000982648987,2133204
-0.148066573657932,-0.126565593706776,-0.469480253845278,0.15781680184753,0.445025312634678,-0.138928267547756,-2.19938906304834,-1.72306073381435,-0.171710040745591,-0.0693886460150069,-0.328527498760947,-0.0614821105664857,0.647957052310885,-0.384554118358941,2133380
2.09372554422888,-0.428386279755662,-0.230318431496845,-0.280693332816249,0.486689661843928,-0.388169414843405,-1.240548367287,0.0625862283243514,-0.318933465808215,0.535128180579631,-0.677409932692503,-0.395681540918964,0.325020117590025,-0.186714166978128,2134220
1.40622718441632,-0.981520928381446,-0.56540922887099,-1.01519158188531,-0.20452385376498,-0.73997353145652,1.09237309516821,0.84638905348567,-0.865974637815647,0.610495967002058,-0.51391389228579,-0.472318217084335,-0.2791901163498,0.192899753819378,2135748
-0.239099211538818,-0.625168814489284,-0.496387815000554,-1.72990277699091,0.756104480911952,-0.613256593779769,0.247576292411072,0.606510886107397,0.342530377865371,0.793243702684417,-0.474721190518569,-0.373563031250438,-1.10680800576026,-0.404508139628202,2137799
-0.239099211538818,-0.682029656279393,-0.38734416026949,0.39516021762086,0.892252146964695,-0.565012322033717,0.687614612839473,0.83280801872537,-0.704450318975361,1.05116215220687,-0.79694704277335,-0.291494721334591,0.973389717200682,-0.1664449013346,2138375
-0.148066573657932,-0.733503730832504,-0.505460578995538,-0.278691197959851,0.0631652446979538,-0.722830930476385,0.952450053937072,1.00851057834479,-0.807786426950169,1.04278087199013,-1.09490010135906,-0.360021917692589,0.543653914176808,0.399031168170685,2138678
-0.239099211538818,-0.68644541677062,-0.466452635152581,-1.11239493142214,0.918569012853228,-0.708076465129864,0.826774626087802,0.815013244990573,-0.0241667075569032,0.770949478194874,-1.05441588317916,-0.335733482811497,-1.94670009704358,-0.417758649551039,2139733
-0.239099211538818,2.89143731975727,0.909771824637473,0.795504457411592,1.269209031292,-0.0962641770678103,-3.55432009872171,-1.50561781325858,1.94709949074792,-0.535629501130648,0.723425262768754,0.0457471817603792,0.293245095223697,-0.392592610480851,2141116
-0.239099211538818,-0.689390125639626,-0.377066822397184,-4.56522798737562,-0.699546341368545,0.0556001803174651,0.120443830809154,-0.488544811429244,0.346500695854294,-2.0091171978157,-3.07088368123213,-0.270967928997496,-1.29605620415153,-0.416794919708547,2144796
-0.148066573657932,0.705839120882347,0.932197144282463,-1.94253678485701,-0.875841856775058,1.67618604578677,-1.71511114773634,-3.2546769042254,0.650546174914504,-2.52563933536987,-0.929325531563253,-0.109704928802022,-1.4245049406569,-0.418338820283644,2145166
-0.148066573657932,-0.131631179802579,-0.052185423386215,0.748123969294398,0.381438617845665,0.107120105483314,-1.38917613963027,-0.648395435268188,-0.375682025293638,0.221104080349357,-0.806824311697873,-0.270311815052168,0.428955834769535,-0.365312304397384,2145694
-0.0207096286203622,-0.679905840003299,-0.499037458316908,0.02320894852175,-1.01402850901696,-0.194507719777468,0.542042500623437,-0.0490728291806041,0.792866096330928,-1.55482995230606,-0.530741418862209,-0.372433957942232,-0.761750174264573,-0.407837539672272,2146138
-0.148066573657932,-0.721241269559812,-0.359730595876229,0.592704552287152,1.1042951721909,-0.150237395825232,0.570337886898842,0.0806984731476348,0.0843002704125448,0.408864948398299,-0.766685660844254,-0.132755104263295,0.494661749530884,0.00768818378773693,2151024
-0.0207096286203622,2.22537607213786,-0.372480070394654,1.12912259511018,0.467605388720621,1.49956008315566,-1.44118501943027,-0.465631979870803,-0.481602895859255,1.24272787199806,0.937733468248633,-0.303803468449279,0.555526668350816,-0.078856994901832,215131
-0.239099211538818,-0.1969243169769,0.172957431662965,-3.04220986049925,-0.919653268155245,-0.0790352248242285,0.157834612226825,-0.100316975462918,0.47859107372871,0.0160336286925763,-3.29734121492742,1.67498131413216,-2.1260347180395,-0.418736424108139,2152442
