"mkm9d_ptvper_original_shape_Flatness_250","mkm9d_ptvper_wavelet.HHH_firstorder_Median_250","mkm9d_ptvper_wavelet.LLH_glcm_Correlation_247","mkm9d_ptvper_wavelet.HHH_firstorder_Skewness_247","mkm9d_ptvper_lbp.3D.m2_firstorder_Maximum_246","mkm9d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_244","mkm9d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_235","mkm9d_ptvper_wavelet.HLH_firstorder_Skewness_233","mkm9d_ptvper_wavelet.HLH_firstorder_Median_232","mkm9d_ptvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_229","sub"
1.28773345349569,0.102202397779996,0.810012577718804,0.236741932350857,-0.239883034724733,-0.255456706728509,-0.739209896577398,-0.661033761302366,-0.496426630145917,0.0649172660700664,1085983
0.0020267008965909,-0.146269390982753,0.59233472911778,0.372731235097991,-0.338609383778837,-0.39970392113438,-0.924811574731563,1.11569127437615,0.610798973045046,9.04219781931957,1125173
-1.05817960667768,1.3304257416024,-0.0751642772476879,0.721013865112983,0.0984215166716323,0.0316030699391209,-1.4597818825521,-0.537212979177723,1.24911660232096,-0.507252281495771,1154608
0.780671015151353,0.058180558672641,0.451511011233935,-0.264127096312237,-0.39133388761029,-0.0913269919048977,0.76181461903912,-0.364814238786911,-0.423527657765455,4.20222492465362,1181124
0.406249523139593,-2.20176963983188,-0.585555412306484,0.857267492799237,-0.914909035176694,1.5393483719169,0.38072390976078,-0.721558029268492,1.68969266047415,-0.350120257533334,1183075
0.132815037026108,-1.66957269958052,0.437717023123828,-0.0127303373940984,-0.600279112523461,0.754011244354767,1.15836414444449,-1.28299925985625,0.464523397205476,-0.52162535704185,1232870
0.0528274881475076,0.201201272190082,0.865605503211765,-1.76830223251377,-0.420371686743602,-0.337337619995239,-0.774650625962458,2.64906022965914,-0.698580632092418,1.01041119201609,1279943
-0.782064036551383,0.48063448131382,0.375233366345169,-0.697898495306604,0.518406817854932,-0.0742291885840377,-0.0115020314200084,0.130704496455227,0.433544167508277,0.0477368722582975,1329352
-1.36273625294635,0.138322196556551,-1.33087127247829,-0.412802590235942,0.329296463986092,-0.29775597126486,0.433523915440077,-0.860981625936337,-1.27423122229473,-0.268245393279448,1330263
-0.797302960312305,-1.48373528928455,0.391665806583333,-1.14705166018977,-2.45692447666005,0.378698981460234,-0.768075700786686,0.772930797743129,-0.818226892559813,-0.532150536839487,1364384
1.13132504707476,0.867193634692184,0.65203983179599,1.46483718252292,-0.288330977586345,0.326100566087768,-1.64147248733063,0.0749553183761317,-0.220237663575688,-0.473841025746252,1386095
-1.45151532626446,-0.473045829653475,0.569160583074275,0.210641072942565,-0.600279112523461,-0.400476909441356,0.708163068773218,-0.250694030682482,1.48971226961608,-0.026383081891396,1458656
1.33641822073201,-1.65953848893344,-2.85099043683266,0.371277831222767,0.277517918632806,-0.283504498236804,0.18157634122362,-0.806750076519335,2.29657308060821,-0.39472781640706,1485662
0.25646500049719,-1.32261554104621,-0.231821363283382,-0.633084115404891,-0.445265319579615,-0.29869939252001,-1.46444866286376,0.0720781574891759,0.353480100431023,-0.235257518283371,1497807
-0.688605984569223,1.07822371410465,0.625142250939638,0.914435497315557,-1.44422450045981,-0.336252185267245,-0.648256007069964,-0.67321368021688,2.1083664906791,-0.436929102796583,1501387
0.0109827969647154,-1.17402108817099,-0.223763253315163,0.736696071838768,0.108203173639703,0.0565164301846162,-3.72622911972622,0.705802033172684,0.216711662478478,-0.522095283399188,1518948
0.631565493020372,-0.0296984279448291,0.487678033754884,0.154784829633632,-0.350144441739515,-0.1839492681861,0.656372989344514,0.463909683037389,0.430475537624536,-0.46594197866638,1526417
0.146881836117693,-0.177303477349415,0.758422482586811,0.00532738117603139,2.88600919930074,2.73123661621751,-0.35441901582657,-0.24358053415719,-0.576507457678601,2.13336254033212,1565177
-0.627632355926773,-0.0634386731093297,-0.328349516175377,0.030605651925033,1.10819845071171,-0.359772186300162,-1.06874571836854,-0.474556318867042,-0.293198963899784,2.85993801596662,1606693
