"mkm7d_ptv2_original_shape_Elongation_250","mkm7d_ptv2_original_shape_Flatness_250","mkm7d_ptv2_original_shape_Sphericity_250","mkm7d_ptv2_wavelet.LLH_firstorder_Skewness_250","mkm7d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm7d_ptv2_wavelet.HLL_glcm_Correlation_250","mkm7d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm7d_ptv2_wavelet.HHL_firstorder_Median_250","mkm7d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm7d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm7d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm7d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm7d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_250","mkm7d_ptv2_lbp.3D.m2_firstorder_Kurtosis_250","mkm7d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm7d_ptv2_lbp.3D.m2_firstorder_Skewness_250","mkm7d_ptv2_lbp.3D.m2_gldm_DependenceNonUniformityNormalized_250","mkm7d_ptv2_lbp.3D.m2_gldm_GrayLevelVariance_250","sub"
1.01806690669307,1.37792999372443,1.17661246002629,0.400481882797759,-0.647145866032191,-1.48818485548776,-0.13991139056272,-0.283193810150842,-0.485031487277049,0.544071671116396,-0.693406214294508,-0.494919086085527,-0.204824159004989,-0.987119849847385,0.305867460393358,-0.471689747487559,0.620558745968652,-0.572293288427835,-0.0151976448834762,1085983
1.23435282731084,0.23240611901754,0.390269998199815,0.130750628139574,0.0734318383089747,-1.44470248835951,-0.182067534377658,-0.324103372258679,-1.7953803037533,1.12276875879125,0.0225471103975013,0.298869024649499,-0.39767491985841,-0.0006497882645821,-0.650635204155117,-0.214737643335104,0.401057785254021,0.187150010511913,0.788948697349389,1125173
-0.162581048667446,-0.539354981104675,0.425768918230762,0.545888755649669,-0.491072503424623,1.80738130641776,-0.181727108286648,1.00232273235282,-1.10126987675714,0.633615176433623,0.911762556173843,-0.722547881525972,0.874655267463835,-0.268144081476378,1.6233694252671,-0.471689747487559,-1.39853169478246,0.0157545169304959,-1.44929733109196,1154608
1.28049653327086,0.952066697046514,0.86945292609582,0.841751636438772,-0.377189839434358,-0.566636452031026,-0.105903858052978,-0.295252083921197,2.85152732021823,-0.518352219583969,-0.169602452780572,0.583767323640447,-0.239983756834895,-0.836356774981579,0.401116331082997,-0.471689747487559,0.612112721189668,-0.711548435711882,-1.45244143738341,1181124
1.64129793827272,0.730707021701294,0.214411087201333,1.46698496293566,-0.660950513278049,-0.1902528559386,-0.184555241182311,0.486395492440279,0.890257810187266,0.715614451657056,-0.526477326132093,-0.589668345435025,0.498065123055434,1.02006227303794,-0.816602890158795,-0.471689747487559,-0.521306590572852,1.50193185539,0.836826284158954,1183075
-0.458228363792898,-0.388228755804,0.848605357827612,0.647083605533592,-0.714069869351739,-1.2049167346229,-0.17795369988345,-0.917105666123984,-1.01125535012218,0.100600048878606,-0.495113061381577,-0.283989646877913,0.804189142503099,1.11074277996457,-1.03581603538223,-0.471689747487559,0.466788984806146,-0.172536444669176,0.717738879871831,1232870
0.1396104376246,0.153430801556624,0.520721967599033,0.451108561436957,-0.426297717737847,-1.93855583808717,-0.0952588009161385,-0.324154329264032,-1.44912492372064,0.377255673752165,-0.424662636281614,0.0693012949436343,-0.131344265306136,-0.481907869310379,-0.422424052414155,-0.214737643335104,0.826102151403859,-1.70796481576528,0.556151072017129,1279943
-0.209564862005007,-0.552993831554433,-1.58504275440021,-0.996143985976105,-0.0719258853746917,0.305216744229254,-0.165183432523778,0.105999953784895,0.469364137577553,-1.4798039977525,-0.70203090995704,-1.10755877549211,0.218555226919881,0.338206053783877,0.856543358362639,-0.471689747487559,-1.47988061353376,-0.13208491233455,0.00847376630406033,1329352
-0.0507225658878753,-0.603327620828842,-1.37305750018093,0.4906828896088,0.196541163059609,0.841899023793972,-0.136826228498282,0.820687796814633,-0.261974834641897,0.393631601928616,0.971721386959264,0.865077918522241,1.01029397516194,-0.346139873104855,1.52036864397007,-0.471689747487559,-1.93995181668234,-2.07638679527435,-1.1662328850992,1330263
-0.827246529542077,0.167508266395981,1.27443261241107,0.785512880144525,-0.200287183078805,-0.512319024291349,-0.186408057969835,-0.0527984565565663,-0.555101703927419,-1.36408489111981,-0.490403239373297,-0.980594735765316,-1.45828459906266,-2.23173433870508,6.45441206423349,-0.471689747487559,-5.36960999435088,-0.402426216192556,-1.92630424724056,1364384
