"lemm_prg_m201_250","lemm_prg_v42_248","lemm_prg_kurtosis_243","lemm_prg_v45_240","lemm_prg_m310_231","lemm_prg_m102_230","sub"
0.125841869476304,0.976082071627879,-0.153057642699699,-0.244301999277469,0.0879323800456993,0.0214100650398458,1085983
-0.566799589225343,-0.988433773524551,-0.269400107260805,-0.2662821479588,-0.540241669891549,1.03979694125841,1125173
-0.153925212749139,0.918557786238319,0.295861041455387,-0.2662821479588,1.34212393132796,-0.613642877313587,1154608
0.0132949769547785,0.937981245415809,-0.00176163310297141,0.042304775372746,0.0901400093926144,-0.0834351314824857,1181124
-0.113859507272537,-1.01301068822797,-0.529552319822421,-0.2662821479588,0.200423547248986,0.133056710427986,1183075
0.163231660484406,-1.01301068822797,-0.523838332281377,-0.2662821479588,-0.035858510809099,0.0645841016974085,1232870
0.356396561946203,1.0307133750783,-0.542934815374924,4.44592357318506,-0.023565254934269,-0.557805022850654,1279943
-0.189189562845707,-1.01045219540961,-0.417437350700544,-0.2662821479588,0.194507146699873,0.150075848287848,1329352
-0.349717961121708,-0.97960810735925,-0.467981796347719,-0.2662821479588,0.5708012026235,-0.997723763436709,1330263
0.101092368470377,-1.01301068822797,-0.496908986333961,-0.2662821479588,-0.124362659971079,-0.209554343335452,1364384
0.0938872611230798,0.665593298803165,-0.384971029636053,-0.2662821479588,0.0773419090132594,-0.0599598766845389,1386095
0.361672294516064,1.03052580862609,-0.523361887446544,-0.204871243736842,0.304057417520311,-0.141194585360869,1458656
0.109293795806346,-1.01301068822797,0.55829453274568,-0.2662821479588,0.000369668184512626,0.0822522515956621,1485662
-0.0713485701346447,1.01037283537171,-0.250923595272946,-0.0187164370421201,-0.0534293889169475,-0.173475836559887,1497807
0.32763167757497,1.0307133750783,-0.521020486945591,-0.263517580213924,0.124572661843257,-0.268730653238484,1501387
0.188751569810812,1.02388578912071,-0.434615865622943,-0.2662821479588,0.191411464223749,-0.0573214115508065,1518948
0.0924133606141497,-1.01301068822797,-0.512361054178514,-0.2662821479588,0.0545952509299668,-0.197574360256389,1526417
0.56322284862061,-1.01301068822797,-0.274273742777482,-0.2662821479588,0.399306536981005,1.30169714380201,1565177
-0.086972537284371,-1.01301068822797,-0.461849928900967,-0.2662821479588,0.381791685934656,0.304158862058166,1606693
0.105555930030191,-1.01301068822797,-0.526552106510357,-0.2662821479588,0.312790037359839,0.354158188108275,1612262
-0.0738308776292393,-0.949605107620345,0.207223657021514,-0.2662821479588,0.147926523249185,-0.193994027868349,1614566
0.141163445434254,-1.01301068822797,-0.121037849819571,-0.2662821479588,0.0797066428810485,-0.253860218081448,1644034
-0.0725227526398515,-1.01301068822797,-0.174412251666825,-0.2662821479588,-0.204587139960001,0.0267085558342234,1668599
0.138290531384011,1.02952585383291,-0.534423996460217,0.325139371952341,0.16243684179116,0.157271261126005,1671370
0.139202146120663,1.0307133750783,-0.525501762874202,-0.19975689071912,0.0777448076731031,0.229575963371726,1684230
0.107587751945137,-1.01301068822797,-0.538938008762024,-0.2662821479588,0.0641539575378789,0.0914869230364918,1692385
0.195408619540289,-1.01010354162298,0.378361317314747,-0.2662821479588,0.851746408029526,0.187710669909072,1720713
0.375702320104929,0.965833246084448,0.233309221974932,-0.263229212603344,0.127135145274855,0.305271364521732,1738800
0.28174433286618,-1.01301068822797,-0.464364616358097,-0.2662821479588,0.145361322049452,0.563256859453404,1740845
0.110923378525139,-1.01301068822797,-0.265956356854638,-0.2662821479588,-0.00384081781853678,0.00181826542333084,1742294
0.0775302456439008,-1.01301068822797,0.0489905661059448,-0.2662821479588,0.0131284920434429,-0.0887424340216315,1767700
0.143546208224616,-1.01301068822797,0.382965227677619,-0.2662821479588,0.126212124429074,-0.0753077649214515,1768972
-0.239586786498131,0.95700275016786,1.13054018871667,-0.194722455914093,0.244417757904691,0.323893282871642,1889409
0.071763117650828,-1.01301068822797,-0.243735855915598,-0.2662821479588,0.0580227888329235,-0.0483734383645733,1915938
0.101933592690714,1.02761010643553,-0.492756326123627,0.241395836459445,0.0795863819972881,-0.203401285112885,1916742
0.143624801074201,-1.01301068822797,-0.539970009048785,-0.2662821479588,0.051906599963227,-0.0498228446925693,1919296
0.0925290799054942,1.0307133750783,-0.535322273602254,-0.2662821479588,0.0658755646719584,0.0066349923045509,1926770
0.106292129898789,0.937660171521351,0.761867572763393,-0.233292614319028,0.106406085430765,0.00632542743110568,1938156
