"lemd_ptv6_original_shape_Elongation_245","sub"
-0.630257158729284,1916742
0.472858873964065,1980052
1.61263285642622,1926770
0.904940437160189,1979045
-0.08716422296195,2196212
-0.423483845679906,2393207
0.354260420142779,2146138
1.19007470491377,2228399
-1.47199659824902,2144796
0.000334578127510584,2234271
0.516311488014596,2296332
1.19445061602516,1684230
-0.682047275481542,1720713
0.147502075908222,2186951
0.219203514545322,2439458
1.24820092339829,2135748
0.775282999479934,2141116
0.211550509658775,2108003
1.09205978596614,2006164
0.867222404244567,308862
1.32048190277809,1085983
0.742487793338583,2004451
-0.158106783334073,2359944
-0.427643655421297,2069079
0.833677853713001,2059713
-0.91107321068635,2294873
-0.749414810569543,2033049
0.836834220319507,1485662
0.727654419888888,1526417
1.39538264241798,1386095
0.846639718565018,983079
0.637526558557363,2132424
-0.140956180523895,2138375
1.32066355644214,2490180
-2.23839396733538,2034136
-4.32272163396672,2510402
0.296213253907436,1330263
-0.390730919922088,1768972
0.0950121099344933,2306459
-0.0523983297954397,2181724
-0.682824241889964,2217034
0.0143745678280856,2218615
-0.413910900255711,92173
0.781076798581056,2414406
0.138416181105992,2381907
0.739611091981644,2002465
-0.452361027982477,2474709
1.30182367128803,2176530
1.60680612261638,1279943
-0.00168379859690526,1976407
-0.555916649068529,2250836
-0.0559969351334124,1915938
0.708024799128469,2133380
-1.2164905997084,2271329
-0.442311702071559,2286108
0.224979017247256,2040495
0.348411503644833,1125173
1.18105978701878,1767700
-0.421022836689833,2138678
0.28414767553649,2443354
-0.471472122011827,2234422
1.1716160523283,2151024
-0.310964388755547,2057358
-0.432259176186843,2425694
0.567175532459372,2500377
-1.31738730622037,2183356
-1.25409642260902,2131601
0.265148365321401,2152442
0.459719152886507,2306893
-1.47375355266745,2009915
-2.35302829531642,58325
-0.807502915795059,2395943
0.706567435424994,2480330
1.52582856781574,2076301
-0.380563124849164,2205389
0.0357145184817722,1975401
0.434304511354398,2250648
0.555619866427866,2185290
0.817617023582621,2091555
-0.978911776022041,1232870
-1.31742738924139,2139733
-0.326802713012797,2559453
-0.112734561761273,1938156
0.429691420769762,2158101
-0.224451986549938,2199403
-0.316301067716557,2430773
0.552929461885951,1738800
0.0641844868952642,1565177
-1.41777236589042,1978972
-3.34479221332048,2487135
0.625679807610878,1612262
0.667396354981806,2051378
0.0886504096049792,1497807
-0.805307814331323,2026671
-0.941601424592153,2340322
0.243624644377251,2293123
0.325296042219885,2395415
0.0616469952389739,1966316
0.972331178754235,1973544
-0.438346430787144,2010259
0.823873251745885,2145694
0.124817499676833,965005
-0.873668978795207,2096627
1.19350445799441,2047354
0.013634741251431,1364384
1.10257619028281,2244172
0.597489165432143,2132982
-1.13042805413794,2134220
0.0985954884263406,1889409
0.330805777918825,1938561
-0.93248049010312,2055667
1.11327719902089,2176784
1.63919150836217,923666
-1.42880967548487,2086044
0.453364136874146,2078198
-0.368526176626218,1501387
-0.616755191055143,1518948
-0.078903599918687,1606693
0.230762564733565,2305115
0.232285719777951,2237571
-0.815414783856474,2285214
-1.11698744770458,2426863
0.581743795313525,1979422
-0.307682128242624,2480056
-1.90126107977789,1668599
0.901647269493109,2339674
1.26160525494228,2133204
0.219530199312398,2294852
-0.721228404993468,2445526
-0.445560331438734,2200416
0.594002235475131,2168082
0.4199715489733,2075846
-0.340879455858638,215131
-0.424896635119704,2274521
1.69834991324354,277752
0.810790336123312,2078899
-0.887690687989977,2172217
0.852005781275348,1614566
-0.0940113162504184,2100050
-1.23481967161968,2183291
-0.223118015740902,2336735
-1.26899495095257,2352038
-0.535732638112595,2305114
-0.17316967372868,2448298
-1.41255341746404,1329352
0.0685077449277438,1183075
-1.19142442306778,2110540
0.549922862257114,2070958
-0.149628148103061,2340155
0.282215137692096,2075832
-0.071064554710719,2498991
1.75876065631707,1919296
-0.404326666588068,2401405
-0.919261961164282,1644034
-1.66544477240481,2405144
0.147252105980532,2158329
-1.16766683704729,2319068
1.24368456396226,2504802
-1.43534621595469,2331869
1.24849438126884,2317120
0.161750213449438,2072215
1.05003813852794,2228400
0.9538355459853,2145166
0.905099702098879,1692385
-0.0271459426976169,2109902
0.633208810485879,2219842
-0.044394383795368,2520618
0.630259105730928,2419459
0.592213134586387,2276121
0.864415281031272,2350037
-3.05526718590991,2001182
-3.26664481351975,2278618
-0.0691912601891898,1740845
1.16082630990382,2321962
-0.47042825793866,2212664
-2.09093187299863,2453577
1.36294172190794,2224150
-1.0207044223921,1967281
0.13841170433024,1742294
1.07963410651343,2488660
-1.22196133785015,2085349
1.15667920345913,2247869
0.906600961832214,2157529
1.29556436574866,2119177
-0.567680919161397,2010554
-1.46718111710772,2493534
0.0239777085125588,2200813
-0.29215205792811,2116787
0.668490184905747,2267382
1.70285662879667,1181124
0.839772451040888,2137799
-0.748958707735384,1458656
-0.034754643314366,2269346
0.154658520684091,2092954
-0.213107253531348,2007309
0.880053500678826,1671370
-0.630257158729284,1154608
