"letdfirst_ctv_original_firstorder_TotalEnergy_250","letdfirst_ctv_original_shape_MajorAxisLength_250","letdfirst_ctv_original_shape_SurfaceVolumeRatio_250","letdfirst_ctv_original_firstorder_RootMeanSquared_250","letdfirst_ctv_original_shape_Sphericity_250","letdfirst_ctv_original_firstorder_Kurtosis_250","letdfirst_ctv_original_firstorder_Maximum_250","letdfirst_ctv_original_shape_Flatness_250","letdfirst_ctv_original_firstorder_Uniformity_250","letdfirst_ctv_original_firstorder_RobustMeanAbsoluteDeviation_250","sub"
0.965421938944951,0.819968536340007,-0.942037131575858,-0.726598350280474,-0.189121296947248,1.0334965856536,0.688322822884392,-0.505096652026931,-0.178949847135913,-0.0476782948581226,1916742
-1.24002307957527,-1.79987177089895,3.46082561697685,2.06561578834097,1.03764967139655,-0.821435533754945,-0.611112737167731,0.639342192735928,1.97804850085118,-0.414514197846081,1980052
-0.983262634563028,-1.47226345002219,0.792446508918573,1.1363120441878,1.56168235854584,-0.351008041110746,-0.691771491693082,2.81592150516194,0.850340357798702,-1.13933866624651,1926770
-0.925407543673182,-0.908965881462632,1.41086475755147,1.40880610039096,-0.26905589386865,-0.557431494388516,-0.516148279122706,-0.137686870075537,0.414223912901887,-0.797864102750185,1979045
1.03202503574774,0.819764992704721,-0.719616869708427,-0.8794566985169,-1.24596929320772,0.247835162128722,0.106938911038171,-0.133664798187233,0.0462467882111444,-0.551268320839318,2196212
1.03380333540721,0.98131909985733,-1.02933111036134,-0.97176834236324,-0.0812628250430405,2.75368797449265,2.03873521879148,-0.334925221902817,-0.793617149246831,0.587671074794044,2393207
-0.522891874679273,-0.419212383427876,0.185845164907251,0.761525433322053,0.181596337199893,-0.759804470961261,-0.723005226659584,-0.652704912185831,-0.120899503593759,-0.277569394120862,2146138
-0.81719951730565,-1.08160538621787,0.322386173067346,0.60638764522761,1.18817350833874,-0.628017759923914,-1.43013677763518,0.993316382489844,3.27332634666708,-2.35956491857546,2228399
-1.10259244685593,-0.736067866912847,2.74589635780418,1.55134797415832,-0.855622942957469,-0.462898084999903,-0.280707929723797,-2.41840669461336,0.797444055369876,-0.516157009220179,2144796
-0.23129326606379,-0.258873764632055,-0.472354268713847,-0.134324593670589,0.753286258832974,-0.400674333996145,-0.372142637184434,0.372445600611368,-0.0534742674191468,-0.291341148350008,2234271
-0.296036608603466,0.0547865103951341,0.316130645531953,-1.53823413467451,-2.3295175933097,-0.599039629989478,-0.106940746552182,1.00946301464745,-0.622191853364676,0.703563099327584,2296332
-0.938897890211342,-1.225326202162,0.750207671098812,0.441783176674942,0.760065250371955,-0.533015104213893,-0.658509303294916,1.71709783785989,0.437260998981229,-0.380198198083983,1684230
0.360027274789921,0.705983394768563,-0.822641943058496,-0.870949377641534,0.1691916361502,0.522581476036988,1.77897182377027,-0.699251541095774,-0.725222135734031,0.593783004298776,1720713
-0.323171616148577,-0.421635927296096,-0.290673353996363,0.0408068928567415,0.503218184305781,1.19690841336752,2.28269490786704,0.727095720359462,-0.796463957702618,0.835689038093011,2186951
-0.920094975045033,-1.10439745088322,0.64399724431365,0.886773832254579,1.21248677247374,1.80554610225757,0.532079193018467,0.309168462486239,0.47746885065638,-0.706891710167119,2439458
1.14461601581455,-0.00536102032299751,-1.08870640067203,-0.157703009760349,0.67600649973761,0.815400697249318,2.19636977246423,1.99218537203171,-1.30945877234686,2.61442806935172,2135748
-0.444588657377106,-0.520573901088527,0.0413834165852309,0.429009618518578,0.0977854847884844,-0.678141281158429,-1.21719803909062,0.569925417786382,2.09203942134332,-2.16140422493049,2141116
0.276740145900953,-0.0393930935494606,-0.783608237165826,-0.308932975653842,0.605953089290088,-0.408498829586761,-0.569188437600707,1.09888774363261,-0.21411886687522,-0.0889400950065888,2108003
-0.926404835159548,-1.13555999157148,0.997712257898671,0.811613559182312,0.287082726471118,-0.793282926852883,-0.717734487551892,0.743584968352939,0.319493125726809,-0.389720842375009,2006164
-0.228081613272524,-0.469678155882071,-0.473890013921774,0.341412062894734,1.11047385456653,-0.638969273363649,-0.713012045886408,0.42167493573101,-0.347187166628471,0.00521257226411069,308862
-0.207040361566514,-0.479430889881462,-0.545424287897273,-0.407474204971694,0.756874590891985,-0.440974307488218,-0.854374493294818,1.33661118652365,-0.227450028812218,-0.431552684122394,1085983
-0.72136275384172,-0.866804199269315,0.0368881707632849,0.370991767281098,1.34218986917906,-0.407566863534052,-0.331469784658764,0.73660377273405,-0.0973673618068949,0.421773560593567,2004451
-0.79234966723801,-0.580479493299432,0.295695507854675,0.240846243095045,0.834808829692168,-0.557867660918914,-0.746678112871196,-0.99740257537368,-0.0109748382203165,-0.276605811248184,2359944
-1.09358266197132,-0.895863501767698,1.55196989100187,-0.287276160925772,-0.0395742696621477,1.77568200591687,1.16270087412029,-0.856883583833412,-0.166726454571023,0.228405912463767,2069079
0.353141211766069,-0.0431505069141533,-0.597408162116196,0.33009655040615,0.150784668461731,-0.527934211476337,-0.346373206521796,0.498755472605347,-0.465652535803854,0.3333904860395,2059713
-0.697307033371254,-0.127312510003079,0.551332325420221,0.90163539728981,0.033137866001228,5.21799609588963,-0.436749208455567,-1.46535147083103,4.3178677546805,-2.68337143676256,2294873
-0.124136197172443,0.181683911185594,-0.355119255477617,0.433996528397777,0.412514399029335,-0.517828216753297,-0.0684682223699518,-0.726068572719977,-0.476292742251571,0.112870323120756,2033049
0.564722863016708,-0.0300216539574069,-0.884718946276659,-0.357111275784455,0.461727633678112,0.276556521356567,0.388634478308252,1.63743048970996,-0.373263924888147,-0.0298692532592097,1485662
-0.410729540206636,-0.701797518823013,-0.218263287330663,0.782348225192029,1.09113394106197,-0.853665214189968,0.131847045217982,0.424345177038092,-0.951953120017509,1.61781539584163,1526417
-1.0008525658337,-1.33499551874262,1.511912731583,2.14505033725462,0.608159630327693,-0.410146144747153,0.452093111869886,0.524460105271956,0.475540787977048,0.715371405128765,1386095
-1.10532673255915,-1.56659501094097,1.82375988313106,1.75811575515856,0.942275573250235,-0.652460490932204,-0.539352490455075,1.1070318576139,0.735930418555187,-0.631060430794671,983079
-0.620244836773487,-0.834167072880393,0.224027271135939,0.985993004481519,0.641174768362378,-0.599521488840235,-0.314794074368365,1.03805807632047,-0.16306189215149,0.00529013512642522,2132424
0.43986068979319,0.0511426216072709,-0.974613650614338,-1.06392333934949,0.540341175372911,-0.660135831842539,0.131134835120292,0.876045105474663,-0.807662431625315,1.5478371467662,2138375
-0.478972001607913,-0.535676737097818,0.451592435087748,0.146284628959426,-1.07651189193899,-0.529287913735962,-0.351943765763134,1.34138142159366,-0.0658743985365862,0.00370198020233495,2490180
0.928805982350625,1.8701373456296,0.128469904716964,-0.929342876015665,-3.36466006253688,-0.042385420567067,-0.691749252287564,-1.42777856525402,0.334092556368992,-0.804011407143568,2034136
-0.0260084602786588,5.40433519808051,0.317715026104772,0.604111542411777,-1.65854281360406,0.0488170889876359,0.17139667048473,-3.31195414636811,-0.150487777166184,-0.226266756181179,2510402
0.280944316587987,0.528003487694309,-0.188002561373212,0.379668817966457,-1.05729250984182,-0.576151727665329,0.128706346949873,-1.26455735603018,-0.943049241317661,1.04529503298492,1330263
1.03665730061428,0.869299937185727,-1.25649052264394,-1.67468227316687,0.452890578677829,-0.73645476119721,0.162948441993627,0.118905567047978,-1.12867125077097,2.36421516038865,1768972
-1.12475399726748,-1.3338637657514,1.69447172537508,0.742557581155607,0.832921798662276,-0.475546424062996,-0.861743149656345,0.481237147930621,1.14122028168404,-0.955242275927419,2306459
-0.877787100962028,-0.867564846830208,0.705923309736993,0.85845687259316,0.685412741321877,0.0675035990856836,0.803686032439814,-0.288794507200928,-0.35421697122805,0.389699452521857,2181724
-0.0241383708769686,0.381139213088511,-0.544311802899424,0.145357852113504,0.656355915920113,0.0476037641540849,-1.1493409453266,-0.818557687362581,2.70211895038018,-2.21436101850208,2217034
-0.995313935822962,-1.22075168706314,0.809997890938498,0.266605940280738,0.992917430247926,1.10883317019414,0.868178661077739,0.570221701644176,-0.266083909772058,0.440767948055969,2218615
1.32521928683646,1.12767677614164,-0.199848264225505,-0.391975716622965,-2.74264180818748,-0.619164694242846,-0.631111453939372,0.812421348374386,-0.286490912136049,0.283921430420444,92173
1.3448219688683,0.84033264411662,-1.06337365876084,-0.462775203251062,0.064585786602696,1.01372440645429,1.85249914225962,-0.396328293949838,-0.885285288168141,1.08643527287328,2414406
0.483213250527406,0.126579092838633,-0.821908151852266,-0.639446805815069,0.117149638269412,-0.367668135619053,-0.693431484850611,0.939953891496708,-0.190018324447471,-0.0743649497671985,2381907
-1.10646500505933,-1.46956544953053,1.58815123003535,1.44878696715761,1.27596701440546,-0.971925857097751,-0.7761744286017,1.07303233938078,0.567619922170365,-0.401587649377331,2002465
-0.922762867692752,-0.622491244138624,1.13264376450801,0.186172205020047,-0.461388475074922,0.197323526817945,-0.378160730141745,-0.641027196268987,0.409030935779875,-0.826744057616393,2474709
