"mkm9d_ptvper_wavelet.HHL_glcm_Imc1_250","mkm9d_ptvper_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_249","mkm9d_ptvper_log.sigma.4.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis_246","mkm9d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_244","mkm9d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_233","mkm9d_ptvper_lbp.3D.k_firstorder_10Percentile_233","mkm9d_ptvper_logarithm_glszm_LargeAreaLowGrayLevelEmphasis_231","sub"
-0.59622094124787,0.670787947035436,0.0424451642346932,0.63894650836325,-0.255456706728509,2.37996293722747,1.73580731612429,1085983
-1.21251029906283,-0.316433259899981,-0.343445569630203,0.514650589589658,-0.39970392113438,-0.905974908793424,-0.467352878696721,1125173
1.15807343216925,-0.320281433065219,0.0650773557914128,-0.259765253444174,0.0316030699391209,0.376327162898466,1.09796154161606,1154608
-1.36720328034267,-0.344181597309681,-0.434115885306983,-0.457355274702713,-0.0913269919048977,0.56160151490523,-0.352612498507071,1181124
-1.01073365973495,0.659412319104023,0.0340539562330596,-0.255342519350251,1.5393483719169,0.00717967451596055,1.63142565108287,1183075
-2.20719685376255,9.2653636710428,6.31550853583482,-0.0978870842901301,0.754011244354767,1.52568095180271,2.52566923371449,1232870
-0.361240637950694,-0.332603617696681,-0.560178389458783,0.409014297787105,-0.337337619995239,-0.0187356341968805,-0.443497045851302,1279943
-0.0942314644913987,-0.285468089953984,-0.231627753521358,-0.416418312415553,-0.0742291885840377,0.379921496405826,-0.15436079350686,1329352
0.465157675143271,-0.426373045727622,-0.676312708208254,-0.380653798057689,-0.29775597126486,-0.916133209228158,-0.469995139059399,1330263
-1.39094684777291,-0.0341876214066981,2.08614986943421,-0.469456820989106,0.378698981460234,-1.32938821658407,0.0762279646796028,1364384
0.30655447699856,-0.292950664027628,0.226018991693083,-0.472556074185836,0.326100566087768,-0.229974532361799,-0.161251607131454,1386095
0.173823630130597,-0.306096402757584,-0.725491919677595,-0.433761307450683,-0.400476909441356,-0.110881461527307,-0.457494442530401,1458656
0.139089935221537,-0.116322229459357,-0.289066638813131,0.5708147022108,-0.283504498236804,-0.00697403944935382,-0.354169424287299,1485662
0.315778368502094,-0.3624147520257,-0.522770671200434,-0.336909447515539,-0.29869939252001,-0.442635161759951,-0.394951959411718,1497807
-0.421209258879438,-0.416356190744557,-0.700644346561702,-0.316049671664196,-0.336252185267245,-0.622887294345463,-0.414340173511852,1501387
-0.139330794000218,0.921581442917472,1.69335221145091,0.470580078076137,0.0565164301846162,1.24597943749968,0.000325452796998495,1518948
-0.954926108402005,-0.170279001212842,0.221593116873201,-0.433175471154892,-0.1839492681861,-1.29738900603556,-0.313637094437392,1526417
-0.83928636113219,-0.438350348943871,-0.639175912262392,-0.275165891524232,2.73123661621751,-0.638399141177145,-0.176204835676405,1565177
0.867259906629036,-0.14861897175432,-0.805331672988979,0.700120806306923,-0.359772186300162,0.0438861899917739,-0.408456045508336,1606693
-0.456389337671317,-0.205070123360374,0.579674844930647,0.300317619526074,-0.292588418376902,-1.65867901877128,-0.372762253831854,1612262
-0.468068031222234,-0.330512430891982,-0.46210552107524,-0.406092774441595,-0.0324408408122698,-0.863126022015648,-0.333624489458942,1614566
-0.075701759234506,1.49711615742946,1.31538034880333,-0.301234165285142,0.00732442543382302,5.84603289956096,1.01292822828401,1644034
-0.732024843733143,-0.274291089196796,-0.376728893830377,0.195926992976199,-0.319355624101173,0.548202775101274,-0.418832244919503,1668599
-1.03240374061622,-0.239165739657566,-0.0946958574176683,-0.0477980245634314,-0.107670811300858,1.80081774461381,-0.0645471108410662,1671370
-0.731322685456008,-0.156320759538896,0.74340061101382,-0.48045527379755,-0.112303340266854,-1.32509532682143,-0.165988068118163,1684230
-1.01767919522675,8.35243900041567,2.98140244962217,0.142326143783356,0.415330117094269,0.0724962230550331,1.16848366402985,1692385
0.659982096561541,-0.331451657197109,-0.552711739697593,-0.392536583101928,-0.301687077527639,0.113475112691274,-0.474990139693493,1720713
0.766812819260694,-0.338816210710392,-0.406336097042192,-0.376337414828259,-0.339617310737812,0.542187600533023,-0.270719271895354,1738800
