"mkm7d_ctvper_original_shape_Flatness_250","mkm7d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm7d_ctvper_wavelet.LLH_firstorder_90Percentile_250","mkm7d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm7d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm7d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm7d_ctvper_wavelet.HHH_firstorder_Median_250","mkm7d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ctvper_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm7d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_250","mkm7d_ctvper_lbp.3D.k_glcm_Idmn_250","mkm7d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm7d_ctvper_original_shape_Sphericity_249","mkm7d_ctvper_original_shape_SurfaceVolumeRatio_249","mkm7d_ctvper_wavelet.LHL_glcm_ClusterShade_249","mkm7d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_249","mkm7d_ctvper_wavelet.HHH_firstorder_Skewness_249","mkm7d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_249","sub"
1.40288253780765,-0.257762952184255,-0.638600554261015,-0.1677719987096,-0.869776996446031,0.337895232755355,-0.306982508042105,0.172343912035519,-0.801480216362414,0.76096668536377,-1.32816875064233,1.14621973520791,-0.278545121285659,0.0158421053703826,-0.376488492046076,0.867542302533812,-0.423680438196647,1.34687200243458,0.126365529293446,1085983
0.200657181245088,-1.77284018680749,-0.854150465286602,-0.132491663768361,-0.955496577609682,0.73187472222863,0.00621088817672801,0.0218102494246344,0.0448141428033884,-0.639817260993682,0.725538235783493,-0.858742489867369,0.547400842773094,-0.858247149825437,-0.50024549647137,0.489708375870843,-0.444720728215929,0.264593334227565,0.499723532530819,1125173
-1.31277195749427,1.01335329165494,2.2006782085331,-0.0970810569239811,-0.486070552026669,-0.353424063386447,-1.14633101132638,0.0501481139347878,1.17225673568314,0.818099375188515,-2.22518509520193,-0.00673967974327005,0.471652680115183,1.77112991594406,-0.610144363924551,-0.746158645029493,-0.330652395080855,0.303510148792392,-1.70038023332062,1154608
0.850921800261826,0.910031799791513,0.125420425783906,-0.0490196164732041,3.27657177365133,0.416600034475184,-0.242320645999494,-0.375717461043575,-0.0985967539725298,0.884488249709354,-1.1349554102373,1.01839379830749,-0.213438324450608,-0.119052065307708,-0.486791169712425,0.138069764320136,0.17690828800411,-1.61478517767387,-1.25274721854621,1181124
-0.460845108394831,1.00473748943387,-0.737576077976261,-0.143942883809751,4.35511548400528,-2.93752752767486,-2.53662566859111,-0.888073547918724,-2.01116682870906,-0.59836305151088,-0.167684370188413,-0.200794985336429,2.53628954542228,-0.481428769758493,4.62380123850603,-0.490209937943925,2.62348211843798,-0.499645676071565,-0.401825560139767,1183075
0.0637789562715629,0.555035480219192,-0.418086393105387,-0.190494263251563,-0.568337907459611,-1.4851210042827,-1.56951088072282,-0.0443689701396203,0.695306357142115,-0.416615113682533,-0.483228606066908,-0.944375182492098,3.68610891320619,0.27629413978159,1.72377373431647,0.529552683442826,0.691793439585927,-0.0845797046743136,1.07062421353106,1232870
0.346969164738446,0.101293953879418,-0.630795720485881,0.0830720536344509,-1.07360596599673,0.12373554761668,0.0356151552625392,0.0195125797504376,-0.96523719919445,1.87290669850143,-1.08928298988619,0.667880999431054,-1.26110752999875,-0.533778645389151,-0.420258259356406,-0.892648808727606,-0.370010955324342,0.786409766299849,-0.778984298540619,1279943
-1.00254485212489,0.39403467064959,2.51217716349244,-0.0615142374578485,0.472671191624284,-0.176850855049879,-1.32804115354209,-0.637937596480004,0.693124156021135,0.615281151718508,-0.660778418547058,0.591728984099189,-0.248852250642833,0.0412918027578702,-0.407780503133313,-0.43422912072563,-0.397847213756078,-0.637412541026446,0.223533208230526,1329352
-1.39734278488104,0.321949287858597,-0.255123492272296,-0.089175930392577,-0.15441058580457,-0.185560370101215,0.320646883583056,0.0736450524489783,1.05763032356832,0.753704774099289,-0.197062648810016,0.196257445696048,1.42683979887566,-0.3371789917031,-0.47469346575687,0.384696596876845,0.0788612057079703,0.517672833268924,-0.911492896448889,1330263
-1.21982328972274,1.14190660414369,1.14779915221346,-0.413203970835183,0.732288129218687,3.09355095283934,-0.267642975641935,-0.296473917057737,0.403444560322951,0.731245813504956,1.19844828136314,0.774950528397982,0.484114487293368,2.77727042251111,-0.24232960098913,1.04881247340174,0.921495502511656,0.0261864057916809,-0.0860109360055709,1364384
1.07223304739818,1.07983393056201,-0.608259393463317,-0.278627165065386,-1.58918357149334,-0.0870397191830961,-0.959413039324793,0.0480405248141057,1.19710894829909,-0.0712647098158721,-0.0858535196694837,-0.31158200286727,-0.378394393886261,1.73485700874195,-0.497159792752051,0.580534203671993,-0.031119445159837,0.564145279961778,-0.767852299572145,1386095
-1.33500992228802,-0.705097857985828,-0.311986501382553,-0.0880313406733121,-0.637461114820112,0.145844033051362,-0.103626957955753,0.256540984726013,0.606353968040274,-0.51738794710138,0.635527474240255,-0.0583046197170604,-0.907031177466895,-0.718554912253947,-0.603061655601614,-0.244751635628779,0.309882450243507,0.696038978053816,2.39986895071581,1458656
1.28943635094053,-0.00329655337232944,-0.755760609854716,-0.182291433703175,1.43079723402706,-0.0701034645256999,-0.0370345862991455,-0.0531031308988216,1.41660242833259,-1.34644019241578,1.13427062077441,-0.65755408159124,-0.641778208120302,-1.1805596975398,1.3672238115195,0.22925815882532,0.297380043994271,-0.692531075376189,0.238177085412151,1485662
0.25612905997972,0.00564773174728062,0.0483803180405791,-0.0791460874562248,-0.216601517812804,0.308560561835853,0.510710266401149,0.0632409320774867,0.526309151550543,-0.206298528557454,0.0886265247057575,-0.392891015904383,-0.406995427381679,-0.0244077183150048,-0.423174783425147,-0.425019554430472,0.670627185502935,0.115979509255374,-0.690169272617887,1497807
-0.279562392966169,-0.154429438784769,-0.695943993918882,-0.117891890201084,1.61747949333145,-1.10961597849826,-1.28581453888857,-0.00996523260899072,-1.47891044262536,0.0309720210833386,-0.542699998188875,-0.248877238160142,0.0177042574181472,-0.188007722655309,-0.535499571959115,-0.215570488120279,0.0595510562057982,0.0212184162366266,-0.909290591668131,1501387
-0.185636882527467,0.0505168455406808,-1.16657269643555,0.0247727279775591,-1.41202972032866,-0.791359698299615,-1.10839264574946,-0.0182754926397151,1.03832358866406,5.4877785951079,-3.52716334627961,0.911845561798496,0.166159217539533,2.08219795640244,-0.688189610751783,0.985841760460761,-0.841915952863468,0.00879456660577497,-2.79869906734255,1518948
0.678629184022361,0.817506215701549,0.518109801690176,-0.178596017943121,0.766889742729945,0.274580370054916,0.625793574555479,-0.0667190910453066,-2.17211173347121,0.0560497496813252,0.964172529901196,0.195060363007145,-0.866212368438797,0.314605161956758,-0.193862242891061,0.485846865652339,0.213977962178262,-0.0330219462770504,0.0708247682621135,1526417
0.10258433408281,0.397919981581469,0.22288854123464,-0.303599454367644,-0.608687124493939,-0.556052065158609,-0.450166902280932,-0.121541200113922,0.640071060788319,0.603359940312588,-0.448146299520109,0.740073328470505,-1.69251451417449,-0.350234429526118,-0.482225506665919,0.830007491329517,0.190125023224359,0.0886961647414119,-1.05800671378792,1565177
