"lemm_prp_min_250","lemm_prp_std_250","lemm_prp_v3_250","lemm_prp_v8_250","lemm_prp_v33_250","lemm_prp_v42_250","lemm_prp_v45_250","lemm_prp_gradx_250","lemm_prp_grady_250","lemm_prp_gradz_250","lemm_prp_m110_250","lemm_prp_m101_250","lemm_prp_m002_250","lemm_prp_m210_250","lemm_prp_m201_250","lemm_prp_m021_250","lemm_prp_m300_250","lemm_prp_m030_250","lemm_prp_m003_250","sub"
-0.771305903144006,0.0677084069100045,0.174841969627524,0.0744597268294975,0.62698024220685,1.0686963310234,-0.25614908891248,-0.14919623534425,-0.912948050379881,0.726609247042098,1.10996051018811,0.0950893600823883,-0.446128307594327,-0.468423365355709,0.816258190851255,-0.892397355258225,-0.313026939659133,1.90545222343085,-1.74074825946996,58325
-0.407283487322984,0.176955845822946,0.174841969627524,0.434081599811282,0.352854177816928,-0.952915937259522,-0.258318633886205,0.785292813051063,-0.493581045639666,-1.28471381775089,-0.0179999899882937,-0.112924556756252,0.0982160218196205,-0.0144831105801431,-0.275566880330844,-1.07657660988837,0.109823904223774,0.557558679172189,1.48627005932677,92173
0.421028206365616,-0.479990952900024,0.174841969627524,0.434081599811282,0.644039423484975,0.988480279930005,-0.258318633886205,0.662877171326548,0.188744813245797,-0.105809714670831,-0.854919161066721,-1.02133970897202,-0.63401772531109,-0.421821919012186,-0.055156792871808,-0.377714097390439,-0.101353718282318,-0.208785741176331,0.385275610114584,215131
0.0728843781831574,-0.988821193415492,0.174841969627524,0.434081599811282,-2.49853497345206,-0.992469268744877,-0.258318633886205,-0.848459163403566,0.0155213284031682,0.687360249828001,-0.123799497592199,0.0778248073227644,-0.129302699823268,-0.266693257302366,0.182895869446147,-0.058653405706648,-0.378134634305234,-0.0466759178688477,-0.316952530077135,277752
0.116708456684444,-1.14273070309892,0.174841969627524,0.434081599811282,-2.49637434356853,-0.992469268744877,-0.258318633886205,-0.237750482458111,-0.556301157362123,0.654349425414924,-0.772300004113623,0.776001340211782,-0.193257459650715,-0.207391835772158,-0.344337966071578,-0.200157545578099,-0.23868933370405,0.172345273616566,0.282991900659447,308862
-0.642081617957976,1.09308118355595,0.174841969627524,0.300246729131772,0.417374037277643,1.0551482006453,-0.244436920851834,0.668560249455847,1.02909436855954,2.56630546909261,0.0527780878417327,-0.990932950988963,0.14074774662661,-0.355460778815985,-0.94652292787316,0.228861555205416,0.598858175351303,-0.516331111068533,0.277935231902775,923666
-0.0647628362193079,-0.0949310109389094,0.174841969627524,0.434081599811282,0.545193185131207,1.05445529692498,-0.23813841094924,1.35235725627992,0.634559046227009,-0.806700386406251,-0.901076172329142,-0.642636622193085,-0.171420615543464,-0.119009156428425,0.386647726781502,-0.757838414429831,-0.388730511017594,-0.583002945947808,0.415427689046195,965005
-0.0981015304979126,-0.823955830945059,0.174841969627524,0.434081599811282,-2.35019608212529,-0.992469268744877,-0.258318633886205,-0.326630863249051,0.383207120356597,1.3615932660616,-0.426891540659236,-0.391205786765866,-0.555065142514602,0.183445201798146,-0.27931684915827,-0.101507378607816,-0.578819918885493,-0.0948746870792974,-0.101639004946946,983079
1.85679931899153,-0.532471771952147,0.174841969627524,0.434081599811282,0.700971840367978,0.831942220489547,-0.238023552562223,-0.327412186832738,-0.0747410888757303,-0.852909807415429,0.113492648702964,-0.63755017929568,-0.607473151889265,0.192200048195148,0.282146075718155,-0.161075369429439,-0.0651044887782458,0.00777275335489616,-0.0852734898462617,1085983
-0.147702116504636,0.0706848580082459,0.174841969627524,0.434081599811282,0.439425938975942,-0.946600038449831,-0.258318633886205,1.09092528794231,0.211681425982777,-0.108890044070794,-0.660154411291279,-1.14524343710508,-0.297367282939817,-0.0606863083073384,-0.581043353994159,0.0295688945225809,-0.350272315853804,-0.0279546644954859,0.0486199867574914,1125173
