"mkm8d_ctvper_original_shape_Flatness_246","mkm8d_ctvper_wavelet.LHH_glcm_ClusterShade_246","mkm8d_ctvper_wavelet.HHH_glcm_ClusterShade_245","mkm8d_ctvper_lbp.3D.m2_firstorder_Maximum_241","mkm8d_ctvper_wavelet.HHH_firstorder_Skewness_237","mkm8d_ctvper_wavelet.HHH_firstorder_Median_233","mkm8d_ctvper_wavelet.LHH_firstorder_Skewness_232","sub"
1.40288253780765,-0.17076320905489,0.191478377714378,-0.537125025627699,1.3695478952569,-0.308160427262558,-0.307574138215915,1085983
0.200657181245088,-0.132489455447982,0.0297558683243622,0.129279833213843,0.273606872051559,-0.00585251825366928,0.378977843063983,1125173
-1.31277195749427,-0.1001411879896,0.0986907715617884,-1.26995750327462,0.312472371548179,-1.3475529979681,0.0317299034594777,1154608
0.850921800261826,-0.0456731708553862,-0.454451539793808,-1.14108618466634,-1.67900921751964,-0.24989888217236,0.0107945691084122,1181124
-0.460845108394831,-0.146798165027367,-0.933568053625694,-3.39127681973241,-0.551133411108732,-2.53386213369306,0.245268421175168,1183075
0.0637789562715629,-0.195265046103014,-0.0197247444328355,0.0919697073949787,-0.0791834950410937,-1.50782931961122,-0.703645162726051,1232870
0.346969164738446,0.0928118216357142,0.0337390266895616,0.537357308292532,0.799262795576869,0.0941225772471062,1.07215527632191,1279943
-1.00254485212489,-0.0748317570355276,-0.515738776796828,0.771638870781469,-0.654589933910482,-1.19543213368371,0.543466409212497,1329352
-1.39734278488104,-0.0896211075999812,0.0501844038672671,-0.199907161617391,0.459613475993344,0.202957888148036,-0.300668612960978,1330263
-1.21982328972274,-0.375194963769709,-0.195524886070745,-3.32207669886927,0.0311528092396811,-0.184585011957538,-0.929911097203825,1364384
1.07223304739818,-0.271073430055162,0.0732634778725708,-0.874197147992877,0.566290201986206,-1.03643589864277,-1.24755956332804,1386095
-1.33500992228802,-0.0878254543357801,0.264758889544396,0.771638870781469,0.707504329799476,-0.0621612390144973,0.0735794103729522,1458656
1.28943635094053,-0.203021391332292,-0.0380351033529983,0.771638870781469,-0.706157773735195,0.0941856326351096,-0.702366214633286,1485662
0.25612905997972,-0.0727230624607714,0.148325338883514,1.03234336888948,0.081758541301798,0.470112625764073,-0.0616985210559872,1497807
-0.279562392966169,-0.1169625449056,-0.0010705510974723,-0.395257656660688,0.0294144516291365,-1.29673398507055,0.488983044323382,1501387
-0.185636882527467,0.0589876910188812,-0.0108632245110381,-1.29841614274661,0.0101831130268001,-1.03773428997518,1.65835294461966,1518948
0.678629184022361,-0.186206011625028,-0.0138338835375853,0.225397194435953,-0.0448719497177039,0.605034951478872,-0.539445419086446,1526417
0.10258433408281,-0.344048554780297,-0.134263956391981,-0.333753111064208,0.0884240034593851,-0.565099375309578,-0.693203204314796,1565177
-0.342560029586958,0.26206012701786,0.0525101454066375,0.771638870781469,0.821490577457806,-0.0573982756108069,0.450731515103907,1606693
0.227075679172601,-0.184148661606584,0.0215047022597698,0.0254154221876823,0.479288539673634,-0.475371285943263,-0.400308637590066,1612262
0.756583441350814,1.49766047927901,0.000860199935609996,-0.0595303289506933,-0.0849470557033356,0.479248708486742,1.52175570998196,1614566
-0.477547366892062,-0.21626216076277,0.0408964956948755,-0.473476514717604,1.01965507559216,0.47881898809169,-0.991291556338074,1644034
-0.722019263579097,-0.202165255404514,-0.82496216604437,0.80383403347566,-0.934953604696818,-0.248810943382882,-0.800013083500121,1668599
-0.207693396289046,-0.102975596814956,0.121422651189023,0.771638870781469,0.374293101311343,-0.605229501736418,0.113439982862228,1671370
2.0424851190512,0.217416841967855,0.0584697406214642,0.771638870781469,0.0843313290442905,-0.315551545460801,-0.00867169328380072,1684230
1.04076952396377,-0.196768554561625,0.0435232544837318,-0.46210552245761,1.225582175434,0.166459448719846,-0.314384590818186,1692385
-0.648442907020274,-0.175681856466395,-0.373562097431984,0.771638870781469,-2.93128011814111,-0.875007416090061,1.96459630064911,1720713
1.13105140770582,-0.154116493707717,0.0244903949898635,0.771638870781469,0.116696011468481,0.478637185303581,-0.190114982893306,1738800
-0.946400144110524,-0.151231711732102,-0.551456725146992,1.32731382686238,-0.131844906322315,-0.188066359043631,-0.161864465017624,1740845
-0.150524518732858,-0.105507969967608,-0.529646637015436,-0.473476514717604,0.374681426008482,-1.1607553519698,-0.842632289445446,1742294
0.469418766134226,-0.148054402297448,-1.7285519324196,-0.606540382089539,0.27963412695236,-0.898277239582266,-0.633499715607614,1767700
0.40634783124138,0.4632629601569,-0.0894942170542332,-0.333753111064219,-1.24683526723381,-0.293255742332481,1.32589387237349,1768972
0.149809960979286,0.736868490017308,-0.0781933598364318,0.106495264786509,0.167613527960741,-1.38260048936033,2.01240159512613,1889409
0.297421044879166,-0.145693125523003,0.0426072688632764,-0.606540382089539,1.07258758190518,-0.355515075507865,-0.0197248333481538,1915938
-0.462367099465702,-0.0819459063553834,-0.0375944812867271,0.771638870781469,0.0681908146483299,0.167625765978869,0.489254043013723,1916742
1.83865321881895,-0.0459661391855018,0.00332609879044712,-0.994161718131119,-1.73956108066842,-0.155157435730626,0.251363055047881,1919296
1.63032286950499,0.319436493673323,-0.0413302603633352,-0.874197147992877,-1.13140583307766,1.03693799115671,1.5859686051701,1926770
-0.365900728929661,0.348469674502898,0.064649993478941,0.220595365390572,0.0588941355062788,0.642345177172845,0.749777921411514,1938156
0.316273595345335,-0.180296061877382,-0.0877508174648527,-0.199907161617391,-0.43328644953327,0.110684883840451,-0.262189128316319,1938561
0.208298403929399,-0.244853583732112,0.00274818467331087,0.635320898219453,-0.00601173874428864,1.00592547419433,-0.512198601331429,1966316
-0.245631024372109,-0.137117699068015,0.0296120171638973,-2.06633159663716,0.653074632086412,-0.104055736609645,0.186070474614071,1967281
0.115555796394021,1.87006504247133,-0.234798263435893,-0.863307765757607,-5.20299016778676,1.05178291995788,2.93885632211308,1973544
0.356815544847211,-0.26698784669463,-0.264221211970651,0.771638870781469,-0.70076239015117,0.82498881614,-1.44010531470072,1975401
0.565693398757763,-0.237468683133921,-0.0229087413593523,-1.8129581803384,-0.160891587754943,-0.543643586881947,-1.165800169683,1976407
-0.233183914374184,-0.24021198133124,0.125006732312566,0.464420044802944,0.599475362491384,0.335308399264882,-0.501366117503761,1978972
0.0217609510748518,-0.234860928887318,-0.011178393175569,0.129279833213843,-0.26542732354979,0.556376052313284,-0.64111378703022,1979045
-0.614237954391082,-0.180573655664224,0.0212175412929576,1.17319988072513,0.812824468665466,-0.318913328434321,0.853575549566193,1979422
1.37700705184394,0.181119147456566,0.137882259034425,-0.199907161617391,1.0488466049186,0.876442790572166,1.3361545335624,1980052
-2.67666129788795,0.763930262976356,-0.0269321832897018,0.614269095393669,-0.332616323246047,-0.70320087746101,3.61391463582033,2001182
1.30172700639824,-0.200656069981548,0.490999304876923,0.512621219135019,0.399005792332077,2.93264559889741,-0.704064132896001,2002465
0.690574061559542,-0.301096970373771,-0.0544138520276706,-3.2912032303375,-6.04366579863834,-0.919714308441584,-0.893773829151759,2004451
1.12472467021306,-0.144803598354034,0.149189993341447,0.771638870781469,0.648471899440007,0.287743479968297,0.14282159702523,2006164
0.537789796479533,-0.253377530323216,0.132518000704091,-1.14066207151969,0.66618745194821,1.20050340836371,-1.10302242757932,2007309
-1.20400541363421,-0.183275569029511,0.0151068383869293,-1.41743649296679,-0.0463329530645948,0.120486055713228,-0.0623854820257098,2009915
-0.66723822600997,-0.0909859509517777,-0.417797855732089,0.771638870781469,-0.691514848298062,1.38514597054176,0.0556374576887518,2010259
0.584899605132383,0.316113576559695,-0.34760341803598,-0.473476514717604,-3.45080123747217,-1.29691765463002,0.458329466205486,2010554
