"mkm2d_ptv2_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ptv2_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv2_wavelet.HHL_firstorder_Median_250","mkm2d_ptv2_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv2_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv2_original_glszm_LargeAreaHighGrayLevelEmphasis_249","mkm2d_ptv2_wavelet.HHH_glszm_LargeAreaHighGrayLevelEmphasis_248","mkm2d_ptv2_wavelet.HHL_glcm_Imc1_247","mkm2d_ptv2_lbp.3D.m2_glcm_Imc2_244","mkm2d_ptv2_wavelet.HLH_gldm_LowGrayLevelEmphasis_232","mkm2d_ptv2_wavelet.HHH_firstorder_Energy_228","mkm2d_ptv2_lbp.3D.m2_firstorder_Maximum_227","sub"
-0.215016721894993,-0.35429355973527,-0.247359078871502,-0.208284091666466,0.251648618467469,-1.06061722392545,-0.491783614607576,0.113531110112019,0.332967538013997,0.248065746933748,-0.178587061052648,-0.419946303865676,1085983
2.15618959609117,-0.301513231059363,-0.209469600405105,-0.285126717072162,-0.487854766930297,0.471327082243938,0.292932779397378,0.518765947884583,-0.898958130308313,-0.268087458805995,-0.0241894456989531,-0.311000608244509,1125173
-0.315698276904563,-0.410793517803921,0.820161733574539,0.0962060145744305,-0.068127845143678,-0.774325341962405,-0.638046227771935,0.649591506418569,0.47031514751399,-0.084168503107116,-0.464779117864905,-1.64403622438761,1154608
-0.299706582920875,-0.564859634212535,-0.323059939524826,-0.238733693054912,0.296351170867125,-0.350885346063449,0.557728518813517,-0.603754953690156,0.0596045034650072,-0.652103340142851,-0.263965561901959,-0.419946303865676,1181124
-0.312234054590158,0.0669398760031129,0.551851125224872,0.0768580078285025,0.468604084714805,-1.62581062013511,-0.608987185088667,-0.390903642966272,0.482733992472587,0.168941215186544,-0.425737897373512,-0.419946303865676,1183075
-0.318885566437827,-0.144735651726549,-0.851788458702262,0.183282236061302,1.46783831009182,-1.31553464539839,-0.640927160491538,0.393844929474604,0.484593266911304,1.73377944406392,-0.52393389667942,-0.419946303865676,1232870
0.499258661553783,-0.00482872869716724,-0.246328052567014,-0.265390000636917,-0.193088238232332,0.514138475380736,-0.408773946244921,0.635270255806467,0.013065560746912,1.00328105790625,-0.200687736055011,-0.311000608244509,1279943
-0.285351651648349,-0.648362493170687,0.158265954432646,-0.155829423610384,-0.285308194431984,-0.688782970865453,-0.398208324665139,-0.56938720132937,0.378476597622798,-0.596576859933661,0.494283059915033,-0.419946303865676,1329352
-0.265129851038284,-0.760707976423936,0.746310200589843,-0.236369879646141,-0.675943925596537,-0.339389932821072,0.39943531628672,0.395958213049501,-0.0917757045780574,-0.515011217667175,-0.229737105066105,-0.419946303865676,1330263
-0.321151319812791,0.897283674397516,0.000151187676271546,0.551974989999865,0.104683793175533,-0.737765069907951,-0.63330709783656,-2.74916639559155,0.47826599868328,-0.311150251850718,-0.426116725861915,-2.64874341048086,1364384
-0.311395457162455,-0.550835220306771,1.83472518693475,1.37398232257995,-0.131918716784158,0.000348170794430737,-0.623969331312412,-0.306471615979037,0.480128131653262,-0.414483893280892,-0.408019350196977,-0.419946303865676,1386095
0.0225617573219541,-0.0761634978823314,1.3844511022047,-0.287461882808554,-0.540616181827627,0.267555114084801,0.411265455824414,0.114392644624673,-0.169663193241658,-0.638895431495995,1.11801223719629,-0.158582845865045,1458656
0.376773178958178,-0.0231652020592322,-0.447437084409677,-0.208043855567151,-0.199749666494349,1.40937641087415,-0.349992092294028,0.64556443926501,0.146349264911535,-0.0336575859218283,-0.367366486706721,-0.419946303865676,1485662
-0.291803920698505,0.100866849944845,-0.46809141336667,-0.224191636940343,-0.586170085354969,-0.500216033556258,-0.281025537710257,0.428513959377771,0.265747953647705,-0.314370005515671,-0.089657629469611,1.42600664784058,1497807
0.0231385995080996,-0.65955781597208,0.573795946632773,-0.23487192415099,0.024214580700919,0.222662674784232,-0.263058577755997,-0.240251594568015,0.235904923021794,-0.374680189966745,-0.402047833132045,-0.311000608244509,1501387
-0.324773905203133,3.21720642365582,2.01960705522736,0.127689183021914,-0.157391743383125,0.157164805109798,-0.652291112519594,-0.347309251781109,0.482490468333481,3.22993496588752,-0.526471634475615,-0.419946303865676,1518948
-0.317699922738142,0.920335100600001,-0.00616856918396908,-0.152867049431823,0.0336179442917214,-1.56342271293475,-0.503188216107212,0.147386011214858,0.420880027605188,-0.279768549131707,-0.188638870381124,-0.311000608244509,1526417
-0.277637609289488,-0.767002790337742,0.0965199032902164,-0.148234416684665,0.224178612478986,-0.181014243966344,-0.190483422066623,-0.676222748661928,0.21579377586117,-0.30159454543629,0.2870922703455,3.92319524329543,1565177
0.497935482298607,-0.301166053616042,0.0936561059226173,-0.147299781093441,-0.304398937648565,0.0328290207925358,1.24914703392054,0.247938181337612,-6.52215676854394,-0.143247836034279,-0.200262993940986,-0.158582845865045,1606693
-0.105587886253471,0.452902302314021,-0.734727497610563,-0.217294065202002,0.646652950111862,0.44454264487361,-0.362154026763634,0.920483316694095,0.276381005241901,1.00072885549988,-0.519954951891352,-0.311000608244509,1612262
-0.306233496998475,-0.386333762334437,0.130301396038137,-0.158034615212612,-0.575456656495358,-0.14036575649174,-0.406705449764355,-0.189485548546735,0.384108288674436,-0.528218467078738,-0.148517382987201,-0.419946303865676,1614566
-0.166542004315897,0.833729806830941,-0.154461961433028,-0.055211363533609,2.4612817874446,1.95142801490024,-0.450099357893409,0.182178021356398,0.434296245649924,-0.0425945200074643,-0.507690599047156,-0.419946303865676,1644034
-0.182473363001415,-0.442488756897065,-0.892094181660048,-0.235744914992347,-0.421032995720101,-0.475926227873574,-0.238876263118831,0.255549640410225,0.363381372866668,-0.13968574261732,0.020564035167456,-0.311000608244509,1668599
-0.313640315960016,-0.520814903447751,1.58514035683174,-0.0361796542656014,-0.339639277862095,-0.885253543320212,-0.627634093302268,-0.860915266979881,0.473698251922158,0.163836483172031,-0.288764246614779,-0.311000608244509,1671370
-0.292471471929297,1.24336341216027,-2.41276710157704,-0.0621729922817839,-0.34261989661582,-0.486027016914614,-0.629789404955978,0.20681295794266,0.474789122950849,-0.43128721275612,0.0176100238118672,-0.419946303865676,1684230
-0.313468000022009,2.81743427728007,-0.501019291439006,0.0185340874129456,0.193442685429815,-0.177726008810927,-0.565689568064231,0.125366628668986,0.480806686499119,1.38520466525185,-0.555867604446894,-0.419946303865676,1692385
-0.0865937122690013,-0.632607370439502,0.0605286258046556,-0.267527199693498,-0.672391324935106,0.760765391979602,4.8260694552921,0.264975351664232,-0.10656445328705,-0.658551859238334,0.170286487509543,3.02342609155918,1720713
0.353300313704587,-0.507078759117847,0.125079416431702,-0.245981241047139,0.499445993183348,0.494110790272267,0.1632876345505,0.142205879877923,0.137785987670146,-0.377180733482026,-0.0155661805400196,-0.158582845865045,1738800
1.0697813647428,-0.428081000444628,0.30170664397286,-0.290277884591295,-0.225624834818367,0.0706331168088267,-0.00337070296297331,1.22328783252201,-0.457741339536634,-0.620724824769909,1.98940371687144,0.14339372755531,1740845
-0.315774651613951,-0.0443991891828161,0.604179440149196,0.035235803644892,0.00151184690730271,-0.866899259566669,-0.643079419674288,-0.043850544765962,0.481153771435895,-0.356015663196667,-0.0822013658472656,-0.419946303865676,1742294
-0.306446549750808,-0.452462599097278,0.5593224719494,0.125357950799241,1.28193278842532,-0.827409467683851,-0.591859196201286,-1.98790049867997,0.467491695327011,-0.534411023181959,0.0723537546583008,-0.311000608244509,1767700
-0.248586414533674,-0.327414930432752,0.0646041248307583,-0.291324727976836,-0.600569432996479,-0.689281148964058,1.14803527415047,-1.06046935483616,-2.01202144709493,-0.400664250838266,-0.215305091330562,3.46555296314064,1768972
-0.198281350691791,-0.823629475246082,-0.327961394127534,-0.205409676776025,-0.674840599086097,0.307189128303515,-0.00769371767802359,0.60416208664677,-0.38058045704273,-0.450165551759249,0.0620421792893719,1.21471930198096,1889409
-0.319170551122314,1.64411476510583,-0.0417849796713392,0.0119007941966537,-0.0288801775645303,-0.0867751342880143,-0.534956418954419,0.56258277038026,0.477018176592066,-0.193169143113241,-0.554419237872477,-0.419946303865676,1915938
0.417114895835222,-0.386671086380163,-0.0100848644761767,-0.258154049889847,-0.117620134321192,1.08732407879633,1.82804420431475,0.931850536925149,-0.236065160496806,-0.678486777427464,0.0905697249179173,-0.419946303865676,1916742
-0.320988150166261,0.686683849529058,-0.0506326470464501,0.188013721441823,0.125862323179279,-0.900784108222625,-0.616328329574698,0.422522336924906,0.480309329143167,1.0660227933063,-0.570004378979319,-0.419946303865676,1919296
-0.311649902491673,0.104193002313937,-0.277677395020357,0.0791891610480481,0.137074007980602,0.185564658150112,-0.569447975417901,0.10046787061442,0.47980914503563,0.752077404443964,-0.546551617999161,-0.419946303865676,1926770
-0.138873849302228,-0.80955969216711,-0.0506535115748459,-0.194230264712724,-0.714881285331304,1.25710885037244,4.63680257574252,-0.00944483900883055,-2.13518635717504,-0.588944082930861,0.245149005155357,0.640167279239969,1938156
-0.206506054841573,0.836125073502858,0.541528176391312,-0.101883046332856,0.74858036106292,-0.0771930586681516,-0.230069103128762,0.865483278480749,0.344175871988065,0.303374733046071,-0.345660125824676,-0.419946303865676,1938561
-0.301454048722618,-0.242970189915374,0.0105541560558859,-0.0581933619210866,0.123216408623942,-0.678658704861318,-0.584665249213642,1.04502634047106,0.463702076105566,0.378115252886284,-0.485719339115313,-0.419946303865676,1966316
-0.286810677745165,0.0497570080029287,0.473485238748096,-0.138500333163309,1.41632417791203,-0.451109549301848,-0.40885040652468,-0.175127352756029,0.433473540695893,0.449934549777347,-0.441339387629639,-0.419946303865676,1967281
-0.321999410914201,3.76917757533022,0.880291458852295,5.59490263805596,0.0558831725357935,-0.216858604375898,-0.557945676885151,-1.5027100657142,0.486862117447863,0.155823199334181,-0.567818332271679,-0.419946303865676,1973544
-0.312890243962024,0.776566771764029,-1.38193366770161,-0.0531817793939717,0.428563797258112,-1.4353928161849,-0.526715145001646,-0.287139106193581,0.476322915436633,0.0395904485524023,-0.343094295398728,-0.311000608244509,1975401
-0.103313954373208,0.928593077684633,0.262972832049166,-0.181894184917085,0.293726447713074,0.0874502008454234,0.204336214101802,0.427214362802174,0.425865448963258,-0.238164591838047,-0.388592088291777,-0.419946303865676,1976407
-0.312108491235974,-0.546797533799566,-0.252971675863833,-0.0450618356592702,-0.117709518151964,-0.923017294391695,-0.617746094350752,-0.563606788261872,0.46603150692778,1.44292747483605,-0.44251635711324,-0.419946303865676,1978972
