"mkm8d_ptv4_wavelet.HHH_glcm_ClusterShade_229","mkm8d_ptv4_original_shape_Flatness_226","sub"
0.404443791703566,1.06854900054944,1085983
0.433667975770731,0.354501163226146,1125173
0.172549995266724,-0.0765557024615884,1154608
-0.601918174887208,0.940097272090689,1181124
-0.262636419294859,0.263638859654381,1183075
0.134568914627571,-0.783737688736107,1232870
0.302026335724895,0.217784317271122,1279943
-3.70321983572854,0.0872473650047468,1329352
0.359131308788521,0.336280957137563,1330263
-1.33403116069947,-0.144506452321763,1364384
0.630035788866653,0.398415274521501,1386095
0.826089456023145,-0.0809947408050252,1458656
0.260350053056768,1.12333587222391,1485662
-0.384348245598881,0.254443162346087,1497807
0.384949092872553,-0.400284443105829,1501387
0.475421133891006,-0.450057641241647,1518948
0.206739409579058,-0.525074134691773,1526417
-0.342749033395154,0.444061371837965,1565177
0.3830690430755,0.221615235466569,1606693
0.319831817996498,0.21928706026013,1612262
-0.0679131015094052,0.18267410233689,1614566
0.288088042745043,-1.07505745225567,1644034
-0.0765833841782734,-0.19271172103873,1668599
0.967155939316739,-0.44522034030958,1671370
-3.23385200839353,1.40585379166578,1684230
0.311761551982574,0.184773060648873,1692385
0.948147135145113,0.609173693462105,1720713
-0.0595069597078997,0.518697089942241,1738800
-0.328558594270542,-0.763911899317794,1740845
-1.68049469343685,-0.229245588760323,1742294
0.276552854961011,0.615858597067115,1767700
0.370578364508761,0.867226509087011,1768972
-0.0263842339263248,0.65128820372738,1889409
0.349929387512651,-0.934543667731333,1915938
-0.362302919797757,-0.854858886244333,1916742
0.240020718386476,0.38050359346979,1919296
0.353182679146826,-0.0254910671831784,1926770
0.0897582595569007,-0.0337350986210833,1938156
0.149636364671631,0.293309277260542,1938561
0.0429517654427444,0.00897077652345285,1966316
0.195043443233643,-0.143067875126322,1967281
0.383483522821146,-1.08878571869793,1973544
-0.0427499794397085,-0.540590577089829,1975401
-0.144976231815168,-0.495843977205152,1976407
-0.363520525307769,0.336696359453494,1978972
0.175116477826767,0.935643905895661,1979045
0.359176969791641,1.10668716797307,1979422
-1.34018284339247,0.204109063235925,1980052
0.371787338306155,-2.52672000499259,2001182
4.93659330764216,-0.552587334400149,2002465
0.340239492042416,-0.697492860114198,2004451
1.11064209489116,0.485365118595023,2006164
-0.0651181267422878,-0.202930984158243,2007309
0.348551340745054,-1.08112034874081,2009915
-0.0574988122717357,-0.470868967055197,2010259
0.241859207643471,1.83648676188113,2010554
-0.103091229934736,1.00645768804437,2026671
-2.99234609665805,-0.040538619417863,2033049
0.164381090234851,-1.64813133983218,2034136
0.133292304464226,-0.0430994840681407,2040495
-4.49791446946088,-0.609546596200827,2047354
-0.347713286492728,0.370480608668459,2051378
0.0916706961573975,-0.321572124568705,2055667
0.367643559474311,-0.386594085754414,2057358
-1.26276506804308,1.44640873052715,2059713
-1.30966964303891,-1.10379447896248,2069079
-0.218908800664946,0.706680065223885,2070958
0.00460527973694132,1.18830942535053,2072215
0.35329100001738,0.150929196347003,2075832
-0.028667440634687,2.30977331229841,2075846
-0.311526414794979,-0.0907788594653658,2076301
0.423660854375775,1.99653129808098,2078198
-3.97272683665473,-0.820048186814256,2078899
0.260496535866954,-0.686837964679542,2085349
0.0445635707995621,-1.02033216210057,2086044
0.268988867590609,-0.452509942242908,2091555
0.352323589513742,-1.45602726078191,2092954
-0.241528113187773,-0.41029514334942,2096627
2.04036514601149,-1.59074879993936,2100050
0.305795785480988,1.58065234655508,2108003
0.217736471709053,-0.412078253083638,2109902
0.253093435351879,-0.932943541661823,2110540
1.30201173615781,0.368372958548042,2116787
0.0960721590541359,0.497597158254644,2119177
-0.146352364501734,-0.67315856680852,2131601
0.398246182994182,0.585970535817795,2132424
0.44009438299432,0.506313117686807,2132982
0.253391731827437,0.655512890884484,2133204
1.96953402278816,0.718528317831968,2133380
-0.738475349657524,0.410189399695441,2134220
-0.763594033004391,1.50489351973277,2135748
0.436939140165863,2.50683291924087,2137799
0.261694726260047,-0.0241718346306113,2138375
-0.495403333137817,-0.803339985994947,2138678
-0.31252033735066,0.838891761099901,2139733
0.396348727401563,-0.323179353497835,2141116
-2.54552947522541,-1.39334646671905,2144796
0.0112999079944429,0.247897703521671,2145166
-1.0294852387961,-0.220848138086215,2145694
4.41871855054223,-0.680645905236702,2146138
0.307878277258391,0.961153264474309,2151024
-0.00203368279205654,0.147710412494545,215131
-1.795394102265,-0.725420374358428,2152442
0.222059624240129,-0.318281959112134,2157529
0.158816511956966,-1.08213574862087,2158101
0.437611209783088,0.411020563117986,2158329
0.202498231272093,-0.0449011361832414,2168082
0.340510769492628,-1.32195934655551,2172217
0.0695428592353613,0.767838530156714,2176530
0.169289863815744,-1.16095191136702,2176784
0.514214901256499,-0.326679393542421,2181724
0.367903621616861,-0.0538399942672705,2183291
0.334210998489161,0.324847844266883,2183356
0.176033562476009,1.98496746901116,2185290
-1.13190239748438,0.484743669977682,2186951
0.157164350027678,-0.701408966275634,2196212
-0.258091279758607,-1.60781421162957,2199403
-1.97047059697324,-1.75153789020042,2200416
0.280046205427356,0.774373310288047,2200813
0.204140764286386,0.411515256365708,2205389
0.941661516966797,-0.673653556231574,2212664
0.214725422586689,-0.478065982504507,2217034
-0.591104457616246,-0.718760778992513,2218615
0.160437884527275,0.4528461440756,2219842
-1.2875874753039,0.846020991097519,2224150
0.365921911211977,-0.432346048329595,2228399
0.415693913934094,2.11232728112218,2228400
-2.52603850185988,1.79118606867936,2234271
-2.90443586745675,-1.02785514641207,2234422
-0.400608886408653,0.302116645225732,2237571
0.15605811402551,-0.847143337081605,2244172
