"letd_prc_original_shape_Flatness_250","letd_prc_wavelet.HHH_firstorder_Mean_250","letd_prc_wavelet.HHH_firstorder_Median_250","letd_prc_log.sigma.2.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_249","letd_prc_wavelet.LHH_glcm_Correlation_249","letd_prc_wavelet.HLH_firstorder_Median_247","letd_prc_wavelet.LLH_glcm_Correlation_242","letd_prc_wavelet.HHL_glcm_Correlation_242","letd_prc_wavelet.HHH_glcm_Correlation_241","letd_prc_wavelet.HHL_firstorder_Median_239","letd_prc_wavelet.HHL_firstorder_Skewness_234","letd_prc_wavelet.HHL_glcm_ClusterShade_233","letd_prc_lbp.3D.m2_gldm_LargeDependenceEmphasis_231","letd_prc_original_glszm_LargeAreaLowGrayLevelEmphasis_230","sub"
-0.4623670994657,-0.205048128221116,-0.15389801232528,-0.449575622862211,0.287665202412351,-0.73366182785539,-0.562747008177015,-1.5145878447276,-1.97800571160807,0.155690733471607,-0.389983733580845,-0.240715845597487,0.084879558461415,-0.178790140293695,1916742
1.37700705184394,-0.179178081229206,0.790797085334335,1.83319820237179,0.0794442738159494,1.01416816971536,0.303918160315764,1.7980484647148,0.787656688148363,1.67602476051519,0.18589123274351,-0.202626840640618,-1.18269437711737,2.18968225958401,1980052
1.63032286950499,-0.0386283102354841,0.879726620701218,0.30520099155658,-1.34366802080548,0.395244462061713,-2.98739337595755,-0.807142338232868,1.23260825414836,-0.669153811005541,-1.06142771660658,-0.296299665647474,-1.02175154698901,-0.0384753097838644,1926770
0.0217609510748518,-0.335975689113743,0.328817553466873,-0.076771817326292,-0.871429778564282,0.559576899736742,-1.18594559229079,0.253635748003148,0.902619073650519,0.55368893572647,-0.479466530340014,-0.238241270183829,-0.683224652955526,-0.21602531435162,1979045
-0.395939666445105,0.0534741877330213,0.788696746963365,-0.449054056373579,-0.177168363407725,-0.447526337440002,-0.593429463073671,0.171144636618004,-0.0150148046927637,-1.10686057467441,0.00597083685361716,-0.210598112040004,-0.048501729341486,-0.66464713120527,2196212
-0.237738205342645,-0.299235776425086,-0.0585901414031673,-0.458193683236268,0.571209062725584,0.153835661092126,0.871632536380903,1.27804255810755,1.06200997955961,1.04663885499969,2.84606352061708,2.70913100826854,0.569886806279261,-0.590725259268323,2393207
-0.752260725158333,0.737702537386126,0.928880368615768,-0.020076778599596,-0.606441730906189,-1.1786743358223,0.14793717956259,-0.344107315390315,0.289901628393524,-0.30595530016428,-0.804810907879914,-0.322722028558925,0.392205722311166,0.708787392541105,2146138
0.909120020681207,0.206757116889057,-0.233516028821481,0.165062136914563,2.26340918500824,0.111176666223935,0.715571051802931,1.85290423434877,3.55409591128792,0.214628329967896,0.351765001938936,-0.203673114219115,-0.947002534779419,0.903710163424039,2228399
-2.18358983681797,-1.12800128130561,7.7469273018665,0.0456197924639848,-1.29485025582123,-1.8619191425312,0.235861314997259,-1.14001652754194,0.508247216585701,-4.70763986050936,0.416981553334077,0.480898220726908,-0.845489883269976,-0.0768708684877561,2144796
0.592483730435698,4.79773236874832,-0.0675296474548683,-0.310085343720154,-1.59930301310368,-0.157496625347387,-0.285050915012697,-0.742639632254802,-0.456047106493319,-1.07690880087826,-1.19992513435398,-2.56094027274805,3.03228947549299,-0.335262399193435,2234271
