"lemd_ptv6_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv6_lbp.3D.k_glcm_Imc1_250","lemd_ptv6_log.sigma.3.0.mm.3D_glcm_Idmn_250","lemd_ptv6_logarithm_firstorder_Kurtosis_249","lemd_ptv6_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_246","lemd_ptv6_lbp.3D.m2_glcm_Correlation_246","lemd_ptv6_lbp.3D.m1_glcm_Correlation_246","lemd_ptv6_log.sigma.2.0.mm.3D_gldm_LargeDependenceHighGrayLevelEmphasis_244","lemd_ptv6_log.sigma.4.0.mm.3D_gldm_HighGrayLevelEmphasis_244","lemd_ptv6_wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis_244","lemd_ptv6_lbp.3D.m2_firstorder_Maximum_243","lemd_ptv6_original_shape_Elongation_242","lemd_ptv6_log.sigma.4.0.mm.3D_firstorder_Maximum_241","lemd_ptv6_wavelet.LLL_gldm_LargeDependenceHighGrayLevelEmphasis_237","lemd_ptv6_lbp.3D.m2_glcm_ClusterShade_237","lemd_ptv6_lbp.3D.k_gldm_DependenceVariance_237","lemd_ptv6_lbp.3D.m2_firstorder_RootMeanSquared_235","lemd_ptv6_lbp.3D.m2_glcm_Autocorrelation_235","lemd_ptv6_logarithm_firstorder_Maximum_234","sub"
-0.214086622286523,0.902740968189103,0.68034628818846,0.18582107794547,1.13441655000717,-1.4396424066197,-0.407494329154851,1.63400447288961,-0.192170338771009,1.81727354977701,-0.124009264114238,-0.630257158729284,0.348707207674845,0.451883277939118,0.561169635136453,0.311551902342458,-0.928342790932134,-0.65538157745637,1.10419109963101,1916742
-0.178208928841156,-1.25808680386166,-0.552558668351917,-0.710644036005037,-0.54577106820181,1.44476505297587,1.51324602508486,-1.03920505300081,-0.723183694010099,-0.684165854865133,-0.0296793642501293,0.472858873964065,-1.01210932397854,-1.32136791402884,1.19863069119745,0.566514590390807,-0.655878712235041,-0.17834266687797,-1.65538786092367,1980052
-0.0204141433657314,-3.71598020196835,-2.27180119299947,-1.05544318632506,-0.433345999470083,2.45881731507891,0.35108406251501,-0.821598171818556,0.829695927683996,0.613350742213266,-0.145497317172713,1.61263285642622,-1.06640041380689,-1.27930384914001,2.98836793974935,-0.371453608641442,-2.20255532141406,-1.3439356547018,0.582050256996116,1926770
-0.197820103016074,-1.23680503514223,-0.513248548004345,-0.725895987142964,-0.554558719856449,1.34143977720957,-0.158697505195382,-0.530324055089987,1.35366706693445,-0.762723202544815,-0.145497317172713,0.904940437160189,-0.522817398775341,-0.471352152273747,0.699582138278346,0.564290520515917,1.22653009911981,1.10542638000351,1.29862168214357,1979045
-0.0966116889458971,1.37334948561798,0.94067137107476,-0.0153607666927529,0.266020621175419,-0.912581467448934,0.523849350817273,0.211977647198741,1.00119333806937,-0.0794645925205992,-0.0318719481916284,-0.08716422296195,1.02447809462388,0.31622376316092,0.451807456140433,-0.729301364511526,-0.953263409433261,-0.677336980222989,0.825223183800438,2196212
-0.211816791753407,1.38744326423567,1.36863670453987,0.862859337903673,0.873450900363512,-0.904254084148119,-0.133195279947556,1.99308078841201,0.101461460072858,0.472681277075845,0.32104219586117,-0.423483845679906,1.80058327998981,1.08469283948619,-0.333206989447634,-0.581897832099242,-0.224553335394632,-0.187982661296568,0.615419385683228,2393207
-0.169908776151131,0.611794717101351,-0.634469796251996,-0.721207499276641,-0.540018606092827,-0.282836235315334,-1.21963222440133,-0.476065066695005,0.279931333859563,-0.83770789446436,-0.145497317172713,0.354260420142779,0.58644536666741,0.00920579080169177,-0.225484471724901,-1.23686342316198,0.440564212140124,0.306104662648661,0.602114743271369,2146138
-0.0371686721931842,-0.847884684876425,-0.970392929627194,0.236944810259187,-0.434350477869655,1.55786048288789,0.0328608000213461,-0.77839307679807,-0.504540865333992,-0.667013047428691,-0.145497317172713,1.19007470491377,-0.957644443422762,0.698695237038986,1.78034720505366,0.0102180699275455,0.174274442000359,0.23348033339767,-0.138330182312129,2228399
-0.163170065747593,-0.30084681435885,-1.38555279027959,-1.11360503408174,-0.552419784923313,0.184973875737272,-0.584756570627441,-0.697049443739786,1.68164155964229,-0.734060307782979,-0.145497317172713,-1.47199659824902,-0.124110489986682,-0.923222899611895,-0.249230053386727,-1.44868604481816,-0.549650466630775,-0.328895511987283,1.2541750814941,2144796
-0.192127269348023,1.0739150875329,-0.647280373139812,-0.564050646860957,-0.218806113628068,-0.789529351119627,-1.63682944772685,0.0268783805612523,-0.311642854911271,0.327836340079268,-0.124009264114238,0.000334578127510584,-0.340246461560888,0.384491556712181,-2.28279212772591,-1.5437100362045,1.11598827478707,0.663123970018931,0.786409188380005,2234271
