"lemd_ptv_original_firstorder_90Percentile_250","lemd_ptv_wavelet.LHH_glszm_SizeZoneNonUniformityNormalized_229","sub"
0.818715342656856,-0.0439412751471411,1916742
-1.65286469301068,1.70284216720796,1980052
0.716478894887819,0.0602515566969955,1926770
1.37671775131762,0.35971588386171,1979045
0.747140957894396,-0.23393990662458,2196212
0.711357169115247,0.0454523914084139,2393207
0.744485855488121,0.142282571369193,2146138
0.0365435762037392,-3.50802544490287,2228399
1.3923967187885,1.36429428414924,2144796
0.78603066166515,2.25840999189299,2234271
-1.15712448701408,-0.6815370071488,2296332
0.807936757029662,0.422045243076782,1684230
0.11588534689411,0.0641949860533009,1720713
0.0502581895014531,-0.130481086856487,2186951
0.721500415687293,-0.454706617624591,2439458
1.37033610720907,0.177239188799307,2135748
-1.08276932275344,0.985816702987184,2141116
-1.12497010918534,-1.34039398651312,2108003
0.754436377667055,0.295443773911004,2006164
-1.73816957454723,-0.719313459932798,308862
0.746696513338767,-1.15945737950736,1085983
-2.33678749622326,0.284057508224431,2004451
0.700533275322716,-0.701720436820137,2359944
-1.70069833109327,-0.380799198915625,2069079
-2.32370441580202,1.01028317350249,2059713
0.692180762619821,-1.45414983613985,2294873
-2.29151519679929,-0.205887179433001,2033049
-1.72534729056073,-0.0327844460496578,1485662
-0.527547693590853,0.488111621696738,1526417
0.711324084639104,-0.96187356402239,1386095
-1.67274165596888,-0.404825346121894,983079
-1.06965491455391,1.88091014968085,2132424
-0.409440505502498,-0.0810731932420952,2138375
0.765327318760798,0.909304207131901,2490180
0.733516302165665,0.38858184698843,2034136
0.711553772882773,-0.0580471854014303,2510402
0.129865880328616,0.136452374247181,1330263
-1.02019398869781,-0.375189060037002,1768972
0.731741305381407,0.420449594561081,2306459
0.167869549622114,-1.23758356918913,2181724
1.31431684271918,0.0348769774907215,2217034
0.144908337612444,0.524089056527431,2218615
0.141902188419476,0.59832752992415,92173
0.741421442483184,0.6025323263444,2414406
0.700473986770334,-0.564718911972101,2381907
1.39152978840034,1.19002994469878,2002465
0.759043756948782,-0.682341005049106,2474709
0.756726526095338,-0.212298933654572,2176530
1.36539502853191,-0.901988500750658,1279943
-1.75558620897309,0.223484853066977,1976407
0.145810401957565,-0.109266389612749,2250836
-1.76592393663609,-1.52272038005959,1915938
-0.488193489630702,2.17727490133827,2133380
0.736297960012764,1.11351326507039,2271329
0.720347655920065,-1.04272172193426,2286108
-2.37796727522655,-2.21705259558847,2040495
0.140436077673551,-0.150662643817873,1125173
-1.06031037993691,1.43708754952685,1767700
-0.430627013510886,0.217469761404028,2138678
0.74693439950573,-0.780851598248863,2443354
0.832225959416933,1.19429767187543,2234422
-0.538475086164949,0.537450935938843,2151024
-1.14853950462925,-1.38441012593591,2057358
0.72610164652655,0.609934412734473,2425694
0.703006413110199,-0.170901336284218,2500377
0.727256602166089,-0.058720738863128,2183356
0.179700470456205,-0.0921962193172271,2131601
-1.01373051174783,-0.218113266070186,2152442
0.791288238737992,-0.480423042476443,2306893
-1.70041916252687,-2.55608530796726,2009915
0.716827892193688,0.55310389437056,58325
0.688972593174294,-2.02419081100174,2395943
0.713817717234818,0.958899705157217,2480330
0.152725130667339,0.196020654919569,2076301
0.114354677502258,1.06567975845883,2205389
-2.32659813633269,1.22385732669309,1975401
0.72825967663749,-0.574721113952118,2250648
0.11855786988738,1.65980970837032,2185290
1.35107925859134,-0.968839193363343,2091555
-1.0472727540725,0.46837737675418,1232870
0.775090167052933,-0.422048085813034,2139733
0.728688310912484,-0.521380795355823,2559453
0.709062482550856,0.0337065615031751,1938156
0.763199225709025,-0.978032584489423,2158101
-0.549550480532767,-0.785945917341665,2199403
0.715211510585988,1.38530262564326,2430773
0.769644403723087,0.336087898716473,1738800
-0.463523522984805,0.4803181912125,1565177
0.156265681984919,0.739274903199465,1978972
0.746622732029137,-0.165815111783733,2487135
0.0858133147773433,-1.51447643420274,1612262
-0.46815132387902,0.390145357109817,2051378
0.786121717170288,0.280751610082056,1497807
-1.10739837297862,-0.280484754873197,2026671
0.815198579955972,-0.365892789640456,2340322
-0.519963297022144,-1.56421111135827,2293123
0.777141258182356,-0.214791422765326,2395415
-1.70186931660067,-1.03055106798054,1966316
-2.33769402550874,0.204955449110563,1973544
-2.33283770750276,0.579856036903058,2010259
-0.492045928012106,1.49105706124799,2145694
0.732051069768665,0.489104368296458,965005
-1.10717424761147,0.690498046079284,2096627
0.71810142493799,0.0907664162912647,2047354
-0.480438327391984,1.53779230652274,1364384
0.744425542195329,-0.653502369832151,2244172
-0.53055501391572,0.991737552750447,2132982
0.700314346853367,1.29142529030072,2134220
0.726816402963593,-0.397128242511822,1889409
-1.69882481283802,0.0586066973802506,1938561
-1.11451504874522,0.968511484790546,2055667
0.149908046080299,0.930908651680775,2176784
0.732732668533819,0.148968521690904,923666
-0.498043514053562,-0.312109690358654,2086044
0.141748770140721,0.258021165841587,2078198
0.710296343202083,-2.15893184053313,1501387
0.68925710502998,-2.6136160406199,1518948
-1.06130262143825,-0.299308323878002,1606693
0.700287849994155,1.1046837303953,2305115
0.761082917171984,0.76631143985842,2237571
1.37068956945531,1.43168120641626,2285214
0.713077415483232,0.514847565043566,2426863
-1.81790799297261,-1.72578728184967,1979422
0.787103930854739,-0.401186983815285,2480056
-1.08404571013175,-0.0753709781950557,1668599
0.768875262848491,0.210980728129117,2339674
-0.503842007672206,-0.343449880789399,2133204
0.681262885492403,-1.35961354354141,2294852
0.735000565456023,-0.378213585460821,2445526
0.120690427879518,0.154639305091155,2200416
0.0888261979787304,2.28288009623185,2168082
0.735666134353311,-0.800036610314457,2075846
0.693253885417923,0.486211090646748,215131
0.115090953487942,0.359206393418811,2274521
-2.36375807828878,-1.23419173340506,277752
0.154482487277371,2.08790230966404,2078899
-1.13036617260523,-0.652088348500432,2172217
0.145198192757419,-0.295552184365084,1614566
-1.04556275510863,2.18471056214944,2100050
-0.462662814234863,0.226694078529421,2183291
0.6948502845876,0.344056295748854,2336735
0.740105456207548,1.05431773194525,2352038
0.714398452265182,-0.240051566684088,2305114
0.710435122332101,-0.217307317572958,2448298
0.121179009468587,1.14178195852319,1329352
-2.30164526813747,-1.86877078824359,1183075
-1.11120469804151,-0.505814436179621,2110540
-0.5047733503148,-0.0603870105596957,2070958
0.696356433405318,-0.39054547436776,2340155
-1.73754741072595,-0.418006133010043,2075832
0.661031289156074,1.06968870552764,2498991
-0.454908969519532,-1.76157980393255,1919296
0.715445663770021,0.192413949007608,2401405
-1.14676633773859,-0.485304259885317,1644034
0.71703671965041,0.348494082576162,2405144
0.738303450193873,-1.15210756740789,2158329
-1.12369833313889,-0.643505148072578,2319068
0.769306824953232,1.3617013455551,2504802
0.724943177491314,1.36035378092186,2331869
0.713880811965872,-0.319054688309503,2317120
-1.71688073888918,1.35145214582733,2072215
0.0353609525730888,0.853274358164518,2228400
0.10993424014989,-1.31420547512531,2145166
-1.01435047969681,-1.87877223640039,1692385
-0.484570812688711,-0.222344487896434,2109902
0.70860537513157,-0.879466834153112,2219842
0.727652883922375,-0.150042550419465,2520618
0.792375927489088,0.0525259644138661,2419459
0.0652009541823876,-0.20022348965891,2276121
0.751686999142918,0.469960963018096,2350037
0.14865522773146,-0.0962568214833695,2001182
1.28548020836426,0.235769299658658,2278618
-0.471655423716246,1.24508040558668,1740845
1.35317243727338,1.55964310164672,2321962
-0.515760104637021,-0.144322523525493,2212664
0.767130861885091,-0.0984946816705641,2453577
0.613544672094275,-0.536478114866104,2224150
-0.552372908409096,-0.380195941617695,1967281
-1.69249308822666,0.257281522132593,1742294
0.668073817634315,-1.98969761510694,2488660
-1.12942165472877,0.311044050173372,2085349
0.787679029812839,0.56036221292143,2247869
0.675080772981128,-2.39666808695268,2157529
0.721042722702056,0.485079678344198,2119177
-2.29951512560487,-0.599801816167341,2010554
0.763973636677167,-0.568316442738281,2493534
0.767161970076155,-0.49924940085299,2200813
0.722028376586461,1.26350478715796,2116787
0.7209310259972,-0.825651896889167,1154608
0.154830020668367,1.55797426702909,2267382
0.780971737840655,-0.170935964869756,1181124
0.127951445652647,0.218254328353047,2137799
0.737303815922424,0.668482166216691,1458656
0.157924517123956,1.80361433518485,2269346
-1.67858194435716,-0.967601940292796,2092954
-0.429301292201341,-0.678611672704095,2007309
0.828780635761881,0.145529951066916,1671370
