"mkm5d_ptvper_wavelet.HHH_glcm_ClusterShade_244","mkm5d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_228","sub"
0.226021297681101,-0.154410418242596,1085983
0.287538928649131,-0.465660591092274,1125173
0.313356111499592,0.14588009788531,1154608
-0.0973446462078905,0.454543036599784,1181124
0.41239405096615,0.328871090675941,1183075
0.337468909757015,1.17615103512438,1232870
0.0142871697572953,-0.36712021889034,1279943
-2.15442306797437,-0.281447982724808,1329352
0.0547670231416871,-0.367911902463703,1330263
-1.56098459627192,0.701344717068335,1364384
0.511076343953364,0.476080058172221,1386095
0.160025642053149,-0.464691464629708,1458656
0.221881636421464,-0.29813144304949,1485662
-0.0594670317336707,-0.280345811112539,1497807
0.336159731469392,-0.372370480669324,1501387
0.318446299505025,0.216035021067268,1518948
0.433341850101909,-0.128209798205284,1526417
0.204343085819182,9.32381951821568,1565177
0.22716926250686,-0.457794970726256,1606693
0.188063242174421,-0.302678975332606,1612262
0.226532514383615,0.160841764558594,1614566
0.143380280629856,0.126763829238144,1644034
0.495265707730038,-0.343635797779918,1668599
0.285230135314332,-0.0313495915951682,1671370
0.602603167818817,-0.0332201194978437,1684230
0.225743329871319,0.746799475256441,1692385
-2.07897842584174,-0.372773869712219,1720713
0.145467336488074,-0.370012819046217,1738800
0.400188159437923,-0.473952384786735,1740845
-0.542582678651522,0.0710938463656004,1742294
0.722118827399067,0.228069624549968,1767700
0.30308039158869,-0.368320990227733,1768972
-0.0532111533429899,0.813980647855916,1889409
0.17398154841831,0.144607545950656,1915938
-0.200160854056987,-0.436791669485609,1916742
0.235147003804083,0.272142354021237,1919296
0.24835008857502,0.128561608187991,1926770
0.0324550115003455,-0.439604806636705,1938156
0.187205673665781,-0.249862335818207,1938561
0.194846999048995,0.0459844645978127,1966316
0.172624473596395,-0.159012625644715,1967281
0.527939014503866,0.479507344600449,1973544
0.75858663188496,-0.0178265487373358,1975401
0.221828330436248,-0.171426503365279,1976407
-0.123302926880748,-0.0139915831208397,1978972
0.180552566161045,-0.0221722467030418,1979045
0.222315350228973,-0.309795876245313,1979422
0.49775192177681,1.13412080080818,1980052
0.275966527141261,-0.453610261796517,2001182
-2.72031005185618,0.389421770130012,2002465
0.26770419662117,-0.00935426361472867,2004451
0.301818229827465,-0.00594089375303419,2006164
-0.00597471236102056,-0.374206562978976,2007309
0.23077621551534,-0.227833050294135,2009915
0.326380048167796,-0.34077677361145,2010259
0.329337639922303,0.107417306637265,2010554
0.452234980155622,-0.142038499224727,2026671
0.0786903961464978,-0.210512476748883,2033049
0.140064782170957,-0.466491422699051,2034136
0.133235747717682,-0.000413064766648788,2040495
-0.964236178094173,0.845717592863611,2047354
0.122532349895901,-0.239221830889297,2051378
0.142817009196819,0.670108521455932,2055667
0.263306431191117,-0.353465146390025,2057358
0.305679452254601,-0.320634465552817,2059713
-1.88972967808839,0.0509845685399637,2069079
-0.0230798771545211,-0.278144003918664,2070958
0.411131734363821,-0.185417147469372,2072215
0.238905859165375,-0.338757807511527,2075832
-0.0181933165574832,-0.387254725220394,2075846
0.0633950734441334,-0.18549734855991,2076301
0.357732633806201,-0.452164752863624,2078198
-10.5661492644626,-0.456642468306122,2078899
0.284363910612558,-0.279134712764322,2085349
-0.2232202409517,-0.216133442165411,2086044
0.223642372959446,-0.232540607273912,2091555
0.23563783323374,-0.310851030604979,2092954
-1.66786186377683,-0.379049946166643,2096627
-1.30311595481951,0.0575129297974958,2100050
0.168504993629479,0.300434690555226,2108003
0.00459941601785021,-0.227332341191342,2109902
0.198519403224476,-0.286381082797047,2110540
0.0603084103407777,-0.389599734099204,2116787
-0.588737049206012,-0.13383736656155,2119177
0.289380992333893,-0.229099611617766,2131601
0.0865111533625214,-0.102040497837584,2132424
0.144500442738426,-0.469365991382744,2132982
0.212812677409832,-0.380841303987371,2133204
0.248327734778303,-0.215940084017548,2133380
-3.29625542983373,-0.37723376948845,2134220
0.0936594278831313,0.636430122612194,2135748
-0.40307982671841,-0.150438999215081,2137799
0.263514104232027,-0.384898608103332,2138375
0.619483922677481,-0.402270725682319,2138678
0.851104942120861,-0.215864418887833,2139733
0.261457526442027,-0.180879362124933,2141116
2.20212581688879,0.117533619559422,2144796
0.49495476127799,0.193685504767374,2145166
0.434789472531045,-0.305596087514041,2145694
-0.23815837257939,-0.201647563220951,2146138
0.501733187750687,-0.380240851090279,2151024
0.3290150439206,-0.253196682473189,215131
-2.75691984679431,0.370971317116464,2152442
0.233075040956995,0.189557614500194,2157529
0.375800715446016,0.0357611942388741,2158101
0.134174815733283,-0.349257805142708,2158329
0.247934719011635,0.253004488138285,2168082
0.234186799439404,-0.0988503380122838,2172217
-0.586263616870584,-0.189390188806668,2176530
0.319848912534006,0.681328104444487,2176784
0.954370888048317,0.0367485993166601,2181724
0.556769101212218,0.618003076679294,2183291
-0.206162337518282,-0.366329865528757,2183356
0.352172286444312,-0.132498193682576,2185290
-0.0732093040340093,0.915384944531413,2186951
0.281640756048407,-0.447453329828738,2196212
0.433042949484962,-0.0769768707936237,2199403
-1.47937411936905,-0.0543107907970065,2200416
0.273890923042337,-0.240961276204587,2200813
0.289567958473045,-0.3514772072574,2205389
-0.367641699492275,-0.302699069076582,2212664
-0.0401947688467029,-0.310774691267388,2217034
-0.668891957704846,0.0581903566058338,2218615
0.232247529199766,0.159588838017514,2219842
-0.83445947670218,-0.17192435102743,2224150
0.22312939556932,0.0611177223005999,2228399
0.141138325690161,-0.234742578300271,2228400
-2.58096885188878,-0.289846847625896,2234271
-0.680578832144455,-0.280112335967787,2234422
0.373262000087764,-0.341066323146755,2237571
0.334505490800762,-0.316960786071782,2244172
0.258349445414165,-0.238617347064969,2247869
0.219589327360065,0.000245230327549123,2250648
-0.0145460045659851,-0.38022682737286,2250836
-0.0216971101816995,-0.298923830723058,2267382
1.36207238028626,-0.20627971292013,2269346
1.66325031585125,-0.247111446620422,2271329
0.36261493746801,-0.373586197383337,2274521
0.196510054018051,-0.437915893730901,2276121
0.362901421075249,-0.126788976056274,2278618
-0.522252564652591,0.42499814064923,2285214
0.349368029423452,-0.446344418579733,2286108
0.286443366426027,1.72950577886615,2293123
0.0515693886421149,-0.48201170463311,2294852
0.292110034228374,2.00373642622443,2294873
0.273674429426357,-0.326650924214677,2296332
0.196261899438086,-0.230465600510259,2305114
0.0885194052608484,-0.364722671229924,2305115
0.365499334292628,0.262340700342255,2306459
-0.151485900474794,-0.28763440908729,2306893
0.174076765814895,-0.501174162208755,2317120
0.220090096989307,-0.496943956786857,2319068
0.240537749666923,-0.432182119023791,2321962
0.256443522357116,-0.417068199162689,2331869
0.284805913513502,0.0553905968968897,2336735
-0.0633761928800176,-0.488651272286561,2339674
0.173369991308318,-0.371613063453169,2340155
-0.806443021938973,-0.364829458548247,2340322
0.287481828600094,-0.276849252115371,2350037
0.520582064288968,-0.283742536359856,2352038
0.239333767127668,-0.112053025977875,2359944
0.224789652647829,-0.392651032129276,2381907
0.153951547252353,-0.435248191813746,2393207
0.157389330104457,-0.433172289659264,2395415
0.207262253815346,-0.382624391177707,2395943
0.200968473021483,-0.388167279050579,2401405
0.263758692961401,-0.441038387024801,2405144
0.543191249111418,0.0865911850892254,2414406
