"mkm10d_gtvper_original_shape_Elongation_250","mkm10d_gtvper_original_shape_Flatness_250","mkm10d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm10d_gtvper_log.sigma.4.0.mm.3D_glcm_ClusterShade_250","mkm10d_gtvper_wavelet.LHH_firstorder_Median_250","mkm10d_gtvper_wavelet.LHH_firstorder_Skewness_250","mkm10d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm10d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_gtvper_wavelet.HLH_firstorder_Skewness_250","mkm10d_gtvper_wavelet.HHL_firstorder_Median_250","mkm10d_gtvper_wavelet.HHL_firstorder_Skewness_250","mkm10d_gtvper_wavelet.HHL_glcm_ClusterShade_250","mkm10d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm10d_gtvper_wavelet.HHL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_gtvper_wavelet.HHH_firstorder_Mean_250","mkm10d_gtvper_wavelet.HHH_firstorder_Median_250","mkm10d_gtvper_wavelet.HHH_glcm_ClusterShade_250","mkm10d_gtvper_lbp.3D.m1_firstorder_Median_250","mkm10d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","sub"
1.02769013153375,1.31168292717136,0.314258243728777,0.759552797416097,0.714708888480907,-0.338247781690674,-0.129255374193315,-0.812928818451032,-0.0806857206339365,0.186436414118792,-0.115805959793269,-0.0775861378529751,-0.722809402708244,-0.182151512200659,-0.36083683138391,0.418368289473928,-0.0544608245479886,-0.0297368495301128,0.246409108868473,1085983
0.903315011727641,-0.684619025977092,0.50717963854323,0.624423710596216,-0.386972452189651,0.616913799582216,-0.0656841515877851,-1.11856916490168,-0.376766967248993,0.637753956792194,-1.03759506936968,-0.599619376336484,-1.03586326827543,-0.249361749985719,-0.644912940714953,-1.15247406079501,0.0463990092906661,-0.0297368495301128,0.181139878679707,1125173
-1.09125817683295,-1.6945783928603,-2.14886315463597,0.324551083297174,-1.79373967358337,1.49610130640696,0.367087107934227,0.521931450068855,0.224657197699682,-0.900325447695017,-0.0904065422523036,-0.0910048273180805,-0.0772332754570501,-0.257164695740406,2.11518797760199,2.31733968233082,0.52686486252905,-1.17163187148583,-1.70430201234877,1154608
0.128547106063381,0.978025873237056,0.755573408250548,-0.529462045082338,0.24932766775988,-0.259750883299606,-0.156951803067883,-0.492231830323899,3.17180262726425,0.18657076316104,0.306608076490745,-0.501300008425524,0.55850623273191,-0.0949771883424092,-0.474463839594095,0.177379588657274,-0.208696465375646,-0.791000197500571,-1.27289857988874,1181124
1.3884677017123,0.612247159021528,1.34345475288598,0.528039233512177,-1.84264742628314,-0.373964476287977,-0.157452655072206,-0.684057305211736,0.121499554783336,-1.23071274982409,0.545174023639573,-0.218636164794478,-0.755773162762118,-0.248374940789888,2.28169164959511,2.74271057029566,-0.069405847424755,0.350894824455124,0.680463647462985,1183075
-0.515882743954256,0.174462190666563,-0.696295665628037,0.806394303828288,-0.118262075324552,-0.67490184712717,-0.14820073277546,1.16884364223204,0.252345449036028,1.07145066585062,-0.896665677740625,-0.20744713743567,0.108573998344894,-0.255085479215645,1.5534361906948,3.42187557339231,0.0774469262418686,-0.9813160344932,0.473424372278365,1232870
0.0607759317154871,-0.314533799260688,-0.249319338888688,-0.345423500231153,1.60276719784492,1.34415401413012,-0.0549981043677483,-0.809506638321938,-0.0408023705150299,1.23211493501416,-0.272181752773779,-0.176531728625998,-0.46444228744181,-0.216380591033593,-0.551119281727272,-0.715363740478965,0.0162144567346438,-0.41036852351527,0.0268928856016912,1279943
-0.201139121923733,-0.906227840114156,-0.319774263475344,-1.77329594910957,1.29965272788837,0.423216248573908,-0.0249670148862755,-0.637505703490506,-0.129733495225626,-0.32695695957072,-0.800312346294702,-0.327983359796343,-0.654930996319281,-0.236742174913784,-0.236299572735527,0.513403617842991,0.330498247688355,-0.791000197500571,-0.0527601452811288,1329352
0.300674203552877,-1.04583905399901,-0.0453523306777386,-1.03689967747044,1.32705694874808,0.258444544253106,-0.0438628210855202,-0.367787423858377,-1.14693560803867,0.119609625922732,-0.365057140255052,-0.170072982701662,-0.0413014605230438,-0.210810860505954,-0.197060969973947,-0.269636714971131,0.0679438948951071,-0.791000197500571,-0.988999986727861,1330263
-0.778798785706111,-1.81078084550867,-2.98129021139711,1.37591269295599,2.92382843213039,-0.712353080398874,-0.16451484955271,0.169547994525236,-1.38108318962372,-2.21527348876206,0.434132584436156,-0.0576405375868186,-0.611702053237898,-0.256339523783504,1.87391199068941,2.80477746167375,0.219749134376169,-0.791000197500571,-1.4422905113953,1364384
0.550834506291019,0.629068428428744,0.549252152214444,-0.852863499076047,-0.502479599444392,0.536900901383809,0.0354416222052408,-0.707749741416739,0.656663455353629,0.3133313648631,-0.614385731242965,-0.28467334857651,-0.45456013046906,-0.247216521358945,-0.139945505321703,-0.717210366411601,-0.53776389417825,0.73152649844035,0.791003495885605,1386095
-0.929661778444626,-1.12689880153666,0.378927618954094,-0.462163370644177,-0.647956575418399,-0.179847589844032,-0.129327524695338,-1.01525409296252,-0.175777681703398,0.584723449578118,-0.793469175680116,-0.551202710503003,-0.987425720918098,-0.199298369854362,-0.592209435516906,-0.630227012730903,-0.0302781918869705,0.73152649844035,1.13262450028133,1458656
0.705670136509656,1.51968160629526,-0.114892801034889,-0.250065267188676,0.585506928043727,-0.534094478763806,-0.194384802594895,1.42072802513418,-0.0528135759110989,-0.206192789016407,-0.518717929128099,-0.23861301475415,-0.0825286591258095,0.103302381740085,0.106910679132064,-0.0397996299632955,0.0844580507016599,0.350894824455124,0.565458159336716,1485662
0.275885909030906,0.567426327208087,0.859605840975218,-0.0151136392907388,-0.287782811673573,0.149212595530591,-0.0717749260367314,0.210433692576454,-0.656863328045896,0.522456732344575,-0.835726690329447,-0.257231614584614,-0.0945180466703131,-0.144978853896545,-0.298247749880104,0.317996606558653,-0.0290773666349941,0.350894824455124,-0.434257067648279,1497807
