"mkm9d_ptv6_wavelet.HHL_glcm_Imc1_248","mkm9d_ptv6_wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis_235","sub"
-0.773077580215579,-0.304557219115526,1085983
-0.0420288716433896,-1.11408669685668,1125173
0.765625588209419,1.2523731092728,1154608
-1.06242218322132,-1.0028098325193,1181124
-0.930524085060047,-0.0712284636848289,1183075
-0.499544963584021,1.2557928624409,1232870
-0.230267394979659,-0.89469921901421,1279943
-0.592592612492331,-0.541324192158013,1329352
-0.0105100713111102,0.237102548913336,1330263
-2.12365125575789,3.33111633793932,1364384
0.242356382173747,3.17558577842421,1386095
-0.17737086674331,-0.668396117050433,1458656
0.573427002124285,0.159547285013496,1485662
0.102126303018841,-0.764723703262133,1497807
0.148347295744846,-0.281304742179148,1501387
-0.190711355053761,0.815583646694197,1518948
-0.570440924731866,1.36430899141186,1526417
-0.385706404623593,-1.11685578677701,1565177
0.271725814018999,-0.387789131859959,1606693
-0.609868175258233,-0.271387876141453,1612262
-0.327168824800026,-0.284476077712197,1614566
0.874024964925827,-0.104228439672359,1644034
-1.1523794343709,-0.616584062254736,1668599
-0.737949518523518,0.162921754013468,1671370
-0.727657137598835,-0.580983109189253,1684230
0.211801497959994,0.517637830169154,1692385
0.602511004588729,-0.725110926147158,1720713
0.569189297770126,0.296307422401827,1738800
1.0529740326323,-0.992892202237188,1740845
0.337435037081812,0.923904159944543,1742294
-3.4876002183852,0.364580399903438,1767700
-0.746921073469528,-0.794607090863964,1768972
0.543285820422131,-1.0656849750475,1889409
0.548260148268999,2.40407946051835,1915938
1.06222642446352,-0.622522144820741,1916742
-0.411252145704286,3.13343826258637,1919296
-0.714507736464207,1.21907938514774,1926770
-0.00843054315618863,-0.864112026777014,1938156
0.719977079458608,1.1879753375611,1938561
0.927349465612009,0.389425780750509,1966316
-0.0480120339642812,0.678107235861401,1967281
-0.210071237830061,3.20558607896674,1973544
-1.23647456518873,0.0297963798202048,1975401
0.674827267080756,-0.669576096147339,1976407
-0.625032123471764,-0.00844647902323149,1978972
0.744637477877857,0.55413136222135,1979045
0.911130211847837,1.72182701358449,1979422
-0.11348925530505,1.325743379318,1980052
-0.599240028948968,-0.936824103846545,2001182
-4.5033757649543,0.248395427795399,2002465
0.649163612616011,0.836263459430162,2004451
0.0651265297030394,1.03308556771456,2006164
0.891605116706042,-0.506341990281438,2007309
-0.403548874643392,1.52071782996189,2009915
0.7293814273387,-0.524399364697154,2010259
-0.621803790382587,-0.343993469849618,2010554
0.639335868254617,-0.102938060121453,2026671
-1.64033958197172,-0.4536209219598,2033049
1.25390769455559,-0.955481381589382,2034136
0.134886815297963,1.41623046036612,2040495
-1.33739941424858,1.03065235720028,2047354
0.86922596493091,-0.388230379865966,2051378
1.71069776961486,0.377246601647132,2055667
0.51582570144598,0.597077726536657,2057358
0.786812028080251,0.476703378900541,2059713
-0.28985064605311,-0.298977798489588,2069079
0.56961907448137,-0.210349785756593,2070958
-0.312151814442452,-0.155961378774355,2072215
-0.138607679673207,0.591016097129422,2075832
1.29560607947347,-0.38913899562212,2075846
-1.68071511867778,-0.251562176492083,2076301
0.45496678936678,-0.952914045697034,2078198
0.375600464365847,-1.07242054131497,2078899
-0.397745192506032,0.365443617774212,2085349
0.0255320389278765,-0.511558566783227,2086044
0.887923642608011,-0.362218402730928,2091555
0.820887590659148,-0.25431492846856,2092954
-1.02789402610022,-0.323768007994499,2096627
-1.75411380699573,-0.325961832099715,2100050
-0.824278597139661,0.852786916718493,2108003
0.968357006620798,-0.334946890172978,2109902
1.00967499172254,0.0821550035758739,2110540
-0.491957611038719,-0.575853171349562,2116787
0.183290247328218,-0.606192574987366,2119177
-1.11264334223164,-0.287046699674385,2131601
-1.96810068777581,0.608969959939275,2132424
0.206881530647057,-0.562298461018756,2132982
0.502055865062333,0.362839899011105,2133204
-1.55076069877871,-0.2779892741769,2133380
-0.963763277971784,-0.866606320512063,2134220
-0.403109035392504,-1.00557186423697,2135748
-1.97197835249938,-0.395303674672583,2137799
0.55720622735394,-0.242699850690026,2138375
0.60526125797624,-0.754873423104146,2138678
-0.464914547275719,-0.452673744868074,2139733
1.28497515111811,1.20736821160447,2141116
-2.49141705205451,-0.347646170324226,2144796
-2.15478842146663,1.34771963955895,2145166
0.458009241558111,0.284175588788392,2145694
-1.57153241852187,-0.448107634948132,2146138
-0.221500286006003,-0.722218616639615,2151024
0.544147543679943,0.442377946358848,215131
-1.8915071200405,1.55925374376041,2152442
-0.367344495253809,3.48045340283792,2157529
0.0691058716312817,-0.147419207378935,2158101
-1.02553791469878,-0.411940830092827,2158329
1.12352858269721,4.67935870009537,2168082
0.356910931627288,0.204427390576022,2172217
-0.531147239789763,-0.287846733019119,2176530
-1.20112652812027,0.236589101419944,2176784
-2.10664534065109,0.320366654287698,2181724
0.951628129590326,-0.700545919263752,2183291
-0.0289763068717864,-0.642247673061688,2183356
0.778563249813873,-0.218859407832672,2185290
-1.42188324892541,-0.664536332822749,2186951
1.93435774039192,-0.638344075759654,2196212
-1.30064145336785,-0.318733529122992,2199403
-1.89963289432942,0.775499084627277,2200416
0.856586572878254,-0.111624045642865,2200813
0.0438912538996765,-0.193065311320604,2205389
-0.00520275133065543,-0.573757517093819,2212664
1.39953951766602,1.86264906169434,2217034
-2.05059686059457,0.527123618243032,2218615
1.15843706083392,-0.799640881809046,2219842
0.567196420324322,-0.871202938783743,2224150
0.172595139443252,2.18946416462931,2228399
0.788582752158632,0.204431537577895,2228400
-0.540171596556691,-0.792095199133841,2234271
-0.518717606292708,-0.644242666168234,2234422
-0.234481734809837,-0.977401213621481,2237571
-0.823795292987606,-0.471167881154025,2244172
-0.280966245440891,0.941178773523228,2247869
-0.792029726687857,0.335800318910805,2250648
0.663733187576416,-0.806981092816918,2250836
0.0561042091418785,-0.626846210562138,2267382
-1.0961876719063,-0.674593015443463,2269346
-0.515105324948954,-0.588531892577191,2271329
0.898012111914375,-0.696908844067635,2274521
0.588825989757528,-0.509319255084791,2276121
-0.528292242260939,0.0284476367567768,2278618
0.925944190290497,-0.476562875642678,2285214
1.47842383987606,-0.358777144145176,2286108
-0.137899647862735,-0.487618895421498,2293123
-0.679755089987649,-0.944511713810765,2294852
-0.62194385205341,-0.114129805833971,2294873
0.535894587004616,-0.596961439873572,2296332
0.444517211392827,-0.640188015581595,2305114
1.05098570361431,-0.570040322574521,2305115
0.551305279459102,0.794062002331542,2306459
-1.58765561996636,-0.394163231301547,2306893
0.995277405888883,-0.727850360757824,2317120
1.57943615505485,-0.653629046314385,2319068
0.824933928399486,0.273062715129017,2321962
0.704333072287409,-0.600609612104927,2331869
1.61876200068283,0.657960484473461,2336735
0.630475803477082,-0.944694619788356,2339674
1.0614093082641,-0.731944082263275,2340155
0.00715887905610879,-0.876072473623339,2340322
0.77833660768089,-0.442061626156729,2350037
0.785477017067221,-0.097086328227348,2352038
-0.812757759202554,-0.771067442067166,2359944
0.239710908129559,-0.747048903334356,2381907
0.400045722988672,-0.863983080333333,2393207
1.24843178451815,-0.780608118332706,2395415
-0.23480307304188,-0.321773229011003,2395943
0.259197375424696,0.122293487562907,2401405
0.688622998244731,0.0863424855527109,2405144
0.94184732030636,-1.09111774262599,2414406
0.134892954449282,-0.178626101079324,2419459
0.118544485811271,0.457530671242743,2425694
1.58510970725376,-0.901315539555261,2426863
0.0982426118759595,-0.054660475686806,2430773
-0.0672557695710286,0.602754697878773,2439458
0.660391895757545,-0.49268959582469,2443354
1.1640973623851,-0.675622910383462,2445526
0.941543523459791,0.595267950984102,2448298
0.811034526702554,-0.0803399377774322,2453577
0.203629639859204,-0.447041852387156,2474709
-1.58890632151884,-0.481884160927026,2480056
-0.0484357328514749,-0.748822558789431,2480330
1.33550244473457,-0.721171276645798,2487135
1.33118189884715,0.514082782830372,2488660
0.937628239936532,0.153263859647874,2490180
1.38158563921437,-1.19198746736669,2493534
1.08419136836878,-0.131053925852117,2498991
-0.225786821159133,-0.6918705124434,2500377
-0.0145058145007146,1.28539685889871,2504802
0.37629182685891,-0.976659441188235,2510402
0.565031387193451,-0.932661290029052,2520618
1.15798648168202,-0.968417386465984,2559453
-0.58583271225975,2.70930459685605,277752
0.63688605088741,0.385941324572184,308862
1.1534410965424,-0.83082803868542,58325
-1.12011550506797,-0.608123576288315,92173
0.541289104823492,-1.12249092670446,923666
-0.343630586670713,-0.694739727281706,965005
-0.383362891632953,3.11126499865317,983079
