"mkm7d_ptv6_wavelet.HHL_glcm_Imc1_250","mkm7d_ptv6_original_glcm_Autocorrelation_250","sub"
-0.787465349656226,0.619321062246963,1085983
-0.0291082773093252,0.436746089807056,1125173
0.667739207500225,0.0608382648242606,1154608
-1.02173270691142,0.303075012710556,1181124
-0.916718769690493,-2.00585251931764,1183075
-0.534152794006409,-1.05797684394834,1232870
-0.1671297308711,1.71059488450269,1279943
-0.625188252109271,-0.411315981627023,1329352
0.00335875459058343,-0.482423753358076,1330263
-2.19535704236254,-0.901779695006403,1364384
0.17414510696606,-0.340374616033346,1386095
-0.156225538857801,0.422843810965442,1458656
0.605272094490526,-1.35075318355719,1485662
0.0880297886729913,0.352231957721856,1497807
0.14905751594079,1.29385984812369,1501387
-0.288767475760503,-0.23738388179728,1518948
-0.567092861896702,-0.406429633378115,1526417
-0.374130960958912,-0.746796556245345,1565177
0.261866910027699,-1.16988401205327,1606693
-0.604241604169281,0.0349543091907691,1612262
-0.328356001956857,-0.361444018685592,1614566
0.908562945466854,-0.45234205189419,1644034
-1.11784255611657,-1.04703593923755,1668599
-0.73753942072132,0.641182637230166,1671370
-0.731284527730653,0.293055650052296,1684230
0.165516671433556,-0.955900001988912,1692385
0.634665263509308,-0.336714732010066,1720713
0.583194233838743,1.00234484411218,1738800
1.05387103258388,-0.104305993639842,1740845
0.245569229164012,-1.49174980110564,1742294
-3.42745681676387,-1.51226487820868,1767700
-0.689595857185224,-1.29839666937536,1768972
0.584054024599922,0.555545286464828,1889409
0.51224863129619,-1.60333561609995,1915938
1.03429815793391,1.48716262643018,1916742
-0.445332586885307,-1.04804705387189,1919296
-0.707614414914952,0.505503217515607,1926770
0.0299276946559349,0.450352669875396,1938156
0.653393183111153,-1.51656400694249,1938561
0.843378977223705,-1.36099445689545,1966316
-0.0843083627064817,-0.567145856344289,1967281
-0.242434723383935,-1.6759250482832,1973544
-1.22887783546286,-1.71820989903511,1975401
0.608218938905356,-0.994837581287834,1976407
-0.722152552798488,-0.369772990621934,1978972
0.69653632355515,0.90011236674544,1979045
0.906565972457244,-1.88529127882305,1979422
-0.0892430043576392,-1.82373490286052,1980052
-0.600145052457757,0.220325278629232,2001182
-4.64463523807266,1.17996559776559,2002465
0.627896598821169,-1.85712154591458,2004451
0.0849448218580034,0.491838011279538,2006164
0.946495310438511,-0.203125789869718,2007309
-0.391583398404152,-1.35468437814384,2009915
0.744305908691682,-1.61262881597382,2010259
-0.573229516184028,-2.17097061126561,2010554
0.628555601295242,-1.46385672812981,2026671
-1.61459714247098,-1.9758150441392,2033049
1.25196514993009,1.22997898747642,2034136
0.156049294116199,-2.47183873492437,2040495
-1.40657926144664,0.114218135009006,2047354
0.843529548544074,-0.19465869055431,2051378
1.68314285129346,-0.878478976580496,2055667
0.558254386596398,-1.40859194545502,2057358
0.740014211733802,-1.79761797114579,2059713
-0.32363651732503,-1.28329296462507,2069079
0.615865091907936,-0.61218516738463,2070958
-0.310706414394035,-1.37031685424628,2072215
-0.0692687124123711,-1.49695933597522,2075832
1.30410604668319,0.718692696554301,2075846
-1.63979558845166,0.493186241790895,2076301
0.508238735956989,0.166944551609365,2078198
0.359134920232083,0.539597427430961,2078899
-0.402621933498372,-1.19382573761611,2085349
0.00439341073499598,-0.934041052027808,2086044
0.879302205203508,1.79828726170714,2091555
0.905145866976878,-1.35623172396502,2092954
-1.05289316147843,-1.03140991859271,2096627
-1.83821030428242,-0.89128269218591,2100050
-0.806980013932897,-1.03373521336144,2108003
1.00893077204295,-0.400961539856828,2109902
1.01456942583164,-1.51336869999194,2110540
-0.455114444312026,0.989315230016958,2116787
0.140709626579484,0.403345682671248,2119177
-1.03783357251397,-0.310813914769056,2131601
-1.89242185230972,-1.03829943105486,2132424
0.277807001225259,-0.319877614101734,2132982
0.521648097414885,-0.508752654803896,2133204
-1.52893969615558,-0.499119334500364,2133380
-0.898957256796775,0.62459088884716,2134220
-0.344057809237931,1.05362794195729,2135748
-1.94450820097729,-0.736703093255352,2137799
0.58855121204311,-0.247751860387071,2138375
0.686517648587234,-0.347270478502552,2138678
-0.410787968095523,-0.117233043599708,2139733
1.26184677895969,-1.06710154366606,2141116
-2.68210258048923,1.0903672557877,2144796
-2.12344044370335,-0.569099875584818,2145166
0.464400980169964,-0.46739288906673,2145694
-1.53153436736005,0.823547591070963,2146138
-0.213994498364945,-0.576589524284831,2151024
0.554786053144032,0.745803621679151,215131
-1.7483931463361,-1.25525215289695,2152442
-0.464488205605736,0.401624467564307,2157529
0.0167010885548659,1.22091196409032,2158101
-0.991987928940694,0.316150392366466,2158329
1.06649770861087,0.051247213274706,2168082
0.39791897399148,-1.10840295815115,2172217
-0.524216576350079,0.695672564616599,2176530
-1.36800933895374,0.410849292218355,2176784
-2.07001049055393,-0.157101380753196,2181724
0.974744289704388,-0.843530871483845,2183291
0.0253469681819142,-0.286723292620654,2183356
0.8179798653959,-0.202548777385272,2185290
-1.33467679522193,-0.514445636049316,2186951
1.92765446524993,1.29559246402926,2196212
-1.23540615953713,-0.720313378095665,2199403
-1.88197924230092,0.0752951581290711,2200416
0.843451878126489,0.486500625133683,2200813
0.0532651138170493,0.0523795135815826,2205389
-0.0542520977787589,-0.444775573879602,2212664
1.37784436479086,1.51437030279092,2217034
-2.02108657907802,-0.147514306596966,2218615
1.08785371657426,-0.327105957585397,2219842
0.60524043518868,0.212896405207264,2224150
0.109804556542163,0.144184990812911,2228399
0.758246340313712,-0.368547011971191,2228400
-0.530330916408297,0.573250145272927,2234271
-0.567834405626451,1.18955388096115,2234422
-0.233329630046174,1.31335134207574,2237571
-0.759195787730893,0.250057526480535,2244172
-0.315316908087159,0.990468231725651,2247869
-0.812675715956625,0.461564979830219,2250648
0.651260959297962,0.682632967997567,2250836
0.0961528601061157,-0.0938388509427447,2267382
-0.988825536191577,-0.358066377752357,2269346
-0.61247148812116,0.936623947732759,2271329
0.850602286042034,0.337215137300197,2274521
0.609550947023048,-0.113249665620431,2276121
-0.529616544886223,0.675704439143421,2278618
0.903786783514382,1.60585106471849,2285214
1.46949997687828,0.795612283416166,2286108
-0.0970884408442738,-1.33454324881521,2293123
-0.622451619989123,1.03746733358083,2294852
-0.749614754176002,0.629196634605828,2294873
0.56203106452327,-1.40690459764767,2296332
0.450545522743516,0.950215331886066,2305114
1.05754862786259,1.12721989470759,2305115
0.478150169049658,0.373065911429395,2306459
-1.52095689382066,0.475189126100735,2306893
0.99936502705233,1.49663180252542,2317120
1.60548258151191,-0.792016351844314,2319068
0.808057611365707,2.34096353005686,2321962
0.733244650096141,0.942348214383664,2331869
1.55579166716555,1.20034713587563,2336735
0.671369382533743,1.23739329927426,2339674
1.03520073347692,0.750558015650963,2340155
0.115686399517508,0.498310160023323,2340322
0.746781486685984,1.70305759670917,2350037
0.792956157141205,1.17503915976752,2352038
-0.894980063284314,1.04235446772291,2359944
0.266213739172808,0.828465446829395,2381907
0.481905224892368,1.10169060536943,2393207
1.29250785552786,0.865048278762776,2395415
-0.215410797134009,0.561407632657838,2395943
0.288538457381939,1.05697584888539,2401405
0.69626415481228,0.941713409466322,2405144
0.927736957735895,0.537758262814664,2414406
0.100994037624993,1.66855349773828,2419459
0.154073805433301,0.905464755192169,2425694
1.62540607443163,1.37299243403643,2426863
0.0965322098493215,0.764028291690368,2430773
-0.0694262012182471,0.862321695634472,2439458
0.687365653901382,0.634470076398042,2443354
1.18630494375742,0.500568696507088,2445526
0.951176986648151,1.0056894801618,2448298
0.760356804282446,0.107029360594356,2453577
0.228118318766685,0.203584354616363,2474709
-1.58321093525258,0.665247944849121,2480056
-0.0113422655682244,1.23144093925728,2480330
1.35095081874737,0.770119475580735,2487135
1.32182216656089,0.195703010188561,2488660
0.92990922636623,0.757927634621264,2490180
1.38073460993644,0.58489725112305,2493534
1.01902610249269,0.132464115379065,2498991
-0.139544128151985,0.75107676436227,2500377
-0.0219461621142158,1.44673825796732,2504802
0.365448834141471,0.940065671363181,2510402
0.587191381566024,0.415547795022356,2520618
1.21162000215181,0.945406608475558,2559453
-0.689780229548916,-2.1323929218773,277752
