"mkm8d_ctvper_wavelet.HHL_glcm_Imc1_245","sub"
0.152922266772725,1085983
0.314938201474603,1125173
0.739210929082193,1154608
-0.688765354628284,1181124
-4.82732728713035,1183075
-0.660888690554564,1232870
0.375966083583883,1279943
-0.188734031010919,1329352
0.390548307790621,1330263
-1.5278800537797,1364384
-0.180086477337658,1386095
0.0407933110065732,1458656
0.355448502752461,1485662
0.537839710396237,1497807
0.194828381072118,1501387
-0.365849210010376,1518948
0.289822676626885,1526417
-0.195755106518348,1565177
0.827418474465742,1606693
1.11822075211039,1612262
0.23296393453483,1614566
0.31316106314392,1644034
-0.525933803594506,1668599
-0.815057442898943,1671370
0.14535375876848,1684230
-0.656991345458045,1692385
0.362990549116232,1720713
0.907429344528303,1738800
0.652393661179961,1740845
-1.32956565887526,1742294
-3.3585701350528,1767700
-0.221944744196307,1768972
0.541497305330238,1889409
0.137965545696127,1915938
0.863633528628224,1916742
0.702332860611885,1919296
0.319348009335216,1926770
0.319882201237523,1938156
0.345045238119483,1938561
0.71684918377851,1966316
0.186346099910661,1967281
-1.64737378654427,1973544
-0.615309658107322,1975401
0.520034957946609,1976407
-0.058802115811909,1978972
1.09983725212679,1979045
1.28026317167326,1979422
-1.79025828171739,1980052
0.418070166905561,2001182
-4.58088533584661,2002465
-0.44040059128269,2004451
0.524526460334245,2006164
-0.626765924006974,2007309
0.391517557685188,2009915
-0.316181415741246,2010259
-0.145103859660778,2010554
-0.85630272641164,2026671
-0.48001666615624,2033049
1.35214391684857,2034136
-0.575024668413255,2040495
-2.07699998259481,2047354
-0.0589731287608301,2051378
0.938290919836014,2055667
0.303752763927058,2057358
0.53032580389814,2059713
-0.247622364145239,2069079
0.0814019517464336,2070958
-0.0620483582364683,2072215
-0.0773609877776999,2075832
0.918190348503504,2075846
-2.09716847148401,2076301
0.71473962162626,2078198
-0.57795886883095,2078899
-0.178053778653837,2085349
-0.443179106406144,2086044
0.918296781752628,2091555
0.724000063921276,2092954
-0.791884177926504,2096627
-2.82312651074312,2100050
-0.130154273472738,2108003
0.0457170220121854,2109902
0.641150521439162,2110540
0.759814741255468,2116787
0.412864213834232,2119177
-0.611232789730105,2131601
-1.22405864392134,2132424
0.776630830332517,2132982
0.478590333582012,2133204
-0.398476376964124,2133380
-0.0781461754565558,2134220
-0.244246114769684,2135748
-1.79309434536182,2137799
-0.0717883007788332,2138375
-0.862163832672965,2138678
-0.606994905032869,2139733
-0.0249779777552043,2141116
-2.7014435662322,2144796
-1.57230499922111,2145166
0.484938778753044,2145694
-0.185463095421362,2146138
0.622827348283092,2151024
0.95577756815367,215131
-2.62197555266882,2152442
-0.139380916417852,2157529
0.0623179977899387,2158101
0.215908029356553,2158329
0.523239714500934,2168082
0.196275869702846,2172217
0.249605593514974,2176530
-3.31937388967034,2176784
-1.87573254961348,2181724
0.489963555687474,2183291
0.0949813158327302,2183356
0.155978254432293,2185290
-0.626291075919407,2186951
1.07393776248379,2196212
-1.25406046845762,2199403
-0.513317360353196,2200416
1.13414137433345,2200813
-0.042821826607325,2205389
0.0731665807426627,2212664
1.20206096152058,2217034
-0.497175202712092,2218615
0.951514513087325,2219842
0.779218766571366,2224150
0.334863693229886,2228399
0.835416154149072,2228400
-1.50711297604323,2234271
-0.784597593995169,2234422
0.284083025479076,2237571
0.146556013477545,2244172
-0.445489910463641,2247869
-1.14847432851865,2250648
0.560293388558948,2250836
0.301680909205407,2267382
-1.19458690101368,2269346
-1.28764971590493,2271329
1.12254459289581,2274521
0.968380692658395,2276121
-0.333036217815428,2278618
0.290553530526585,2285214
1.2989519737522,2286108
0.705701090701494,2293123
0.075079452256067,2294852
-0.577753467327275,2294873
0.823549431226948,2296332
0.814518052860037,2305114
0.24082766508026,2305115
0.36795505447946,2306459
-0.0204330562464138,2306893
0.642593378301858,2317120
1.26881589799395,2319068
0.634916951309111,2321962
1.41277645799029,2331869
0.6270927541599,2336735
0.7341203099836,2339674
1.2772461393769,2340155
-0.0873750304405141,2340322
0.517134815539321,2350037
0.063946785166286,2352038
0.145407868481528,2359944
0.812083236238488,2381907
-0.375724777504545,2393207
0.6544619889664,2395415
0.795875246607866,2395943
0.675667146552878,2401405
0.788235070614897,2405144
0.396427029409988,2414406
0.656180470361159,2419459
0.749967387396507,2425694
1.00322608469219,2426863
0.315193478815642,2430773
0.0469599222087004,2439458
0.541330049815342,2443354
0.471770665944856,2445526
0.523487527330159,2448298
0.451255492340388,2453577
-0.0512504677245245,2474709
-0.407393292595171,2480056
0.491507311229643,2480330
0.401178016903659,2487135
1.11744987926192,2488660
0.886777468241003,2490180
0.471920204851272,2493534
0.201466204806239,2498991
-0.010641244413622,2500377
-0.330870558350191,2504802
0.752306053372096,2510402
0.37307743456509,2520618
0.593773130910614,2559453
-2.3261309810307,277752
0.62333452682207,308862
1.15239130727543,58325
0.504323273452102,92173
0.361979812330122,923666
0.256934540298435,965005
0.646635557461775,983079
