"mkm10d_ctvper_original_shape_Flatness_250","mkm10d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctvper_wavelet.HHH_firstorder_Median_250","mkm10d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm10d_ctvper_wavelet.LHH_firstorder_Skewness_249","mkm10d_ctvper_wavelet.HHH_firstorder_Skewness_249","mkm10d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_248","mkm10d_ctvper_wavelet.HHH_firstorder_Mean_246","mkm10d_ctvper_wavelet.HHL_firstorder_Skewness_242","sub"
1.40288253780765,-0.17529465818694,-0.264078796363541,0.203555485373105,-0.315110571995841,1.40592094842651,2.02809678811374,0.371650591704024,-0.893224172396663,1085983
0.200657181245088,-0.133954660035963,0.00839674108828787,0.0559215306293702,0.367890414590089,0.287455294690117,-0.401102993512132,0.767081147497632,-0.932871849754186,1125173
-1.31277195749427,-0.101042444652777,-1.27807248875736,0.0686243933490106,0.0523489939184328,0.325882645144542,-0.223465842888465,-0.350772416574346,-0.465088379082406,1154608
0.850921800261826,-0.0286831737325161,-0.270608875588302,-0.413724674783484,0.0974217871713728,-1.78472922888374,-0.385127954303546,0.456398350945861,3.20616750050127,1181124
-0.460845108394831,-0.157137628520436,-2.65267788578261,-1.08016965627,0.285581395495321,-0.643646731937295,0.208850555485881,-3.13658929249994,4.48751325400433,1183075
0.0637789562715629,-0.205709809595507,-1.18744919890401,0.0526728060298767,-0.713069918065243,-0.069408783678727,-0.0371688228201994,-1.44111615107303,-0.559784642198506,1232870
0.346969164738446,0.0863497982056634,0.0962856807232386,0.0467836393425346,1.00744583196224,0.819199574229963,-0.22837321048491,0.150814360900963,-1.10533572329866,1279943
-1.00254485212489,-0.0275118865892733,-0.77888178440963,-0.790850052249448,0.636953734451595,-0.687227048919646,-0.346954693968077,-0.13494737186236,0.435449793548412,1329352
-1.39734278488104,-0.0801765272870097,0.203351454663947,0.0806026384418599,-0.282230897671901,0.364983704105521,-0.388748171238557,-0.246647374288207,-0.161202402253069,1330263
-1.21982328972274,-0.394013089164526,0.066300050812618,-0.382523902045315,-0.970189678648978,0.0336502153890197,0.675404486558987,2.96147456155328,0.735405810845935,1364384
1.07223304739818,-0.287236063612554,-1.16400155259915,0.168777839819605,-1.25646688909976,0.571876229167506,-0.221225916293022,-0.174414984227996,-1.62836686183188,1386095
-1.33500992228802,-0.0836579353126829,-0.110901635133419,0.307213759142323,0.0696705052527202,0.726714158282409,-0.416723822009285,0.139651761885174,-0.683131542781768,1458656
1.28943635094053,-0.19505003388157,0.0154284727725217,-0.0380947143135929,-0.71622506571207,-0.733065230532068,-0.350883685894136,-0.114839865118812,1.44875491327672,1485662
0.25612905997972,-0.0779530146695336,0.500311540493896,0.147617641317393,-0.0349007942648005,0.031529375850182,-0.140509540806897,0.319667912589586,-0.222498727225346,1497807
-0.279562392966169,-0.11933493608166,-1.33582181152441,0.0262979635226321,0.50546896868534,0.0407211949492624,-0.264955884554008,-1.11125422397439,1.71012398814087,1501387
