"lemd_ctv_wavelet.HLH_firstorder_Skewness_422","lemd_ctv_wavelet.HHH_firstorder_Skewness_414","lemd_ctv_lbp.3D.m2_firstorder_90Percentile_403","sub"
-1.21362570964758,-0.338039489468304,0.493323152066549,1330263
-0.411593394202992,1.50751832202436,-0.768464844506165,1768972
-0.036541291393826,0.641738480673632,-0.517677347512982,2306459
1.81874816375824,2.83767677889942,-1.48357832287584,2181724
-0.117248737101141,-0.212313204016882,-0.270922653974662,2217034
-3.85039331603164,2.84073870966754,0.245071226799167,2218615
-0.332392523259306,0.115386681948836,0.843789113674114,92173
-0.184905317601918,-0.363422102004072,0.848484552219221,2414406
-0.271540605890763,-0.298685850001675,0.4707168013831,2381907
-0.223156165905691,-0.536628259024796,0.695643119343643,2002465
-0.55747756698603,-0.262295168570832,-0.713977897838036,2474709
0.113910652135715,0.000341690487228775,-1.72744766547377,2176530
-0.200167238393181,-0.038957773391133,-0.110552036778384,1279943
-0.751243958716711,0.167421125934684,0.29094101516789,1976407
-0.605445728676842,3.27642626206479e-05,0.555696732261167,2250836
0.138200695855547,-1.97719464955204,0.0496217152167207,1915938
-0.354238118075772,0.076848697065757,1.70496946149459,2133380
-0.172869032406868,0.618335198999834,0.429113045192292,2271329
-0.0774488040679484,0.0799881154693685,0.0368764436880383,2286108
0.587653278752023,-0.319669223679538,-1.10435693948589,2040495
-0.217871348585717,0.149510503278742,0.811428004364953,1125173
-0.267303250933779,0.575571724163595,2.63198233906316,1767700
1.02026128651943,-0.700052762125327,-0.949187499555811,2138678
-0.532468806872574,-0.25590626329561,-0.751942929617257,2443354
-0.710653775029097,0.0343635351612871,0.551279062284733,2234422
-0.645255266853086,-0.0155520416975831,0.492038322229594,2151024
1.05743914607075,-1.72746049544949,0.225681504121586,2057358
-0.54242382441168,0.0287671392888742,1.30239474621787,2425694
2.12932198108485,0.15169171733361,-0.105169677526692,2500377
-0.272534925995421,-0.141103499028106,0.416505013735192,2183356
-0.0090395275832161,-0.629729163111402,0.793251352105513,2131601
0.0717107398069786,-0.167235498495944,0.68571453555973,2152442
1.4450587319629,-0.469362443513693,-0.430796519355558,2306893
-0.0953789891960483,-0.0192763539878099,-1.80080082702574,2009915
-1.44253226170006,-0.171544159928824,0.294758968742402,58325
-0.552400906862522,0.0485452594427437,-0.17818375347499,2395943
0.073817775737036,-0.191638773173701,0.432488312539801,2480330
-1.14578524937383,-0.0974479860127992,1.03910080344828,2076301
0.376745587156783,0.118583375644017,1.15888151663655,2205389
-0.2917284859465,0.114506561880688,-1.08625605290201,1975401
0.351472885883421,0.309012284999107,-0.977523668773044,2250648
2.6325980709986,0.526963833500126,0.25248786978911,2185290
-0.223140200054314,-0.204931874586206,0.171802445133138,2091555
0.894278421235246,0.0896081105561786,-1.02219149407472,1232870
2.96121736159998,-1.33953878549507,-0.250665209388368,2139733
0.367224113622071,-0.011929546208443,-1.06397460844264,2559453
2.00333893477598,-1.367745824752,0.14870879507936,1938156
-0.676050109444572,-0.298506314651783,-1.94231224749152,2158101
4.89802842363828,-3.56926639561766,-0.579962199412318,2199403
-0.112659853091069,-0.897873753321747,-0.529638871093589,2430773
-0.433841570802953,0.089522116348831,-1.31801184706523,1738800
0.596599707678135,-0.394592242539441,1.53833034601478,1565177
-0.307924660038203,-0.0925420585372941,-0.975654927701407,1978972
-1.07199074679929,1.47521336377086,-1.80362642393574,2487135
-0.295304729907678,-0.0991767863972582,-0.213592418386915,1612262
-0.611992099484285,-0.0991418108817235,-0.927636249035471,2051378
-0.435449312505208,-0.558235501359473,0.192199356726676,1497807
2.52308703657985,-0.851899172056353,0.899016981464568,2026671
-0.0453327573084267,0.193537759965323,-0.678027533486708,2340322
0.634452189165492,-0.520270490183621,1.11093757082816,2293123
1.95347535560767,-0.714699095395596,-0.575661569003659,2395415
-0.0205401239015183,0.494732108117474,-0.000906137744089675,1966316
-2.58802454202605,1.58781369383477,0.109091715862482,1973544
-0.397021419492013,-0.413385953049235,0.441967708468302,2010259
0.0664922048367257,-0.0723701023738788,-1.09675083855583,2145694
-0.467537059168125,-0.148320446189296,1.13011035931011,965005
-0.577760004323164,0.120449754355995,-0.396288748246969,2096627
-0.546827465296499,0.800829552824024,-1.86577195945968,2047354
-0.903067654183035,-0.445051855292787,-0.409998751348463,1364384
-0.31201552139233,-0.253231921311354,-0.657456700573925,2244172
-0.657594953202946,0.0406898234360579,0.699045374654448,2132982
0.539650777915852,0.0200478671215906,2.71425447211162,2134220
0.782643182174651,0.256822156259089,1.33233967702685,1889409
-0.220062699780655,-0.124410305399329,-0.313908670485263,1938561
-0.166884430825084,0.104415370196647,-0.940682954611963,2055667
0.491979293273207,0.179604630044625,-2.23211808845377,2176784
0.674650328088042,0.549136538333297,1.16227235373501,923666
-0.446906391241133,1.48056013445724,-2.94309612627211,2086044
1.82193106819919,-0.482004109363519,0.0102274304280023,2078198
-0.490759790047759,-0.279494947510248,0.266518776004621,1501387
-0.232547633716014,0.0927350896396274,-0.413181790658387,1518948
0.931500123447286,-0.0299161523155786,0.635988485593102,1606693
0.127170110184097,0.0245939158194465,-0.227970404468606,2305115
-0.670962807960407,-1.79154366619452,0.232326722278944,2237571
-3.4706860753945,-0.119713675831785,0.155815607079809,2285214
0.466148370492621,-0.175529686767401,-0.179679023757429,2426863
-0.973268522941048,0.0470468206228517,0.774155627919103,1979422
-0.0394275016692086,-0.116002660832157,-0.652383159702601,2480056
-0.40045275411257,0.133359673570743,0.695724216492939,1668599
0.53091721958796,-0.157938592889017,-0.225523594808093,2339674
0.807381789617546,-0.341052398122936,-0.0864327663579819,2133204
0.430387706939841,-0.0518649312837544,0.121968714332316,2294852
0.760105391760576,-0.479090897754005,-0.813230985341828,2445526
-0.298479345303529,-0.0409574835420784,1.84061388306684,2200416
-0.148033635395734,-0.164242685229279,-2.22871859466464,2168082
-0.305678266901071,-0.0948153323828744,0.179638007414446,2075846
-0.228101397234652,-0.0811675806859745,-0.483487558177776,215131
0.24354472885138,-1.88199221807861,0.345989541902966,2274521
0.0626863985677709,-1.03895506551637,0.197904723396604,277752
-0.351842160842392,-0.0336913328066732,1.61469673468552,2078899
-0.705982212429371,0.640009809539717,-2.02399349863844,2172217
-1.33242802956273,0.113836060856276,-0.24568070468287,1614566
-0.522827917887445,0.434156888876817,-1.14464801632845,2100050
0.210185739677097,-1.64147221992532,1.23549141999403,2183291
-0.179465503923443,0.256074667567904,1.33031806686954,2336735
0.0546252815988,-0.17679606526627,-0.31586842619955,2352038
-0.10904475950581,0.00526310140903165,0.676956533693236,2305114
-0.660236476308643,0.0894061578461666,-0.510718275689599,2448298
-0.304613097914426,-0.516739754588417,0.0412260595530445,1329352
0.326091522807162,0.0884580484273309,0.760820006028409,1183075
0.0906854153006207,-0.116889167538308,1.23819301137152,2110540
-1.44203887224707,-0.0427911745594735,-0.63129583733619,2070958
-0.296709069024242,-0.296786030999748,-1.33094521034829,2340155
-0.894034956425606,0.382209493655316,-2.63038896217932,2075832
0.320266294965522,-0.664793993766672,-1.75279063258496,2498991
-0.206332013595457,0.370324108278128,0.0228083243941387,1919296
-0.737828274778519,0.0591352634843907,0.176788631754458,2401405
0.598936326885109,0.60778105530045,-0.289739771653847,1644034
0.0654233462469083,-0.0825428983296756,0.0749802226125882,2405144
-0.545431631479229,0.0783513624771571,-1.00570400052211,2158329
1.81699185536961,-0.0688313402712295,0.52230188598619,2319068
-0.58389012710813,0.111972817378902,0.121754049683364,2504802
-0.313244371201441,0.0539417678564334,0.326434990536877,2331869
1.27910171177097,-0.505566890240702,0.390829854955111,2317120
-0.163707407396658,-0.470383265946853,0.737225284329059,2072215
-0.428873651865208,-0.316695228330241,-0.116755705318908,2228400
-0.903125224226307,0.1960447626755,0.111265784909897,2145166
-0.74486873915358,-0.0239820044100372,-0.251807408716234,1692385
-0.0973331212555574,0.309874046914506,-0.978974703785004,2109902
0.299439391199373,0.564159213677537,0.373647158553544,2219842
1.19186877391181,-0.70369883170007,0.1638186573455,2520618
0.502514099869419,0.0425228097217233,0.355078340949935,2419459
0.988027306168753,0.376998611261241,1.19458062759351,2276121
-0.0888740467925272,-0.0531300121268278,0.331470989566489,2350037
1.2243513907908,0.423419519373689,1.21168224091502,2001182
-0.0463820335863437,0.46500242436334,-0.243923959309611,2278618
-0.284821298795346,-0.048035233695378,0.974260466447091,1740845
-0.489633705961903,0.344689131219398,-0.467772007178272,2321962
-0.41671316505411,0.0401225707509375,-0.0474656465726843,2212664
-0.830630734660477,-0.156178474108041,1.54792579234786,2453577
0.704634480219347,0.461257039470842,-0.506951597078121,2224150
-0.957642552634995,-0.137036154506722,0.356671189740762,1967281
-0.477396666903391,0.100926498928636,0.619604465027192,1742294
-0.533665555499863,0.358117303826629,0.658989912642591,2488660
-0.194426694825206,0.513252346481512,0.591924621212814,2085349
-0.897898526159286,0.752617140242556,0.120633085603579,2247869
0.605894486268939,-0.244882772909069,-0.0400018679816399,2157529
-2.36353339190451,1.37800714559208,-0.405810658386035,2119177
0.69324094577437,-0.238291630525364,0.547774119589337,2010554
0.431777225906991,-0.0715466438061157,-0.49746621416088,2493534
-0.279807199165091,0.156469152417233,0.0949942911477095,2200813
-0.360022860109335,0.186562479501347,0.937809105309125,2116787
0.168209419791513,-0.215049976619462,2.24160609387678,1154608
-0.402685767423725,0.00970130381087637,1.29963499550909,2267382
1.80197324702925,-0.0750094210216097,-1.76413513704846,1181124
0.712739524274849,-0.94234938998891,1.59824104206352,2137799
-0.163322909976934,0.0695882242451739,0.795107443525586,1458656
2.22374402464499,-0.684707606701472,0.392076240418608,2269346
-0.845532194241483,0.0600544504676782,0.202138409867807,2092954
-0.582824961563559,0.246939588184349,-0.974313576587425,2007309
-0.491125311529143,-0.157862262652081,-1.49714712721849,1671370
