"mkm10d_ptv2_lbp.3D.k_glcm_ClusterShade_231","sub"
-1.23342058372722,1085983
-0.651659496561709,1125173
0.00569500830595577,1154608
-0.286873701141436,1181124
-1.23482162998503,1183075
1.21067263050481,1232870
-0.243735306705236,1279943
0.0393047797950442,1329352
1.3831047011832,1330263
3.38025012236787,1364384
0.430439683481727,1386095
-0.685028192934537,1458656
-1.01143781683795,1485662
-0.746635700149259,1497807
-0.849600754164674,1501387
-0.291161680556299,1518948
-0.314501727168061,1526417
-0.0279231401898178,1565177
0.203056177393419,1606693
1.36751256887797,1612262
-1.00227150279312,1614566
0.369763921079978,1644034
-0.151038763069785,1668599
-0.164367079005819,1671370
-0.675232866434046,1684230
-1.09920620038645,1692385
-0.474329625910424,1720713
-0.87871528186088,1738800
0.634617986191161,1740845
0.0535364397747315,1742294
-1.07751129232186,1767700
-0.320118816054388,1768972
-0.265608717061484,1889409
0.333283424683863,1915938
-0.406851786011406,1916742
-1.17013189161386,1919296
-0.151946031972878,1926770
1.1900940636957,1938156
-0.309409133056576,1938561
-0.20778817200112,1966316
1.6662567161314,1967281
3.22154619429796,1973544
0.446357833138412,1975401
-0.9841750833854,1976407
0.583302105819618,1978972
-0.12550731473279,1979045
0.167114640872024,1979422
-0.257017043106654,1980052
1.71360665873046,2001182
-0.144616133889143,2002465
-1.47040209865856,2004451
-0.234712922879195,2006164
-0.402948930792769,2007309
-0.554150510981398,2009915
0.132617132940672,2010259
-1.46368337312041,2010554
-0.575220001144386,2026671
-0.109541884840592,2033049
-0.273743422275081,2034136
-1.70957832242646,2040495
1.13247369871386,2047354
-0.235692780240468,2051378
0.423240250193637,2055667
-0.46783264209491,2057358
0.895834734719158,2059713
-0.706753128190601,2069079
-1.19149065421543,2070958
0.713273235875728,2072215
-0.328643650506555,2075832
-0.887507255559924,2075846
-0.927877871556197,2076301
1.65467897139915,2078198
-0.86581683598613,2078899
0.207873943499669,2085349
0.0223160903110423,2086044
-0.485309380095656,2091555
-1.07314179295618,2092954
0.0586465296319559,2096627
-0.253655539653351,2100050
-0.542706768047078,2108003
0.134063431794692,2109902
1.33693906212371,2110540
-1.10097141723161,2116787
0.55134124173293,2119177
2.26316122023325,2131601
-0.577690710097884,2132424
-1.45046463285362,2132982
-0.490633161749351,2133204
0.0325646308133773,2133380
0.975794799789849,2134220
0.808710657282892,2135748
0.883183109492502,2137799
0.212598377646354,2138375
-0.585717411497852,2138678
-1.54911455812959,2139733
-0.268387044315035,2141116
0.954039896621475,2144796
-0.333451933926795,2145166
-0.046850298070011,2145694
0.917446587367235,2146138
0.438835531197823,2151024
-0.0649167221503756,215131
-1.04415466446017,2152442
2.19168266972791,2157529
-0.826835818281815,2158101
-0.337370616444522,2158329
3.59811150817414,2168082
-0.704703176745998,2172217
0.214091835128992,2176530
-1.33583923264495,2176784
-0.237669023428976,2181724
-0.633356139541325,2183291
-0.932835493577705,2183356
-1.83478819930948,2185290
0.706267172781973,2186951
-1.09568006164384,2196212
-0.45437759663875,2199403
1.32314590545576,2200416
-0.425879096350985,2200813
-0.814169818329461,2205389
2.13911545830072,2212664
1.38801121422685,2217034
1.31398886853221,2218615
-0.772839557281048,2219842
-0.740328062877162,2224150
1.66244965968153,2228399
0.608279947759242,2228400
0.687036890314075,2234271
0.615834356049251,2234422
2.93195872245932,2237571
0.625492246733189,2244172
1.86864287640351,2247869
-0.384028390936815,2250648
-0.562110038517063,2250836
0.675716150718702,2267382
1.46014378995624,2269346
-1.02278420188312,2271329
0.34237589187357,2274521
0.467874588637142,2276121
3.02481209317077,2278618
0.000404941840204651,2285214
-0.467297604913364,2286108
-0.57828422999611,2293123
1.06944216177559,2294852
0.709383510754913,2294873
-0.204007583915209,2296332
0.564035834838237,2305114
-0.568950697552408,2305115
-0.770745501266479,2306459
3.08271649976921,2306893
-0.738601752592211,2317120
-0.269196329466572,2319068
-0.290507715586902,2321962
-0.37163467132016,2331869
-1.60824524676891,2336735
-0.347606065304675,2339674
0.250459526610879,2340155
-0.329614104639473,2340322
-0.18396427916757,2350037
0.923851274331289,2352038
0.0578223699710088,2359944
-0.590623549448366,2381907
-0.557150642456017,2393207
-0.429429873167952,2395415
0.459800788335601,2395943
-0.134298701029287,2401405
-0.689881785824841,2405144
2.81330935471695,2414406
-0.333442272814509,2419459
-0.535331620216268,2425694
-0.491243363104172,2426863
-0.0608404448218617,2430773
0.270942977611421,2439458
0.107494804063561,2443354
-0.353788408420638,2445526
-0.973940403243003,2448298
-0.478884011221303,2453577
-0.275195497873258,2474709
-0.35976981708747,2480056
0.634552777258098,2480330
-0.237370008422389,2487135
-0.73300832400571,2488660
-0.89133634084937,2490180
-0.140358797072712,2493534
-1.3419485199037,2498991
-0.590326469132097,2500377
-0.745122445849492,2504802
0.759284486161703,2510402
0.186616840199977,2520618
-0.784959109196985,2559453
-0.660270092279393,277752
-0.320545261683092,308862
-0.583966140101287,58325
-0.653634543483916,92173
0.524947426954525,923666
0.330115468340348,965005
-0.233040144199738,983079
