"mkm7d_ptvper_original_shape_Flatness_250","mkm7d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.LLH_glcm_Correlation_250","mkm7d_ptvper_wavelet.LHL_glcm_ClusterProminence_250","mkm7d_ptvper_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptvper_wavelet.HLH_firstorder_Median_250","mkm7d_ptvper_wavelet.HHL_firstorder_Mean_250","mkm7d_ptvper_wavelet.HHL_glcm_ClusterShade_250","mkm7d_ptvper_wavelet.HHL_glcm_Correlation_250","mkm7d_ptvper_wavelet.HHH_firstorder_Kurtosis_250","mkm7d_ptvper_wavelet.HHH_firstorder_Median_250","mkm7d_ptvper_wavelet.HHH_firstorder_Skewness_250","mkm7d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm7d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptvper_lbp.3D.m2_firstorder_90Percentile_250","mkm7d_ptvper_lbp.3D.k_firstorder_Kurtosis_250","mkm7d_ptvper_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_250","mkm7d_ptvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","sub"
1.28773345349569,-0.164499714029035,0.789661613743498,-0.33085650281203,-0.358960097278871,0.349277908069639,-0.50703363662245,-0.893068493101887,-0.250970851285816,-1.84661660844207,-0.473540781884808,0.0809569662821751,0.236757295292415,0.250121134622262,-0.283806061651547,0.337818841136453,-0.193711960370586,-0.530208286039136,-0.866639391192422,1085983
0.0020267008965909,-0.196430433228334,0.701912513605584,-0.180289461888109,1.60821553580124,0.0327005339635429,0.589392789415114,-0.315421340984774,0.4525210351348,-0.924670476686678,-0.607006454707118,-0.122598457436477,0.401705914987118,0.307036666751865,-0.419207648752492,-0.268628996499435,-0.351990307290434,-0.532487894782302,-0.207612403569944,1125173
-1.05817960667768,0.0593058886875053,-0.0261611564135464,-0.132547481872268,-0.55521950424754,-0.175710418673272,1.26461220460337,0.240285882968356,-0.318154091406156,1.29447140512071,-0.781789691396335,0.75323625390586,0.751859969643982,0.286859945866659,-0.0495338091404525,-0.217969642289564,0.279886540009081,-1.81397486239642,0.696634078905849,1154608
0.780671015151353,0.0104018830863221,0.415167612131663,0.286273372706191,-0.056462210455623,-0.145107479248739,-0.430378843035749,0.193169490026949,0.652533565214044,1.67270700008685,0.168125567511631,0.0744508681939876,-0.42458059752293,-0.0213446385786758,-0.0407905847909104,0.829057786613788,0.784279647575379,0.723573066935946,-0.692482869701389,1181124
0.406249523139593,0.0648293127885086,-0.680683595357542,-0.257054821968281,-0.46701923617001,-0.066817719588265,1.70748177994555,0.365166925217358,-0.689641854657794,-0.328665362317639,-0.119378512632521,-2.43941124645079,0.837701981133067,0.402144554724758,0.0549877727155498,0.169714728997346,-0.772541802935106,-0.284444936078779,-0.284356454022073,1183075
0.132815037026108,-0.0937957513483401,0.511032086212005,-0.300690237845697,-0.600116062073098,-0.143702981040962,0.634541930823191,-2.44822088385228,-0.447224230678792,-0.607408378389979,-0.79668328977898,-1.72162697418292,-0.0700383189596979,0.313294283978803,1.55103642899586,-0.0271893351264924,-0.828409750507643,1.42338150470372,2.01107504767505,1232870
0.0528274881475076,-0.153930547183989,0.838859674887203,0.293550198144822,6.04733008335282,-0.169132747779286,-0.730798986786353,-0.663584066912807,0.878473902197385,-0.371459732293687,0.237163674201657,0.141287002681653,-1.79716372293302,0.0262834822048074,-0.363986902459314,0.606411973611014,0.195620125027201,-0.870596106644019,-1.00255450940277,1279943
-0.782064036551383,-0.172377066681679,0.388161661382215,0.200771001888809,-0.282652895279021,-0.178165745275553,0.475905753481301,-0.0421286418770457,0.176130815116477,-0.262820180883664,0.185691233287546,0.653527348343838,-0.705506540412191,-2.05138205499564,-0.275040105807632,0.0758202826276746,-0.238581755825085,0.669585815255031,-0.399543296715674,1329352
-1.36273625294635,-0.173801281001259,-1.34097426912595,-0.184905075102223,0.0582802912141884,-0.143455521192985,-1.07128731003489,-0.285926667278786,-0.396811101355902,-0.28879877401335,-0.0337430317541602,0.214719991326305,-0.483091906812272,0.107962004129699,-0.349178441997239,1.0942139175373,1.2206925249201,0.511186235330449,1.50707629427476,1330263
-0.797302960312305,-0.145896371935453,0.499617758997962,-0.309847430428646,-0.510126651057425,-0.184821871907938,-0.625736854815817,-0.492164708724166,-0.32855265132361,-1.05369744118614,-0.153981775234548,-1.66687931819934,-1.08952528723993,-1.6887749302838,0.277399415149286,-1.1562134141475,-0.781984137017523,0.44909122521361,1.97816849398354,1364384
