"mkm10d_ptv4_gradient_glcm_Imc1_247","mkm10d_ptv4_gradient_glcm_Imc2_246","mkm10d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_235","sub"
0.40944694571378,-0.452282651938703,-0.232397179175576,1085983
0.0719875633624941,-0.319699575604733,-0.327754556988156,1125173
1.75703270461925,-0.996669775663104,-0.270752684280341,1154608
-0.547587605700446,1.12463065426434,-0.28923881331456,1181124
1.39213924621589,-1.87845610898207,-0.313707024727107,1183075
-0.707649659522757,0.443656324181673,-0.133381365739012,1232870
-1.35534124482958,0.940416485231167,-0.108322858897834,1279943
0.0616507647499362,0.49686813550487,-0.311925891351505,1329352
0.548720871397565,-0.549674013525677,0.037974463035244,1330263
-2.49515117759717,2.66140154756948,-0.325355606790414,1364384
-0.994061576524366,1.72798191724619,-0.299061474994665,1386095
0.156786892983797,-0.0191190426864061,-0.333950752275689,1458656
-0.244747134487617,-1.05888289527864,-0.174373349717528,1485662
1.27515853401957,-1.11231619552963,-0.25883830462228,1497807
-0.856979701810083,1.13208857009012,-0.318565014743052,1501387
-1.00940607321883,1.06068068927004,-0.310570364856648,1518948
1.00726610877047,-0.580435157794526,-0.306593012674071,1526417
1.51292069693563,-1.44531502019005,-0.325838154339241,1565177
-1.32468278560673,-0.414962104387916,2.79503570354536,1606693
-2.10844328738879,1.85452470844445,-0.112446706093219,1612262
1.01602899998572,-0.213616145102288,-0.297664389381148,1614566
0.677127959923581,-1.56047425901438,0.196633095823031,1644034
-0.0717841105749834,-0.48103170468049,-0.290250258770952,1668599
2.5764492272835,-2.41311595719993,-0.337850774551634,1671370
0.547318724365736,0.968134628956958,-0.338077114409382,1684230
0.307684553528682,-0.151835531418693,-0.290883200888638,1692385
-1.21148640192866,1.03142967617181,-0.295557352991122,1720713
-0.999166662033807,0.655059696435357,0.453855484213969,1738800
-0.131909957873941,-0.238989061188773,-0.292915421151396,1740845
0.903140857465241,-0.729649784613425,-0.291575892544157,1742294
-0.400639767449138,0.232235049697224,-0.339305926998645,1767700
0.434126986644662,-0.913880829732665,0.244866116056951,1768972
0.494637613839664,0.040118373713494,-0.221152695758373,1889409
1.27991459309423,-1.51153115857629,1.49002192749222,1915938
0.442163880313194,-0.787151090547046,0.0513602878555155,1916742
0.518679248757057,-0.354167263905812,0.953073345810753,1919296
-2.07831893917553,1.90878903193907,-0.244490696497714,1926770
-0.174567508532478,0.174370986596808,0.18141425590957,1938156
-1.01960703090247,0.0172615437945591,0.288690316320874,1938561
0.808132439444246,-0.771301683838588,-0.0844917273942249,1966316
-0.328554188039848,0.16943908151119,-0.277825469204913,1967281
-0.980172914963006,0.652795415900891,-0.185409385212374,1973544
0.567638927069424,-0.732387345290371,-0.268071176704856,1975401
-0.24714107476776,-0.693125119356421,-0.123696774293639,1976407
0.0475192119992518,0.556996475390114,-0.293828170297245,1978972
-0.213479428408885,0.915639199695526,0.132832240698539,1979045
-1.42744489277101,-0.110986674317834,11.3459354615849,1979422
0.228444777858385,0.351881945725925,-0.202170052548775,1980052
-0.029842349311844,0.230809798284292,-0.30597886543496,2001182
0.33794775364954,0.975079954873925,-0.344283549245308,2002465
0.365942397029382,-1.22397419004416,0.420753071878083,2004451
-0.649334555026772,1.35910455865088,-0.178748873490057,2006164
1.05113769198803,-1.64561288496304,-0.20972656732809,2007309
0.306397277177695,-0.730295655523306,1.15319981150833,2009915
0.481057635170257,-1.30708349951286,-0.301542102600742,2010259
1.31434008427643,-1.63767656663894,-0.219305574312846,2010554
0.693609210777391,-0.768807510445444,-0.191610760045105,2026671
0.276311310361968,-0.604181404599777,-0.256302305448711,2033049
-0.449850407613047,-0.0806229787510246,0.320588343232036,2034136
2.79660430162231,-3.65702200812117,-0.125843295449085,2040495
-0.870443488428725,1.85296700860256,-0.337465794986355,2047354
-0.946342316583532,0.982714422921824,-0.187167978925998,2051378
0.635782195135326,-1.53391909113268,1.32993059548422,2055667
0.687929567678039,-1.25305601185705,0.577695917265321,2057358
0.316637085939675,-1.26375552551106,-0.0656477089369,2059713
0.857539834070949,-0.718505974912756,-0.308740845319832,2069079
-0.417273927367353,0.117661901700659,-0.0698195029224461,2070958
-0.267780773518999,-0.195984299356174,-0.290747501720175,2072215
0.134767479731272,-1.48039222375508,0.414504027321181,2075832
-0.331763340516393,0.537353381385051,-0.198939428540216,2075846
0.365653447724357,0.188218160514895,-0.340469360431211,2076301
-0.141258911205082,-0.350154371799665,0.282540971616153,2078198
2.10199690688916,-1.99914979337539,-0.343310498003035,2078899
0.245752092159695,-0.677260501502388,-0.307379431201083,2085349
0.710263361263145,-0.348724141705028,-0.324336936967149,2086044
-0.228925228614273,-0.0193345716150849,0.374321730038154,2091555
