"mkm9d_ptv6_original_shape_Sphericity_250","mkm9d_ptv6_wavelet.HLL_firstorder_Skewness_250","mkm9d_ptv6_wavelet.HLH_firstorder_Skewness_250","mkm9d_ptv6_wavelet.HHL_firstorder_Median_250","mkm9d_ptv6_wavelet.HHH_firstorder_Mean_250","mkm9d_ptv6_wavelet.HHH_firstorder_Median_250","mkm9d_ptv6_lbp.3D.m2_firstorder_Maximum_250","mkm9d_ptv6_wavelet.HHH_glcm_ClusterShade_248","mkm9d_ptv6_wavelet.HLH_firstorder_Mean_247","mkm9d_ptv6_wavelet.LHH_firstorder_Skewness_246","mkm9d_ptv6_wavelet.HHH_glszm_SmallAreaEmphasis_245","mkm9d_ptv6_wavelet.HHH_firstorder_Skewness_244","mkm9d_ptv6_lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis_243","mkm9d_ptv6_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_241","mkm9d_ptv6_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_238","mkm9d_ptv6_wavelet.HHL_firstorder_Mean_235","mkm9d_ptv6_logarithm_glrlm_LongRunLowGrayLevelEmphasis_234","mkm9d_ptv6_wavelet.LHL_firstorder_Skewness_229","mkm9d_ptv6_lbp.3D.k_glrlm_ShortRunLowGrayLevelEmphasis_227","sub"
1.26304919603012,-0.226636500549841,-0.36203107663604,0.125550552237636,0.365207109959007,0.162049208755399,-0.617704490560308,0.587865271323188,2.06550086879087,-0.14768396306319,0.533660949120855,1.08449175703059,0.674422158788171,0.300005727762863,-0.225756624770835,-1.02919487134367,-0.143228647985859,0.67841727995601,-0.292067313507039,1085983
0.533656452086097,-0.171553449755197,0.248649415334945,0.427685176592626,0.144580484158304,-0.879431118786018,-0.425940618019233,0.442179171724301,-0.106027685094933,0.832977173793642,-2.78638735256871,1.04608067972077,0.933771566853109,0.366022201800957,-0.404086030085462,-0.36528913440376,0.166346042756042,-1.34978168965446,-1.2813737371743,1125173
0.539696920621081,1.28792595432517,-0.839604546830234,1.18741690761654,1.15346267223635,3.98354328700559,1.27873482843725,0.517644033362562,-0.953423799245323,-1.17088215502972,0.820202018804136,0.902663723542384,-0.569862858287236,0.613769470458658,-0.320810304044781,0.0878347053140417,-0.390465092431659,3.36462318324818,2.28293093047516,1154608
1.18032951532809,-0.462291036212107,0.257441316727672,-1.46760616993814,-0.141449885354119,-0.0895122389968379,1.11369954077107,-0.256891878698906,-0.218950578900214,-0.406350364684337,0.598621607698418,-0.846730458648918,-1.02192344261342,1.93481124134627,-0.385371781900755,-0.422779255306609,-0.400199496794263,-0.584915709397002,2.17355905986592,1181124
0.0369798798511974,0.0333735119366967,-0.789036895840769,0.299961143901367,2.06058237840623,-0.0878182683896866,-0.617704490560308,0.211043128067858,-1.08483477406107,0.430203073830755,-0.362329395659894,0.446691827968147,0.212163162850265,-1.23080064389363,-0.361746373570079,1.90779296039555,1.33618658110603,-1.63828596401968,-0.380194359937725,1183075
0.483748936614683,0.101240458596129,1.79553530848022,0.0456797922845806,-3.19458846164441,-0.475355070594882,-0.617704490560308,-0.400022740567271,1.38122829347008,0.832539564123758,0.472120480481516,-1.99401011449895,-0.855720389279238,-0.108154459033432,-0.270597151542222,-1.43152750029293,0.912595411984753,-0.758380329756142,1.627713714697,1232870
0.636835331859607,-3.90959548932735,2.20063680351438,0.340156732030511,0.645163450931013,-0.17565053015941,-0.425940618019233,0.320556490919938,1.50843005934237,-1.3861038250828,-0.372180610332684,-0.15453376087924,0.570053544796631,0.212869957808018,-0.162624057117572,-0.510271584513505,-0.140617876013607,-0.684350904636643,-0.145264660076947,1279943
-1.57371086894662,0.644271602405467,-0.765389272824126,-0.206975384667179,0.715184724277307,-0.425079597083724,-0.617704490560308,-3.20127911811246,-0.420143012184075,-0.421030731120353,0.739633590020391,-0.790842929088953,0.178684703394579,0.82408958853981,-0.357826867912525,0.078688184542943,-0.350908349942199,-0.192272565908544,-0.257227663625214,1329352
-1.19026639050154,0.704349948315512,-0.772611194554783,0.504727059123344,-0.109302615984412,0.444363049643622,-0.617704490560308,0.429950458855627,-0.290205356412149,-0.0194893375805986,0.0507124299609906,0.608678306224126,-0.732389993234821,0.609612894600965,0.344564966014616,-0.583363469806209,-0.338161459904669,-0.662232783711043,1.70182985821668,1330263
0.90192016753852,1.26336773509706,-1.07428945060033,0.266475569042585,-1.07932731991836,1.36654652607791,0.184561299509958,-0.912564985410471,0.529905756211681,-0.398913577488023,0.229420443558701,-1.01360954142503,-0.358086160746284,3.96165957807528,-0.356087849389328,0.474921715590929,-0.387066419211572,0.981539696118575,1.51392517852367,1364384
0.312723833355372,1.14337424098616,0.833305024204187,0.450195306548009,0.718410203438641,-1.05196950494775,-0.617704490560308,0.957179477599918,-0.51186179562866,0.0826323454986673,0.0954591729717271,1.6055724693007,-0.890451792802934,-0.803733240145139,-0.314018031294658,0.0746375760058856,-0.195678634048998,-0.0210464158710217,1.3795838142042,1386095
-1.50459136192332,0.652287696119155,-0.390480859407589,0.36715385296008,0.381302662548708,-0.508818193398477,-0.537770407009325,1.16641170509387,-0.998671355580227,-0.517150043122069,-0.644560418187276,1.41365293554314,1.43873675804931,0.18015443329849,-0.401893427179293,-0.759106502479523,0.237551978090513,-0.0916653530125165,-1.28469080245254,1458656
0.627867234430281,0.542929097385772,-0.707168572582179,0.178274098101055,-0.0470537386625597,-0.209983410351403,-0.537770407009325,0.281728094051674,-0.368469449300606,0.620514220848631,-1.19258984064034,-0.764814256566887,1.62487878766602,0.179615533032948,-0.168601882429236,0.581909593229173,-0.268302199913122,-2.21316137344936,-1.22414643710505,1485662
0.693249085581562,-0.571458672242196,-0.0614153595475765,0.675565200275511,-0.849442041714287,1.03235891789058,1.00872702326127,-0.202318709669971,0.963587457919292,0.0789086079548822,0.227723928235354,-0.987519672644195,-0.411255375682503,-0.0391189273138904,-0.30143541419305,1.09144515590552,-0.389605498112796,-0.594847034477362,-0.0270226988073986,1497807
