"mkm10d_ptv4_gradient_glcm_Imc1_247","mkm10d_ptv4_gradient_glcm_Imc2_246","sub"
0.40944694571378,-0.452282651938703,1085983
0.0719875633624941,-0.319699575604733,1125173
1.75703270461925,-0.996669775663104,1154608
-0.547587605700446,1.12463065426434,1181124
1.39213924621589,-1.87845610898207,1183075
-0.707649659522757,0.443656324181673,1232870
-1.35534124482958,0.940416485231167,1279943
0.0616507647499362,0.49686813550487,1329352
0.548720871397565,-0.549674013525677,1330263
-2.49515117759717,2.66140154756948,1364384
-0.994061576524366,1.72798191724619,1386095
0.156786892983797,-0.0191190426864061,1458656
-0.244747134487617,-1.05888289527864,1485662
1.27515853401957,-1.11231619552963,1497807
-0.856979701810083,1.13208857009012,1501387
-1.00940607321883,1.06068068927004,1518948
1.00726610877047,-0.580435157794526,1526417
1.51292069693563,-1.44531502019005,1565177
-1.32468278560673,-0.414962104387916,1606693
-2.10844328738879,1.85452470844445,1612262
1.01602899998572,-0.213616145102288,1614566
0.677127959923581,-1.56047425901438,1644034
-0.0717841105749834,-0.48103170468049,1668599
2.5764492272835,-2.41311595719993,1671370
0.547318724365736,0.968134628956958,1684230
0.307684553528682,-0.151835531418693,1692385
-1.21148640192866,1.03142967617181,1720713
-0.999166662033807,0.655059696435357,1738800
-0.131909957873941,-0.238989061188773,1740845
0.903140857465241,-0.729649784613425,1742294
-0.400639767449138,0.232235049697224,1767700
0.434126986644662,-0.913880829732665,1768972
0.494637613839664,0.040118373713494,1889409
1.27991459309423,-1.51153115857629,1915938
0.442163880313194,-0.787151090547046,1916742
0.518679248757057,-0.354167263905812,1919296
-2.07831893917553,1.90878903193907,1926770
-0.174567508532478,0.174370986596808,1938156
-1.01960703090247,0.0172615437945591,1938561
0.808132439444246,-0.771301683838588,1966316
-0.328554188039848,0.16943908151119,1967281
-0.980172914963006,0.652795415900891,1973544
0.567638927069424,-0.732387345290371,1975401
-0.24714107476776,-0.693125119356421,1976407
0.0475192119992518,0.556996475390114,1978972
-0.213479428408885,0.915639199695526,1979045
-1.42744489277101,-0.110986674317834,1979422
0.228444777858385,0.351881945725925,1980052
-0.029842349311844,0.230809798284292,2001182
0.33794775364954,0.975079954873925,2002465
0.365942397029382,-1.22397419004416,2004451
-0.649334555026772,1.35910455865088,2006164
1.05113769198803,-1.64561288496304,2007309
0.306397277177695,-0.730295655523306,2009915
0.481057635170257,-1.30708349951286,2010259
1.31434008427643,-1.63767656663894,2010554
0.693609210777391,-0.768807510445444,2026671
0.276311310361968,-0.604181404599777,2033049
-0.449850407613047,-0.0806229787510246,2034136
2.79660430162231,-3.65702200812117,2040495
-0.870443488428725,1.85296700860256,2047354
-0.946342316583532,0.982714422921824,2051378
0.635782195135326,-1.53391909113268,2055667
0.687929567678039,-1.25305601185705,2057358
0.316637085939675,-1.26375552551106,2059713
0.857539834070949,-0.718505974912756,2069079
-0.417273927367353,0.117661901700659,2070958
-0.267780773518999,-0.195984299356174,2072215
0.134767479731272,-1.48039222375508,2075832
-0.331763340516393,0.537353381385051,2075846
0.365653447724357,0.188218160514895,2076301
-0.141258911205082,-0.350154371799665,2078198
2.10199690688916,-1.99914979337539,2078899
0.245752092159695,-0.677260501502388,2085349
0.710263361263145,-0.348724141705028,2086044
-0.228925228614273,-0.0193345716150849,2091555
1.34345577018273,-2.73784269308619,2092954
-0.652440498178255,0.753291399065469,2096627
2.0678682678686,-1.60849664213667,2100050
-1.61156623631664,0.735319433854002,2108003
0.510017987678633,-1.2496527037396,2109902
1.36646070126267,-1.71047152082398,2110540
-0.598129103981035,0.586690058726644,2116787
0.83771068729381,-0.551975480441906,2119177
1.25868032755329,-0.330048183739072,2131601
-0.086425224165182,0.169858101190752,2132424
-1.2833579142168,-0.0997378733379375,2132982
0.290809849819843,-0.920726519153737,2133204
0.299919482020996,-0.0294133459522686,2133380
0.193671897665957,0.0919200722113238,2134220
-0.52420757156445,1.01811431601403,2135748
-0.583964307660124,1.18521070024377,2137799
0.60514671530995,-1.42399142321508,2138375
0.031734922628824,-0.257830765123747,2138678
0.782365779554941,0.0898975253657093,2139733
1.13003992899878,-1.62025248154059,2141116
-0.0931573105260192,1.39690886338097,2144796
0.331210921539011,0.479610858220597,2145166
0.0684118570749737,0.119009903441328,2145694
1.16543763986183,-0.334466806943945,2146138
-1.50444236848695,1.16821332893053,2151024
-0.784400577527319,1.12896778780595,215131
0.361140151951237,0.397571075546507,2152442
-1.79137279901339,1.74195826894556,2157529
-0.0417964490642433,0.274827569205923,2158101
1.79424562551278,-1.80018581148219,2158329
-3.29742625893578,1.19289823349544,2168082
0.407623744732796,-0.946686798138527,2172217
-0.608638313580586,1.07468823323916,2176530
-1.35760510856614,1.57441808524963,2176784
-0.24314399653243,1.05282975912666,2181724
0.627817889761685,-0.338261988895205,2183291
0.640554568876873,-0.292232550219858,2183356
-3.04244909554996,1.48022985910319,2185290
0.868518465431335,-0.527928506926591,2186951
1.146624748134,-1.44796184236529,2196212
0.861026204680642,-0.886773451900762,2199403
0.0434315812313638,0.913782017962938,2200416
-0.805552169471372,0.997764118982926,2200813
0.580778513630549,-0.718983755106397,2205389
-0.181079012823904,0.344395941569936,2212664
-0.198347334659593,0.156256931784789,2217034
-0.03024606371884,0.907080276412945,2218615
0.231764749764922,-0.481234696871835,2219842
0.936610374741065,-0.476417013583956,2224150
-2.14093516806737,1.50542080726379,2228399
-1.05487812024752,0.427057510456785,2228400
1.49758215372051,-0.632376495195286,2234271
2.09899899255231,-1.28819019368033,2234422
-1.13067091437875,1.19900373663438,2237571
2.06834382544775,-1.33863952071933,2244172
-0.107984581812903,0.448408333000908,2247869
0.020368186096174,0.96246171594801,2250648
0.369148702488499,-0.628945166785474,2250836
-1.43835477336664,1.26853145251868,2267382
0.802021469525623,0.036436486861993,2269346
1.67513839280113,-0.588492927152418,2271329
-0.699979803176739,0.508021129197122,2274521
0.576534418133585,-1.3114116876877,2276121
0.624032185161288,0.429866771685359,2278618
-0.769388899635305,1.14273540374239,2285214
-0.0523445972269801,-0.106807981460852,2286108
0.875922610865534,-1.07434361261238,2293123
-1.46733941633803,0.796094817516378,2294852
-0.897780193964707,0.893366743595126,2294873
0.661607974637603,-0.861428877414228,2296332
-0.651540096913894,0.913735012957972,2305114
