"lemd_ptv_original_shape_Flatness_250","lemd_ptv_original_shape_Sphericity_250","lemd_ptv_original_glszm_SizeZoneNonUniformityNormalized_250","lemd_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","lemd_ptv_log.sigma.2.0.mm.3D_glcm_Imc1_250","lemd_ptv_wavelet.LHH_firstorder_Skewness_250","lemd_ptv_wavelet.LHH_glcm_InverseVariance_250","lemd_ptv_wavelet.HLL_firstorder_Skewness_250","lemd_ptv_wavelet.HLL_glcm_Correlation_250","lemd_ptv_wavelet.HHL_firstorder_Skewness_250","lemd_ptv_wavelet.HHL_glrlm_RunVariance_250","lemd_ptv_wavelet.HHH_firstorder_Median_250","lemd_ptv_wavelet.HHH_firstorder_Skewness_250","lemd_ptv_gradient_glcm_InverseVariance_250","lemd_ptv_gradient_glszm_LowGrayLevelZoneEmphasis_250","lemd_ptv_lbp.3D.m2_firstorder_90Percentile_250","lemd_ptv_lbp.3D.m2_firstorder_RobustMeanAbsoluteDeviation_250","lemd_ptv_lbp.3D.m2_firstorder_Skewness_250","lemd_ptv_lbp.3D.k_firstorder_Skewness_250","sub"
-0.546195694857943,0.0775711439154527,-0.879322775917701,0.711626744512999,1.06076195082389,1.1416594853128,0.111909774920798,0.294456026803004,0.549609439821061,-0.928620291270693,0.0870679442065918,0.181129551633245,0.222246220442882,0.93702192079158,0.893330538403733,-0.0849912924601964,-0.0627125394328225,-0.999737157040667,0.0906970861462388,1916742
1.13708351213632,0.872809634913448,-0.244855589823382,-2.39548596249261,-4.11950776867752,-1.07829259336309,0.102006345467858,0.961931564346418,0.665702204155655,-1.34398732427077,-0.398568000367658,1.07369026161946,1.74322997065656,-1.22629455578333,0.835700224217237,0.717779076316896,0.565921793853101,-1.11649724715269,-1.24267588319814,1980052
2.6312270554222,1.68176237734839,-0.269656195280595,-0.103554849927048,-1.16650390934752,2.6560533079909,-0.0721413364786418,0.288720921554507,0.29163518929131,-0.740533631472674,-0.743185178606957,-1.10438256795344,-0.812125513030422,-0.417754863422568,-0.566181761072386,2.09904566364246,0.865569704184518,2.91177771511083,0.00391155313543238,1926770
0.0885969692634227,0.144337727840391,0.457008527888678,0.625863692933844,-1.06807131091525,-0.617233646288263,1.20767078123494,0.878707199321105,0.245846531341061,0.0721707226556515,-0.179838382952521,-0.242506750054008,-0.20332095363541,-0.960405125058415,-0.739704396844982,0.691664330015568,0.0309625640527041,0.229445132571823,-1.18204427267648,1979045
-0.293459910172023,-0.916410784177016,-1.32806913861202,0.532653044946195,1.35132344933527,0.383204991794978,0.940514614378689,-0.575831742827362,1.36305309031613,0.785783530306397,-0.562956954034949,0.485519973370719,0.0569468010310205,1.4225110160273,1.57763063701981,-0.583229827561972,-0.262622377069476,0.627006720099206,-0.0631888462260384,2196212
-0.419638299121874,-0.103297529715832,-0.440107774685906,-2.25956827637412,-0.258666826898075,-1.11909688659233,-1.48864489790227,-0.530040834820752,-0.775098755192969,-0.136390922453909,0.910175461230453,-0.113260782318008,0.996610254526831,1.03847202392752,-0.275929980610063,-1.58308850453326,-0.914729408700219,0.599016653337642,-0.203977527750834,2393207
-0.644654846043283,0.370977226580274,-0.421200309940877,-0.290215333855635,0.784240419058008,-0.621804430840725,1.75851279441472,1.22696038716156,-2.00787427290949,-1.82764079534461,-0.80119401163669,0.487696963505784,0.682235341063288,0.0889031415212546,0.34138666563541,0.132692360432903,0.674629455197875,0.685098344404456,-0.71812944801518,2146138
1.19389675936482,1.47874360244327,0.217148240246695,0.498127117386826,-0.510584508522317,1.0308743332069,-2.3004606324282,0.303206489733676,1.59023060009868,1.07301032807247,1.47856511735369,-0.169481182124293,0.208971894012481,-2.92458180474866,-1.06387856480748,-0.797682785008726,-1.66928312226793,1.3577006258939,-0.971640238834792,2228399
-2.10026604741102,-0.606920298451528,-0.257581770611623,-0.678307365317535,-1.60246443438704,0.162163419983141,0.898376714987014,-1.00030889287662,0.752821366234677,1.4069030349708,-1.41457388746811,-2.88855154756287,-1.53906239125225,-1.06892710386281,0.789742869735036,-1.82187678199881,-0.278419244214822,-0.148424895486882,-0.672159274128904,2144796
0.233619732961061,0.719592920850867,-0.568625162017254,-0.671321249783413,1.23299496772375,-0.246127794016829,1.09390379532949,-0.675342832583295,-0.520247966610116,0.052282185809676,-1.34423373265326,-1.46011291753099,-0.0707768350340271,0.644432125327125,2.07239168057607,-0.0828572290748722,1.48460113986453,0.989840836179316,-1.57028756096054,2234271
0.65233153618861,-2.2169159570509,1.42799435750069,0.763872293640478,0.154385239945395,-0.42341926115568,-1.63354171771116,0.339131987387166,1.1167641240945,0.392632596965416,2.20700413500528,-0.0492110439947049,0.992203834771276,-1.91343422204652,-0.917533472704445,-1.30242175270225,-1.7099373427463,1.09980565018929,0.328772856351606,2296332
1.90831193190425,0.988036287208817,-0.918409749134326,-1.65907557038556,0.580816373115814,-0.241974598445299,0.684242839586574,0.56289172493497,-1.3940151115015,-0.338434728751759,-0.998544347158467,3.63942844912067,0.0654587284612471,0.740899160628012,2.40144849865272,-0.514093796359536,0.618935566403587,0.417568582870976,-1.10229323323742,1684230
-0.738266564851998,0.170567091900916,0.743064457457853,1.08682747358246,-0.319657099116689,2.53257731567808,-1.68436389797908,0.15256454650471,0.408019773436106,-2.74754408059827,0.0806164501832679,-0.135658139556614,-8.67060828158717,-0.532088812660287,-0.782944394394205,1.33254037919528,0.321554915526941,-0.371909295206952,-0.601492608720131,1720713
0.691504497275788,0.595221046309523,1.59676355243234,-0.935652498813776,-1.10180832077097,-0.824854149088704,-1.02733910785753,0.0521034611840831,-0.976963519063294,-1.15069628105601,0.986335152462598,-0.0111144058064431,-1.02175584901092,-1.37518335750013,-0.824119348782086,-0.254010193140281,-0.50646694265592,-0.060408635606429,0.0317405831712407,2186951
0.271632226872228,1.42614326877061,1.20014708997703,-0.835504053704119,-0.721732915489243,1.13986531882742,0.263996091820175,-0.328104810828386,-0.0970948704314938,-0.196041254704044,-0.843311131980595,0.971178794455006,0.737809885507504,-0.724502340372001,-1.08415636236626,-1.57593668541861,-1.40009331499267,1.3118541569512,-0.638013998097015,2439458
1.95283575640818,0.78023274379508,0.230763565220012,-0.424982833681086,-0.67280698875743,-0.360154556866452,-0.449983882884218,-0.128950382817257,-0.540435197888598,0.166150211831693,0.154321890307752,-0.519808435079143,0.169389304957545,0.301849093529447,-0.203838980438963,0.201042781468712,-0.584442596068726,0.15496727248744,0.60965528252054,2135748
